function	050A	052A	059A	064A	065A	073A	074A	075A	081A	083A	085A	086A	088A	095A	097A	103A	105A	106A	107A	215A	226A	227A	228A	229A	233A	234A	235A	237A	238A	239A
EC:2.7.9.1	222.1	599.5	451.5	771.0	224.0	7611.0	2429.67	3088.8	907.8	1301.0	972.95	317.1	2614.8	2897.9	2807.04	113.4	824.15	1443.4	202.7	15640.6	810.13	615.2	90.0	35.0	6548.1	6347.75	81.0	15217.7	8863.02	3991.63
EC:2.7.9.2	1810.5	1996.33	4217.92	894.4300000000001	2096.6	703.75	178.0	43.25	427.0	700.0	626.74	3421.83	1434.75	3455.87	1083.36	116.0	561.17	56.0	29.75	2.75	3332.25	3427.08	3442.67	3182.25	642.58	1724.83	1654.75	423.25	397.75	176.33
EC:2.7.9.3	1819.33	2127.5	4350.75	1671.2600000000002	2375.93	2099.09	1180.33	1367.75	1026.83	1232.5	1465.07	3636.33	2032.09	4341.87	2277.03	592.83	954.5	756.94	409.41	733.25	4102.86	3921.48	3585.5	3340.75	1158.24	2078.49	2395.42	1575.45	2490.58	1965.49
EC:2.8.1.1	5440.33	5994.16	12635.34	2816.12	6364.13	822.5899999999999	448.83	300.25	1471.83	2178.5	2678.55	10267.49	4480.34	10352.86	3298.42	829.8299999999999	2103.84	556.34	468.16	175.75	10285.66	10377.74	10374.84	9711.25	2320.4	5329.15	5656.92	1296.63	1880.58	1377.65
EC:2.8.1.10	1810.5	1998.83	4242.92	914.43	2098.6	1589.25	336.47	220.75	773.0	1224.5	1214.99	3472.83	2451.25	4364.37	2285.2	161.0	790.4200000000001	211.0	64.0	8467.75	3502.33	3455.98	3446.67	3213.25	5594.08	5816.58	1702.75	9632.75	2638.17	1126.16
EC:2.8.1.12	1819.33	2015.5	4253.75	1024.26	2186.93	782.5899999999999	422.83	222.75	895.8299999999999	1238.5	1984.07	3469.33	1794.59	3493.87	1169.03	533.83	913.5	320.34000000000003	340.41	139.25	3620.16	3591.08	3493.5	3359.75	1082.24	1861.49	2384.42	558.75	1109.08	1079.99
EC:2.8.1.2	3621.0	3978.66	8406.59	1788.86	4179.2	764.0	213.0	106.5	892.0	1369.0	1269.48	6827.16	2928.75	6889.99	2183.06	306.0	1190.34	252.0	125.75	108.0	6703.0	6803.16	6883.34	6370.5	1285.16	3490.66	3285.5	856.88	786.5	399.66
EC:2.8.1.6	2033.83	2559.0	4663.25	1792.2600000000002	2408.93	7929.59	2778.8	3212.75	1478.83	1846.0	2115.32	3638.83	3980.09	5845.37	3618.2	701.83	1693.25	1306.14	492.66	13800.25	4602.59	4211.879999999999	3599.5	3387.75	7604.24	7709.24	2479.42	14428.85	8978.0	4714.32
EC:2.8.1.7	38653.64	89347.33	85994.67	100219.71	103421.53	127539.84	114205.75	122060.89	93588.48	85620.0	74280.67	59283.94	97211.49	83846.44	89145.35	107486.04	100897.13	99359.79	116613.77	45762.32	65037.47	47087.46000000001	42225.17	42814.0	45575.64	46261.05	67635.17	36019.26	70575.88	63261.71
EC:2.8.1.8	1819.33	2015.5	4253.75	1027.26	2186.93	1416.59	541.63	224.75	909.83	1273.5	1984.07	3469.33	2033.59	3581.37	1987.53	533.83	988.5	337.34000000000003	343.16	6028.75	3949.49	3705.08	3515.5	3386.75	5088.74	4536.99	2459.42	5009.75	3548.08	1100.99
EC:2.8.2.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:2.8.2.22	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	25.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:2.8.3.1	0.0	192.0	85.0	855.4300000000001	29.43	124.0	18.0	156.0	734.0	671.5	724.49	2360.0	61.5	431.29	1149.86	4.0	0.0	25.0	0.0	1969.0	133.25	5.0	8.0	3.0	34.0	629.0	0.0	467.0	236.0	594.0
EC:2.8.3.10	2305.33	3177.83	4917.42	1845.69	2355.03	4548.59	4151.83	3137.75	3087.83	3060.5000000000005	2643.06	6779.66	4792.59	4615.490000000001	3491.7200000000003	3415.83	2903.17	2526.34	3256.41	203.75	3702.41	4062.91	3708.17	3443.75	1114.5700000000002	2161.82	2433.42	827.75	1449.08	1516.3200000000002
EC:2.8.3.12	0.0	0.0	0.0	62.0	52.0	24.0	58.0	44.0	14.0	0.0	70.0	0.0	80.0	4.0	18.0	140.0	36.0	74.0	34.0	0.0	28.0	0.0	4.0	0.0	0.0	0.0	0.0	9.0	0.0	4.0
