function	055B	056B	068B	071B	077B	078B	091B	092B	093B	094B	098B	099B	100B	101B	217B	218B	219B	220B	223B	224B	225B	241B	242B	243B	244B	245B	246B	248B
EC:3.2.1.24	469.0	520.6700000000001	7310.0	4122.0	248.0	148.32999999999998	1172.66	435.33	1089.66	328.67	251.75	155.33	217.0	484.5	467.25	573.7199999999999	785.67	1024.94	895.8000000000001	570.89	1997.51	2828.92	630.4800000000001	1214.16	1422.0300000000002	982.34	1374.69	1368.09
EC:3.2.1.25	139.0	140.0	112.0	206.0	11.0	182.0	195.5	267.0	272.0	152.5	119.0	66.0	10.0	101.5	1073.33	997.55	217.5	2635.73	2882.63	1250.41	1601.25	857.6	1456.7800000000002	2082.58	1839.24	642.75	2346.75	2094.0
EC:3.2.1.26	4774.82	11032.63	12725.78	31457.730000000003	5583.96	5772.77	13425.48	59446.05	21291.45	14370.919999999998	20306.02	20281.56	23340.800000000003	5383.45	2786.9700000000003	9684.14	10497.45	7213.76	6975.06	8604.1	10415.3	7302.79	5458.530000000001	4648.62	9449.8	7442.17	5178.17	8399.24
EC:3.2.1.28	1961.5	12191.5	2566.0	1008.0	1309.5	2107.0	4781.5	1531.5	1119.9	974.5	885.5	7600.2	433.5	813.6999999999999	464.84	493.34	5177.34	555.9	817.27	861.6800000000001	1109.68	1291.16	773.66	1007.16	826.5	2705.5	1038.8000000000002	834.3500000000001
EC:3.2.1.3	0.0	12.0	0.0	57.67	4.0	0.0	9.0	0.0	26.0	17.0	0.0	0.0	4.0	0.0	14.0	0.0	0.0	13.0	21.67	0.0	0.0	0.0	8.0	17.0	10.0	2.0	6.0	21.0
EC:3.2.1.31	194.75	5127.0	322.5	395.5	107.25	13.0	2315.75	6322.75	446.7	693.25	303.25	3693.0	246.25	136.0	124.08	262.85	2778.0	404.14	356.42	269.98	1027.5	724.11	279.72	196.16	544.9899999999999	1260.0	243.6	403.93000000000006
EC:3.2.1.35	0.0	0.0	98.0	27.67	14.0	23.0	255.0	34.0	29.5	0.0	0.0	0.0	0.0	0.0	583.1700000000001	541.67	60.0	1428.49	1262.88	742.64	759.8299999999999	376.76	738.36	1531.11	954.45	321.0	914.22	964.84
EC:3.2.1.37	41.0	26.0	72.33	133.0	37.0	3.0	84.33	214.0	42.0	12.0	15.0	22.36	8.89	49.09	232.33	127.17	7.67	570.75	380.66	255.84	304.56	161.57999999999998	231.33	429.83	265.8	116.0	585.88	352.18
EC:3.2.1.4	686.75	5627.25	346.17	2163.83	194.92	351.37	2650.58	881.25	493.1500000000001	374.25	285.58000000000004	3864.7	64.25	337.7	2508.35	2571.7200000000003	3334.96	6935.32	7525.38	3673.5	4137.36	2505.81	3684.04	4827.59	4660.76	2149.65	4245.280000000001	4990.39
EC:3.2.1.40	180.0	107.0	164.0	169.0	57.0	348.0	276.5	330.0	390.0	280.5	146.0	64.0	12.0	112.0	1527.5	1411.1	312.5	2853.57	3465.21	1561.84	1862.25	1111.93	1722.86	4318.18	2421.18	865.0	2734.64	2255.02
EC:3.2.1.41	481.05	179.0	656.0	1384.4	293.0	230.2	1439.9	6319.0	1242.65	887.8	502.6	189.0	452.5	374.2	1259.68	1351.02	395.8	3421.11	3088.21	1903.64	2608.04	1406.07	1729.69	2444.8	2419.34	721.0699999999999	2050.36	2414.29
EC:3.2.1.45	287.5	115.0	178.0	208.0	59.0	394.0	270.5	373.0	395.25	236.5	136.0	87.5	12.0	157.0	910.58	964.95	160.5	1898.32	2475.04	1138.29	1374.0	787.1800000000001	1429.36	2373.33	1684.25	560.0	1586.81	1447.84
EC:3.2.1.50	81.0	56.0	264.0	48.0	15.0	158.0	122.0	194.0	205.25	92.0	40.0	26.0	6.0	56.0	669.09	761.84	140.0	1583.34	1846.75	817.75	951.41	726.66	1089.25	1204.4	1176.08	475.0	1222.2	1201.09
EC:3.2.1.51	1787.0	819.0	1909.0	1005.0	502.67	2223.0	2816.66	2585.0	3561.66	1679.5	1317.5	633.0	648.0	1375.5	8607.98	8109.17	1376.9	18526.89	20608.18	9666.6	11230.15	6695.84	11623.36	15357.64	14632.26	4722.2	13890.25	13301.31
EC:3.2.1.52	4723.1	9214.660000000002	13210.51	8965.67	3721.31	4303.9	7910.13	12365.13	5507.84	4121.98	2040.58	4844.63	1670.16	1747.0	8507.86	9259.72	6211.12	20282.4	20466.6	12534.52	16348.74	10711.59	12719.64	16681.969999999998	16930.64	7239.42	14443.28	15604.15
EC:3.2.1.54	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:3.2.1.55	340.5	151.0	269.0	291.0	37.0	367.0	444.0	567.0	404.25	254.0	199.0	87.5	12.0	142.0	1926.43	1590.33	239.6	4128.45	4659.3	2229.35	2692.75	1483.96	2183.19	3733.63	3264.87	1070.05	3215.25	3049.33
EC:3.2.1.58	0.0	0.0	68.0	0.0	0.0	14.5	0.0	39.0	0.0	0.0	0.0	7.5	7.0	0.0	0.0	2.0	0.0	13.0	27.5	0.0	0.0	8.0	38.0	24.0	0.0	10.0	64.0	42.0
EC:3.2.1.64	4.8	0.0	0.0	7.4	8.0	9.2	6.4	0.0	12.4	12.8	21.6	0.0	0.0	15.2	0.0	0.0	24.0	28.0	32.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.0	0.67
EC:3.2.1.65	2.0	0.0	91.0	0.0	0.0	0.0	75.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	109.43	94.0	32.13	312.1	256.3	129.53	121.25	92.8	117.07	170.8	195.4	45.4	276.15	148.2
EC:3.2.1.68	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:3.2.1.70	463.4	557.47	7339.6	3230.4	360.13	186.53	1528.73	6525.13	1581.2	992.67	399.1	159.53	406.0	458.2	365.75	755.7900000000001	834.8699999999999	838.39	655.3100000000001	643.41	2244.16	2846.53	631.14	512.5699999999999	1488.11	943.41	578.0	1263.62
EC:3.2.1.73	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.0	0.0	26.0	0.0	45.0	23.0	0.0	19.0	0.0	39.0	0.0	0.0	24.0
EC:3.2.1.76	0.0	0.0	0.0	0.0	0.0	0.0	37.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:3.2.1.78	185.0	50.0	361.0	1007.0	18.0	190.0	181.5	216.0	236.25	115.5	133.0	26.0	6.0	81.0	1130.34	939.45	174.3	2484.16	2771.96	1442.02	1697.25	951.59	1442.73	2377.29	1997.0	555.4	1800.4299999999998	1860.47
EC:3.2.1.8	298.5	71.0	111.0	134.0	15.0	212.0	177.0	307.0	240.0	101.0	57.0	26.0	6.0	108.0	482.59	429.85	99.8	778.27	1255.79	638.29	584.5	299.73	602.26	810.8	970.1699999999998	262.9	713.95	794.5400000000001
EC:3.2.1.80	204.8	68.0	173.0	61.4	24.67	266.2	210.73	245.0	240.06	148.79999999999998	120.1	31.0	6.0	103.2	1112.4299999999998	1119.7	201.13	2562.16	2757.76	1172.45	1395.25	959.09	1562.25	2203.91	1989.11	581.4	1924.22	1699.88
EC:3.2.1.81	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0
EC:3.2.1.82	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.43	0.0	16.85	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0
EC:3.2.1.85	1141.6	990.47	1006.0	8195.0	1421.13	497.33	2194.33	11251.13	2554.8	1464.87	765.0	1689.53	2154.0	1249.0	103.0	572.6700000000001	848.87	320.83	397.93	370.16	1348.9	693.15	595.13	133.57	867.4	561.41	115.5	660.37
EC:3.2.1.86	7318.6	35288.45	68318.51000000001	104256.8	11813.3	10444.7	36310.600000000006	159650.97	59891.600000000006	38955.3	58271.7	63000.45	66803.23	13823.13	5553.129999999999	26067.92	33370.51	15046.2	14242.57	20319.75	27199.18	30923.03	12526.31	8698.6	25997.4	21748.41	10344.490000000002	22169.27
EC:3.2.1.89	400.0	338.0	382.0	10132.0	1133.0	442.0	719.5	5887.0	610.0	376.5	295.0	1759.43	1921.0	685.85	947.35	855.3700000000001	195.97	1986.02	2296.09	1052.68	1205.84	667.31	1283.94	1582.46	2013.17	696.65	1498.78	1528.05
EC:3.2.1.91	0.0	0.0	0.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	7.0	3.0	0.0	0.0	9.0	27.0	20.0	7.0	0.0	0.0	23.0	0.0	56.0	20.0
EC:3.2.1.93	3531.65	10352.3	11318.11	12515.56	2811.46	4896.4	9273.31	35806.05	18884.57	12383.669999999998	19633.1	16683.13	19057.16	3625.05	1288.67	7912.07	9715.05	3987.54	3399.51	6289.93	6697.18	5503.45	3103.14	2236.88	6446.7300000000005	5859.42	2592.2000000000003	5512.46
EC:3.2.1.96	2552.67	5683.5	9539.34	16877.17	2451.33	5265.0	11705.5	54692.83	33476.33	21147.17	36861.67	25357.0	36429.0	5445.16	523.0	13248.0	11347.67	3921.66	3138.0	8829.66	6859.0	5251.68	3424.0	1266.0	7839.33	6244.34	1657.0	7018.0
EC:3.2.1.97	312.0	116.0	253.0	114.0	174.0	104.0	595.0	193.0	781.0	249.0	205.0	122.0	214.0	354.0	112.0	164.0	0.0	321.75	192.0	180.0	162.0	8.0	105.0	140.0	157.0	98.0	216.92	219.0
EC:3.2.1.99	160.0	112.0	346.0	154.0	14.0	320.0	324.5	359.0	365.0	215.5	104.0	80.0	12.0	147.0	857.63	906.28	148.9	1768.83	2199.56	1028.06	1124.5	772.33	1056.73	1524.73	1711.16	581.2	1534.31	1493.78
EC:3.2.2.1	4780.1	6324.72	12445.93	30527.4	6278.6	6226.6	13613.56	43409.83	19896.75	14797.32	19800.08	16469.629999999997	22721.03	4545.48	1811.53	8385.509999999998	6490.73	4842.89	5038.01	6482.09	6170.65	5061.89	4349.16	3101.06	6946.02	4930.3	3276.7	6274.96
EC:3.2.2.20	5368.07	11776.739999999998	13537.179999999998	22733.6	5604.459999999999	6776.27	14863.31	45626.4	21486.42	15987.63	20196.1	18834.6	21216.300000000003	4720.85	3941.05	10750.15	10241.45	9175.19	9768.44	9767.82	10795.52	7497.17	7153.8	6889.99	11182.71	7492.639999999999	6905.860000000001	10265.97
EC:3.2.2.21	8511.95	16767.3	17772.11	22021.0	8023.18	11781.37	21281.56	62678.51	38922.14	27145.1	38818.33	29762.66	37461.5	6664.75	3498.04	16286.61	15264.06	9785.44	9166.22	13329.68	12138.88	8724.990000000002	7625.880000000001	6630.780000000001	13012.34	9665.28	6722.410000000001	12289.35
EC:3.2.2.23	5363.07	11838.489999999998	13569.58	24027.77	5887.129999999999	6638.77	15782.14	45648.07	21643.83	15962.38	20273.85	18793.6	21294.050000000003	4696.85	3732.33	10338.15	10252.48	8593.49	8426.5	9226.64	10263.559999999998	7299.11	6369.12	6230.37	10509.98	7225.29	6174.630000000001	9785.41
EC:3.2.2.24	21.0	15.0	66.34	17.66	27.0	12.34	30.66	51.0	28.34	0.0	0.0	0.0	0.0	0.0	132.0	176.0	54.0	232.0	225.0	158.0	189.0	84.0	93.0	171.0	296.5	120.0	222.0	336.0
EC:3.2.2.26	0.0	7.0	14.0	0.0	0.0	35.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	184.33	170.5	1.33	257.0	378.0	276.33	249.0	142.0	304.67	290.0	183.0	112.0	267.0	251.0
EC:3.2.2.27	4474.57	10950.490000000002	12213.91	22323.6	4541.13	5871.27	13695.56	44782.4	20098.33	14789.88	20189.85	18652.1	21111.550000000003	4586.35	5922.21	12291.26	10633.53	13885.45	13925.56	12133.07	13351.7	9036.26	9380.02	10424.36	13970.1	8262.14	9414.61	13114.56
EC:3.2.2.30	66.0	0.0	22.33	4.0	31.0	0.0	38.42	0.0	36.0	25.0	0.0	0.0	0.0	0.0	122.25	122.5	52.25	194.0	187.75	162.25	253.75	81.75	130.0	274.0	277.25	74.25	153.0	201.5
EC:3.2.2.4	3295.0	7864.5	4276.17	2220.33	2735.25	3444.87	5406.08	2967.25	2845.79	2403.0	1149.33	4030.93	562.5	887.35	1750.17	1869.15	2891.5	3662.96	4173.26	2556.05	2871.69	1999.71	2855.21	3644.18	3361.88	2364.0	3220.62	3007.0200000000004
EC:3.2.2.8	84.75	5237.5	30.5	6.0	8.25	13.0	2020.25	198.25	11.45	62.75	109.25	3677.67	5.25	88.5	37.0	49.75	2495.0	111.67	55.25	65.75	167.5	375.25	33.75	48.0	161.5	1078.0	157.5	95.0
EC:3.2.2.9	3758.82	10283.6	11005.24	22433.1	4349.06	4675.6	14010.03	44464.65	20402.0	15030.240000000002	19636.1	18602.1	20795.8	4019.5	5183.13	11607.23	10550.03	13276.54	12720.95	11412.45	12454.2	8296.23	8311.130000000001	8652.54	12859.7	7521.389999999999	8228.11	12356.97
EC:3.3.1.1	3345.75	2736.61	4356.67	2431.0	2909.77	3484.17	2776.79	2870.75	3024.75	2528.36	1144.58	482.43	571.75	1011.5	2746.82	2785.54	690.0000000000001	6037.0	6236.610000000001	3826.03	4677.96	2461.77	4219.73	5360.52	4797.33	1873.72	4879.450000000001	4998.2
EC:3.3.2.1	84.75	5303.61	106.5	23.0	125.75	20.2	2033.75	201.92	109.45	70.61	109.25	3713.03	29.25	149.60000000000002	286.67	259.87	2595.0	518.58	493.83	373.94000000000005	470.44	588.08	486.58	508.73	369.2	1169.75	604.87	506.84
EC:3.3.2.12	106.25	5231.36	77.5	33.67	83.35	152.2	2071.05	228.25	16.12	65.61	112.58	3679.1	8.75	125.75	241.5	245.72	2599.33	457.83	352.25	378.52	454.44	519.03	323.75	367.23	452.45	1131.0	417.37	514.84
EC:3.3.2.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.5	0.0	0.0	10.5
EC:3.3.2.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.5	0.0	0.0	10.5
EC:3.3.2.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	38.0	37.0	0.0	198.0	113.0	108.0	69.0	40.0	77.0	59.0	153.0	10.0	41.0	110.0
EC:3.3.2.9	0.0	6.0	29.0	0.0	0.0	0.0	0.0	51.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.67
EC:3.4.11.1	5822.67	11856.02	7234.18	10883.67	5394.6	6982.54	12897.13	31851.67	20853.03	14204.11	19730.0	16990.7	18971.16	3587.01	2618.9300000000003	9306.71	9319.76	7377.9	6541.450000000001	8166.49	7594.05	4082.37	5182.37	5123.09	8309.51	5951.43	5097.36	7914.98
EC:3.4.11.10	21.5	34.0	0.0	11.0	0.0	17.0	0.0	0.0	18.0	17.0	0.0	0.0	4.0	0.0	89.0	64.0	27.0	215.0	222.0	177.0	209.0	80.0	148.75	200.0	190.5	46.0	226.0	278.0
EC:3.4.11.14	0.0	1.86	10.0	21.0	68.6	20.0	432.8	33.0	118.0	77.86	27.0	24.0	56.0	7.4	20.0	216.0	0.0	86.0	52.0	54.0	26.0	24.0	24.0	10.0	43.0	31.0	13.0	184.0
EC:3.4.11.18	5968.07	12161.6	14071.24	24382.44	6108.23	7045.27	16519.86	46308.07	22012.0	16251.490000000002	20530.18	18916.53	21358.19	4926.99	8969.92	15223.95	11546.76	21783.660000000003	21262.14	16532.68	18297.6	11586.88	13597.429999999998	16281.48	19582.32	10012.16	14647.27	18940.66
EC:3.4.11.19	134.0	81.75	45.67	87.83	95.0	94.67	180.33	129.0	166.09000000000003	56.75	9.58	0.0	39.25	27.0	321.17	202.5	105.33	732.3299999999999	618.89	433.75	507.5	240.0	457.53	585.75	569.9200000000001	189.75	499.08	595.01
EC:3.4.11.2	4059.3	8658.19	4939.84	11892.23	4544.43	3823.57	9161.11	18027.84	4562.4400000000005	5235.41	1697.4299999999998	5993.1	3042.05	1939.09	2780.9800000000005	2806.8900000000003	3671.58	5042.41	5448.95	3696.83	4563.68	2764.95	3754.69	4400.19	4755.02	3258.6800000000003	3964.04	4786.370000000001
EC:3.4.11.21	1833.25	1770.75	2653.67	1003.33	1469.0	2148.67	2017.33	1256.67	1139.42	1019.75	764.25	272.0	529.25	701.5	1612.43	1570.18	495.8	3802.53	3797.17	2542.62	2592.04	1347.17	2194.9	2896.55	2881.75	1258.15	2716.06	2908.95
EC:3.4.11.23	177.25	5508.58	235.84	42.83	77.33	95.2	2159.25	992.75	82.95	218.75	121.75	3755.6	91.41	123.35	615.1700000000001	576.53	3205.1800000000003	1303.3200000000002	1061.4699999999998	995.27	1333.27	953.92	632.75	842.06	996.12	1668.26	844.8900000000001	869.34
EC:3.4.11.24	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	57.0	83.0	59.0	95.0	64.0	82.0	85.0	64.0	118.0	111.0	107.0	0.0	34.0	153.0
EC:3.4.11.4	3496.82	11678.55	17382.170000000002	32234.27	4107.950000000001	6020.8	17789.68	69799.98	35037.49	24144.52	37908.77	31111.03	38821.14	6531.55	5844.58	18345.230000000003	15493.100000000002	15032.98	14778.81	15364.03	15480.29	11718.93	9888.99	9375.07	16769.11	10565.01	9295.45	15612.88
EC:3.4.11.5	4692.09	4279.16	6726.35	3917.67	4238.0	5213.68	6822.66	8341.67	3974.17	6321.5	1734.4199999999998	677.84	1165.39	1416.7100000000005	2191.6	1856.35	615.96	3191.6	3627.03	2718.03	3229.0	1861.25	2873.85	3240.8	3185.82	1794.9	2641.55	3593.29
EC:3.4.11.6	0.0	22.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	22.0	33.0	0.0	33.0	8.0	0.0	96.0	0.0	10.0	70.0	79.0
EC:3.4.11.7	1675.0700000000002	3241.3	8650.27	9909.57	1433.13	2746.2	6527.73	33762.63	17756.53	11350.17	18800.52	12807.2	18515.89	2995.25	706.05	7242.52	6382.47	2707.5	2343.48	5172.91	5304.16	4397.56	2349.66	1200.9	5269.41	3802.14	1451.9	4544.65
EC:3.4.11.9	7398.82	13540.1	16326.58	24413.26	7064.629999999999	9083.44	15097.389999999998	47079.4	22807.5	17008.49	21155.6	19055.1	21659.300000000003	5320.25	9008.53	14957.259999999998	11444.830000000002	21101.45	20721.34	16289.54	18076.93	11658.06	13418.57	15651.53	18829.300000000003	10121.59	14005.74	18252.25
EC:3.4.13.19	3190.5	2720.61	4106.67	3305.5	2679.34	3112.17	2507.32	2379.0	2711.74	2223.61	959.0	415.0	603.25	781.9	2280.3	2201.39	769.8299999999999	5325.1900000000005	5183.51	3135.02	3335.01	1910.16	3037.19	4495.33	3784.75	1548.8	3916.05	3891.95
EC:3.4.13.21	219.25	5454.75	131.5	138.5	190.75	196.2	2724.25	353.25	290.45	192.25	173.25	3765.1	82.25	199.35	1100.17	1134.86	2849.5	2130.32	2383.5	1358.35	1770.1	1348.34	1575.09	1803.64	1998.86	1978.01	2038.46	1890.01
EC:3.4.13.22	609.75	5638.75	513.63	9528.2	1218.15	614.7	2809.95	6262.85	840.05	457.35	430.25	5448.97	1935.64	873.99	1649.37	1594.37	2820.4000000000005	3950.89	4328.48	1941.29	2408.28	1723.66	2333.86	2862.46	3250.16	2036.8	2650.27	2757.96
EC:3.4.13.9	4784.57	11116.88	12095.91	32690.27	6273.110000000001	5299.599999999999	14650.18	50675.98	21483.08	16137.52	19881.27	20275.6	22746.300000000003	4518.7	2352.07	8856.07	9681.31	6446.08	6064.49	7462.530000000001	7910.21	5770.51	4707.92	3511.88	8049.17	5904.36	3729.52	7330.73
EC:3.4.14.11	739.8	416.0	740.1299999999999	9867.27	1430.4	414.4	2993.6	14343.6	1583.0	2730.4	607.5999999999999	1855.8	2326.89	986.69	559.1	624.4000000000001	364.6	562.8	1086.67	528.0	1331.1999999999998	506.19999999999993	773.6	387.0	913.8	521.4	392.6	1065.67
EC:3.4.14.12	0.0	0.0	0.0	0.0	0.0	23.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	22.0	12.0	58.0	75.0	15.0	24.0	25.0	30.0	44.0	94.0	22.0	25.0	62.0
EC:3.4.14.4	104.0	61.0	173.0	66.0	14.0	233.0	179.5	199.0	213.25	129.5	104.0	54.0	6.0	74.0	1496.35	1357.9299999999998	184.3	3237.18	3546.76	1694.56	1926.5	1099.73	1946.53	2766.37	2432.78	716.4	2363.07	2188.0
EC:3.4.14.5	464.0	161.0	380.0	296.67	71.67	596.0	484.33	582.0	529.91	294.0	231.0	115.5	12.0	278.0	3267.95	3093.36	487.6	7434.86	8024.6	3973.37	4456.75	2584.46	4567.81	6707.360000000001	5848.68	1612.8	5429.889999999999	5065.92
EC:3.4.15.1	21.0	9.0	20.0	84.0	28.67	0.0	37.33	60.0	27.66	12.0	15.0	0.0	0.0	0.0	45.0	58.0	41.0	132.0	103.5	55.0	76.0	13.0	91.0	79.0	97.0	21.0	72.0	39.5
EC:3.4.15.5	1501.0	6339.75	1807.5	1300.5	1350.25	1487.7	4971.25	1675.25	1829.95	1513.75	468.25	3968.6	144.75	428.35	3476.62	3322.98	3015.6	7880.69	8539.65	4399.56	4664.1900000000005	3130.54	4800.639999999999	6688.219999999999	6234.51	2736.55	5971.620000000001	5601.76
EC:3.4.15.6	23.0	27.0	25.0	930.0	31.0	26.0	93.0	116.0	0.0	8.0	0.0	9.0	26.0	27.0	180.0	195.25	48.0	465.0	355.95	279.75	245.29	206.0	218.5	320.0	286.0	63.0	409.92	253.5
EC:3.4.16.4	13858.17	36468.9	30230.82	44611.97	13068.59	15142.07	37071.47	94760.38	45954.67	34708.96000000001	41118.68	43921.57	41075.85	9211.29	16041.55	28113.14	27745.98	40134.95	37850.5	30410.050000000003	33614.85	21985.14	23553.66	27888.04	34579.6	20685.31	25918.07	33842.630000000005
EC:3.4.17.11	3860.0	3546.75	5429.67	11286.83	3923.0	4602.67	2152.41	8227.0	2556.42	1979.75	1565.25	2101.0	2790.25	1844.0	1089.0	1051.25	787.25	1469.25	1909.08	1671.37	1726.72	1500.76	1895.17	1854.84	2201.67	1643.18	1806.16	1876.17
EC:3.4.17.13	2227.25	7093.5	2933.17	2862.5	1630.75	2594.67	3192.58	2045.25	1582.79	1376.0	1066.83	4008.6	502.0	899.35	2086.34	1947.7	3069.17	3850.98	4378.25	2736.45	3175.8500000000004	2254.71	2995.27	3604.28	3255.4700000000003	2462.5	3401.51	3393.2300000000005
EC:3.4.17.14	0.0	0.0	0.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.0	12.0
EC:3.4.17.18	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0
EC:3.4.17.19	106.0	370.67	6850.93	4377.0	119.5	163.53	561.6599999999999	422.33	335.66	81.67	40.75	29.76	76.39	108.74	791.6600000000001	854.29	679.83	2113.14	1855.82	1254.26	1912.94	2760.4300000000003	950.9499999999998	1414.23	1817.85	846.59	1404.31	1601.75
EC:3.4.17.21	0.0	0.0	0.0	0.0	0.0	0.0	33.33	1.0	23.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.33	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:3.4.17.22	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:3.4.19.1	0.0	36.0	1.33	0.0	4.0	0.0	59.0	0.0	0.0	12.0	0.0	0.0	10.89	2.89	79.0	112.0	19.0	215.0	156.0	126.0	63.0	22.0	208.0	230.0	170.0	72.0	113.0	238.0
EC:3.4.19.11	78.0	7.0	87.0	2541.0	43.0	35.0	93.0	53.0	0.0	8.0	0.0	19.0	78.0	8.0	452.67	388.5	208.0	1146.0	986.56	544.5	566.29	361.0	492.78	837.0	551.67	128.0	785.0	753.0
EC:3.4.19.13	9334.25	14952.19	12475.51	13743.33	7906.52	11377.24	13208.62	34524.25	22873.370000000003	16032.36	21187.99	17172.36	19740.66	4638.1	2704.84	9505.28	9628.26	6938.599999999999	6964.74	9260.54	8209.6	4823.85	6059.0	6022.08	8828.64	6966.26	5774.91	8273.83
EC:3.4.19.3	2018.77	3434.55	9020.94	10733.17	1795.13	3001.2	7748.33	27988.3	18356.38	11112.12	18903.17	12958.13	18687.75	3361.01	1360.5	7968.91	6520.2	4366.72	3725.96	6020.18	6102.82	4894.450000000001	3117.17	2369.2200000000003	6137.570000000001	4143.16	2474.07	5647.21
EC:3.4.19.5	133.75	5441.75	64.5	183.0	75.75	95.2	2199.75	320.25	147.12	109.75	142.57999999999998	3775.27	13.75	125.35	413.0	394.79	2579.0	830.5799999999999	848.22	534.44	579.27	562.7499999999999	556.8299999999999	1051.48	837.45	1276.5	617.89	699.76
EC:3.4.21.100	0.0	24.0	0.0	22.0	0.0	0.0	0.0	0.0	0.0	34.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26.0	0.0	0.0	0.0	1.34
EC:3.4.21.101	0.0	12.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	17.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0
EC:3.4.21.102	7281.35	13125.1	16027.11	25639.99	6678.84	9211.04	12741.92	38723.55	21713.99	14720.67	20916.83	18960.800000000003	21208.41	5207.65	10397.84	16671.39	11043.52	24486.99	24597.62	17993.559999999998	19327.19	12517.2	15992.66	19457.6	21727.49	10564.22	17366.72	20442.06
EC:3.4.21.105	1842.6	3528.9700000000003	8654.73	20625.7	2606.03	3041.53	9069.86	35897.23	17965.4	12724.97	18946.5	14551.33	20358.89	3567.49	1752.85	7930.040000000001	6302.469999999999	4510.6900000000005	4374.99	6069.86	5590.620000000001	4763.2300000000005	3264.77	2396.07	6275.0	4265.81	2836.29	5763.12
EC:3.4.21.107	5448.82	9884.16	13527.57	18819.1	5765.9	5091.27	10147.21	18833.73	6641.3	6605.88	2008.68	6263.6	3065.39	2208.35	5021.110000000001	5271.5	4756.549999999999	11684.01	11732.38	7182.320000000001	9788.04	6961.92	6746.77	8777.869999999999	9784.49	4881.23	8202.170000000002	9495.3
