function	050B	052B	059B	064B	065B	073B	074B	075B	076B	081B	083B	085B	086B	088B	095B	097B	103B	105B	106B	107B	215B	226B	227B	228B	229B	233B	234B	235B	237B	238B	239B
EC:3.1.2.29	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	6.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:3.1.2.30	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	6.0	11.0	17.0	13.0	0.0	0.0	0.0	0.0	36.0	0.0	0.0	9.0
EC:3.1.2.4	0.0	0.0	0.0	0.0	4.0	6.0	4.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	18.0	63.0	5.0	0.0	25.0	10.0	5.0	96.0	29.0	9.0	0.0
EC:3.1.2.6	9766.58	9819.59	3830.34	1039.27	1817.66	3373.84	1548.58	2936.2200000000003	1608.4199999999998	3199.6400000000003	5738.040000000001	3112.68	3733.39	1605.28	6430.88	3594.36	2564.16	1280.56	1195.66	923.38	2038.92	3830.99	1784.23	1920.35	1108.75	1232.73	1585.4899999999998	2811.67	2858.19	2718.38	1079.0
EC:3.1.21.1	9417.91	9245.59	2879.67	150.0	399.5	1644.42	783.83	749.75	723.25	529.77	1314.62	430.34	3271.08	505.62	5139.91	2722.69	1234.07	438.4	319.25	337.25	876.3700000000001	2078.86	693.0799999999999	890.58	402.33	621.4	1001.83	1397.12	1180.37	1119.0	371.92
EC:3.1.21.2	24032.91	43327.59	40167.84	63267.67	67375.83	17611.92	3669.58	43858.84	46874.33	27429.26	28086.35	32676.26	34153.57000000001	28992.2	39089.24999999999	49406.69	12609.74	29589.560000000005	3496.56	24685.08	6021.1	12377.63	5620.2	9377.19	2350.16	3139.13	11480.67	9372.46	12045.3	9921.54	14838.65
EC:3.1.21.3	33806.5	57005.52	45526.02	57625.15	62333.3	38689.98	7621.6	48464.350000000006	44774.84	35937.65	44240.52	44695.04	94151.61	36303.31	40704.31	45881.64	22335.31	32706.300000000003	8736.289999999999	25524.95	18949.54	35009.240000000005	16178.14	19359.45	8017.389999999999	10785.34	18025.370000000003	26804.52	27589.86	29352.51	21174.99
EC:3.1.21.4	43.0	11.0	34.0	30.0	59.0	276.25	78.8	81.0	85.0	160.75	82.6	112.0	20.6	103.0	152.0	102.0	454.25	208.0	207.25	102.0	696.8	972.83	369.0	386.73	194.5	376.47	304.0	853.9200000000001	712.8299999999999	996.93	161.4
EC:3.1.21.5	24216.0	56048.0	60104.67	102858.07	108876.16	27906.42	5701.26	69670.67	76071.5	42880.58	43013.02	51636.34	50792.2	46162.33	54892.84	75564.13	19586.09	46983.16	5003.16	39517.13	3971.05	9290.15	5544.89	14681.1	2137.89	2134.77	15394.76	7936.959999999999	14242.22	10061.95	27126.33
EC:3.1.21.7	8936.91	8484.59	2574.17	6.0	21.5	40.08	29.5	15.75	27.5	15.1	246.53	18.25	2949.41	43.03	4824.08	2513.0199999999995	308.57	26.4	28.5	10.25	341.79	1229.84	335.75	401.75	105.33	151.09000000000003	765.5	308.12	206.83	349.25	59.17
EC:3.1.22.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:3.1.22.4	53772.06	51574.86	16527.1	1076.67	1928.66	3589.92	1712.13	3078.4700000000003	1786.9199999999998	3504.1400000000003	5945.45	3269.4300000000003	18349.560000000005	1887.28	23743.31	3645.86	2725.66	1454.06	1435.16	1118.9299999999998	5752.950000000001	13597.670000000002	4828.799999999999	4910.33	2193.32	3318.56	6354.93	7398.17	6261.419999999999	7325.29	2177.4
EC:3.1.26.11	24398.910000000003	44985.59	41014.17	62513.0	66530.17	20523.480000000003	3509.61	43268.420000000006	47620.43	26767.23	24686.86	31935.81	46582.67	30959.34	38942.58	49170.18000000001	12424.85	29618.3	3214.45	24537.35	6130.370000000001	12130.65	5803.9400000000005	9682.01	2156.8	3441.37	12017.4	8894.57	13344.48	10101.27	14898.37
EC:3.1.26.12	9766.58	9832.59	3833.34	1040.27	1823.66	3464.84	1575.2799999999995	2986.7200000000003	1631.4199999999998	3211.6400000000003	5680.1	3135.1800000000003	3753.37	1620.45	6547.38	3609.86	2584.16	1279.06	1218.66	937.38	2125.09	4171.360000000001	1837.73	1904.43	1197.75	1261.73	1674.66	3084.62	2796.69	2785.33	1141.58
EC:3.1.26.3	25234.58	46398.59	42287.34	63541.67	68350.83	23977.9	5105.9	46226.34	49238.35	29999.370000000003	30269.03	35142.74	47484.23	32624.620000000003	40710.420000000006	50279.52	14789.94	30925.36	4545.61	25621.68	9169.009999999998	17137.34	7933.049999999999	11596.4	3521.7200000000003	5178.59	13400.73	13228.19	16973.75	14174.1	16407.95
EC:3.1.26.4	65469.16	127273.18	121535.01	189519.34	203050.66	64469.81	13383.3	134721.38	145162.3	85620.14	84436.4	100673.54	125993.66	93644.08	115039.87	146668.29	40606.81	90549.02	11752.22	75243.56	21029.66	40127.79	18895.59	30333.619999999995	8254.84	11839.02	36165.76	31211.800000000003	42347.55	33473.82	46345.87
EC:3.1.26.5	25234.58	46398.59	42281.34	63541.67	68350.83	23943.57	5096.9	46247.34	49199.35	29999.370000000003	30254.03	35139.74	47484.23	32624.620000000003	40657.75	50279.52	14782.44	30925.36	4540.61	25607.68	9091.34	17005.670000000002	7955.049999999999	11562.4	3508.7200000000003	5041.92	13328.4	13090.02	16811.420000000002	13983.77	16359.95
EC:3.1.26.8	15458.0	36549.0	38413.0	62495.0	66462.17	20382.4	3445.8700000000003	43200.62	47513.93	26589.73	24403.93	31895.56	43646.86	30841.84	34078.2	46641.66	12101.53	29536.3	3178.7	24569.0	4393.56	8920.77	4585.25	8457.4	1701.5700000000002	2262.36	10751.8	6754.74	11535.41	7985.809999999999	14508.22
EC:3.1.27.1	781.67	1286.0	1237.6699999999998	1027.27	1776.16	3219.17	1483.9499999999998	2820.67	1453.9199999999998	3113.12	5354.07	3030.59	725.2099999999999	1493.08	1508.47	1074.84	2220.34	1220.16	1119.91	900.33	838.9100000000001	1392.67	1034.15	1095.35	751.4200000000001	518.0	656.16	1393.33	1737.8200000000002	1509.8300000000002	722.6600000000001
EC:3.1.27.3	31.0	51.0	17.0	4.0	29.0	107.0	54.0	53.0	90.0	22.0	85.0	51.0	55.0	43.0	107.0	0.0	32.0	16.0	0.0	7.0	163.0	223.0	114.0	68.0	54.0	129.0	47.67	160.0	116.0	104.33	62.0
EC:3.1.27.6	8936.91	8484.59	2568.17	6.0	5.5	5.75	6.5	12.75	13.5	12.5	175.87	10.25	2936.08	12.5	4760.41	2508.4	299.57	13.0	3.5	3.25	86.47	909.17	237.25	309.75	52.5	55.92	692.83	114.42	30.83	82.33	6.0
EC:3.1.27.9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	22.0	20.0	0.0	0.0	0.0	0.0	30.0	0.0	0.0	10.0
EC:3.1.3.1	25154.58	44918.59	41030.84	63352.47	68305.16	21579.59	5541.86	45798.22	48841.43	29332.56	30753.26	33877.69	35032.95	30540.11	40407.48	49691.52	14538.91	30259.060000000005	4227.41	25239.88	5582.870000000001	11245.83	5474.27	9902.77	2680.5	3503.38	11585.01	9334.62	12952.34	9560.07	15110.3
EC:3.1.3.10	8751.25	8305.25	2524.5	6.0	5.5	14.75	6.5	25.75	13.5	43.1	175.87	10.25	2886.75	25.7	4711.74	2521.69	299.57	14.4	3.5	3.25	212.62	963.84	297.0	372.25	69.83	114.59	716.83	216.37	101.58	219.5	34.92
EC:3.1.3.11	27692.650000000005	27166.77	9751.6	1925.34	2959.99	4716.51	2098.96	4793.56	1923.25	5239.4	10319.14	5700.36	9851.14	2408.98	15644.05	7257.469999999999	4332.65	2272.62	2119.97	1754.51	6267.320000000001	12884.98	5219.73	4929.76	2724.1400000000003	3700.63	4675.089999999999	8468.64	7259.389999999999	8332.240000000002	2681.15
EC:3.1.3.12	8975.91	8533.59	2600.17	12.0	43.5	183.08	81.03999999999999	146.05	128.5	118.79	299.87	112.75	3021.29	101.0	4893.58	2513.94	377.07	42.5	48.0	20.55	701.68	2066.5	536.87	610.62	268.43	403.24	878.83	859.84	582.5799999999999	842.99	281.25
EC:3.1.3.15	9093.91	9002.59	3307.5	1090.0700000000002	1339.16	1280.32	472.36	1800.12	406.99	2012.93	4234.29	2423.76	3313.83	1003.03	5552.25	3622.78	1763.01	1061.06	899.85	772.38	5518.74	10125.94	4032.19	3252.25	1799.89	3337.46	3007.1000000000004	6976.93	5801.17	7274.51	1913.7000000000005
EC:3.1.3.16	42837.57000000001	61694.42999999999	45768.0	62896.0	67807.84	21400.64	5429.99	44657.04	49217.26	28789.9	27416.67	33716.81999999999	52269.74999999999	30814.15	47627.53	49828.32	14527.11	30234.3	4400.1	25430.75	9597.42	19918.04	8960.47	12559.27	3213.32	4997.59	15196.64	13447.04	17671.48	14863.3	16303.47
EC:3.1.3.18	12256.59	14969.59	7181.67	1898.87	4306.66	13809.16	5068.16	7510.370000000001	6287.01	7257.65	11208.85	6217.4400000000005	7261.11	7165.71	9764.78	5325.11	6885.26	3641.06	3343.03	2835.18	12191.98	20398.6	8536.09	7580.62	3937.75	7264.21	6178.349999999999	16207.2	13839.78	16197.54	4749.37
EC:3.1.3.2	18187.39	17257.86	5272.93	12.0	16.0	96.5	52.0	84.5	86.0	152.0	528.46	20.5	5945.07	82.0	10977.15	7525.7	924.71	44.4	75.0	15.5	606.56	2526.12	667.0	821.5	290.74	331.08	1490.99	764.76	389.53	666.5	170.26
EC:3.1.3.23	27686.39	26659.11	8388.68	222.0	833.5	2221.25	1153.83	1278.05	1370.25	1458.66	2149.36	969.17	9534.78	1140.15	15360.4	7818.07	1917.21	466.8	483.25	460.55	1068.12	3586.85	1144.25	1482.25	503.59	661.6	2413.49	1409.83	1187.74	1236.91	346.34
EC:3.1.3.25	25687.58	46804.59	42923.0	63660.27	69151.66	25054.57	5715.929999999999	47317.92	50422.02	31110.64	31415.48	34821.91	37077.88	33613.15	43082.41	52862.09	15185.260000000002	30884.26	4640.21	25618.88	6975.87	13595.2	6638.67	10468.02	2962.48	3868.25	12438.63	10314.749999999998	13627.05	11381.4	15798.12
EC:3.1.3.26	8872.16	8414.59	2579.42	6.0	5.5	22.75	6.5	28.75	30.5	56.5	175.87	10.25	2910.33	32.5	4758.41	2503.15	309.07	14.4	12.5	3.25	138.92000000000002	982.84	267.25	344.75	98.08	91.84	706.83	199.92	90.83	161.5	48.17
EC:3.1.3.27	27689.73	26964.11	9276.35	1815.94	2367.82	3765.18	1626.5299999999995	3972.39	1065.84	3957.67	9349.35	4715.9400000000005	9374.13	1473.93	15899.840000000002	9332.75	4231.64	2103.52	1742.82	1278.01	2751.86	6815.369999999999	3261.78	3316.43	1791.3000000000002	1664.64	3552.41	3983.4	3983.11	4048.29	1664.73
EC:3.1.3.3	10688.25	12587.59	5738.84	1249.27	2366.16	9118.24	2642.85	4786.72	3287.84	4181.6	7767.1	4059.28	5658.57	4749.02	7498.68	4582.19	4551.26	2640.56	2083.21	1802.48	5987.290000000001	10479.87	5054.96	4371.41	2307.08	3482.37	3850.09	7864.33	7319.58	8342.16	2897.81
EC:3.1.3.37	227.0	264.0	340.0	60.0	418.0	572.0	336.0	531.0	613.0	920.0	507.0	519.0	361.0	578.0	615.0	74.0	93.5	28.0	186.0	116.0	104.3	215.5	51.5	51.0	59.0	44.5	11.0	219.0	90.5	128.5	55.0
EC:3.1.3.39	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:3.1.3.4	9213.24	8924.93	3199.51	829.27	974.66	997.59	387.4500000000001	1580.42	127.67	1692.9299999999998	3961.690000000001	2110.26	3034.91	466.03	5343.05	3299.53	1484.91	809.5600000000001	641.66	465.58	642.99	1831.36	1069.73	1038.4299999999998	581.32	360.4	1171.9899999999998	869.45	1006.44	1120.33	548.5799999999999
EC:3.1.3.41	15441.0	36516.0	38301.33	62495.0	66407.0	20303.730000000003	3403.2000000000003	43162.2	47466.6	26493.4	23943.93	31638.56	43585.2	30753.67	33894.869999999995	46362.83	12041.2	29477.3	3039.8	24519.0	2650.7300000000005	5587.85	2914.82	7157.82	1254.4	1419.7	9508.97	4759.81	9385.87	5155.81	13595.72
EC:3.1.3.45	9547.58	9563.59	3515.34	986.67	1468.66	2844.84	1291.3300000000002	2427.2200000000003	1021.4199999999998	2420.6400000000003	5300.700000000001	2640.01	3453.22	1119.9499999999998	5854.88	3546.86	2555.66	1324.56	1153.41	942.68	3777.42	6590.09	2750.3	2790.73	1638.8200000000002	2426.23	2369.59	5162.0	4545.84	5071.889999999999	1632.13
EC:3.1.3.48	64369.75	125419.84	119523.58	187645.6	200355.84	60213.22	11470.38	130241.09	143615.35	83496.32999999999	74604.59	100448.49	169442.48	91763.63	111433.13	142227.50999999998	37328.86	88782.70000000001	10158.9	73882.90000000001	16615.829999999998	32551.67	15338.779999999995	27214.66	6182.91	9124.39	34478.74	24733.82	39589.66	27448.98	44219.6
EC:3.1.3.5	29076.73	30386.11	11755.52	2125.34	3798.82	10530.52	3437.0599999999995	6923.6900000000005	4106.67	7596.030000000001	12213.52	7700.950000000001	23155.65	5842.389999999999	19355.83	12663.81	6394.709999999999	3286.62	2821.82	2554.61	7975.95	15052.37	6984.98	6668.54	3359.05	4935.280000000001	6418.02	10715.1	10222.41	11438.56	3851.13
EC:3.1.3.6	9435.91	10829.59	4646.84	950.07	1086.16	4680.66	607.56	2604.37	951.6	2620.9300000000003	4308.02	3567.82	15568.51	2873.4	5668.45	3832.86	2103.44	1476.7600000000002	877.28	1073.38	2553.6	5111.6900000000005	2795.18	2357.28	1458.9499999999998	1441.44	2581.73	2751.5	4004.3000000000006	4038.78	1470.04
EC:3.1.3.7	25203.58	46337.59	42266.67	63538.67	68336.83	23848.990000000005	5044.4	46185.84	49102.35	30005.620000000003	30194.69	35113.240000000005	47442.56	32559.120000000003	40525.25	50280.350000000006	14836.69	30928.86	4560.36	25614.68	9473.59	17566.420000000002	8089.17	11831.92	3570.7200000000003	5350.83	13603.73	13557.27	17320.920000000002	14860.53	16413.85
EC:3.1.3.70	9122.57	8663.93	2611.84	6.0	5.5	5.75	12.5	12.75	13.5	12.5	18.15	10.25	2985.41	12.5	3565.09	7.54	0.0	25.0	3.5	3.25	108.25	917.0	258.0	373.25	40.75	112.5	720.5	135.75	154.25	242.25	91.0
EC:3.1.3.71	8.0	8.0	22.0	0.0	47.0	120.33	23.0	38.0	57.33	97.0	85.66	35.0	26.33	103.5	133.67000000000002	21.33	23.0	58.0	49.57	103.0	663.15	908.5	345.05	314.62	194.0	406.0	225.34	764.4300000000001	651.38	677.5	192.0
EC:3.1.3.73	9467.58	9329.59	2941.67	159.0	470.67	1853.75	906.59	885.97	931.25	715.5	1491.55	527.01	3403.34	737.59	5357.04	2754.23	1341.07	581.0	560.15	538.85	4365.12	7441.83	2777.58	2377.65	1124.57	2478.56	2116.26	5237.35	4297.37	5053.679999999999	1208.73
EC:3.1.3.77	1.0	0.0	6.0	0.0	0.0	46.0	0.0	3.0	14.0	2.6	186.72	0.0	0.0	31.2	1333.99	2505.44	299.57	1.4	25.0	0.0	114.42	256.34000000000003	59.5	55.5	75.08	81.09	34.33	187.62	116.33	145.0	37.42
EC:3.1.3.78	185.66000000000005	179.33999999999995	43.67	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	49.33	0.0	63.67	0.0	0.0	0.0	0.0	0.0	0.0	9.0	6.0	2.0	6.25	3.0	0.0	0.0	1.25	8.75	0.0
EC:3.1.3.79	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:3.1.3.8	464.0	760.0	325.0	144.0	396.0	1614.0	775.0	699.0	674.0	498.0	1107.0	409.0	323.0	509.0	355.0	212.0	926.0	413.0	358.0	328.0	503.0	926.0	335.0	556.0	285.0	507.5	243.0	1001.0	1165.0	810.5	310.0
EC:3.1.3.81	9213.24	8924.93	3199.51	829.27	974.66	997.59	387.4500000000001	1580.42	127.67	1692.9299999999998	3961.690000000001	2110.26	3034.91	466.03	5343.05	3299.53	1484.91	809.5600000000001	641.66	465.58	642.99	1831.36	1069.73	1038.4299999999998	581.32	360.4	1171.9899999999998	869.45	1006.44	1120.33	541.5799999999999
EC:3.1.3.82	9547.91	9554.59	3501.34	981.07	1431.66	2858.59	1253.49	2401.42	989.75	2312.6000000000004	5263.5	2644.6800000000003	3440.41	1066.9499999999998	5832.08	3524.86	2506.91	1239.56	1102.41	876.38	2214.51	4250.92	2018.02	1996.72	1208.39	1357.41	1748.26	3102.46	2872.32	2979.1800000000003	1105.25
