function	050B	051B	052B	058B	059B	060B	064B	065B	066B	067B	073B	074B	075B	076B	080B	081B	082B	083B	084B	085B	086B	087B	088B	095B	096B	097B	102B	103B	104B	105B	106B	107B	214B	215B	216B	226B	227B	228B	229B	230B	231B	232B	233B	234B	235B	236B	237B	238B	239B	240B	139B	140B	141B	142B	143B	144B	145B	146B	147B	148B	149B	150B	151B	152B	153B	154B	155B	156B	157B	158B	159B	160B	161B	162B	163B	164B	165B	166B	167B	168B	169B	249B	250B	251B	252B	253B	254B	255B	256B	257B	258B	259B	260B	261B	262B	263B	108B	109B	110B	111B	112B	113B	114B	115B	116B	117B	118B	119B	120B	121B	122B	123B	124B	125B	126B	127B	128B	129B	130B	131B	132B	133B	134B	135B	136B	137B	138B
EC:2.7.7.62	9497.92	10675.0	9414.25	4911.75	3236.33	3969.5	219.0	877.0	1184.5	624.25	2446.08	1245.42	1419.55	1543.25	1719.0	1594.17	2036.33	1972.22	1461.31	1083.34	3730.35	929.25	1283.92	5935.71	2485.66	2826.65	1316.61	1425.57	4801.58	547.0	649.8199999999999	597.85	6409.52	4186.78	11262.06	7046.889999999999	2650.83	2317.32	1140.07	3860.14	2506.55	4261.88	2304.14	2149.93	5206.800000000001	3390.98	4254.95	4992.429999999999	1177.73	6270.99	563.42	1044.51	758.65	2844.25	3661.65	1612.45	2819.9	2358.17	574.25	594.0100000000001	910.75	1094.58	1062.75	627.25	754.15	468.0	643.5	572.5	355.25	813.1600000000001	1624.0	479.0700000000001	1214.39	567.29	715.65	421.25	632.0	748.5	438.0	673.25	833.4	3091.77	876.43	861.8199999999999	967.83	887.5999999999999	1190.04	1431.1	528.75	383.02	8786.55	773.5799999999999	2091.07	1329.8	272.42999999999995	155.87	4093.84	4370.39	1829.98	438.09	615.68	1644.88	219.17	3088.49	5017.78	3246.17	1904.5	233.38	2133.67	3182.58	1132.5	474.0	717.55	387.17	1215.83	1883.92	9538.17	6873.17	1128.5	6656.33	758.8299999999999	4164.09	2972.59	5423.67	6702.0	1522.67	5196.0
EC:2.7.7.63	24390.910000000003	10868.05	44990.59	15299.04	41126.83	40401.9	62501.0	66519.67	84946.63	72611.93000000001	20634.81	3552.32	43335.87	47635.1	9830.09	26066.83	11999.77	25108.52	6253.68	30821.25	35549.25	41898.6	31115.37	39145.45	42379.78	49435.30000000001	26477.83	12408.6	84422.15000000001	29596.7	3239.88	24514.75	6297.509999999999	6267.099999999999	14914.42	12428.69	6658.360000000001	10009.36	2237.73	12561.01	8146.320000000001	8415.78	3420.78	12546.47	8553.86	12454.52	12763.31	10709.87	15584.06	8000.34	32055.09	10255.51	16098.22	14378.87	25201.4	27902.74	17103.48	13977.07	37241.5	11468.2	16556.9	17339.72	32068.01	32306.910000000003	7211.2	3168.98	2659.6	7537.08	4874.24	1394.75	14958.99	8381.98	14942.34	10344.84	25573.45	29923.58	24984.42	48733.3	37417.73	28659.0	21315.570000000003	15653.77	18574.08	15923.0	21292.08	12990.13	16887.5	16375.68	19771.85	30820.67	13094.64	18914.370000000003	17477.670000000002	20426.98	20398.0	24199.0	34271.2	35364.0	29569.9	45616.5	59126.39	74413.67	49808.5	69059.73999999999	49041.95	32275.0	59487.25	53117.88	46400.42	36871.1	43504.25	35112.5	21368.0	26352.75	44819.75	62984.5	34879.75	38827.67	75166.42	26289.0	26662.25	56497.92	88333.27	35369.5	36326.5	53737.42	27809.5
EC:2.7.7.65	27854.230000000003	28598.81	27103.77	12604.26	8634.01	10358.74	369.0	1224.0	1654.5	858.0	3889.25	1926.16	2064.25	2141.75	2135.75	1948.44	2686.9	3081.64	1923.42	1411.84	9767.24	1049.2	1605.29	14403.740000000002	4345.24	5509.549999999999	2231.11	2591.64	2987.74	883.8	867.75	788.75	3040.96	1361.0700000000002	7330.75	4626.39	1447.67	1919.5	745.8299999999999	1475.6299999999997	1035.71	1431.03	1035.25	2610.33	2100.9700000000003	1157.5	2052.64	1894.36	668.67	2639.13	495.75	2079.92	1261.25	7244.01	10324.21	4132.25	7244.51	5747.15	949.75	1003.25	1206.25	1334.41	1620.5	1016.75	1050.25	671.1	1057.0	1400.49	582.75	1338.08	3076.14	847.0600000000001	2055.03	909.5	1085.75	565.75	799.0	931.0	553.0	936.75	1147.0	971.25	153.25	64.0	50.38	85.5	201.67	110.5	91.25	19.75	2807.11	479.58	1264.6899999999998	519.25	41.25	0.0	58.0	78.35	133.25	158.75	118.75	164.25	198.0	82.39	82.25	127.0	48.0	114.92	85.0	150.75	90.0	36.0	104.25	235.5	34.0	46.75	106.0	65.0	104.0	82.0	58.33	89.25	132.36	136.0	106.0	62.5	45.0
EC:2.7.7.66	487.0	1932.5	765.0	798.0	315.5	513.25	144.0	394.0	585.25	302.0	1677.0	783.62	755.8	709.75	615.0	496.67	913.75	1413.76	727.38	429.42	325.5	362.0	508.92	2750.91	3373.42	4868.44	985.0	1546.21	106.0	405.0	315.75	335.8	1218.67	447.54	0.0	782.67	315.0	443.5	297.25	464.17	359.08	596.5899999999999	373.92	251.33	772.92	424.58	842.83	683.0799999999999	229.25	1021.42	182.0	615.42	273.0	825.0	557.47	277.0	619.0	594.58	457.25	485.25	557.0	555.33	541.0	463.0	551.75	285.0	358.0	227.0	241.0	589.08	207.57	576.9900000000001	1487.1	444.5	707.5699999999999	248.0	333.0	405.0	222.0	432.0	447.25	0.0	10.0	0.0	21.0	0.0	9.0	24.0	5.0	0.0	260.29	23.33	27.33	0.0	0.0	0.0	29.0	31.8	55.0	76.0	50.0	67.0	85.0	21.14	32.0	56.0	18.0	75.42	41.0	65.0	45.0	16.0	41.0	121.0	17.0	13.0	42.0	28.0	27.0	41.0	26.33	35.0	49.11	64.0	49.0	26.0	19.0
EC:2.7.7.67	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30.0	0.0	22.0	20.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	30.0	6.0	0.0	0.0	10.0	6.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	5.0	7.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	13.0	114.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:2.7.7.68	5.0	50.33	0.0	17.0	3.67	8.67	0.0	9.67	31.33	9.33	5.33	17.67	13.67	11.0	13.17	57.33	169.99	46.0	96.67	47.0	29.33	61.0	32.67	21.0	28.0	3.33	14.0	17.0	0.0	43.0	22.33	14.0	140.5	129.5	0.0	86.0	74.0	34.0	0.0	143.5	30.0	62.0	20.0	2.67	165.0	58.0	77.5	65.0	24.0	169.5	6.67	19.0	55.5	35.0	45.5	10.0	44.33	64.67	15.0	53.33	76.0	15.67	23.67	20.0	10.0	12.0	0.0	22.0	5.67	16.33	2.67	11.0	27.0	26.33	14.0	11.83	3.67	31.5	12.33	20.0	66.33	14.0	8.0	0.0	0.0	0.0	11.0	0.0	4.0	13.0	216.5	17.0	18.5	0.0	0.0	0.0	3.0	4.0	5.0	6.0	2.0	6.67	0.0	0.0	0.0	0.0	7.0	4.67	2.67	0.0	0.0	0.0	0.0	5.0	3.0	0.0	0.0	1.67	2.67	0.0	0.0	3.33	4.67	1.5	2.0	2.67	0.0
EC:2.7.7.7	236889.13	132281.54	427565.9	155142.36	384446.73	376558.26	573000.2999999999	617096.4600000001	792814.19	668908.24	218879.72	47530.51	419036.86	444711.9	126724.86	274043.6	145051.85	277941.31	83132.46	320906.84	442229.0	388702.8000000001	295203.19000000006	372278.47	393340.6	456231.88	268943.67	135808.95	802582.6499999999	279702.3	42280.39	231715.5	114845.2	86023.33	192997.9	160578.63	74251.70000000001	106814.53	33260.97	151065.69	93395.97	111006.8	48229.86	122846.07	123404.97	138408.63	157444.96999999997	131677.43	148529.05	124527.71	298511.96	109501.7	161384.47	148689.67	251297.15	276572.58	166775.04	140147.94999999998	343760.73	115083.0	158057.41	166021.11000000002	303574.85000000003	299858.1	83584.3	54355.630000000005	71523.2	107662.25	50712.01	21014.36	151974.11	84249.4	150679.4	102921.24	257717.7	275519.44	232366.06	446695.65	341636.19	265000.5	198806.88	163480.62999999998	172694.55000000002	178808.33	192870.27	119436.2	172200.9	161722.72	226163.2	301941.98	187880.76	177481.55	168551.03000000003	209588.7	195805.4	198094.89	429883.0	426925.48	494250.45	611597.99	598547.23	774544.81	778598.95	817333.8500000001	518130.1	680085.1	795349.6	707444.1599999999	745612.4299999999	524378.9500000001	722693.25	596068.4	422448.0	578060.95	629882.3	641872.2	525871.45	681799.81	698346.11	624388.55	618468.55	564380.59	889191.26	713044.7	807879.5	727097.96	857322.6
EC:2.7.7.70	9506.91	10156.74	9506.59	4381.42	3478.34	3532.58	975.67	1378.66	2182.16	1227.67	2703.59	1207.49	2322.42	846.75	1833.33	2244.6000000000004	2570.61	5125.1	1070.87	2549.6800000000003	3363.41	711.3700000000001	950.95	5691.08	2492.5	3513.86	2731.34	2483.91	2182.75	1225.56	1063.41	838.5799999999999	3627.34	1609.84	5407.26	3369.18	1668.65	1735.09	1107.99	1939.44	1529.25	1990.71	961.22	1513.66	2520.37	2039.09	2336.03	2329.25	958.25	2792.39	1084.42	1547.22	917.42	3297.09	3682.49	1587.59	2695.51	2336.16	584.92	705.74	624.58	778.25	751.33	602.25	669.75	770.84	739.83	845.5	759.41	605.92	1364.07	613.27	1327.56	620.46	1022.59	509.08	418.67	505.17	259.17	525.75	545.33	925.92	404.59	387.17	415.16	385.01	613.66	577.1700000000001	559.4200000000001	913.58	2668.45	496.07	776.71	492.23	177.75	154.23000000000002	61.0	37.55	58.75	84.25	51.92	69.75	83.67	56.32	60.42	60.67	40.33	63.21	42.67	66.25	48.33	16.0	47.75	141.0	17.0	15.25	80.0	96.33	69.0	138.0	101.0	316.25	80.25999999999999	282.5	274.0	79.5	52.0
EC:2.7.7.71	0.0	34.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	11.0	20.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	9.75	1161.0	0.0	4.25	0.0	144.0	106.67	115.0	280.0	68.0	67.0	12.0	49.5	104.0	244.0	81.0	36.0	165.0	29.0	132.0	187.0	49.0	231.33	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.0	0.0	0.0	0.0	15.0	0.0	0.0	10.0	4.0	0.0	0.0	0.0	0.67	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28.0	148.0	31.0	68.0	0.0	84.0	80.67	95.0	45.0	31.0	403.0	12.0	72.0	41.0	11.0	7.0	53.0	148.0	30.0	11.0	7.0	36.0	0.0	74.0	149.0	79.0	21.0	0.0	11.0	127.0	37.0	0.0	31.0	34.0	57.0	18.0	733.0	450.0	50.0	31.0	6.0	287.17	0.0	247.0	65.0	21.0	13.0
EC:2.7.7.72	24999.58	12671.9	46113.59	16092.54	41913.34	40907.65	63474.27	67859.83	87180.29	73873.6	23206.24	4674.65	45602.84	48509.35	12637.5	28849.370000000003	14648.27	29661.37	7751.48	34536.240000000005	47043.65	42507.100000000006	31880.120000000003	39958.58	42942.53	50156.19	29240.45	14571.94	88052.66	30802.86	4200.36	25345.38	8842.67	7138.910000000001	16211.32	13842.28	6919.73	10567.5	2867.65	14023.9	8744.84	9578.54	3773.51	12663.46	10449.47	13204.3	14948.27	11395.23	15692.3	10259.600000000002	32504.93	11818.82	17445.219999999998	15872.12	27155.32	30149.52	17899.920000000002	15023.11	37958.92	12452.54	17170.42	17892.8	33146.25	32944.91	8837.35	5573.33	7246.43	11455.5	5471.15	2018.41	15363.67	9151.76	16184.76	11077.419999999998	28039.19	30310.91	25303.34	49196.72	37693.9	29157.0	21612.72	16403.71	18762.84	19092.34	20980.31	12879.98	18526.63	17342.6	24243.62	32900.579999999994	14885.98	19039.44	17291.83	22308.31	21434.17	21900.870000000003	40406.740000000005	39694.39	48097.18	64810.65	64229.68	77341.45	82394.0	83572.16	51120.01	68408.3	82162.37	74843.04999999999	75433.1	50559.18	73216.67	61416.8	42095.55	60244.67	63615.83	69371.92	49476.67	67655.51	73340.67	62289.08	62388.33	57613.25	96700.51	69601.17	79478.75	75673.14	86409.2
EC:2.7.7.73	8936.91	8206.72	8504.59	3538.17	2575.17	2996.83	6.0	10.5	11.25	6.0	20.42	15.3	14.75	28.83	9.0	32.1	45.45	247.47	148.88	10.92	2974.18	10.2	41.7	4775.41	1656.33	2516.4	51.0	337.57	1060.08	45.4	74.5	38.25	824.1700000000001	842.52	2536.25	1916.36	598.5799999999999	580.8299999999999	224.83	601.02	441.58	750.3900000000001	408.4	946.83	795.62	444.07	707.0	946.75	229.92	1045.41	39.25	281.71	280.15	1870.17	3079.65	1184.45	2012.17	1537.58	33.0	13.83	139.25	125.25	210.75	72.25	13.0	0.0	91.0	327.83	43.25	24.5	994.07	213.78	599.14	14.21	268.25	22.25	60.0	53.0	19.0	1.25	40.75	491.1	154.5	201.5	71.4	109.5	183.8	107.0	103.85	55.75	1732.08	173.57999999999998	622.41	282.5	37.5	3.5	1753.0	383.25	66.75	22.25	54.25	70.75	25.0	313.32	413.75	351.0	117.0	32.21	1618.0	835.25	462.0	0.0	232.75	24.0	644.0	817.25	740.5	590.0	91.0	6284.0	956.0	2893.25	2646.1800000000003	600.0	576.0	58.5	693.0
EC:2.7.7.74	0.0	16.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	17.0	0.0	16.0	17.0	0.0	32.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	27.0	0.0	0.0	17.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	17.0	0.0	21.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	11.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:2.7.7.75	9056.91	8220.65	8793.59	3647.42	3178.84	3046.33	832.67	1003.66	1736.91	973.67	1144.59	437.16	1648.42	254.0	1333.58	1717.9299999999998	1662.86	4098.02	448.0400000000001	2161.92	3047.08	363.37	523.03	5426.58	2134.33	3301.86	1760.3399999999997	1527.41	2086.75	811.5600000000001	658.6599999999999	472.58	1925.99	861.96	2518.25	2170.0	1221.3200000000002	1094.9299999999998	682.32	1162.19	915.08	933.37	517.34	1204.66	1151.2	1293.59	1173.2399999999998	1332.0	576.0	1077.5099999999998	868.42	976.72	595.4200000000001	2443.09	3109.32	1318.59	2118.51	1711.2399999999998	119.67	303.16	142.57999999999998	205.58	230.33	101.25	116.0	506.84	390.83	619.5	511.41	14.5	1013.07	442.27	919.31	228.04	774.59	232.58	104.67	86.17	66.17	92.75	34.08	521.9200000000001	178.59	93.17	124.83	96.01	231.66	58.5	342.42	770.58	1535.4499999999998	449.57	573.5699999999999	275.33	75.42	60.66	0.0	0.75	6.75	3.25	1.92	3.75	10.0	12.32	4.75	3.0	0.0	33.21	1.0	1.25	0.0	0.0	10.75	33.0	0.0	2.25	12.0	3.0	13.0	3.0	6.33	7.25	12.01	0.0	0.0	2.5	5.0
EC:2.7.7.76	9513.25	10510.05	9397.25	4861.5	3196.0	3902.75	218.0	872.0	1185.5	601.0	2393.08	1203.83	1380.75	1494.91	1704.25	1578.77	2041.53	1893.62	1382.71	1051.67	3697.25	818.2	1173.45	5830.91	2418.66	2794.4	1308.0	1370.32	3115.75	475.4	641.25	519.25	2766.75	1457.25	6856.25	3044.42	1157.0	1165.5	448.33	1259.85	958.0	1550.87	943.0	1174.67	1999.88	1085.42	1848.5	1801.0	495.67	2516.66	412.25	938.21	758.75	2823.5	3662.15	1488.25	2740.5	2252.83	549.25	556.75	798.25	795.58	764.75	616.25	640.75	402.0	541.0	562.5	292.25	779.58	1221.07	450.78	1118.39	510.29	662.2499999999999	396.75	499.0	635.5	362.0	600.25	742.5	1060.6	329.5	344.5	367.0	386.5	488.67	473.0	190.25	189.25	3197.5	233.25	819.25	571.5	71.0	56.0	2877.0	1549.3	798.0799999999999	201.92	228.58	451.58	173.0	391.82	1053.08	812.0	326.67	87.21000000000001	1817.5	1394.25	699.0	178.0	410.75	262.5	891.0	1377.75	2635.17	1631.83	361.5	4387.0	142.82999999999998	1094.92	2213.4300000000003	2876.0	5003.5	920.5	5057.0
EC:2.7.7.77	9768.58	10744.07	9833.59	5005.67	3947.67	3997.58	1039.27	1853.66	2789.16	1558.67	3519.17	1619.7799999999995	3017.2200000000003	1629.75	2923.33	3314.3500000000004	3750.44	6172.1	1821.47	3424.6800000000003	3834.41	1231.37	1685.28	6606.55	3185.33	3856.86	3005.84	2576.16	2277.75	1324.56	1308.41	957.38	4651.6900000000005	2107.86	2933.25	4225.780000000001	2072.48	1994.68	1135.3200000000002	2340.94	1880.33	2446.7200000000003	1368.98	1712.9899999999998	3094.7	2558.33	3014.19	2802.75	1130.58	3538.83	1864.42	1648.02	1228.92	3508.59	3890.82	1664.7900000000002	2949.26	2508.49	672.9200000000001	843.3399999999999	970.58	1114.58	831.25	746.25	746.1500000000001	970.84	965.83	939.25	850.41	860.25	1370.07	754.27	1501.56	901.79	1434.99	603.0799999999999	545.6700000000001	700.42	430.17	621.75	822.73	1087.44	459.5100000000001	287.84000000000003	418.23	320.68000000000006	557.46	344.0	1392.02	1098.58	4105.37	1309.0700000000002	1426.74	844.8299999999999	356.67	1665.66	767.0	383.22	295.75	108.25	75.92	126.85	186.0	169.32	213.75	166.0	69.0	67.21000000000001	183.0	184.25	114.0	42.0	161.55	160.5	324.0	497.25	356.0	276.0	78.0	4025.0	771.3299999999999	1864.42	1519.26	2206.5	4524.0	886.5	4554.0
EC:2.7.7.8	10234.58	11624.57	11938.59	6859.99	5438.01	4789.4	1104.67	2021.83	2998.34	1654.4499999999998	7529.57	1976.9	4039.34	2548.75	3255.67	3768.97	4334.8	6695.030000000001	2783.28	3711.18	5381.03	2435.62	4296.95	7181.55	3764.28	4417.52	3819.39	3708.34	11739.74	2233.56	1897.61	1652.6799999999998	11212.0	7072.610000000001	14855.33	12302.54	5291.4	4601.0	2499.32	7373.48	5258.16	7409.28	4024.39	4023.93	8925.09	7051.910000000001	7927.44	9578.9	2915.15	9845.89	2826.9300000000003	2237.82	2024.7	4049.54	4323.77	2189.34	3506.77	2923.98	1208.09	1420.67	1798.63	2113.0	1634.67	1327.41	1270.35	1406.33	1217.33	1216.5	1038.0	1274.41	3246.92	1037.16	2071.76	1422.62	1830.99	1152.41	1516.09	1430.22	871.75	1082.5	1198.72	6312.91	3153.19	2763.49	3300.04	2723.11	2725.03	2594.35	2987.42	3975.6	16659.72	2882.09	4873.17	3707.11	1244.1	3373.24	15154.44	14592.14	10803.03	19125.57	4945.85	17808.2	12147.67	21669.41	14038.38	32282.97	18706.45	10185.55	13100.02	12226.83	8826.75	8365.8	11927.3	1477.92	9379.58	3303.17	17814.92	12696.84	5832.92	28800.08	4557.58	11653.25	6475.76	14895.17	19090.0	16237.39	26419.2
EC:2.7.7.81	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	12.0	13.0	0.0	21.0	5.0	0.0	0.0	10.0	3.0	0.0	8.0	9.0	19.0	12.0	15.0	0.0	6.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0	0.0	0.0	0.0	33.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	11.0	0.0	0.0	0.0	22.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:2.7.7.82	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.33	0.75	9.0	0.0	31.0	9.0	0.67	1.5	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	187.75	285.0	0.0	229.5	126.75	70.5	67.0	221.75	136.0	168.75	106.75	57.0	191.25	142.75	88.25	261.75	38.0	300.83000000000004	5.67	0.5	0.0	1.0	0.0	0.0	22.0	11.0	0.0	1.33	17.0	8.0	0.0	26.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	14.6	0.0	16.0	4.0	14.0	58.67	0.0	23.0	37.0	280.25	35.5	10.33	17.0	12.0	0.0	16.34	10.67	0.0	0.0	4.0	13.67	0.0	7.33	12.67	5.0	0.0	0.0	0.0	21.33	0.0	0.0	0.0	6.67	0.0	5.0	15.0	10.67	2.0	5.33	0.0	4.17	4.0	13.67	16.0	10.67	0.0
EC:2.7.7.83	0.0	64.0	8.0	0.0	0.0	0.0	3.0	0.0	0.0	11.0	15.0	12.0	0.0	0.0	0.0	2.0	14.0	14.66	2.33	8.0	2.33	2.0	0.0	0.0	0.0	2.33	7.0	0.0	1407.5	17.0	9.0	0.0	202.0	91.67	1659.0	179.0	124.0	49.0	10.0	94.0	68.0	44.0	115.0	15.0	152.0	127.5	126.0	138.0	16.0	172.0	14.0	12.0	3.0	34.0	3.0	74.67	60.0	0.0	49.0	9.0	65.5	0.0	35.0	0.0	0.0	0.0	1.0	16.0	4.0	20.67	264.0	17.0	4.0	14.0	0.0	3.0	9.0	0.0	12.0	24.0	8.0	727.0	109.5	71.0	95.0	113.0	95.0	163.0	5.0	41.0	1193.5	134.0	456.0	414.0	0.0	0.0	358.5	1267.0	767.0	39.0	110.67	451.5	0.0	158.0	259.5	94.0	193.0	8.0	79.0	232.0	87.0	102.0	46.5	43.0	69.0	28.0	1540.0	1277.5	122.5	118.0	24.0	248.0	23.0	83.5	307.0	140.5	73.5
EC:2.7.7.85	15460.0	2610.83	36589.0	11679.37	38433.0	37349.82	62498.0	66471.17	84940.63	72618.93000000001	20458.4	3487.3700000000003	43207.37	47556.26	10704.67	26652.73	12049.66	24455.93	6769.34	31973.56	43713.86	41756.98	30914.84	34129.2	40451.7	46661.41	26524.61	12154.28	86402.91	29571.3	3252.52	24597.0	5466.89	5606.02	14397.07	10729.0	5283.68	8914.15	1852.07	12075.18	7158.72	7781.69	2834.69	11133.47	8174.869999999999	11236.6	12774.62	9351.64	14734.22	7651.300000000001	31482.51	10247.8	16592.09	12659.28	23481.0	28568.8	15177.659999999998	12769.96	37423.67	11717.03	16660.34	17246.22	32366.84	32477.160000000003	8269.2	4758.49	6476.6	10596.0	4704.74	1439.66	14174.03	8543.78	14916.2	10418.63	27106.2	29893.33	24990.67	48806.8	37427.73	28691.0	21155.99	15600.77	18362.0	18806.75	20666.21	12582.13	17906.77	16925.43	23701.800000000003	32019.67	12513.16	18461.04	16667.420000000002	21921.98	21300.0	21761.5	42381.740000000005	39732.17	47892.43	64671.9	64124.43	77082.6	82326.5	83035.34	50398.76	68026.3	81761.37	74729.84	76745.17	50712.93	73438.17	61271.8	41844.0	60080.67	63939.83	70361.17	48518.67	66903.01	73035.67	62263.58	61209.5	55257.0	97318.25	70641.17	83098.5	76148.64	90976.2
EC:2.7.7.87	25234.58	13405.9	46385.59	16662.539999999997	42278.34	41375.65	63541.67	68348.33	87707.04	74136.6	23896.57	5085.4	46187.84	49197.35	13644.0	29978.370000000003	15612.1	30218.03	8855.81	35135.24	47466.98	43006.100000000006	32582.120000000003	40632.25	43337.53	50257.52	29473.95	14754.94	88740.16	30899.86	4512.36	25613.68	11541.65	8891.84	20561.33	16549.84	7815.299999999999	11462.9	3391.7200000000003	15964.73	9930.76	11555.93	4972.84	13273.56	12808.27	14704.46	16698.75	13763.68	16242.95	12696.94	32948.93	11936.32	17673.219999999998	16055.62	27307.57	30304.939999999995	18141.57	15225.2	38086.42	12563.37	17342.67	18231.8	33521.67	33087.91	9054.35	5745.33	7403.93	11487.5	5543.4	2244.16	16603.92	9208.76	16427.76	11263.419999999998	28228.19	30527.41	25671.09	49490.22	37881.15	29341.5	21977.72	17724.11	18999.19	19419.74	21268.24	13209.91	18848.03	17813.95	24441.02	33018.6	19403.17	19437.19	18305.570000000003	22873.11	21559.1	21957.24	45388.44	45963.14	51932.76	65594.57	65184.18	82065.53	82824.92	88696.90999999999	56847.71	71277.97	85525.37	76057.54999999999	79061.76999999999	56135.93	76598.25	63130.8	44405.55	60429.92	67366.83	70417.42	56262.59	72220.92	77325.42	64450.08	64218.58	62370.83	97396.76	74743.67	84230.75	78118.14	88155.2
EC:2.7.7.9	34163.490000000005	21489.22	54926.17999999999	20144.29	44843.01	44313.23	63540.27	68310.33	87751.04	74151.85	23853.32	5064.98	46213.34	49196.18	14585.17	30573.14	15870.55	30328.4	9215.49	36328.83	61475.14000000001	42903.880000000005	32462.99	45426.33	45004.94	52797.54000000001	29557.18	15132.09	86562.73	30892.76	4440.43	25549.63	9187.65	7258.990000000001	16010.84	15065.68	7107.24	11012.5	3164.65	15194.07	8896.49	9903.08	4134.59	13670.79	10937.2	13369.55	15775.53	11616.79	15953.56	10497.15	32674.68	12135.03	18007.14	17910.54	30350.3	31353.439999999995	20091.42	16774.690000000002	38007.59	12820.86	17394.67	18103.63	33931.92	33246.32	10043.35	7463.0	11463.43	15174.08	5535.07	2319.99	16135.67	9851.83	17677.899999999998	11530.96	30511.44	30491.16	25539.34	49549.72	37899.9	29411.0	21907.8	15315.03	18954.84	22194.09	21508.02	12931.81	19139.460000000003	16905.93	25344.87	35960.99999999999	14228.3	18948.36	17465.95	24201.89	22533.17	22112.370000000003	46328.0	37356.77	47447.9	64711.4	64484.97	79095.77	101951.25	83384.98000000001	47535.6	76017.8	89526.95	88675.09	104311.85	63915.6	101306.0	82116.8	55203.05	90192.5	77857.75	76906.75	51619.5	87309.42	73259.17	89342.5	98514.16	56431.08	108307.95	101980.5	122235.25	87444.72	134415.2
