pathway	050B	051B	052B	058B	059B	060B	064B	065B	066B	067B	073B	074B	075B	076B	080B	081B	082B	083B	084B	085B	086B	087B	088B	095B	096B	097B	102B	103B	104B	105B	106B	107B	214B	215B	216B	226B	227B	228B	229B	230B	231B	232B	233B	234B	235B	236B	237B	238B	239B	240B	139B	140B	141B	142B	143B	144B	145B	146B	147B	148B	149B	150B	151B	152B	153B	154B	155B	156B	157B	158B	159B	160B	161B	162B	163B	164B	165B	166B	167B	168B	169B	249B	250B	251B	252B	253B	254B	255B	256B	257B	258B	259B	260B	261B	262B	263B	108B	109B	110B	111B	112B	113B	114B	115B	116B	117B	118B	119B	120B	121B	122B	123B	124B	125B	126B	127B	128B	129B	130B	131B	132B	133B	134B	135B	136B	137B	138B
PWY-5686	27677.4578476704	15189.29669106141	50739.54799911128	18535.345897706244	45977.396002943	45404.83347156001	68879.70103288248	74239.48830284833	95114.4704834122	80496.31871870249	26075.24384160526	5565.685251651721	49858.553229059406	54049.17367502203	15127.611670336188	32549.61985167937	16839.401011910475	31114.92420769159	10230.324938949743	38017.47422083552	54852.51249054991	47033.87479965018	35650.124587227525	44636.11884326104	47565.68870698213	54950.442691582844	31476.4228012614	15732.046567468726	96892.88885690058	33388.05554257616	4648.585533985733	27821.729297669743	13092.553725656977	10256.344540716354	23499.14937019685	18842.757872850405	8514.356438667382	12493.4519321493	3681.41606719569	18103.32983361752	10935.543080960284	13147.525987988653	5812.4584406656895	14648.563452260478	14568.975723766049	16150.077352277936	18487.309131647024	15480.046092891163	17758.410047318557	14958.587751534162	35608.43919809439	12838.787943144802	19271.648388104502	17460.928527291835	30089.53186334361	33297.389432549186	20032.311433576084	16775.64175540797	41624.18831292071	13895.248607408734	19218.338619124173	20091.907165978584	36908.72661854931	36353.24892565196	10301.42123546455	6621.273702134776	8970.457363561614	13312.26118110486	5816.888839835272	2620.8308121656323	18357.307505112552	10215.975271901409	18302.73235447999	12462.846467847745	31379.420489418	33281.8055926493	28176.377151749035	54169.56733722226	41424.22936907944	32159.235504369743	24185.95963571026	19857.1460463892	20980.89625494245	22129.420218491967	23452.80242041948	14545.939769211	21001.868692395656	19714.237161331424	27274.28028890119	36555.84810964574	22840.724600654383	21368.92150990933	20560.645891579083	25848.970080256844	23874.937659447234	24021.808039532127	50327.58966136875	49561.78265689664	55560.74105314088	53557.49141834783	70756.52160907534	87700.97916319975	83597.27860905218	84230.1181865293	60177.43191518339	53093.60664825129	83029.59800324442	77879.7947917657	93583.43643631406	66001.76283579395	91619.30671116276	68327.10964769211	43903.03447796463	73484.25760321609	78408.25512949264	78888.60163006042	66579.55162440253	87241.40147066276	85257.54457219926	76513.28937725256	78962.22930749877	69181.12936558138	108770.76769691912	87205.55085383097	95492.3336968184	76364.56799569275	85810.3185391042
PWY-5695	28569.90530524545	19503.687318903725	41711.888075796654	17482.075303048907	19640.78884909527	22585.637169202066	4112.959481227252	7196.437004991086	10608.133269948115	5918.544597301198	14809.606312119922	4664.44844558988	12046.042127051236	10082.87016270359	8959.08767309038	12078.293556320948	10179.955334691169	17345.704080295804	6482.170372246256	12580.428825944997	29819.373499423586	6333.88760739749	9949.989222320288	26345.20526483561	15641.572438603009	20337.73746503846	10716.414532678766	8943.485303643527	18125.04266882636	5944.4727334380805	3469.942417831152	4647.497974697043	11717.04042202967	8510.304394721355	17045.034188773174	16058.620728035266	7560.772285386771	8499.30197924413	3290.0895419020912	12446.692681038714	8106.9597375057565	10011.20421633197	4898.488469856597	8717.039470717646	11615.908769465168	11054.253681309434	12641.773007146014	12736.400721682789	6241.669934723948	12361.629969519305	5907.231151171756	5902.729482286263	5224.086155213581	12976.771382205752	18737.521606236296	9862.859804106864	13485.087471625518	10944.25119907538	3638.8757737776655	3948.240929894312	4959.550807074956	4943.757917570545	5623.472852498128	4170.168831208351	4194.735429281146	4259.417423270737	4297.756540969853	7075.819593387761	2704.7315034496373	2123.472704646221	8778.747703082894	3734.441806436774	7855.061236606887	3627.0905531258377	8474.203495511481	3054.3099390134485	3471.444741117128	4366.704149947303	2569.8472696529825	4055.308994968245	4815.034092697825	8457.818309667404	5605.986285468252	8697.804784590864	6155.387193427906	4535.288037827448	6172.249170455135	3758.491349366816	6104.878358686666	12170.60259195532	18232.226647562617	4651.155433324834	7587.527180430582	8539.665159474223	3967.0563746773337	3593.340955503193	22168.795152315302	20458.16432442401	13657.968258480436	3729.489822543564	4305.140703066243	18643.7449548943	32025.08399628524	22832.378544073566	20679.766904678607	26536.17293927443	26836.552362854804	26685.944258696123	51590.94746989156	36755.9338401302	47992.00171940241	33216.0896834169	25052.13425916592	33403.92193079866	35315.42671200317	14584.372828718148	33597.43790467963	43479.89065717688	16069.04619872582	57552.912618807386	36876.65957616224	26438.64610400872	23406.55665959696	49525.85860833807	55178.000086763015	26399.081243442582	53050.51371797138
PWY-5705	9328.367999984514	9156.736922086217	9009.822181308276	4070.139364659623	2858.447987751652	3386.953304462698	12.4609855442856	23.549250551266464	76.26954068759572	19.49053417143176	144.5855337081511	61.71310692987412	147.49479528868952	59.736311767979736	69.58389300791302	120.08870918824697	239.3295819663102	544.2590632880224	291.58626643338016	20.228856786615403	3261.45595117648	66.37434888297257	97.34123608853272	6140.586218500315	2978.5726727649485	3757.441700416448	87.26124144899488	755.9204541088096	1134.2058748825837	46.63378856035936	43.23492256453478	52.78428016460597	659.3065225153643	399.149224377699	3082.085896758405	1404.9177166855889	415.4472521032476	470.3125097336493	160.27560490148346	482.485158920345	211.22599090680737	350.0862040281596	240.4429517007489	835.5875093554663	426.7771289608398	310.11985462874753	347.81782308459606	502.6955652266185	132.1306836071864	639.4656695647233	82.75572658604615	396.7301322019297	361.1562506411325	2159.496343447984	3342.452193958992	1321.3701205859395	2268.107841140339	1744.2317333804633	7.223687484448867	51.16786762557791	64.17359839028106	204.46584186615416	231.6373132138504	47.5442946285866	5.830214345048735	5.877930696839472	158.10947362592745	374.5132926961657	40.7269878857815	56.41948635765189	980.624612076789	468.7156890374116	1263.3355983309143	53.26468698030389	549.2984878962757	59.725155499300456	98.14956439468602	24.63068186003344	15.241004552797769	58.11088225366619	67.13513493387188	385.0990245328709	51.8399908540988	8.758738665157251	19.86768111147866	20.990381579356747	99.17425614353164	31.92436363636364	28.75	6.776785714285714	1109.9454235262851	179.86015882320092	503.7694832306859	184.2077415389549	8.108974358974358	0.0	178.68654749155613	472.5561340755097	177.42621066265878	120.98838895054992	166.61135857461022	217.64234127250063	50.09241108933072	687.385236702679	952.76767884087	648.3135649562626	295.8103932216089	91.9750475303156	62.34413073849053	415.6874309199914	88.87029288702928	52.570835495589	82.23938262155164	28.80669923237962	29.15674130538352	100.42782901491928	1076.0133529653394	824.6753639935172	154.95230767816037	190.1489717317056	86.19939542576854	336.9690059696687	57.125303195635226	783.5906154617198	352.5834654036996	96.19216511430004	19.603960396039604
PWY-5741	15.743659722127294	0.0	0.0	0.0	17.39246883301166	0.0	0.0	0.0	0.0	0.0	33.86705583629315	0.0	9.239404347470504	0.0	12.181399420080355	17.64940946126194	0.0	24.596468033282303	0.0	0.0	14.42839972589527	0.0	15.014921096736185	9.11436360861737	39.62371162261756	0.0	0.0	25.01547959744764	17.553799737680496	0.0	0.0	9.462115940713677	102.98382813312746	39.82237608648324	0.0	71.83641062966545	38.60990974938631	38.3116730145052	16.908483815725734	72.77318266885536	201.4536290643635	92.74028459129748	7.833582926542765	0.0	120.37055051657744	43.74368818538992	45.84176625201074	139.92884794547498	29.452314649761536	139.68782279815363	0.0	0.0	0.0	0.0	0.0	0.0	5.990008764057813	21.46560338609767	0.0	17.636029442065052	1.9755937032201027	0.0	0.0	35.27692305273494	32.79020844956829	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.66885669582183	0.0	0.0	0.0	28.5061538496148	0.0	0.0	0.0	38.16846493419045	11.361107491773478	0.0	0.0	0.0	0.0	0.0	21.32666570335829	0.0	0.0	266.3512329930324	0.0	46.03523278227168	24.00204239574973	0.0	0.0	45.44215303565138	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.508724665322185	0.0	0.0	14.11686311521188	0.0	0.0	19.99109192295609	6.893815203827774	126.61967605565803	6.073871451055056	30.672362471102552	49.234841034916535	3.999105581618377	0.0
PWY-5744	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-5747	9316.339788607307	9989.11021942252	9198.470423558265	4324.856359282982	2995.7238794009454	3484.8654100041026	192.56898938260792	526.335394675124	771.439020999164	398.1483885117706	1889.340541407	891.5826835512883	956.7956342825483	829.0645196316464	1015.1693283308052	791.712395004378	1206.705074987612	1497.3887275688792	1138.6290435703547	649.9097585022079	3310.5772932764	475.477773833067	681.4184656922544	4500.045930208596	512.8641690695197	287.2181347111353	1238.212319755894	1172.8812409685945	1168.4641865079366	561.0702504077742	443.3709243084519	398.6286372845912	2796.5153933689417	1446.828835596832	2465.382610216935	2941.1828934520963	1090.6169970360809	1268.086473189108	577.8525531968645	1602.2240204377315	1004.671433129697	1676.1285598091722	951.7486150292668	1317.4390393841109	2013.174425458286	1395.8725903885004	1903.481021521436	1800.3434982675851	650.7570578254533	2608.665286275003	285.6140460322048	1011.9618680155714	576.5142871858937	2769.956249613197	3611.139145938976	1476.105000487106	2659.9337163375885	2180.385446477173	502.64691715625446	565.537483133461	619.4062869536084	657.3061263509284	735.1005442235476	529.7795831118391	582.3263939444078	375.5721108462943	516.6221302987371	592.0860551067017	321.9790174258032	606.9143722618245	1116.9967357379685	278.69286632270723	570.6700602553703	492.0267464124222	346.8983383875876	290.62096185116087	356.5343665591932	436.4596027217903	256.0817306753617	464.3972274800488	471.0893190461725	476.0756566151962	86.41318815932789	36.024305306080755	93.2158358778341	101.3161180292792	207.71261668050292	100.5947603177304	73.20235751875168	42.78717602719133	2397.5361368362364	346.7522690672783	594.8207575469783	248.0081446095581	27.82324956623944	0.9451691101109576	41.97849462365591	35.22	62.468743002164665	79.74071207430342	51.41587362929327	71.35	74.04907975460122	26.86767437932782	36.75	66.0	18.0	32.32285488152448	42.43	66.25	45.0	16.0	41.98581278992122	143.92759088852014	17.0	15.488281249999996	46.48421052631579	28.0	42.0	49.83750428522454	29.161646067634145	109.03592218052974	58.79302942290692	73.38666666666667	61.61789137380192	28.5	21.2093023255814
PWY-5837	9975.947034766004	9453.749613762246	9696.530103681316	4032.91670024323	3625.266962695165	3414.368424368037	866.0340549415293	1091.9759584842047	1759.593519047263	1004.523654182292	1197.0117807277254	483.2523235732472	1735.8579514611165	219.9758582973909	1259.737055224974	1898.2633055852407	1983.6405277617944	4464.041587711124	711.5016622599898	2452.5758867578643	3422.8495248771446	499.8166464768345	616.9323515368286	6119.708732605655	2674.9230033997665	3932.8134043536793	1816.2106179406903	1645.9155730657246	2768.739004849931	864.8034745482053	785.012696769074	598.4692932829646	3270.3657226912146	1796.530848764922	5056.227671584439	4049.2185087240505	1820.566558258296	1628.5837575037203	1056.2289140937792	2065.0627383255573	1443.6621197779475	2068.732300375763	1004.3373804772588	1722.605917949441	2242.100851642921	2150.140814095548	1965.7480534957508	2433.9370602169806	902.3484586102757	1989.3267351912573	1706.8522193805145	1043.6015252468026	821.4468472742045	2852.2365089216	3642.1633614434	1554.258818382628	2407.6036910523053	1982.22255157244	225.16496087849657	370.86173588562485	364.69144900019137	517.7426645947208	387.6651041574296	213.67578218701675	290.29091412360225	587.0623516360134	506.0440346745352	722.0637612583342	641.3551316964715	165.84118839236325	1552.617009602654	573.289869279756	1192.1082739537012	446.6031644317787	1132.2698139262625	333.4792021281255	216.85047376092749	198.45858663964532	127.69712494481266	106.25703023225016	240.5648276230311	1608.469344529168	633.4226866626233	555.1812458766294	615.9753230471823	460.5627267535398	743.6417820153792	630.2677606983867	1573.8961935744694	1234.3502668777774	4404.736651574799	1449.1837076899096	1904.132680101544	1229.5801255351837	411.91453134258506	1769.6876320374247	677.3821470360541	711.6347998915023	625.593414735428	142.83936119747446	140.04376130189226	417.7480052888094	78.4465208467264	1015.2920658481916	1261.374688612703	655.614881256296	770.669724346145	219.9009656651097	637.314753908184	1017.4461414943088	428.08456010643977	258.9983606512497	672.1925429775049	76.59855529390371	479.5219434897267	306.38381067830755	2031.7867925823416	1567.8283121556196	780.6286380478657	515.7600920928649	270.7422064476917	581.3209847639639	335.996118755581	1004.1222667349056	1021.364549443205	414.7016192618166	384.76839519353314
PWY-5838	13148.254760333844	10870.770595491367	13836.449808647903	6266.400335380499	5585.00079785938	5490.658348837541	1433.2343010768109	2160.291463827214	3352.775472557416	1881.4360839482304	2812.398475646979	1141.9155883036788	3400.4894193962623	647.4572931801142	2677.8105993345903	3736.093117179018	3909.492695113476	7560.172307337267	1700.6108678229498	4328.728548579715	5393.430266471984	1180.7556335618804	1464.4812151968183	9258.96963528711	4367.074862195872	5738.722919824312	3436.676456246451	3034.264942182051	3811.527622211378	1649.3522675376898	1447.9816841059965	1198.007986090995	5392.940363904124	3391.6540841805413	6445.949696395131	7035.606326342673	3099.5158089930374	3087.570463212776	1698.731140804278	4294.209902228962	2902.948542722057	4074.70774524285	1983.3102858203165	3045.471259676494	4542.468037741405	4210.084810877958	4407.106312717632	4743.517077909007	1842.525523897248	4318.638273893295	2894.934705408214	2062.386149173178	1741.4766819161075	4607.7848649508205	6261.758688303064	3211.804094277504	3953.677546670538	3424.1876566762994	566.6899205429504	852.9555721028075	886.3407261180724	1195.737086452565	978.8386934556888	559.554650959972	715.6082419053736	1119.3497223161755	1041.003096588803	1243.3990427736526	1127.67458533423	433.3858628497616	3082.653166374961	1002.2177917398444	2128.2695296583006	979.948469617939	1944.516872187832	717.3021865148964	577.6687497374738	524.8165279604027	331.60867435768625	307.4832384183211	620.9773801208607	2985.97250546798	1010.340242113113	907.6281416771104	998.7672778645816	844.8579797975092	1247.9733017128067	1083.3456905493474	3140.9724667495075	1993.3999067574807	7701.351268400182	2632.4683299856965	3324.417782785311	1999.4967762594767	749.4671155806114	1401.6844465567715	2190.7535085997533	2304.9153878351585	2037.6108822943672	471.2402112099356	466.28319076142895	1385.9630840308164	261.1447692055892	3121.517683933033	3710.939419141908	2006.656718459468	2435.254265303769	718.102532276627	2071.938035806761	3204.309967913989	1416.8454080505314	852.8839470104894	2092.7336317237205	253.11402457566788	1581.4437746840963	969.8405678500648	5812.988958247193	4726.585682371248	2394.751049951148	1686.8082153849084	900.5469905030614	1876.927668961326	1069.726506098485	3194.908189251485	3260.913298184994	1353.6425184436855	1254.9915066220751
PWY-5840	13447.748747344434	10706.907330822243	14479.882755388837	6491.065982179301	5908.2561486533	5784.913127266594	1518.415706833333	2264.758971239819	3521.432954135784	1980.183734348433	2897.5555357613903	1160.877200875797	3558.799502077572	657.7689018655996	2752.5585265856075	3890.45389209722	4035.005228386755	7888.129864257907	1737.8060736079265	4563.2463971460265	5700.156129575184	1225.652240851853	1516.0901274394112	9726.973377387185	4632.40640060159	6111.931576385537	3587.7765276077503	3153.673781537611	4132.0602396251215	1732.353421181058	1487.9216304057247	1254.844805470587	5366.129622770975	3443.450392524084	7240.879477602091	7178.736692444902	3178.581128220402	3193.1625772255434	1713.247710162046	4410.7675996835	2974.1572173255727	4148.278744931762	1996.9785754153984	3178.67152177359	4604.45802712837	4340.6797956988985	4523.782196581763	4841.239869682976	1920.399258252428	4349.847394813366	3134.4672304739365	2152.7720204727057	1844.2945013960584	4800.4003769733445	6638.176951619517	3461.646332226831	4134.268565269365	3582.2179291376374	585.7625395671837	886.5860127300823	922.0711196809992	1247.865761513311	1013.7953178268908	577.1223115227236	738.3654415204938	1163.525427061148	1084.1730931807783	1310.7047100816555	1182.086301112971	435.9810583614307	3235.035709745887	1061.2569942520106	2240.859074574238	1024.1867938566622	2076.896122415006	749.3313985034227	596.2343799306008	539.344968081275	341.1322745053148	313.036886012452	639.0959977710811	3134.484760559492	1068.0407639757718	953.2470626235322	1057.160756421541	885.073935011539	1304.560892685186	1130.3939864059412	4113.826749397789	2176.303927892988	7829.569443539421	2989.306683320025	3572.8846087250417	2166.9303051585543	854.4222755025384	2672.972364852512	2226.0825778941708	2334.726970086612	2078.289274636453	481.9602490679524	475.4694572232241	1401.639093421142	266.61654299358634	3195.868065219545	3799.8869827456488	2061.648165900505	2506.900707721569	735.2899983700422	2118.8307337784177	3272.7746070625394	1440.395750101412	870.2005583363161	2164.35237815174	261.3901026265628	1606.5255856174722	1005.9522594356778	5997.528928276939	4926.675028809104	2452.8772942011897	1704.0930873741504	911.0358489637248	1894.6339394105803	1092.6491713311575	3268.185821005009	3344.7748229496847	1383.0571847885735	1288.0320648161337
PWY-5845	13072.958147556128	10706.907330822243	13680.237456828469	6127.225661323208	5322.358822726283	5380.238395017558	68.98206651608801	253.3907115092705	448.3398688155307	0.0	538.6844822491644	256.2679962397273	296.70578254234	316.4254277317197	362.5108949926966	564.187113911404	538.395181122062	2098.6065907006355	1539.0960222054894	317.43037062992795	5283.030300665225	366.3584783557052	487.58897901173	8985.247749891689	4030.97272695408	5427.122082355497	479.61888265857993	1793.0293651176253	3177.120364123577	158.41761744451034	117.1222993924702	280.24556415432147	2950.815419020115	2071.543444985204	6331.737202010588	5247.749013739429	1945.406853172146	2199.0533246413443	845.9104953991144	2065.082669383505	1410.303968023896	2236.4276496348302	1112.7949196877323	2569.900885657375	2396.357501389544	1456.8762578428589	1914.751020875933	2320.7853654965943	735.788773779836	2522.755024950019	107.5307371971428	1401.9632090762614	1173.362810880299	4281.980039108515	6130.969656353437	3061.0718908665663	3828.3909598085697	3263.757601528188	149.6160379429184	148.55437529519858	206.2756673745309	574.8410822304222	790.2839276342337	36.92821622263792	323.36546931283885	46.27765889853625	611.8136220103466	1032.5097792581792	269.03709762429304	116.31770434876486	2773.0771951792444	795.544289785559	1833.8318462004463	375.3630211952029	1276.8074003918632	37.28266593531352	168.30014749634591	0.0	78.02352333099425	14.443459114317594	173.56680822331256	1857.1681011881824	287.54842997090947	56.76836555342271	321.6530557764644	298.4587305127646	602.0800972734197	242.46720609969336	520.292087921134	310.2369407897136	5344.2915675601	1177.0312620112418	2280.30172482668	1209.642050326956	140.63722992467046	0.0	1721.625361903726	1801.5649716528608	1600.8015412772534	354.4218829814107	364.82012668351183	1067.7305806236911	149.84404530203057	2477.3584626621305	3029.2026206861	1626.87924922323	1964.2185385085163	568.4367396881714	1640.3897139245107	2557.179530725227	1104.082516280369	669.8999153711833	1693.28857774417	166.98772941239483	1231.4283255736325	790.8350207400365	4825.569174425079	3948.554648559465	1899.173055527844	1310.561041714221	697.1802051677236	1451.4474186879536	815.6346369912901	2552.458370861642	2613.462327924193	1068.9459194033266	997.8236994466314
PWY-5850	13072.958147556128	10706.907330822243	13680.237456828469	6127.225661323208	5322.358822726283	5380.238395017558	68.98206651608801	253.3907115092705	448.3398688155307	0.0	538.6844822491644	256.2679962397273	296.70578254234	316.4254277317197	362.5108949926966	564.187113911404	538.395181122062	2098.6065907006355	1539.0960222054894	317.43037062992795	5283.030300665225	366.3584783557052	487.58897901173	8985.247749891689	4030.97272695408	5427.122082355497	479.61888265857993	1793.0293651176253	3177.120364123577	158.41761744451034	117.1222993924702	280.24556415432147	2950.815419020115	2071.543444985204	6331.737202010588	5247.749013739429	1945.406853172146	2199.0533246413443	845.9104953991144	2065.082669383505	1410.303968023896	2236.4276496348302	1112.7949196877323	2569.900885657375	2396.357501389544	1456.8762578428589	1914.751020875933	2320.7853654965943	735.788773779836	2522.755024950019	107.5307371971428	1401.9632090762614	1173.362810880299	4281.980039108515	6130.969656353437	3061.0718908665663	3828.3909598085697	3263.757601528188	149.6160379429184	148.55437529519858	206.2756673745309	574.8410822304222	790.2839276342337	36.92821622263792	323.36546931283885	46.27765889853625	611.8136220103466	1032.5097792581792	269.03709762429304	116.31770434876486	2773.0771951792444	795.544289785559	1833.8318462004463	375.3630211952029	1276.8074003918632	37.28266593531352	168.30014749634591	0.0	78.02352333099425	14.443459114317594	173.56680822331256	1857.1681011881824	287.54842997090947	56.76836555342271	321.6530557764644	298.4587305127646	602.0800972734197	242.46720609969336	520.292087921134	310.2369407897136	5344.2915675601	1177.0312620112418	2280.30172482668	1209.642050326956	140.63722992467046	0.0	1721.625361903726	1801.5649716528608	1600.8015412772534	354.4218829814107	364.82012668351183	1067.7305806236911	149.84404530203057	2477.3584626621305	3029.2026206861	1626.87924922323	1964.2185385085163	568.4367396881714	1640.3897139245107	2557.179530725227	1104.082516280369	669.8999153711833	1693.28857774417	166.98772941239483	1231.4283255736325	790.8350207400365	4825.569174425079	3948.554648559465	1899.173055527844	1310.561041714221	697.1802051677236	1451.4474186879536	815.6346369912901	2552.458370861642	2613.462327924193	1068.9459194033266	997.8236994466314
