pathway	46	25	22	11	2	40	235A	228A	227A	226A	073A	107A	106A	105A	097A	075A	081A	083A	085A	215A	088A	260A	259A	261A	167A	140A	146A	151A	156A	258A	161A	158A	162A	124A	119A	134A	135A	137A	115A	111A	120A	129A
PWY0-1298	50160.30799336801	71489.92452338141	50316.94577859656	57806.312602487415	73497.51120931236	53907.607098049775	23541.74967501024	15753.095212118971	17242.658457386297	23220.180996306422	43348.55686488316	38953.557703340826	33256.20435448927	33905.642924953114	30566.53295611383	40711.95774755729	31448.399850109778	29262.25686130233	25504.94532105545	13804.11258845854	33020.312730868754	22503.86898939335	18699.46348212151	13773.122627697694	29082.04138144214	24391.761808807587	22154.883977455785	27122.27714151584	25679.52332143948	13525.354670911409	28069.08609243219	18813.018799950765	25976.28134953455	25122.484398668093	25060.627683393723	26447.65220007808	20488.655367944382	30122.59970640983	33895.50233668861	26766.17438257048	19489.94900252428	25760.060457021336
PWY0-1319	57117.95288597022	81419.96977785404	57404.243644677146	66194.77457407913	86608.14900932943	61229.629707205066	27208.246992136235	17734.053715813352	19898.492399242023	26988.481290841348	52570.75425662836	44897.64708902967	38548.5587403287	39361.52369152692	35905.845970731694	47803.71689749866	36294.46011433466	33348.41584522438	29410.496355332554	23168.817443309	38847.86351457123	34987.338287448576	31332.611955840017	24911.40732410301	40820.6024359697	35392.93004519653	29706.445692100737	35654.2783164191	33204.97900674168	24344.091089000965	38769.43183971808	28604.444748557	33729.222692492905	38829.57245352943	38112.44519848756	40055.18754777917	35730.13972842807	50193.160133065256	45278.36053873597	37974.11806517057	31831.484786828903	42493.53898364457
PWY0-1338	7608.646800183485	6766.43924612711	7541.721724219725	6785.911566391317	71.73319347319347	8525.597013010369	1624.75	3434.67	3415.0414364671205	3239.278226712397	45.22547483769139	14.395161290322582	23.48251333728512	594.1017567334353	1205.9098721397893	46.83808002187241	430.3459915611815	675.7187948350072	592.3375763288113	6.868295457903603	1462.5385491717611	0.0	116.9559750467384	72.74678615913703	13.092746068233556	3008.8925498598405	3062.6531358499547	3460.004511620461	4050.778522798371	0.0	1712.1548526855274	3035.295857298778	1933.053268899528	35.35992536449073	60.73244540049351	185.53373319237687	72.73568123250853	623.0256004868371	437.46044703348525	2.491960352296328	0.0	482.6471933050252
PWY0-1415	10532.115896231318	9430.756153023212	10519.565505493694	9581.307048246676	1586.0448604452358	11733.98746396122	2733.4698675612185	4590.740896304398	4751.705770212928	4796.893060239704	244.4686385013744	81.89247038079388	149.13856894352136	1009.7107526560084	1958.79740325436	113.57957001644851	810.3871517527353	1194.7196014104677	1293.934697634102	356.8298862311996	2514.55046085273	1018.18437568074	1217.8365792845686	995.913677848616	62.58586869651892	4597.94247602726	4670.84441962175	3576.188448996312	4788.859086897713	3436.1442667917336	3637.528321231621	3472.249912630572	2692.748823777232	1433.9774702001432	188.94479963035224	589.4787753643265	1043.7164830690797	1182.3540737560245	458.6359016356377	56.05406466096297	394.7887146474802	828.3832259787355
PWY0-1479	13671.364098300017	12740.949110417529	13709.996130128437	12744.429571033204	1452.3803536348555	15130.857251491443	4331.895082086926	5679.969091289311	5934.371020502824	6331.534473485145	1550.8445515850774	692.5330213465427	655.8778864354837	1778.175338551327	2342.2231491945267	418.811244756004	1144.8723595717092	1644.9131334596475	2666.4853153007152	183.21328792556443	3083.610281186533	91.32681314541937	477.323828231243	386.1500006547004	149.86215867256655	4631.833689483206	4665.926044108188	4671.985464898594	5530.050388049559	2477.065038491531	3589.012924826311	4157.161092966293	3127.6644209350497	1528.7162191213592	162.56792438790205	1098.9162285766563	888.9882775981649	179.23684577534976	210.6417024905257	534.56946766297	368.3323938011098	199.20482480381284
PWY0-1533	9598.74267706644	8493.254960550064	9506.340395665697	8680.803141273876	263.3736569797287	10731.30380397812	2015.683338176324	4234.829708081804	4193.878796439449	4104.2569836391685	34.91399435038286	20.28438948995364	32.23966446974236	751.5403851232619	1664.9691379447756	116.5941644562334	612.598319327731	991.9776764952096	861.4372451326851	4.888169403202231	1907.921221355312	40.84861853943597	81.60635987946269	31.9776454942136	189.3245385183362	3883.429271650777	3857.1550719005054	3309.937375786344	4191.208493974687	0.0	2826.3817461502	3300.565973110763	2365.327087513942	27.08706132138923	42.167017507158455	161.47747911087458	0.0	87.7362307980517	72.56447477262908	43.67715811766587	0.0	91.99969283519592
PWY0-1586	59610.02460941881	80321.30753251596	59160.40523366462	66293.99482112461	79585.88529424724	64140.36716007959	26867.09124990885	19325.57707061688	21599.34366015888	28011.13708459852	52725.87089424383	42235.89589527455	36859.63852535968	37595.073867591454	34569.2953574979	47315.96019623492	34158.00936571254	31594.144973240844	27477.264491114503	18033.66365889012	39489.23083858687	27619.06916633841	24841.048896447828	16510.92528529515	38749.95179615833	31378.3121845743	29231.630785805617	36980.50190725959	34390.01371219567	14142.926136478534	33731.72265321687	27371.61853340676	32350.169682926644	33028.5452058007	31808.161493981068	32112.31910812577	28401.67441637994	43038.7555798965	42005.97949431957	33125.2105427902	25043.370172675623	39932.52204930461
PWY0-162	54921.31833044932	79150.21743212391	55520.56006328399	64150.842331540814	83421.57269488697	58961.75069749925	26208.36181392962	17165.16859954084	19071.28202233499	25997.32195034374	47447.66505061268	43071.82532655254	36814.02421229091	37775.21105649306	34383.29610298632	45056.97671455189	35020.18909927612	32268.02169854732	28427.233756536385	20827.90042135492	36334.93471485756	32201.509426843644	28833.486124873507	24230.39886892588	37582.79985235236	33032.11941818898	27212.99601303315	32642.024587721982	30121.4438061973	27161.13434759293	38274.07976703704	24653.898544849664	31233.406013545104	32614.55132151493	30067.8952363616	29046.89966201044	23836.08572618277	34723.25884098402	37026.80263817556	34022.965461469954	22967.29154660364	22118.66877654552
PWY0-166	51408.250129732	74167.0037302183	52077.24115014112	60011.490170326186	77373.64312188192	55213.91939033468	24897.727384271933	16161.31173490472	17648.57495671656	24190.25930359752	42537.46474808318	40173.20983647231	33923.93591285922	34987.62156999662	30836.94893104277	40723.67114699063	32212.65854079236	29704.039984809795	26598.56245580301	14658.663195333002	33092.54526451419	26557.23851397978	22480.045015480093	17983.98081091153	30886.34603472466	27267.961784501324	22677.10164755953	28876.41356556025	26106.588433321245	19657.31014592018	30933.83287376086	21032.9422805515	26354.183734930688	28260.16172743928	25910.29560772872	25068.50078647744	21553.30469977018	28583.26939725576	33098.76509691742	28969.8275973939	19847.809818491165	18003.69171700324
PWY0-321	9397.399568398292	8378.002588354859	9354.417399628688	8436.327211254888	92.00076828330944	10560.038630062374	2186.64448807098	4325.311785366817	4426.182261392012	4338.402579016022	33.52623033374534	20.48887858114067	34.91586784445751	715.8594718318565	1453.6427726779636	33.613685122200415	542.6617863819698	857.9963539647997	766.175811599414	5.456549264338135	1839.2983892530056	0.0	0.0	0.0	9.931994150181898	3269.8135997474665	3448.723912405373	3256.7759509058646	3721.638738766432	0.0	2304.2848451528125	2816.518550585332	1965.680967168368	25.43635288150597	25.55954048135141	7.856740191439773	0.0	7.773980025736663	64.75025291490999	0.0	0.0	9.181687737652696
PWY0-41	8629.54769233925	7653.497180478544	8538.472209003869	7668.323826393572	57.66533110551863	9668.337990632976	1887.498764105822	3932.4212104533326	3911.225119506909	3725.011611099871	38.06012580852042	17.98698516103603	28.881336765495465	662.3237920410734	1551.3045172590355	30.25778375251061	615.6813976233583	989.7948672834722	870.7707082191469	168.9930596643293	1668.9166357881447	0.0	141.9199996250139	0.0	10.277991899723492	2686.018971048862	2949.182155756004	2756.526925454028	3385.6871173917825	0.0	2209.8757128107063	2377.1505972390914	2013.2680057715168	154.2254140783879	42.47514616753183	37.70088283516135	38.47615299953173	95.38346877971937	94.20433534931914	35.86698287049876	48.26284726033262	193.8242324686032
PWY0-42	7671.460904171388	6815.314799190335	7636.4848060187505	6885.3008928091685	269.8279579348448	8583.201129896537	1712.1372753200667	3342.784773304428	3278.095048877692	3242.8329342700754	34.952322347901244	36.39237561000151	66.92153043915312	601.8008197695142	18.50289247963076	48.95673813169985	9.247567769770992	0.0	49.441353366591926	4.022283447607424	1431.8516303798	0.0	0.0	0.0	30.47138696402532	2261.265871957535	2427.539047453853	2326.7828468145017	2836.27517377746	0.0	675.3911180776789	2027.2739242486684	528.3185641973049	22.25	18.62659399424105	69.74563150141088	96.0	7.075926551543	56.63409961685824	43.0	0.0	16.02162162162162
PWY0-781	21243.266037002664	20736.26902297752	20677.376697469663	20332.417611560213	8326.776232602977	23272.777135630826	7529.10944941326	8091.214656548652	9506.002154934702	10980.34577394294	15121.167309652534	2362.6622389757545	4023.51810880788	5539.042531325872	8042.080917866613	6896.571196915954	4599.202195347752	5506.428994670697	5734.068914088272	3910.0366969361735	10452.061592753897	9827.508526896698	6347.604859892185	5392.648161756719	2650.6819118778926	11136.187134250653	10763.667527218502	11551.89568733505	12304.61434571967	9462.164941090336	11760.9083512348	9721.941332364784	11166.857639487838	4819.435625374548	3099.008069870318	4382.64644675893	2779.045264850451	8599.689137599411	2260.891859394299	6913.239875287818	3191.28664851796	5058.247722346983
PWY0-845	13910.341313135896	12566.369741676315	13912.508368134777	12930.325868205937	2008.8590199864125	15430.42816063267	3725.576492219094	5819.378873623638	6106.990402507471	6520.246495773348	1713.4567967036385	151.23809826525823	455.7845783841111	1793.4288161316972	3827.409246608416	333.6773418740892	1041.6491337861355	1622.3988601276749	1837.533413464186	9728.66937898369	3669.037769777015	10016.930444986114	12725.937618517666	12267.583836136924	9227.414363883629	8130.774522638106	6063.820616759369	5413.21514395376	8158.805064624304	18359.33523576517	14309.21190623151	7901.606381416237	9356.829643815696	960.8120657144012	517.1173526989423	1438.9376883060727	2883.157536389377	3049.9511497675085	334.6857811332472	5915.81109631938	569.0479972550273	98.33183379392456
PWY0-862	22460.15581395532	20536.740475924416	20555.148637885457	19529.18350910039	14467.931543970297	24297.74946866215	9994.333975888105	8388.691274116836	10559.578427361252	11714.21027567085	11569.69858586	8633.654313033974	6774.821685641515	7713.745916621496	5843.9090114600895	8291.106889839026	5533.336156056968	5557.814874522738	5222.03525795112	1236.117581699293	11618.396888187186	3908.845953282684	1647.3069909341136	1558.9739866886011	916.3250751980934	6415.174942235088	6943.777528039403	9197.0545072786	8195.299964781649	6002.67186003775	6483.234843339657	7347.772245818206	5520.893381562598	986.9550106348076	1134.8455980104718	195.0957605010128	592.7437245505495	794.1291223086204	254.68319169874584	330.618320284786	899.8122502796533	254.5437790919337
PWY1G-0	0.0	9.87220447284345	0.0	11.143533123028392	16.071126164267568	0.0	0.0	0.0	7.949251247920133	11.86060346260509	0.0	0.897887323943662	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY490-3	89.94606736186503	61.48228176318064	94.4407330053498	94.4489245632915	151.40051952324265	106.17477720951938	0.0	2.9998057938177696	0.0	97.6697150450788	1495.0990917950155	160.28243921447807	853.6509599963241	181.1931943246504	130.84500604321525	113.9081558924398	73.44499281080552	368.26675183283567	391.8119770765903	2463.4454307648552	175.22453703144728	661.206155332867	1164.9832800108454	440.9286342651444	285.844112285797	89.94950176949541	564.5446874536034	414.0743216744825	504.11518645639154	53.98236696309036	229.156573617272	129.5937868406746	209.37531437147825	695.8774878391235	315.0859470850774	5488.322673333747	3521.6786130474347	2932.539451372628	362.6550210653325	638.7630045892704	644.2908139061134	1067.3449546325207
PWY4FS-7	54119.63493696675	77399.1801927222	54420.20910013784	62751.82478363588	82333.14848800442	58062.56943567121	25875.01182093622	16820.952731997037	18795.1369469202	25524.049589619288	48608.56097598471	42785.5807503464	36754.36138706472	37419.37117926734	33715.96516574504	45361.326584204005	34571.84078443269	31721.08042758909	28010.523737224703	18676.89528159345	36593.53601189038	28865.90446296335	25528.72895996985	18460.42770653285	35721.47950926834	30336.06796920959	26095.202399838865	32908.9998931986	30187.735244507305	19650.822787851983	32916.911435366994	25022.185261198225	29708.0928462689	33231.12327196776	32463.940590321134	35907.29591508436	30725.28379193705	43658.86502733783	41040.48074871038	33631.02580907005	26741.7714792303	37205.8604161293
PWY4FS-8	54119.63493696675	77399.1801927222	54420.20910013784	62751.82478363588	82333.14848800442	58062.56943567121	25875.01182093622	16820.952731997037	18795.1369469202	25524.049589619288	48608.56097598472	42785.5807503464	36754.36138706472	37419.371179267335	33715.96516574504	45361.326584204005	34571.840784432694	31721.08042758909	28010.523737224703	18676.89528159345	36593.53601189038	28865.90446296335	25528.72895996985	18460.42770653285	35721.47950926834	30336.06796920959	26095.202399838865	32908.9998931986	30187.735244507305	19650.822787851983	32916.911435366994	25022.185261198218	29708.0928462689	33231.12327196776	32463.940590321134	35907.29591508435	30725.28379193705	43658.86502733783	41040.48074871038	33631.02580907005	26741.7714792303	37205.8604161293
PWYG-321	21513.0597929159	20594.853793234903	21663.71952692788	20393.66510425681	2852.076523761897	23873.948022201515	7116.34196838787	7221.173479004407	9248.551434958754	10203.21574705297	297.5259277797703	1248.8358294301458	1287.5863541597084	3196.476865368935	3772.2231863429033	790.5600494844156	2007.711471660052	2699.794462723728	0.0	294.85905933297647	5301.463094953391	199.26456794656715	152.8732150332061	66.55153787821902	377.854109513148	7374.340583837051	7604.48892751096	10461.107536198364	8632.093181432152	4302.180773807717	7647.536564958313	8331.245945578736	4784.215271544362	1175.7464869243902	1339.0099225098566	235.50748606958155	713.0574376430224	954.7397866401328	306.36372914220163	399.6982309806005	1068.0131792142836	306.1727050726032
PYRIDNUCSAL-PWY	11489.712948681075	10488.881739702956	11359.555859656331	10520.842824525029	1991.672746082001	12750.318776254226	2990.993560127114	4917.461994194807	5223.820938267211	5217.572118564853	8491.746043145824	387.1493250496579	2129.4994104658567	1863.7330473721315	4072.381029544621	3883.578082143045	1333.4210166951543	1971.6743713339656	1378.0131973913692	15896.284181266954	4272.43528116159	12377.808768267192	16160.10945710104	14675.618174055986	12185.059712885712	16056.100191037394	13133.962918451276	8670.771093554118	10440.62739454639	16711.402134051903	14825.582901318918	10215.214627058454	10002.822290058712	10977.155687823106	14088.988973141226	16519.403921743844	13287.008752050937	24959.40301798682	12949.52164374906	12756.602246629744	12959.965934573453	24224.87485747016
PYRIDNUCSYN-PWY	12325.706174250345	11293.400457178046	12262.156123320015	11665.909222049662	2113.9285187330725	13711.041920874866	2766.9839326578526	5159.107632892936	5468.846607902196	5891.941778221558	8241.718066160782	118.18903205338238	574.5123207094655	1385.2181612412005	4126.483618675009	1529.690896243986	923.5503945897408	1548.388844191879	1184.2297348715065	12587.799213418268	4960.555239326579	14936.468687038376	14939.056559139932	14700.744577405643	13092.719278704471	16240.947954271162	12580.611404924164	7337.493578449358	10139.05217447268	13900.17845344705	17430.54891842174	10617.828048886591	12453.246402151237	13393.069393320498	14543.873207725535	12380.798079566606	13558.835640331894	18429.527952434422	11752.398042837836	11607.502148290696	13124.275574784362	17217.649683298117
PYRIDOXSYN-PWY	8605.547399602412	7584.701850696738	8582.794404992026	7912.1588448633265	1172.5977482181918	9564.483202960908	2138.317409657919	3663.462040756828	3838.750217097663	4016.173775375239	1175.594267050608	69.02576402152211	241.16198441686987	1047.6777583620908	2381.9241914482373	184.00563106124372	598.6601680645867	976.1579101219428	981.987977710068	7930.080726555695	2286.838574812045	7405.298724513901	9462.07298711686	10099.891509755826	6312.807453266176	6092.848179270449	4422.694443476149	3641.039371580229	5499.09054366383	14679.29875274639	10229.73695979705	5721.966182442564	6396.603813976427	755.8591331424628	409.2771606844921	1086.4599498271268	2231.4975525579266	2337.3093262566404	263.57211564910466	4277.9437702300165	452.0192973874864	78.08444995886549
REDCITCYC	4869.648257989454	3829.817322143052	4648.214711980597	6152.739620140853	7606.761486161846	5284.636602105449	791.0340733705607	360.21420552308825	1647.642689437472	4774.941622122708	666.3206896304669	136.53060127522036	394.7289949427453	1242.5081818297908	4288.763155432047	483.8681122013536	1671.85625992385	2566.654695381524	2351.0278826192093	694.125756951727	3934.271573724152	4954.438281998816	4946.881506595859	2818.304005519793	541.4432867389627	6869.388100993644	6756.168835146382	5707.980091094281	8032.079421331064	11584.691818561014	7532.852151894212	5803.984910590481	6425.742521314384	254.45134586015908	282.78225641728363	815.7608077491548	187.13768770336893	1802.7227556837224	343.30254608103894	367.6530197105191	234.32646792080808	2068.5063526671483
