function	46	25	22	11	2	40	235A	228A	227A	226A	073A	107A	106A	105A	097A	075A	081A	083A	085A	215A	088A	260A	259A	261A	167A	140A	146A	151A	156A	258A	161A	158A	162A	124A	119A	134A	135A	137A	115A	111A	120A	129A
K06039	7681.96	6791.5	7692.08	6818.76	239.35	8567.67	2356.42	3485.5	3543.58	3501.66	46.59	323.41	267.34000000000003	895.5	1106.36	171.75	572.8299999999999	809.5	1374.07	72.25	1511.59	31.0	42.17	19.83	36.59	2296.0	2456.42	2364.67	2873.25	1295.0	1621.23	2051.83	1455.01	15.25	15.75	4.25	0.0	4.5	41.0	0.0	0.0	5.0
K06041	8303.460000000001	7224.33	8285.0	7621.93	1356.88	9186.47	2436.42	3517.5	3686.58	3976.99	2659.59	381.91	857.3399999999999	1270.75	2200.03	270.25	626.8299999999999	1243.5	1655.82	10042.75	2275.59	10362.51	9933.09	11590.16	6680.09	11001.37	7332.57	3979.82	5883.25	13953.4	11355.13	6846.93	6587.09	8091.75	8095.65	3722.5	6242.92	7492.25	4273.42	6539.799999999999	8179.849999999999	4794.68
K06042	228.12	129.17000000000002	190.01	269.6	378.1	213.05	37.0	92.0	507.4	610.2	4913.0	103.0	787.6	459.5	2483.53	1826.5	966.0	1132.0	731.99	1365.5	1517.5	2760.83	4242.2	1796.0	3632.17	3181.73	3596.9700000000003	1270.0	2260.8	62.0	5500.14	2281.77	4816.76	3596.34	5471.07	11209.51	6743.07	15106.7	6751.6	3787.8	3903.77	17936.93
K06044	7.29	22.83	2.0	34.17	25.7	2.22	0.0	0.0	8.0	21.0	12.0	17.75	37.0	18.0	1078.53	22.0	425.0	669.0	621.99	0.0	40.0	0.0	0.0	0.0	20.0	0.0	9.0	0.0	8.0	0.0	1036.14	3.0	989.43	7.0	0.0	60.0	96.0	0.0	6.0	43.0	0.0	8.0
K06045	141.67	120.49	173.67	183.51	282.03	183.83	0.0	0.0	8.0	28.33	0.0	0.0	0.0	0.0	2.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	52.0	96.0	0.0	0.0	43.0	0.0	0.0
K06047	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K06048	7636.29	6830.33	7623.25	6861.1	209.88	8556.06	1668.75	3569.34	3581.91	3415.75	31.75	30.5	59.0	567.84	1084.03	41.25	427.0	669.0	626.74	2.75	1452.75	0.0	0.0	0.0	25.25	2341.0	2508.25	2396.84	2937.25	0.0	1624.23	2089.16	1455.84	22.25	18.75	64.25	96.0	6.5	47.0	43.0	0.0	13.0
K06049	0.0	0.0	2.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	52.0	96.0	0.0	0.0	43.0	0.0	0.0
K06072	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K06073	7630.29	6776.5	7575.25	6805.93	216.18	8578.84	1668.75	3569.34	3572.41	3368.0	19.75	12.75	19.0	549.84	1074.36	19.25	418.0	669.0	591.74	2.75	1412.75	0.0	0.0	0.0	5.25	2341.0	2499.25	2396.84	2929.25	0.0	1624.23	2086.16	1455.84	15.25	15.75	4.25	0.0	4.5	41.0	0.0	0.0	5.0
K06074	7630.29	6776.5	7564.25	6805.93	216.18	8570.17	1624.75	3434.67	3374.08	3219.0	19.75	12.75	19.0	543.17	1074.36	19.25	418.0	669.0	591.74	2.75	1388.75	0.0	0.0	0.0	5.25	2296.0	2454.25	2357.17	2873.25	0.0	1614.56	2051.83	1443.51	15.25	15.75	4.25	0.0	4.5	41.0	0.0	0.0	5.0
K06075	7740.58	6866.0	7655.25	6946.43	391.38	8656.39	1624.75	3434.67	3382.08	3256.25	31.75	29.75	61.0	561.17	2166.2200000000003	41.25	847.0	1338.0	1213.73	132.75	1436.75	440.5	599.0	231.0	80.25	2451.0	2553.25	2833.17	3041.25	0.0	2723.7	2170.83	2554.94	78.25	61.75	265.75	61.0	378.5	110.0	89.5	48.0	448.0
K06076	7863.29	6884.5	7861.08	7071.76	654.85	8728.39	2452.42	3511.5	3669.58	3741.91	777.5899999999999	357.41	341.34000000000003	1006.5	1368.86	217.75	586.8299999999999	840.5	1444.07	382.25	1597.59	1821.51	3199.34	2304.66	84.59	7933.62	6120.82	3452.07	2895.25	13487.4	5465.879999999999	2151.18	1483.34	1193.75	605.15	779.75	746.17	786.0	549.67	195.8	548.6	555.93
K06077	7745.92	6832.0	7758.75	6916.26	462.58	8647.22	2356.42	3487.5	3551.58	3552.99	58.59	340.41	304.34000000000003	913.5	2184.2200000000003	193.75	997.83	1478.5000000000002	1996.06	67.75	1551.59	31.0	52.17	18.33	60.59	2296.0	2465.42	2364.67	2881.25	1295.0	2655.37	2054.83	2444.44	22.25	15.75	181.25	0.0	4.5	47.0	0.0	0.0	13.0
K06078	15201.29	13519.0	15101.5	13547.43	255.93	17082.01	3293.5	7004.01	6949.49	6621.75	39.5	25.5	38.0	1093.01	1079.86	38.5	418.0	669.0	596.49	5.5	2791.75	0.0	0.0	0.0	14.5	4620.5	4938.0	4737.01	5779.5	0.0	2193.9	4125.49	1906.67	30.5	31.5	8.5	0.0	9.0	82.0	0.0	0.0	10.0
K06079	7587.29	6752.5	7526.25	6761.93	61.18	8513.17	1624.75	3434.67	3388.08	3220.75	19.75	12.75	19.0	543.17	1074.36	19.25	418.0	669.0	591.74	9.75	1388.75	0.0	0.0	0.0	5.25	2296.0	2454.25	2913.17	2879.25	0.0	1614.56	2051.83	1443.51	36.25	117.75	4.25	39.0	29.5	41.0	39.0	29.0	5.0
K06080	7630.29	6776.5	7564.25	6805.93	216.18	8570.17	1624.75	3434.67	3374.08	3215.75	19.75	12.75	19.0	543.17	1074.36	19.25	418.0	669.0	591.74	2.75	1388.75	0.0	0.0	0.0	5.25	2296.0	2454.25	2357.17	2873.25	0.0	1614.56	2051.83	1443.51	15.25	15.75	4.25	0.0	4.5	41.0	0.0	0.0	5.0
K06113	41.33	34.67	63.67	59.67	89.67	47.83	47.0	12.0	69.0	151.0	25.0	39.0	32.5	0.0	247.5	24.0	2.5	0.0	10.0	295.5	29.5	1022.51	1100.67	665.33	24.0	2039.23	62.47	714.3	24.0	3265.2	796.3	225.37	52.33	892.3699999999999	528.97	2827.5	2425.67	688.0	239.54	136.13	510.4	355.2
K06118	0.0	0.0	0.0	9.0	11.0	0.0	0.0	0.0	6.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K06120	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.2	0.0	0.0	6.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.0	0.0	22.0	0.0	11.6	0.0	37.0
K06121	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.2	0.0	0.0	6.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.0	0.0	22.0	0.0	11.6	0.0	37.0
K06122	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K06125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K06131	59234.41	78901.67	58357.26	65410.7	84347.3	63606.08	25268.17	18941.17	20923.960000000003	26905.840000000004	53191.34	42581.15	36608.14	37422.06	34733.47	46215.76	34629.43	31950.5	27785.3	31873.88	39801.94	36242.84	37685.490000000005	31246.16	41764.11	38904.380000000005	33136.36	38685.59	36217.8	31070.8	41034.6	33166.55	35283.46	40717.78	41801.04	45085.1	44600.49	57419.22	47572.62	39144.93	36926.49	50930.21000000001
K06132	7615.0	6849.0	7571.25	6867.43	194.88	8560.17	1684.75	3434.67	3435.08	3259.75	31.75	29.75	56.0	561.17	14.5	41.25	7.0	0.0	39.75	2.75	1428.75	0.0	0.0	0.0	29.25	2296.0	2463.25	2357.17	2881.25	0.0	578.42	2054.83	454.08	22.25	15.75	20.25	3.0	10.5	47.0	0.0	0.0	19.0
K06133	7820.83	6901.0	7844.09	7009.6	569.22	8724.22	2386.42	3489.5	3734.58	3875.61	4619.09	377.41	906.94	1303.0	908.84	2844.25	253.83	216.5	863.0799999999999	5503.75	2890.09	3518.84	4398.54	2539.6600000000003	6407.76	6615.33	6909.09	5117.17	7257.75	1321.0	4189.09	6072.5	4523.74	2741.59	4095.92	7492.26	4598.34	10406.5	4707.67	2542.1	3012.17	13630.16
K06134	72.0	84.5	101.0	133.5	163.7	75.22	32.0	0.0	39.0	84.0	12.0	17.0	37.0	18.0	12.0	22.0	9.0	0.0	35.0	0.0	40.0	0.0	0.0	0.0	24.0	0.0	9.0	0.0	8.0	0.0	0.0	3.0	0.0	7.0	3.0	60.0	96.0	2.0	6.0	43.0	0.0	8.0
K06135	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K06136	20.0	27.0	24.0	41.0	50.2	13.72	0.0	2.0	0.0	19.0	12.0	17.0	37.0	18.0	9.0	22.0	7.0	0.0	35.0	0.0	40.0	0.0	0.0	0.0	20.0	0.0	9.0	0.0	8.0	0.0	0.0	3.0	0.0	7.0	0.0	8.0	0.0	0.0	6.0	0.0	0.0	8.0
K06137	55.0	55.0	64.0	72.0	97.4	39.72	0.0	0.0	0.0	19.0	24.0	34.0	74.0	36.0	18.0	44.0	14.0	0.0	70.0	0.0	80.0	0.0	0.0	0.0	40.0	0.0	18.0	0.0	16.0	0.0	0.0	6.0	0.0	14.0	0.0	16.0	0.0	0.0	12.0	0.0	0.0	16.0
K06138	17.0	22.0	18.0	32.0	37.2	13.72	0.0	0.0	0.0	19.0	12.0	17.0	37.0	18.0	9.0	22.0	7.0	0.0	35.0	0.0	40.0	0.0	0.0	0.0	20.0	0.0	9.0	0.0	8.0	0.0	0.0	3.0	0.0	7.0	0.0	8.0	0.0	0.0	6.0	0.0	0.0	8.0
K06139	17.0	22.0	18.0	32.0	37.2	13.72	0.0	0.0	0.0	19.0	12.0	17.0	37.0	18.0	9.0	22.0	7.0	0.0	35.0	0.0	40.0	0.0	0.0	0.0	20.0	0.0	9.0	0.0	8.0	0.0	0.0	3.0	0.0	7.0	0.0	8.0	0.0	0.0	6.0	0.0	0.0	8.0
K06140	7692.29	6874.0	7646.25	6922.43	276.88	8632.61	1630.75	3448.67	3382.08	3303.0	31.75	29.75	56.0	561.17	1086.36	41.25	427.0	669.0	626.74	2.75	1428.75	0.0	0.0	0.0	29.25	2303.0	2463.25	2357.17	2881.25	0.0	1614.56	2054.83	1443.51	22.25	18.75	23.25	0.0	9.5	47.0	0.0	0.0	16.0
K06141	7583.58	6742.5	7526.25	6742.93	33.18	8503.17	1624.75	3434.67	3369.08	3215.75	19.75	12.75	19.0	543.17	2143.2200000000003	19.25	836.0	1338.0	1178.73	2.75	1388.75	0.0	0.0	0.0	5.25	2296.0	2454.25	2357.17	2873.25	0.0	2650.7	2051.83	2432.94	15.25	15.75	4.25	0.0	4.5	41.0	0.0	0.0	5.0
K06142	8976.95	7687.83	8746.67	8458.6	2286.21	9823.75	2441.42	3543.5	3912.25	4549.16	5281.75	42.25	320.0	1371.92	4330.03	268.75	469.0	1169.5	633.49	25030.92	3557.25	31415.03	29487.93	34822.82	19887.5	28205.11	16091.2	7124.12	11015.25	38850.77	30816.26	16177.13	16820.75	24104.75	25653.45	10338.0	18649.76	22356.75	13052.260000000002	19317.9	26426.550000000003	13936.04
K06143	7644.62	6797.0	7605.5	6875.43	163.18	8587.42	1662.75	3456.67	3402.08	3355.75	958.75	33.25	127.0	756.4200000000001	1587.36	115.75	425.0	792.5	628.99	2611.25	1897.25	3729.01	2146.92	2525.33	2064.0	9957.37	6854.9	3343.82	4241.25	3235.0	5660.46	3901.93	2697.59	5102.35	4037.65	1662.0	2566.92	2803.75	2140.52	3301.9	4339.45	1929.68
K06144	7587.29	6752.5	7526.25	6761.93	61.18	8513.17	1624.75	3434.67	3374.08	3219.0	19.75	12.75	19.0	543.17	1074.36	19.25	418.0	669.0	591.74	2.75	1388.75	0.0	0.0	0.0	5.25	2296.0	2454.25	2357.17	2873.25	0.0	1614.56	2051.83	1443.51	15.25	15.75	4.25	0.0	4.5	41.0	0.0	0.0	5.0
K06145	7818.25	6884.5	7827.08	6996.76	528.55	8675.89	2355.42	3485.5	3551.58	3516.66	58.59	340.41	304.34000000000003	913.5	2184.2200000000003	193.75	999.83	1478.5000000000002	1996.06	65.75	1551.59	31.0	42.17	18.33	56.59	2334.0	2465.42	2364.67	2881.25	1295.0	2655.37	2054.83	2444.44	22.25	18.75	23.25	0.0	9.5	47.0	0.0	0.0	16.0
K06146	6.29	0.0	0.0	1.43	3.43	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1068.86	0.0	418.0	669.0	586.99	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1036.14	0.0	989.43	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K06147	106010.12	150735.69	103305.48	122215.71	184401.05	112268.34	46168.75	28300.0	35404.55	49371.0	155818.25	96523.78	90051.75	84107.03	84869.45999999999	117706.22	78207.75	73364.5	59969.76	122876.81	93621.75	110040.33	126097.26	97899.49	144766.2	105507.58	97407.15	104051.85	102212.35	92601.1	129253.35	93368.3	109417.65	114548.8	121040.1	173689.59999999998	133153.76	218971.8	144181.61	122093.5	115921.7	223219.89
K06148	74932.0	115630.0	74954.0	90107.0	129005.0	80008.16	40018.34	23301.66	24001.84	35115.97	70288.0	70072.75	59530.2	59810.5	49781.67	69895.5	55239.0	49432.0	43366.0	14728.34	54846.5	30460.66	28927.24	16563.66	41424.34	31411.98	28943.52	42274.0	33232.5	12686.34	36085.0	27629.02	34341.33	42280.19	36704.02	45399.01	40508.34	37138.33	51314.35	39775.52	27213.17	29862.01
K06149	15295.96	13558.0	15256.33	13604.26	427.1	17127.84	3981.17	6920.17	6920.66	6757.41	78.34	353.16	323.34000000000003	1456.67	1120.86	213.0	579.8299999999999	809.5	1413.82	75.0	2940.34	31.0	42.17	19.83	61.84	4592.0	4919.67	4721.84	5754.5	1295.0	2199.65	4106.66	1909.09	37.5	31.5	16.5	0.0	9.0	88.0	0.0	0.0	18.0
K06151	23.0	22.0	22.67	90.0	32.0	11.5	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K06152	23.0	22.0	22.67	90.0	32.0	11.5	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K06153	49176.2	70592.67	49367.85	57164.44	75234.04999999999	52816.13	22879.75	15190.67	16871.58	23019.130000000005	44830.75	38795.87	33375.65	33926.99	30957.07	41151.38	31408.05	28948.0	24750.36	21422.19	33418.8	31391.84	26756.870000000003	23412.83	35360.22	30663.1	25090.37	30060.67000000001	28274.050000000003	22303.9	34750.09	24765.200000000004	29125.52	30401.340000000004	32014.47	32151.93	26861.74	39246.25	37758.52	31291.6	24472.120000000003	33400.11
K06155	7624.29	6780.5	7589.25	6807.93	159.18	8565.67	1624.75	3434.67	3369.08	3218.75	19.75	12.75	22.0	618.17	1077.36	21.25	418.0	669.0	591.74	2.75	1388.75	923.0	1909.0	1392.0	5.25	2296.0	2454.25	2357.17	2873.25	8957.0	1614.56	2051.83	1443.51	64.65	39.75	4.25	0.0	4.5	45.4	15.4	30.4	5.0
K06156	7587.29	6752.5	7526.25	6761.93	61.18	8513.17	1624.75	3434.67	3376.08	3224.95	582.75	12.75	27.6	543.17	1078.86	48.25	418.0	669.0	591.74	2.75	1392.25	232.5	519.2	174.0	8.25	2309.33	2470.92	2579.17	2873.25	0.0	1689.56	2104.5	1474.51	71.92	110.42	137.25	90.5	1450.5	160.67000000000002	321.93	51.0	294.17
K06157	0.0	0.0	0.0	1.43	3.43	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K06158	49368.45	70700.67000000001	49623.02	57318.61	75569.42	52968.79	23650.42	15286.5	17072.58	23426.12	47423.59	39196.78	33730.74	34396.32	30927.24	41780.880000000005	31602.63	29078.5	25701.69	22258.19	34177.39	32594.35	30313.96	25352.49	37231.06	38109.05	31710.61	30767.82	29082.550000000003	35800.4	39718.41	25110.22	30891.35	35781.26	34888.79	36472.85	33146.16	41621.25	39995.86	32838.73	29745.72	36209.71
K06159	7620.29	6766.5	7564.25	6786.93	188.18	8560.39	1624.75	3434.67	3373.08	3215.75	19.75	12.75	19.0	543.17	1074.36	19.25	418.0	669.0	591.74	2.75	1388.75	0.0	0.0	0.0	5.25	2296.0	2454.25	2357.17	2873.25	0.0	1614.56	2051.83	1443.51	15.25	15.75	4.25	0.0	4.5	41.0	0.0	0.0	5.0
K06160	0.0	0.0	0.0	0.0	3.0	0.22	0.0	0.0	8.0	15.0	12.0	17.0	37.0	18.0	9.0	22.0	7.0	0.0	35.0	0.0	40.0	0.0	0.0	0.0	20.0	0.0	9.0	0.0	8.0	0.0	0.0	3.0	0.0	7.0	0.0	8.0	0.0	0.0	6.0	0.0	0.0	8.0
K06162	7650.29	6786.5	7583.25	6872.93	159.58	8554.17	1624.75	3434.67	3377.08	3233.75	19.75	12.75	19.0	543.17	1074.36	74.25	418.0	669.0	591.74	2.75	1388.75	23.0	46.0	18.0	107.25	2395.0	2511.25	2357.17	2901.25	0.0	1685.56	2108.83	1443.51	15.25	23.75	102.25	96.0	49.5	41.0	50.0	0.0	52.0
K06163	7649.29	6786.5	7581.25	6869.93	152.38	8554.17	1624.75	3434.67	3377.08	3230.75	19.75	12.75	19.0	543.17	1074.36	74.25	418.0	669.0	591.74	2.75	1388.75	23.0	46.0	18.0	107.25	2395.0	2511.25	2357.17	2901.25	0.0	1685.56	2108.83	1443.51	15.25	23.75	50.25	0.0	49.5	41.0	7.0	0.0	52.0
K06164	7649.29	6786.5	7581.25	6869.93	152.38	8554.17	1624.75	3434.67	3377.08	3230.75	19.75	12.75	19.0	543.17	1074.36	74.25	418.0	669.0	591.74	2.75	1388.75	23.0	46.0	18.0	107.25	2395.0	2511.25	2357.17	2901.25	0.0	1685.56	2108.83	1443.51	15.25	23.75	50.25	0.0	49.5	41.0	7.0	0.0	52.0
K06165	7649.29	6786.5	7581.25	6869.93	152.38	8554.17	1624.75	3434.67	3377.08	3230.75	19.75	12.75	19.0	543.17	1074.36	74.25	418.0	669.0	591.74	2.75	1388.75	23.0	46.0	18.0	107.25	2395.0	2511.25	2357.17	2901.25	0.0	1685.56	2108.83	1443.51	15.25	23.75	50.25	0.0	49.5	41.0	7.0	0.0	52.0
K06166	7649.29	6786.5	7581.25	6869.93	152.38	8554.17	1624.75	3434.67	3377.08	3230.75	19.75	12.75	19.0	543.17	1074.36	74.25	418.0	669.0	591.74	2.75	1388.75	23.0	46.0	18.0	107.25	2395.0	2511.25	2357.17	2901.25	0.0	1685.56	2108.83	1443.51	15.25	23.75	50.25	0.0	49.5	41.0	7.0	0.0	52.0
K06167	8155.91	7172.5	8060.84	7496.27	986.18	9114.8	1667.75	3454.67	3478.08	3587.58	1554.75	48.25	177.0	847.4200000000001	3244.89	249.75	872.0	1494.5	1188.98	8303.75	2099.25	10369.01	9732.92	11443.83	6724.0	11042.37	7088.9	3937.82	5591.25	12622.4	12442.6	6897.93	7553.019999999999	7633.75	8062.65	4233.17	6194.92	7317.75	4075.92	6558.299999999999	8241.849999999999	4780.68
K06168	8493.04	7434.0	8521.34	7999.6	5176.049999999999	9444.8	2496.42	3607.5	4240.48	4615.19	8180.59	468.66	1722.19	1719.25	3914.7	3262.75	1487.08	2116.5	2370.82	15698.25	4165.84	15350.84	16116.04	15177.16	13804.76	15879.1	12289.54	8011.57	11201.05	15724.9	16174.63	11872.2	11593.420000000002	13361.34	15773.47	17755.760000000002	14502.74	26441.25	14486.52	12903.6	15288.12	25391.11
K06169	108.79	72.0	101.0	139.43	303.43	136.0	39.0	14.0	43.0	122.25	12.0	17.0	40.0	18.0	1077.86	22.0	425.0	669.0	621.99	0.0	40.0	0.0	0.0	0.0	20.0	0.0	9.0	0.0	8.0	0.0	1036.14	3.0	989.43	7.0	0.0	8.0	0.0	0.0	6.0	0.0	0.0	8.0
K06173	49449.87	70722.67	49660.01	57381.27	75652.22	53015.130000000005	23647.42	15481.5	17550.88	23642.79	49575.59	39521.4	34327.99	34786.89	32322.61	43175.51	32109.68	29612.5	25763.56	26798.63	35043.94	34002.67	32132.94	25971.16	42153.030000000006	34882.76	30272.38	34542.770000000004	32479.050000000003	25752.9	38148.89000000001	28153.54	33156.95	37704.35	38347.31	42682.77	35318.41	54623.75	43610.69	37283.63	32298.79	50321.11
K06174	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K06175	7748.96	6864.5	7790.08	6907.76	480.35	8655.67	3017.09	3550.33	3690.75	3800.82	718.5899999999999	323.41	267.34000000000003	895.5	1106.36	171.75	574.8299999999999	840.5	1374.07	126.92	1517.59	62.0	200.34	162.66	40.59	2296.0	2456.42	2389.67	2873.25	2278.17	1632.23	2051.83	1479.01	608.25	52.75	120.25	211.0	46.5	56.0	59.0	125.0	30.0
K06176	7724.96	6817.83	7730.08	6864.43	407.35	8624.67	2366.42	3501.5	3550.58	3581.66	58.59	340.41	304.34000000000003	913.5	1116.03	193.75	579.8299999999999	809.5	1409.07	67.75	1551.59	31.0	42.17	18.33	60.59	2296.0	2465.42	2364.67	2881.25	1295.0	1619.23	2054.83	1455.01	22.25	15.75	12.25	0.0	4.5	47.0	0.0	0.0	13.0
K06177	8098.17	7075.0	8173.91	7257.52	1213.95	8973.78	3213.09	3685.0	4035.41	4260.82	132.43	669.57	590.9300000000001	1365.5	2469.7200000000003	370.25	1162.91	1619.0	2813.39	5124.25	1740.6799999999998	2971.5	6798.09	6791.66	131.93	7929.62	6169.99	3475.99	3015.25	15190.9	6533.36	2279.51	2499.27	1657.5	1890.9	440.0	1362.25	1551.5	1319.0	3115.8	2563.6	699.6
K06178	49218.21000000001	70598.0	49500.67	57187.26	75320.87999999999	52813.47	23579.42	15186.5	16512.08	22982.590000000004	41050.09	39109.53	33191.39	33879.82	29749.73	39526.380000000005	31059.88	28662.5	25546.69	16338.69	32172.64	29105.51	24217.84	21192.16	29162.39	27808.77	21025.869999999995	26682.67000000001	24120.05	23609.9	31459.76	21370.03	25377.19	30823.5	27051.8	25719.25	26106.07	28382.45	30739.52	29073.0	24562.45	18780.28
K06179	8062.79	7081.17	8086.75	7336.43	1077.72	8971.89	2472.42	3712.17	4318.91	4360.36	6574.09	432.41	1454.94	1414.67	2777.03	3135.25	1135.83	1549.0	1755.57	7330.25	3171.09	4493.33	6010.87	3452.33	6987.01	6935.33	7585.59	6408.34	8097.75	1393.0	6389.9	6778.83	6434.17	4673.59	7340.42	11157.26	7604.17	17645.300000000003	9860.0	5154.1	4637.17	20305.33
K06180	132052.53	197886.33	132699.19	157296.95	224624.72	140931.00999999998	66047.42	38820.5	43879.68	62144.22	131003.59	116642.27	99372.79	100904.46	90297.66	122117.64	93489.48	85283.0	73816.43000000001	62231.57	97130.24	92185.19	81420.28	68902.81999999999	104473.58	87729.57	70841.30999999998	85718.17	77924.85	68188.7	99252.82	68536.17	83358.04	102030.85	97426.34	91825.11	87428.65	120034.42	110593.79	97506.1	86540.76	97979.73
K06181	7904.63	6985.83	7986.75	7150.43	810.8800000000001	8876.72	1732.75	3434.67	3439.41	3361.83	58.59	340.41	307.34000000000003	913.5	1116.03	193.75	579.8299999999999	809.5	1409.07	8.58	1551.59	0.0	0.0	0.0	60.59	2296.0	2465.42	2364.67	2881.25	311.83000000000004	1619.23	2054.83	1455.01	22.25	15.75	64.25	96.0	4.5	47.0	43.0	0.0	13.0
K06182	7748.62	6863.17	7712.26	6969.6	437.55	8666.5	1664.75	3532.67	3919.08	3674.2	3889.25	120.75	561.6	968.67	2337.53	1816.75	937.0	1095.0	729.74	5155.75	2847.75	2370.33	3722.2	2284.5	6206.42	5731.0	6926.92	5837.67	7043.25	13.0	4923.56	5459.0	5300.339999999999	3416.09	6016.42	11864.26	7650.67	14136.8	8008.5	4214.6	3696.67	15736.83
K06183	48831.29	70267.34	49114.76	56639.6	74706.72	52425.16	25453.42	15746.5	18598.18	24673.590000000004	44569.59	39411.15	33592.14	34060.14	30846.27	42198.51	31962.43	29390.5	25653.81	17933.629999999997	33072.69	24187.83	20199.57	14113.83	32112.36	23789.66	22086.26	31491.87	28188.75	14019.0	25864.49	22104.67	25437.54	23765.76	26539.59	30710.43	22304.17	35768.8	37823.17	26527.53	17575.17	33661.5
K06186	7740.96	6842.0	7768.08	6918.26	463.05	8624.67	2386.42	3485.5	3590.58	3610.66	730.5899999999999	340.41	304.34000000000003	913.5	1115.36	193.75	581.8299999999999	840.5	1409.07	67.75	1557.59	31.0	158.17000000000002	144.32999999999998	60.59	2296.0	2465.42	2389.67	2881.25	1295.0	1632.23	2054.83	1479.01	615.25	52.75	128.25	211.0	46.5	62.0	59.0	125.0	38.0
