pathway	055B	056B	068B	071B	077B	078B	091B	092B	093B	094B	098B	099B	100B	101B	217B	218B	219B	220B	223B	224B	225B	241B	242B	243B	244B	245B	246B	248B
PWY0-166	5786.62469337801	12714.37131615533	14251.604538495943	24740.609613602013	6002.5951515603865	7062.586387777318	15740.71278139245	46433.190685037625	22553.144474920777	16674.133139896603	21331.48613904804	19924.261031115468	22274.245363542024	4905.543298837336	5701.746165445603	12496.752540587717	11353.187767545012	13575.384544952858	13178.229258259107	12305.906723969483	13735.7378791201	9222.824472690205	9237.00851379971	9653.721461988904	14091.420041552754	8486.805101859178	9182.980695287446	13264.851246833805
PWY0-321	255.1404915718593	7375.973837810933	208.46977351173803	93.58613964859524	204.0295856295249	336.21650028455986	3192.5055937254488	508.0005445711079	46.69970768090848	162.28127138610225	276.58285694543844	4888.074431415526	32.30766771361199	278.4092444120102	481.3534327368088	519.6494053803639	3529.4758422484924	816.7607178592073	739.5607706645758	787.8020139542954	948.8015134928322	969.040166736143	697.0901954133577	796.4973943915049	931.5479243239276	1819.376481311892	862.0102279210257	1036.8336323680014
PWY0-41	152.69618060412282	6255.353753246277	94.9956601534972	169.36476793614196	109.3054113583031	32.97178447357622	2803.7581174177258	548.8279966656269	277.9489862691788	151.1499304417448	371.5976247435803	4432.114162273913	237.54929867831032	196.65737369202404	269.5877738782189	285.26516295304504	2966.4403887981684	620.7957218252329	395.8975155208512	346.0077718729462	505.8439043887799	641.1379663757426	270.5553913431058	459.5004303619298	442.1017581002178	1386.079934202602	652.0062109881635	536.3396358050423
PWY0-42	1939.8869519679768	6907.2764135271145	2751.512934942249	1266.2425935643446	1456.6401779093246	2187.728707435648	3060.2729756026515	1610.0522555375574	1318.022301900843	1164.089829564124	874.2557523956959	3853.422970873244	455.69033575713286	732.2209199765842	845.2729591991226	1004.6956871174972	2939.9985950757314	1680.5051500670882	1798.9411565543146	1520.0312963848903	1616.7418803312494	1348.1986705839304	1506.2835005582867	1895.8878056590847	1745.5985456116782	2117.1981623916986	1677.6066222197232	1629.8584712229294
PWY0-781	5030.41541972471	11616.57157838534	7867.194258618151	10695.95490103325	4650.566333037371	5124.393583231843	11201.620053760693	16112.20746705373	8888.84635096953	8007.221981354701	3718.726229101147	10152.469982405464	2327.107827174756	2563.2970379753383	5305.861927887764	8130.579276460098	7698.682743827606	12222.575484078014	11867.6397880858	9745.008812569762	11212.255566442627	6810.5504832940815	8076.905228960333	9010.644613830298	11535.005348378205	6603.065387301032	8468.678376066415	10872.246823135738
PWY0-845	4493.966044081903	11172.281823610794	7051.340264128454	4405.490906400207	4015.371379931136	4986.664952062018	7396.027572916645	6442.047461563362	5015.203593860256	4352.317780989684	2402.245499155347	6659.752770437632	1309.8702803923925	1846.8540386293505	3671.582117530132	4680.918611565111	5427.618442589698	7799.577766619477	8150.101330548337	6028.358823355077	7093.877540069614	4553.22227247919	5591.102252379907	6827.481777928682	7414.214439722591	4806.195105929279	5963.546528528542	6935.376003640242
PWY0-862	8432.03530277199	16025.812950532194	15964.953836681789	9498.4749843286	7413.748218870432	9602.89782278521	11554.367344766555	21115.72342408444	11238.624636911887	9232.0566363196	6043.093348117296	10096.635900188294	3930.544687715402	3699.524524134156	5458.98815244279	6793.16299276855	8057.412414318333	10962.260177270804	11184.826515812943	9586.93439926892	10685.730468743604	7347.566577952149	8807.383831757106	9818.928446972364	11609.48659538028	7631.295623090884	8954.599615120209	10673.608663414394
PWY1G-0	43.35926039763206	82.8149300155521	45.09333333333333	59.595914930710336	165.007625569274	55.19197207678884	956.77255500579	4.57010137753573	114.5152302499666	28.881987577639755	7.502684924150892	15.38065843621399	57.0	85.3442634869856	125.70031505841231	151.17422904113974	15.953383880932323	371.6467812536768	416.65269005952194	222.32755934829305	120.55263769463168	87.44463693428628	112.52651189322756	117.55051212290952	200.09262051805803	59.85705003248864	290.49699667544456	269.91493090776646
PWY490-3	115.27695231617469	65.941222285012	65.95692579518928	80.93314328949079	37.47355997021795	68.18084530459576	271.0241436248102	98.94243584645118	19.496078898441148	130.27674436713858	100.36653439363188	34.480699159860094	53.210901547288366	74.03583228445562	432.5717259140922	404.9445034873233	128.5596976066346	1384.6722509744188	1203.493194668492	717.5194509940478	668.8801371794058	414.6179708113456	563.6942125393267	749.0972694791345	616.0946092110831	274.14245970464583	840.6159172014502	892.8268887894677
PWY4FS-7	7694.331170451305	16359.527683970811	17243.66930338599	26936.817642560745	7683.113194076375	9189.483800534765	18196.68363581829	51557.25257001745	25161.87716107589	18768.84125197949	22879.60556583158	20988.52039410185	23583.69737495839	5675.355344604734	7252.857228620191	14365.558770816153	12274.205282639829	17108.846496333892	16736.77151297892	14872.75768222778	16462.607632805608	10890.090190259483	11393.987931963013	12402.29300102106	16795.395808594785	10009.879781111124	11655.68778359241	16178.869695094416
PWY4FS-8	7694.331170451305	16359.527683970811	17243.66930338599	26936.817642560745	7683.113194076375	9189.483800534765	18196.68363581829	51557.25257001745	25161.87716107589	18768.84125197949	22879.60556583157	20988.52039410185	23583.69737495839	5675.355344604733	7252.857228620191	14365.558770816153	12274.205282639829	17108.846496333892	16736.771512978925	14872.75768222778	16462.607632805608	10890.090190259489	11393.987931963013	12402.29300102106	16795.395808594785	10009.879781111124	11655.687783592412	16178.869695094416
PWYG-321	9185.328290246534	17457.320294771886	17275.774127678313	10765.035888180795	8132.92327123137	10490.988748625805	12913.219129684858	15918.40097230404	12583.343123979312	10305.243142713423	6764.795940359308	11408.9749833092	4368.443166280565	4085.340459057182	5986.55919443843	7586.42076697534	8988.0788337632	12198.444485901937	12456.960376521842	10595.282132040726	11853.475027592996	8119.264376541054	9636.413978544851	10789.949695933004	12784.56889556168	8429.672080253526	9857.3430552609	11753.464441996071
PYRIDNUCSAL-PWY	3735.2090235068526	9084.279182123735	6266.670192305786	3635.028236919885	3343.423314691425	3902.33270675756	7303.982227111404	4733.652496793782	4051.598769452648	3493.243636042511	1526.201463643204	5822.106175561851	973.8525937119844	1283.1639906191926	4488.059789638604	4842.69042431771	4410.5209434082335	10386.3613775163	9875.853443242691	6744.235139358546	7655.588910501076	4663.996837881259	6192.72738438666	8089.327462350423	8364.284217316566	3748.942488660726	7189.942160228649	8036.856883461377
PYRIDNUCSYN-PWY	4183.150439286645	9257.479999412084	6214.309480512067	5947.479524429816	3713.042405244573	4392.740535821578	7042.216697930949	5133.6734229158965	5009.747877675628	3929.243210218343	2087.3206642697573	6169.903295128335	1028.2903484234992	1615.0157855803832	4507.175570511737	5558.506350256553	4686.13656043392	10620.393516895392	10618.153395129855	6822.564560565828	7885.432879602822	4806.966099054476	6381.6805534037485	8365.436464262908	8569.477205785768	4422.872673925243	7395.809697981793	8313.978974713813
PYRIDOXSYN-PWY	3602.2856697512084	8523.600656501943	4743.034001510291	2515.413297484416	2890.598685071271	3850.029089109296	5111.188548276212	3648.609428854399	2957.532666082698	2653.2522636426647	1349.6865202337456	4299.692582950437	705.795888110093	1153.1307773759002	3149.726426140494	3301.113859217028	3688.7479074664016	6398.17805739783	6884.718173656761	4543.246284636346	5348.82774844046	3337.0673206459937	4610.6813755021285	6119.879531503862	5774.498427262503	3502.726874990185	5243.167393300051	5451.013408539233
REDCITCYC	6567.571783031616	13351.212193777745	8830.603577212622	15897.021756926611	5706.331647526892	9171.813772991069	15536.141560796945	47146.36598530846	28744.05084736921	19859.85003276232	29285.716342824257	25257.772210573847	27853.14709926959	5674.588390742763	5516.569081570815	16796.155812120982	14327.974432856558	14888.483687951231	14230.594085957164	15882.095573897826	15150.047460640577	8486.545172125592	11022.425665116216	10916.882044750671	16677.661751438634	10224.541315517594	10443.243860545634	15760.744825859876
RHAMCAT-PWY	926.0494333756924	6481.868203722681	8156.269973163716	4995.999151225352	519.270445220069	788.13497989612	3831.032850710305	1369.967513452115	1948.8436558659807	988.16872589763	381.5569482774918	3960.00401042517	137.2348316015266	446.1434396526919	1358.9388546786029	1241.619730205035	3235.512521503384	2572.9987330069016	2838.436817179002	1584.6863444153505	2722.789402100764	3718.260534029492	1699.2062860158876	2531.4982151796858	2879.3874346846405	2356.1004596413145	2149.5272324316343	2363.137020180895
RIBOSYN2-PWY	6030.365829623043	12144.591717324782	9616.367131276516	14739.354721503623	5537.086189548423	7324.962679309883	14067.05888273392	37032.37467062732	21560.964573045752	15250.21265316018	20398.34229681785	17825.070852430963	20110.59005844225	4468.933159812695	6051.48857273385	12310.988079873336	10325.081822393631	14623.024642199032	14098.86706300602	12510.50840978472	12878.757359451838	7607.061654645419	9488.883390185583	10780.430163900266	13861.380378711348	7937.402126923702	9892.650982006637	13239.459493257911
RUMP-PWY	4405.683316738882	9815.222139507365	7190.091628065352	20530.414058576545	4409.124978296956	6364.589180348283	13211.081437349152	47017.85466325336	25298.272003507213	17925.90408498793	24883.336295233625	21568.90652503465	25665.29454394893	5126.199819932567	1475.9806551750098	11680.533045298836	11028.727792775506	7025.4441840364125	6543.049040669725	9791.953837195086	8580.041606591665	5897.864047351883	5415.225662922626	3493.2167221153945	9380.835361878148	6910.668853300958	4027.5737994672672	8620.772677245674
SALVADEHYPOX-PWY	6755.840160882683	16955.174533690104	13045.497629917068	11151.47461877447	6638.03303814103	8032.176151019785	15412.718186254437	15821.13084805555	12937.545943950146	10273.19647482681	5666.768224055103	16869.536291831613	3270.2217610053067	3443.130170813348	3046.2128668360083	4452.984018453419	10882.12088893106	6342.400115451321	6938.669252481915	6388.760862198711	7160.541852977983	5500.71436338722	5308.034550979575	6862.816243279404	7202.904409084453	7695.151168843863	7210.840031556696	7003.714497486407
SER-GLYSYN-PWY	7437.45560426492	13448.779441391453	12176.197181774744	15833.343195165056	6510.303933185189	8917.393952855986	14248.284638401672	41610.91642210729	22387.899111647213	16096.915552465362	20717.93659559892	17659.001141660432	19967.718825150736	4554.660323036597	6513.885201822723	12875.394632408772	10820.968766039736	15579.643101297515	14982.899812972084	13361.504286020709	14319.239463866525	8422.620844816307	10389.879991279044	12206.064684266306	15112.740202856685	8519.725784960727	10715.890037976596	14179.609584201682
SO4ASSIM-PWY	7119.058495700787	15428.300608478989	9320.336756523697	13908.964242394424	6094.086534263405	9192.239883950191	14038.062076630096	37583.42396725654	24194.063056360104	16500.59986461989	24167.049485527023	21296.920474516297	22947.27144038419	4782.165895232779	2649.932207573728	11067.592326760396	11040.040626228389	7572.491392028869	7291.332161982606	9403.05782563193	8356.415411263073	4880.849842955747	6185.217272529202	5741.220615710187	9510.473985638204	7245.662783358284	5383.990805058313	8957.306204095557
SUCSYN-PWY	0.0	0.0	187.17201239843052	0.0	117.44383226590816	0.0	109.12781792318609	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	54.67428932436668	93.89579310038728	0.0	34.87879324002612	0.0	52.10477735017078	24.91922781318669	0.0	0.0	59.48594196372507	59.58249575317635
SULFATE-CYS-PWY	6630.8546099141095	14020.295340357829	9660.60913700958	15028.278522610744	5877.065431285319	8306.049902189116	13877.059576295444	38480.72345365032	22769.476240569733	15833.755029274083	21987.99210741336	19455.52809208929	21212.461996019963	4525.527997457065	3976.9308814560472	11529.627748352868	10929.350637713163	10655.356649933045	10323.921313731504	10756.630737400515	10716.452869896017	6365.664111079355	7937.72215060548	8140.52974817118	11726.585111445049	7628.60405368766	7508.653847201919	11102.486862110123
TCA	7300.052953875012	16952.619883609008	9430.555237766115	15850.100960012056	6317.282281541567	9748.862633190149	16796.442187179546	45136.38929845852	27979.90193697305	19319.81764285066	28002.115366214955	25412.41506121528	26527.057733763424	5479.995357239684	5686.391887291724	15867.24047234264	14743.38749397181	14553.11867345344	14042.51746555314	15039.651064250853	14256.21503700542	7954.993887226408	9972.800144158928	10707.17228125266	15559.292161585428	10161.025432215816	9895.978939531522	14726.7977270604
TCA-GLYOX-BYPASS	5118.12498440624	14025.183663143962	6727.934058163519	9054.218249460911	4459.880732839076	6184.589685078379	12042.644106375292	10806.355764179783	8926.518818543203	7348.353281141583	4640.001730381247	16308.293537691372	2380.106884379576	2516.3105513150176	2881.765258444251	5099.509776426859	10209.502554740082	6838.243259684221	6830.83562847918	5899.135927648314	6573.45241418181	4537.361556437357	5495.480618935393	5896.183926827054	7022.8653810061005	6600.139532336363	5554.131909728046	7165.140409515616
TEICHOICACID-PWY	1740.5005914122191	3558.451362873184	1893.6892836559484	11651.831996931202	2062.4669484956567	3286.150846869913	7684.471829407696	34269.16054717143	17398.33776567181	12384.56879502288	19088.76972431833	14428.759742380438	19552.955261793835	3103.1283162133814	1158.3278405282415	8016.677466745051	6464.607453756473	3622.570695275532	3286.004457702014	5884.686609587519	4723.199672954203	2449.246976063986	3095.6976160155286	1867.9713391298133	5658.531579275088	3979.865935526559	2228.5684161528666	5218.225956834507
THISYN-PWY	1865.2655059761564	9163.315565097311	1706.0100103007585	1272.720701047031	587.8668283785869	1935.1948494051808	6985.953433252261	2954.6608496231665	1594.4028439536844	1945.4850082367573	1667.2268436317922	6649.201316352905	627.498231338687	1278.6152468623925	4613.897657983532	5684.612339741205	5615.475739507868	10630.63095076184	10557.138865300858	7389.694208894338	8407.72297015126	5051.381488395842	6804.7466372755125	8490.24575958813	8950.754761091604	4921.430488568133	7598.403885082562	8778.358503443511
THREOCAT-PWY	60.783083049502814	85.49780387144905	38.23701406873134	217.71329332378892	0.0	36.970657623044936	331.80702387978795	0.0	0.0	219.36735177884776	219.9836773257858	140.3801056041393	27.26317434223269	184.84973082300948	342.5699356290731	313.6288399538227	443.9736741925153	655.5322076051141	715.7687267069551	459.911459407312	752.4306900717928	776.0490655554412	341.4983781670042	636.6968120206484	561.017401636617	714.2195090672966	718.5764329277762	656.961501800574
THRESYN-PWY	7373.413318278966	15166.149134336842	15978.27718323228	25564.47911065672	7051.421603329069	8889.285353081488	16558.607127120402	49848.753150722565	23919.757542515228	17872.338792231953	22738.47557265394	21413.86564089151	23396.557226910547	5595.358870620313	7583.981306101261	13498.372364202398	12144.407349129866	18035.124999195123	17516.685688996327	13861.90568269944	15299.224691937734	10014.4041240212	11443.147940267709	13338.383721996426	15912.77158968211	9533.17746380192	12425.742737290388	15274.027913695372
TRNA-CHARGING-PWY	5295.527475044619	12242.621469742391	12616.400592329495	16160.164743829448	5515.344442744894	6447.789208885349	14821.067126124472	26678.56781408229	16863.41653673773	12882.708720311388	9245.196531015315	14972.171372414476	6658.799976674443	3853.173409504269	7032.633667164373	12258.675598771872	10134.41744004932	16945.193064375508	16506.938588115645	13386.062338569169	15031.789035070513	9497.825302007592	10639.910616215957	12036.81207215246	15639.334939874196	8426.197046150546	11333.54091453864	14957.07597122212
