pathway	050A	052A	059A	064A	065A	073A	074A	075A	081A	083A	085A	086A	088A	095A	097A	103A	105A	106A	107A	215A	226A	227A	228A	229A	233A	234A	235A	237A	238A	239A
PWY0-42	1790.5526514156556	1970.854120933945	4160.072284615294	62.08470436266406	2076.9214662684008	34.952322347901244	35.16882302122758	48.95673813169985	9.247567769770992	0.0	49.441353366591926	3374.55309255588	1431.8516303798	3248.066802346262	18.50289247963076	138.48720451040836	601.8008197695142	66.92153043915312	36.39237561000151	4.022283447607424	3242.8329342700754	3278.095048877692	3342.784773304428	3119.205067114784	666.2150281940696	1701.9381469743394	1712.1372753200667	415.5163555571249	451.9304457880574	204.1612764519287
PWY0-781	5218.7292775974165	7610.718169003883	11588.991480957297	4400.368295770426	6763.534295313619	15121.167309652534	7474.421348206021	6896.571196915954	4599.202195347752	5506.428994670697	5734.068914088272	9297.216760837768	10452.061592753897	12217.05391626987	8042.080917866613	3152.5792479614192	5539.042531325872	4023.51810880788	2362.6622389757545	3910.0366969361735	10980.34577394294	9506.002154934702	8091.214656548652	8228.930593223717	6892.13739548193	9101.906672311585	7529.10944941326	4693.22717662417	11209.871781912154	8223.430312806768
PWY0-845	3175.430161620122	3680.4212237173615	7362.371828616225	1899.727619581615	3926.205775193248	1713.4567967036385	686.337451726212	333.6773418740892	1041.6491337861355	1622.3988601276749	1837.533413464186	6147.42681870204	3669.037769777015	6908.7669435084445	3827.409246608416	449.6871509754854	1793.4288161316972	455.7845783841111	151.23809826525823	9728.66937898369	6520.246495773348	6106.990402507471	5819.378873623638	5532.40416636374	8398.235363601081	8077.7254181596945	3725.576492219094	8627.885345867993	4711.001083682174	1878.53791170408
PWY0-862	5498.324158770534	8038.45549572969	11629.585374853896	3106.592749599838	6115.713655717139	11569.69858586	10697.90160565126	8291.106889839026	5533.336156056968	5557.814874522738	5222.03525795112	10016.123258273354	11618.396888187186	10265.617713896216	5843.9090114600895	9031.208930510513	7713.745916621496	6774.821685641515	8633.654313033974	1236.117581699293	11714.21027567085	10559.578427361252	8388.691274116836	9369.140011200732	5288.751386635089	7044.614254569909	9994.333975888105	1368.2282070354229	6389.416972280976	6132.148302250402
PWY1G-0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.897887323943662	0.0	11.86060346260509	7.949251247920133	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY490-3	0.0	11.998479545130586	7.499393346221356	44.98099373215522	0.0	1495.0990917950155	99.1795389856814	113.9081558924398	73.44499281080552	368.26675183283567	391.8119770765903	0.0	175.22453703144728	83.93126579359809	130.84500604321525	97.41371305489145	181.1931943246504	853.6509599963241	160.28243921447807	2463.4454307648552	97.6697150450788	0.0	2.9998057938177696	0.0	195.2791857253493	647.3441272049888	0.0	526.8596610957756	353.1237764059405	306.15295914073505
PWY4FS-7	14857.240442740907	33452.42117719917	33097.32850232636	37135.7331815158	38616.04969716672	48608.56097598471	42454.06171768849	45361.326584204005	34571.84078443269	31721.08042758909	28010.523737224703	23907.436655838337	36593.53601189038	32621.41043379325	33715.96516574504	39585.70266167746	37419.37117926734	36754.36138706472	42785.5807503464	18676.89528159345	25524.049589619288	18795.1369469202	16820.952731997037	17008.78446848106	18254.963994248865	18834.92189479709	25875.01182093622	18706.70454308409	28383.68488968584	24446.3037979039
PWY4FS-8	14857.240442740907	33452.421177199176	33097.32850232636	37135.7331815158	38616.04969716672	48608.56097598472	42454.06171768849	45361.326584204005	34571.840784432694	31721.08042758909	28010.523737224703	23907.436655838337	36593.53601189038	32621.41043379325	33715.96516574504	39585.70266167746	37419.371179267335	36754.36138706472	42785.5807503464	18676.89528159345	25524.049589619288	18795.1369469202	16820.952731997037	17008.784468481055	18254.96399424887	18834.92189479709	25875.01182093622	18706.70454308409	28383.68488968584	24446.3037979039
PWYG-321	0.0	0.0	0.0	3073.2614967358395	5628.9618390317455	297.5259277797703	1815.6842860908537	790.5600494844156	2007.711471660052	2699.794462723728	0.0	0.0	5301.463094953391	10040.339482472871	3772.2231863429033	0.0	3196.476865368935	1287.5863541597084	1248.8358294301458	294.85905933297647	10203.21574705297	9248.551434958754	7221.173479004407	8174.683105862995	3357.8545348951466	5518.812129977728	7116.34196838787	1539.1637500778695	3757.3548969508415	3039.63247819713
PYRIDNUCSAL-PWY	2811.789524968949	3393.3809150852444	6456.014897675417	1742.8890355481828	3400.9010756480147	8491.746043145824	3480.542841233717	3883.578082143045	1333.4210166951543	1971.6743713339656	1378.0131973913692	5090.7340030292335	4272.43528116159	6027.543360769947	4072.381029544621	375.38190959294593	1863.7330473721315	2129.4994104658567	387.1493250496579	15896.284181266954	5217.572118564853	5223.820938267211	4917.461994194807	4632.607154080055	8529.268469345101	8574.149641941343	2990.993560127114	14333.780728647283	9739.7585931758	5422.932771586636
PYRIDNUCSYN-PWY	2792.96762046813	3310.747507390082	6834.812485102387	1831.3040698533632	3493.2160654668137	8241.718066160782	1964.090198688346	1529.690896243986	923.5503945897408	1548.388844191879	1184.2297348715065	5332.28415119643	4960.555239326579	8185.749703925037	4126.483618675009	236.0412322787504	1385.2181612412005	574.5123207094655	118.18903205338238	12587.799213418268	5891.941778221558	5468.846607902196	5159.107632892936	4801.186635827698	7777.712321808565	8455.663341623238	2766.9839326578526	12700.189771165353	9350.83097775279	2332.87863044708
PYRIDOXSYN-PWY	1947.231497748511	2213.8407333770806	4521.015857755042	1113.286258592648	2328.969535575186	1175.594267050608	397.3615521109632	184.00563106124372	598.6601680645867	976.1579101219428	981.987977710068	3906.7068669244463	2286.838574812045	4428.385478764571	2381.9241914482373	216.6077272542751	1047.6777583620908	241.16198441686987	69.02576402152211	7930.080726555695	4016.173775375239	3838.750217097663	3663.462040756828	3449.268267325541	5809.6905881959165	5649.505208625045	2138.317409657919	6963.439731361962	3252.670631260138	1138.707907477861
REDCITCYC	0.0	797.6238960602491	395.72946312936784	1181.4736690788452	326.5895185326601	666.3206896304669	538.1776721690619	483.8681122013536	1671.85625992385	2566.654695381524	2351.0278826192093	670.7578652927203	3934.271573724152	6213.623060576286	4288.763155432047	405.191290389017	1242.5081818297908	394.7289949427453	136.53060127522036	694.125756951727	4774.941622122708	1647.642689437472	360.21420552308825	522.8457617299297	2404.777060035401	4585.789181376661	791.0340733705607	2508.260138890553	1284.4026396324382	1506.3424058812184
RHAMCAT-PWY	1881.1372034577887	2120.6931325786563	4313.66667694598	1072.0081501919888	2139.6270063731804	1057.822410656416	274.7363736492888	205.02696036426028	533.2478173759941	843.3945053751764	653.9717837369685	3518.990262855334	1754.2810678893657	3987.895685635247	1644.6020443213083	142.06296121630183	763.0997703552381	241.74991539614385	383.81122359132	621.1916693191374	3507.872213940839	3579.774486224434	3591.7507356097667	3440.247383911053	1134.261145150595	2324.6112023471906	1678.5812470524556	7057.627858830254	2558.806311190877	544.6176113067312
RIBOSYN2-PWY	2782.251431954899	3306.670816290236	6898.057645473827	2719.248324189024	3792.43476148119	8942.723656119984	2625.472721628013	1840.9179126282136	2273.2582893352323	2864.229499083589	3370.266541391535	5612.144044585613	5514.422723368152	8356.034582641756	4811.142743550333	1060.552511591703	2002.745382194286	932.1044210440334	707.9885852933965	12013.757166558476	6380.173111698119	5895.002519747266	5190.808258366571	4929.015994339581	8646.95924642439	8524.248666682643	3907.902722004639	13465.386340430088	10260.421579172207	3763.544529421381
RUMP-PWY	0.0	0.0	223.86141447507805	59.9282973030592	0.0	962.6288722002894	339.73874840694805	259.78301949101314	2683.416763755671	3305.0631032523297	4609.6614725595055	258.8443186799205	2065.2606463069687	351.0622921743046	501.1689491398722	53.94267195109059	0.0	116.71086809938032	0.0	4460.017435814215	0.0	0.0	0.0	0.0	468.19539445246863	1425.9690793384405	205.7942445533625	1048.811765581508	680.3364723783244	1362.209801089514
SALVADEHYPOX-PWY	8834.20996617917	11289.013245980754	20272.83851770925	531.0128191820359	11833.497668363168	2028.975361355987	440.375907660213	609.1702714470725	99.34970224221536	37.419811323059314	436.10790991715743	15794.096909727565	9831.583311976916	17121.848251540618	1106.8894755529664	1232.191639742009	4302.38483195304	734.2196251983454	467.87306502714944	1568.3826608079337	15403.153566035	14334.719967351644	14063.80556297702	13555.812805872314	5011.95473518311	10344.59317273039	9675.783668545288	3892.92352532692	5023.632440744704	2347.9918906281287
SER-GLYSYN-PWY	4262.509127471526	6966.786796399448	9547.11147831888	8241.899572775314	5361.502317381266	28542.420087618124	15472.968472033795	16489.759451657974	8782.466880008313	10325.47653241297	8266.626110482175	7847.583996968839	14122.58245933444	14956.456134754812	14469.030136225529	6843.935379891857	6948.772541650735	8583.036571620087	6972.892199069325	21765.63789603712	10563.50701301888	9145.480175975272	6594.611349424619	7121.039650552493	12371.872848480754	13743.729587508908	7480.075333091588	17978.39751020814	20985.764568723647	12721.32505255599
SO4ASSIM-PWY	2414.0	2718.060719677382	5687.351834768143	1223.3667055171077	2824.070946904275	313.1271174306023	227.69411086320088	121.64593246743064	989.1472298648088	1416.4355486329189	1602.62870951859	4601.079587516331	2327.4104261218376	4748.112558026519	1907.8717947615387	222.6554287313781	847.4227708001831	134.432214288882	55.36632061480384	336.5157336363273	4535.971245681867	4572.741843010487	4611.559871498446	4264.644561320911	1269.9554397894751	2762.4285175356385	2258.7675932255934	2054.962877472889	616.872432561427	468.4107977048229
SUCSYN-PWY	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SULFATE-CYS-PWY	3007.451563911416	3823.144980472952	6835.213776373348	1799.1135271676408	3416.7004873999103	690.6720670625444	498.914864714409	269.1721048014586	1804.2676811674544	2460.5756044284685	2593.504258541587	5678.815259624893	4172.785829912649	6993.08149649287	3329.976539149168	478.1570184847675	1611.7073500739275	293.9796308320743	123.08732866320096	739.1718921419422	6284.000816667184	6061.483592487359	5287.249891624325	5321.524468955267	2500.8788334299547	4814.935852314413	3573.267141998233	4000.4143454935374	1321.9247049720248	987.1053057942536
TCA	2856.752096317071	3546.9810213359897	6458.003097119356	2207.681798003372	3208.2409673276507	4095.944768256473	1579.216900972625	933.670858750314	1938.449001827354	2772.0367030347	3042.539190758847	5407.125929638385	4664.673278476737	7231.343637186714	4179.097743153029	632.6478928052694	1965.5865928071464	859.4712395753617	272.5666205325728	3198.2639136297216	6492.617719827122	6166.19198376729	5177.328458575313	5291.55413385335	5808.544731396908	7422.339510085902	4018.958289831616	13716.604013045897	5869.562384708909	3262.000221927909
TCA-GLYOX-BYPASS	2586.892813775115	3058.6398471732623	5948.9574077889765	1523.3393868817006	2953.328667088059	198.6488664213149	114.53467679942442	195.0599009860761	1074.8591914501103	1571.6133106559432	1608.1446852981142	4931.857306255227	3519.8341544814843	5974.925337328727	2429.03706771853	335.45005475330703	1215.259886103945	218.32228206547256	99.86194416466672	24.29672082722779	5390.311460135265	5294.159958795725	4786.557462049766	4695.480864378099	2103.9102641561744	4070.3675407038295	3033.3625938088026	2188.5760320973923	1222.7530297668216	965.2351853298746
TEICHOICACID-PWY	0.0	0.0	79.83600161853191	53.27338607025472	53.2755743428272	269.2809212940346	170.09621621624137	140.97084743776946	1558.4231911302415	1046.371601953177	2020.2541354942548	5095.654636593281	843.0917952707955	101.05815101363208	303.06573163057	85.18918705855889	280.9827931338975	114.37888534482008	98.48818970148236	3297.552028993284	342.3633873247604	39.385030491978526	177.08845445474674	27.6904162741592	644.7574774150384	1493.3139116084	114.23467822805236	961.6725647447652	644.7359650780758	789.9398776616274
THISYN-PWY	1910.214366689148	2176.283272188454	4550.524489938132	1315.1557072264202	2341.096918414449	3595.6586091820345	932.8635464117016	508.4125581199984	848.0757483716002	1368.9250675236628	1509.004552353992	3823.875872632657	3064.3115727523086	5409.654574964442	2834.733947679049	392.49995935114856	1276.6044668512577	511.8624775102994	227.9666089189353	11206.290727047492	4288.813376913177	3970.575202472992	3709.028107664049	3568.655959372328	7451.440751101608	7305.8082356321875	2333.865592052024	11553.810287664792	6929.503261148656	2108.4013186872708
THREOCAT-PWY	0.0	0.0	0.0	1395.7999969501038	59.00370438190957	0.0	0.0	11.505851858231924	813.1881801449347	1221.198340514599	1059.8646108565863	0.0	19.38346389035104	1221.0160373925598	2127.6803903957057	90.72909432575658	175.29307288056503	56.71316201233866	35.89919902634821	0.0	249.61954860901523	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
THRESYN-PWY	14208.263629234652	31280.64986363698	31833.957236754468	34299.454746936564	36223.172161966926	43692.06634887811	38594.40581932855	40931.74194795216	31619.161606451195	29508.637997383485	26091.74850576166	21404.747982579986	33831.83099830023	30791.78157533682	31237.25795876427	36288.203816220645	34435.91485725019	33597.07021913785	39053.43383861447	23701.09442720541	24557.012914738563	18267.24156162705	16623.724512831715	16793.91046584758	17024.136877078952	17601.16596509851	24469.559314089307	20132.07293028052	23357.830010631264	21426.90883133665
TRNA-CHARGING-PWY	9167.206030424815	15811.361894788452	20706.114665103472	12769.313313378349	15754.974661659691	33009.948349100654	17833.78287049608	20093.418451387188	9203.192151664143	11847.396854886863	11467.526005883805	15726.38446593079	20836.02959515443	23717.928956196178	20069.77119533457	5676.774425269167	12343.898728994522	12520.887381686	4176.371492809754	21768.9706164637	17611.047763419283	13953.661941261378	12276.520901693884	12173.529333070845	17437.092138568056	17804.40613870398	13487.280816655331	18706.71774902132	24323.309761297285	17390.036341847655
TRPSYN-PWY	2765.8333988763948	3554.369234084016	6326.588982222169	2463.987762579611	3332.191375427117	7505.066685959328	2678.8261660464445	2975.422789354267	1998.247519225569	2513.149926879692	2895.135245429992	4924.748457321538	5316.152134496287	7935.959857291469	4881.253769793164	843.6504443297375	2240.7022351248274	1233.027219566377	571.1203873478362	15859.334816266895	5836.655911454895	5593.56624871588	4814.4270462160885	4517.689346722632	9408.965909113524	9562.282067401997	3437.4266283009656	15738.383221034874	9507.63503024414	5769.69639720609
TYRFUMCAT-PWY	0.0	0.0	0.0	60.365353429969296	45.72727559818986	19.9287463816522	46.30780346820809	32.96211251435132	17.721588582136025	0.0	67.52698813534207	0.0	66.07469892890836	3.986024390037944	23.136294231932453	111.78294304511604	29.7451038701729	64.46091500479898	27.021783526208303	0.0	136.06930674127918	22.392046214937533	17.482195647308128	19.14044536018252	11.212154060075056	0.0	11.23472389861195	6.717318068918264	21.64164888753429	2.4962101688748746
UBISYN-PWY	2046.331084387915	2268.604773639953	4763.761046034261	1187.7260549077369	2455.9569886148124	93.10222578345925	300.3006332167949	234.58117118159453	722.6490996787146	1047.7127833999727	1693.219998302082	3887.974578602478	1981.6346766677889	4258.867596026645	1539.523704101911	569.0294251439881	1107.4539009826135	365.7905217539254	369.8633378435227	16.117309093888366	3938.481118210571	3925.2331110055984	3890.334696879023	3677.623309652141	1029.9775731356713	2473.405464899128	2017.360389025272	730.1822490988056	885.9100116344142	448.6702839995414
UDPNAGSYN-PWY	13500.100000000002	30469.832236432965	29976.04440728572	33606.28012816137	35181.740314006995	42540.11782390949	38251.13799757717	40972.03242662309	31401.110035351823	28901.55023158739	25666.00941372485	21697.54649036876	32697.61607558215	28813.000043128068	30017.110178874464	36189.48809252364	34144.27049411475	33681.06897830379	39161.598910827415	15234.682791320924	22988.57129996972	16813.702879284134	15224.74698973896	15455.33503798373	15552.232782989566	16249.568940010986	23573.974656914263	12150.958531050586	23079.194279708423	21635.9653209376
VALDEG-PWY	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	29.653976948653906	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
VALSYN-PWY	3648.241357569525	4996.540014879149	8434.431223154972	3581.867830682528	4644.583158857558	14737.047970721467	5453.559362060587	6317.759879938976	3434.373472502547	4269.11754766477	5069.603980735311	6595.491021901022	8213.448414167446	11201.232549134907	7759.969496552271	1560.8682967771092	3362.727195186455	2683.935713979896	1069.144211821022	21307.584374210244	10167.812651789262	8998.859066139923	6559.969132609753	7278.080862997933	12877.820934903077	13680.635815265076	7599.722707444348	21423.167363481112	17430.59304375519	10864.004540386166
