pathway	050B	052B	059B	064B	065B	073B	074B	075B	076B	081B	083B	085B	086B	088B	095B	097B	103B	105B	106B	107B	215B	226B	227B	228B	229B	233B	234B	235B	237B	238B	239B
PWY0-845	15469.227988392124	16812.446892003714	6560.091982760161	798.023287442646	2311.234386609378	5831.931126520024	2532.0964679807303	3703.2155614061753	3158.062344748901	3791.144799703777	5940.489266701292	2863.394605756449	7467.457277285027	2724.4310847716542	10995.970854738873	6019.192493708631	3834.069900649807	1800.3745971724136	1539.23691594734	1573.607298822045	4692.298872432295	8561.363776880162	3688.547853147235	3982.2471082433785	1939.5374346331776	2879.667599503482	3621.753141441749	6671.142232765381	6647.900525119141	6541.940421892778	2471.396989042711
PWY0-862	20243.52382769873	26036.9842318836	13257.391151011896	3848.484226511065	7327.607867187664	14353.602414309737	5131.415742079304	11383.854163406744	7895.2371447367395	10520.894500923034	17019.302766599165	9977.75432171165	13020.798529341151	9563.079515776875	17081.414422492373	10749.715980880334	9255.130593962416	5621.742224770674	3591.047785580053	4322.251401779714	6354.471517777688	11964.049016082628	5270.49236903382	6565.894285732356	3166.853351453801	4229.132675480949	5370.078498767451	9616.05833410111	10335.962486457436	9182.530882089532	4465.469635517151
PWY1G-0	0.0	13.0	3.636363636363637	0.0	4.761904761904762	49.47405898706636	19.35325091575092	38.44161958568738	30.43636363636364	12.272727272727272	0.0	27.80956848030019	32.527001213738984	15.287012069531649	14.562557486396347	21.90721649484536	38.88888888888889	9.495469133471778	31.76555555555556	15.879629629629632	124.7589907776457	329.698460960148	54.27540419700799	43.04085158015635	48.73545776428932	67.47542707673225	37.610986573407565	185.6420825101532	60.71664496921586	147.3217882552127	47.52622940267765
PWY490-3	10.498728992933549	28.494782140137744	13.498655790258145	0.0	16.4987396066156	94.41668390319296	20.986541900009065	11.99908471776128	39.98041191069407	35.9879678239559	48.47465853082293	10.004155278006923	51.47757356970455	14.99798957581658	92.93598160320452	11.999073571007404	71.16862992692413	5.999641607676286	77.07342198825603	37.48323766435134	575.0255237089217	989.913079833915	292.9512455790242	278.4474154470937	79.12296111761358	359.3215229511417	261.02960852297315	649.151145501962	837.788646759546	648.7965861096758	176.43432100102922
PWY4FS-7	28996.215493618136	51777.47276059912	46676.68810410114	69506.58708911447	75105.09565241147	27733.09841596416	6302.679623640508	51344.35437218444	54575.12557821741	33580.736723427835	34299.47418123845	39022.8025787905	52390.785859026	36247.92775275192	45189.691743946496	55218.67512222494	16982.016741714666	34109.51955347778	5336.544340650617	28277.762617396413	9848.693554772492	18577.19307240736	8730.496589089818	12875.168458865995	3914.077129322724	5521.247748908457	14689.6701316355	14414.487150478686	18941.929947123463	15294.183661978755	17947.95512461321
PWY4FS-8	28996.215493618136	51777.47276059912	46676.68810410114	69506.58708911447	75105.09565241149	27733.09841596416	6302.679623640508	51344.35437218444	54575.12557821741	33580.736723427835	34299.47418123845	39022.8025787905	52390.785859026	36247.92775275192	45189.691743946496	55218.67512222494	16982.016741714666	34109.51955347778	5336.544340650617	28277.762617396413	9848.693554772492	18577.19307240736	8730.496589089818	12875.168458865995	3914.077129322724	5521.247748908457	14689.6701316355	14414.487150478686	18941.929947123463	15294.183661978755	17947.95512461321
PWYG-321	22103.3786835522	27902.389158905087	13171.66218850867	4030.034103382962	7989.840341787953	15320.45556856474	5531.674976205915	12700.853989677698	8892.30175148275	11592.936452943724	18668.170130912145	11039.982398814887	12774.266049093536	7613.901476568677	19292.46462114893	12259.6447708427	10230.195524187411	6194.22980594828	3872.761255322073	4642.972771187401	7008.893538981652	13215.201488912113	5854.016509231864	7299.523804494648	3444.870955993395	4614.766821376984	6070.024970090106	10537.061158516985	11407.105052923567	10160.338951011738	5058.666127235291
PYRIDNUCSAL-PWY	12572.87925605352	13695.661753031907	5227.4011254318	531.2171179176869	1671.6914077383813	4254.763665909012	1757.6245199383222	2624.286648530765	2245.847286885989	2873.156885793376	3776.835305503042	2082.4624488865043	5594.482970992904	2208.504308828035	8870.625271926649	4770.626451649373	2545.9162705274366	1174.0448119737405	1106.9332406964425	1054.07684315121	5062.77990350068	8723.852444436778	3400.0146225096364	3174.2565241773405	1693.904856999534	2966.745862319154	2781.927010815542	6625.194208786072	5765.815902411831	6690.126149585757	2116.833074128323
PYRIDNUCSYN-PWY	12992.85945638018	14162.804691621865	5266.335190376271	386.2636416719065	1528.1429768810567	4087.556931117856	1806.4243686373104	2398.9964834591565	2607.1184313738395	2776.6432948990164	3351.501295932253	1894.4326306613648	6065.859267091877	2290.172689121568	9285.770603506877	4602.589263495994	2455.418652369124	1113.2540123312956	1131.1169009389394	1027.285029101064	5065.826622018284	9104.166730237272	3443.2176246562085	3593.2968612124605	1604.3937619655096	2985.341496482112	3399.084818360057	6935.693441834867	6316.358762193688	6912.943417892137	2227.679340247003
PYRIDOXSYN-PWY	10214.622010429142	10408.678994672058	3798.780720829896	379.6178215618935	1170.6810607406442	3225.2880084280123	1521.6605961185874	1894.591271704092	1706.6169535524853	1960.7438895695143	3071.4485352883244	1416.7720923180843	4609.126129680106	1455.0023372213975	6615.248216985492	3448.208313526768	2102.3156915786617	919.6094167826672	862.1529277064333	821.1543565381206	3496.173502316956	6085.346625341978	2429.565246807721	2442.074681893715	1325.4363460397708	2253.134345234595	2237.5007550778123	4748.975813717911	4269.746651530054	4498.336180840235	1431.2377405574082
REDCITCYC	3107.91595241438	4457.074566618159	2350.2121997153727	558.0224748255425	1500.357416167133	4725.768232386833	2150.3034521092327	2721.2470827371635	2215.483828619046	2211.46091649461	5239.666529893458	2606.9311370310106	2137.188824562127	1874.2053294799207	3560.5418956072367	2552.0282345775145	3131.5951224687724	1371.280227255034	1220.2840561693752	1077.5172399818828	6432.425134454098	10936.232611364254	4278.836324490592	3797.1557761769145	2224.5781547563724	4090.2368187606153	3338.840638169707	8102.262591708124	7414.436633903692	8220.018907498532	2546.415433648689
RHAMCAT-PWY	9126.28423881578	8710.749874884435	2865.276158354201	75.42255756938812	153.73108244860055	562.3638482656414	207.94925300541885	279.6400446911114	260.14914033853535	395.8891840004344	505.98306148767045	272.7408378214486	3224.234524511372	480.2817847977796	5383.482595983996	2643.2253651184296	514.3687004874553	133.99407608587575	261.4245414369863	174.31013700843317	1144.2595803521776	2595.392908412434	908.938499687655	970.5850577826742	438.7845821458629	874.5050362753806	1173.3517912242894	1460.8190714024886	1166.8344596711636	1497.4293523864058	410.5337712034572
RIBOSYN2-PWY	13360.364838567071	15099.0974313614	6698.482364038047	1931.5608359086043	3791.432149371182	7144.498496348657	2878.289287733855	5865.280269076962	3710.973384779563	6697.002076364052	10231.01818874754	6640.01167281816	7454.882583221051	3789.4376665414497	10860.499064836646	6595.168987001192	5271.534044961255	2998.424475012139	2435.719976905012	2331.1727849290337	6806.634752852842	12062.638762894036	5021.775129147934	5166.886027829955	2606.837132835923	4160.876905710932	4526.099572343823	9347.601219920984	8843.72263636064	9150.434951444611	3437.045750146128
RUMP-PWY	0.0	41.97388008613176	959.8771794789172	0.0	113.87344444585618	332.53336029265574	97.73731210654738	137.72275729568258	62.94578146721137	303.9280578754839	3135.14786258899	2039.097822253216	65.9375254023152	281.30583668603384	956.6848055452592	2319.9095474332826	44.90782477669209	35.9717454727008	0.0	0.0	915.3446704158104	1955.114949255719	536.6306573582644	403.8353093248359	324.15624298073334	737.0726985930559	500.1292120198725	1445.4680331058105	629.2950322154886	981.2463521412246	450.1369913026981
SALVADEHYPOX-PWY	30015.61673230834	40698.5581423302	17691.668954601755	1751.1407817054771	5574.254320718086	12641.849470599402	4534.292807328124	8781.42628415633	8696.141244050403	9169.328521966754	11040.946469637362	7134.668048838756	21742.39441716998	7360.256465237866	23637.18212494184	2702.066447574203	6472.484888166157	3450.9486430981947	2719.1331510324385	3183.5430709684624	4029.332911776896	9880.134922477102	3939.785287037505	5362.978357895081	1875.7692657108555	2566.136993758294	5820.316005959714	6168.418011585002	6738.162267822131	5943.067301501227	2365.446427397208
SER-GLYSYN-PWY	15130.300413278605	19896.41179171501	10407.345653079568	2943.7581892578696	5482.063421954599	13482.424242746123	3653.04350377612	8756.108922251979	6580.733542998478	8172.557029711219	12681.591183789662	7749.605749666181	10458.442204464978	8539.424845220705	18230.36221130661	19601.56260833476	7057.289158132224	4870.782239647279	2890.72023148741	3370.8268249882126	8466.812237442255	15676.379231447305	6901.538660529944	7295.531239737847	3144.964267116903	4831.630524731221	6798.167473161006	11767.403527560153	11802.91556475286	12510.536654451147	5370.404618463128
SO4ASSIM-PWY	13306.536298839084	13433.450979432328	4722.947471499322	413.78551692934434	1484.0062457051329	4639.298617898909	2231.070010963392	2457.9879986212763	2481.510440889301	2523.766389505359	3981.304944961031	2027.686592458385	5180.041108438913	1989.6467603432627	8282.107874190671	4296.575574941762	2692.84869027511	1021.6530876553074	1019.2247321255516	939.1610519379738	2920.8906286077963	5631.578446487177	1921.987125910532	2263.2897505517126	1148.8947721780116	2027.5342325737165	2124.5490915767896	4107.658386273543	3614.915738346993	3424.2158918923114	1140.932957512194
SUCSYN-PWY	34.958326025963736	0.0	19.97896705152115	0.0	0.0	34.8992534389538	0.0	54.76956293468465	0.0	0.0	0.0	0.0	0.0	108.04995039813473	0.0	0.0	0.0	0.0	0.0	0.0	0.0	64.64314634698603	19.93274299329969	0.0	0.0	0.0	8.340089542215665	0.0	0.0	54.64203463981869	0.0
SULFATE-CYS-PWY	14062.07587523881	15837.135789182666	6437.324556349912	752.8685419297824	2305.9509569994384	7102.841037364736	2750.1847823893545	3945.554903851241	3555.4691236625263	3878.6129781601167	6259.924557819124	3288.402847380985	6759.612520004843	3358.997174741685	10372.446712637606	6090.510721848099	4001.9314305327207	1740.8103098731158	1560.4709756497923	1504.132170075516	4526.795043444907	8530.893066479206	3165.096973581842	3562.1760274105354	1746.661593383309	2953.7881841031963	3310.331220084009	6272.43082612958	5724.660000682128	5614.687503328196	1967.062864872376
TCA	13947.514223193424	14492.805227169209	5801.222566868181	964.6549960545756	2214.575625410296	5377.674542764373	2313.254017712904	3770.63262654308	2456.303597801946	4077.507221243051	6883.868788970294	3914.003319418151	6064.828300664738	2845.577415807829	9911.121189196718	6493.779907309037	3566.3120589019204	1733.9715016132204	1689.5986762520868	1360.0792181019578	6264.195580416656	11125.26348642444	4544.222762471364	4149.979322911167	2369.42240860823	3791.699232196941	3860.6402220163936	8164.0095120801825	6951.354505647036	8148.9519083364	2528.489566280362
TCA-GLYOX-BYPASS	13046.956572613226	13391.862679376469	5076.558310299058	483.8969999765783	1457.7724911139717	4014.028943697524	1751.7372442310575	2499.1412124983844	2029.8870914581648	2603.422282627572	4105.122697095744	2193.673006262164	5346.594395785061	1964.8505226979776	8861.886219023078	4766.961080421422	2528.349776482556	1061.743178501182	1049.548786346972	903.5697928620292	3274.228774453904	6871.841930579405	2487.2322046593736	2628.4744137416665	1278.344177146567	2141.267799918358	2647.087748451138	4326.872403625785	3841.260814230721	4016.610461106496	1272.2057562197745
TEICHOICACID-PWY	31.960526428359408	71.90843855944631	323.4887998856942	0.0	175.68610014980842	365.0851966667054	210.0418358460355	202.0276965931733	174.49752975931557	1940.981857215762	1279.070752393129	3829.499874843772	19353.18978629594	286.1241022658683	468.3216213540152	939.2432241551317	170.6641098759581	248.6961755454159	307.2703427219314	95.74579480435858	1687.7882114411364	3112.230747627686	1105.2541711459096	1126.824786656651	812.7322147195882	1192.2638258505349	1153.591724263406	2438.2986176213035	3643.468060571689	2225.128033473051	789.9953543529448
THISYN-PWY	10025.576433421078	10042.998844069734	3838.526814443588	159.30968425948532	382.89672917018896	704.4426720455166	517.6263688955889	231.30381156318	649.8052095794711	1074.3752545286382	2543.5604080438543	792.6592783254666	4233.567386385893	745.3765869979682	6706.660139669584	3729.407979838217	2016.7352964329968	708.393268882025	936.7648667215976	793.4760966693134	4951.358705506687	8694.478421410076	3298.364393930954	3126.030773156584	1771.0715328921922	3032.0832509697075	2775.922954652143	6635.646762675616	5490.8399350160935	6399.942938741926	1862.1208314614064
THREOCAT-PWY	0.0	101.73893505908612	18.803476054520164	0.0	32.01560031710932	0.0	44.91077691617882	0.0	41.46864943974581	53.87748406381707	444.90806030418855	0.0	165.38395921907286	48.13090482041824	3665.2425933538952	3693.991068553528	617.604829930625	18.85187602223285	42.655468658771845	61.68364871697462	432.8878848149282	1684.3978543387782	562.4182145404739	408.6596228702473	110.6004346611118	237.81912817466463	660.3477667643316	460.2849451761228	164.37577797667845	443.1737768653964	27.16308983636013
THRESYN-PWY	28933.96889973161	50669.15780636607	43867.96788334192	63837.07568141344	68879.07321153684	25433.71894042208	5774.664667689176	47102.09088072444	49820.347409602175	30222.62594390381	31933.05351033937	34977.11535310325	40974.211985909824	33064.035489555754	43390.79031899661	52215.06945693681	15886.439492633855	31354.66710816185	4874.40393342002	25945.768279034248	9502.149018792115	17317.19040776513	8153.165314294764	12002.267667877422	3675.034488252362	5511.178833037572	13646.672144401566	13253.02343804756	16349.898164002472	14076.855591702451	16542.204147355827
TRNA-CHARGING-PWY	23498.562187367854	36366.06464409366	23442.7945825062	10073.15670150434	18782.091838067747	17185.770240269885	4640.675341999948	22320.26174693496	17388.668666412625	20140.87996763716	23343.52890714635	20301.545084221216	24865.527943846093	15269.283512061646	29617.66962680552	23677.0457708452	11072.44150236389	10826.269558751976	4113.170188935635	8982.405312976274	9316.6410210686	17254.290457332292	7756.499229182867	10151.372031698222	3532.0180903383616	5209.467462036439	10745.075753413215	13197.339874597312	15529.285364286869	13906.104502261149	10672.794543266236
TRPSYN-PWY	12516.051889346203	13277.568158103248	5572.402405811342	1548.2010645890705	2856.933823746543	5504.397854988182	2328.51517015164	4522.855716724258	2605.1903793451065	4876.232455081975	8565.37305447052	5035.319356795128	5418.114844893205	2802.525320701645	9306.33237770652	5592.936465222542	4373.837930843001	2340.202248454345	2168.64784251942	1668.4592924395731	6628.408032705473	11714.317835482943	4944.507093775882	4583.922748988402	2514.319271441752	3852.486162637997	4025.725077231846	8850.39889536488	7723.53472532092	8674.986277369717	2924.826712467704
TYRFUMCAT-PWY	1106.8028679760955	1609.617691168501	942.167596622778	268.3131142550973	973.657274212058	2993.826897196848	1485.007535018444	1627.3552640187863	1676.2746709489873	1476.1022922466263	2189.648218852427	1087.0820377233274	1018.9489901001472	1254.1814931170074	1626.8186875947656	516.8729184066638	1531.785295998404	625.6343315152851	700.2862816218442	627.7116389931201	1103.1205838736562	1859.7520724449128	672.7234033581502	879.7363982053794	537.3384640739926	893.0138033721363	513.2800673771011	1891.429256535142	1825.566509734145	1508.519584148116	485.5579334100802
UBISYN-PWY	10958.565818050864	11003.222388541662	4267.107600017217	1056.5923396916724	1843.363647522738	3575.481194344562	1631.622558280677	2996.87329725918	1644.5214392859311	3168.58725392256	6010.492605618893	3171.5993795027703	4200.733471004946	1647.1552554618936	7286.176856878739	4182.318937736077	2823.302377542269	1375.5052582753003	1292.35219814795	1011.7216426593732	2408.1829336241017	4632.732576094362	2157.2050833423777	2204.524489812006	1252.4488463021476	1568.9391241976425	1983.8071068779368	3384.7259626775503	3321.6296077158727	3252.984253658452	1219.7780879903971
