function	073B	075B	081B	083B	085B	088B	097B	105B	106B	107B	215B	226B	227B	228B	235B	140B	146B	151B	156B	158B	161B	162B	167B	258B	259B	260B	261B	111B	115B	119B	120B	124B	129B	134B	135B	137B
K02205	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.67	9.67	0.0	10.67	0.0	0.0	0.0	0.0	24.0	0.0	0.0	0.0	21.34	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K02217	240.42	150.25	242.1	693.87	337.42	297.7	2826.94	110.9	198.32	165.05	2671.75	5452.09	1852.92	1819.62	3724.29	387.21	1738.42	640.0	358.83	242.58	837.1400000000001	375.21	238.25	9046.23	1654.58	3492.1	1879.44	1696.42	11429.32	2507.71	9313.67	5201.25	11060.16	4812.93	13206.5	5883.5
K02221	23798.57	46171.59	29811.370000000003	30127.37	35066.740000000005	32464.29	50250.69	30828.36	4270.36	25472.38	5785.21	11579.63	6095.23	10038.5	8889.94	11791.32	15080.11	33113.75	11451.25	2106.16	16317.76	11135.419999999998	37776.9	10359.13	18657.94	16005.000000000002	21392.81	47096.75	67808.98999999999	66148.88	74966.85	34096.3	60829.42	95642.6	62387.0	62453.42
K02224	2428.0	1384.0	1598.67	1973.4	1061.09	1283.42	2818.15	519.0	613.3199999999999	592.0	3119.02	4677.4	1896.97	1557.77	3784.97	747.71	850.58	886.25	271.0	803.75	1214.39	553.46	431.0	6287.450000000001	580.16	1424.3	924.9	394.84	2621.74	211.88	2126.67	659.0	6364.17	3543.34	4858.67	1509.17
K02225	2234.0	1311.0	1440.67	1611.75	938.42	1063.92	286.0	433.0	481.75	444.0	472.5	842.5	373.5	536.0	1006.0	653.0	683.58	572.0	250.0	712.08	502.25	464.08	306.0	601.5	54.0	48.5	17.0	76.0	32.0	30.0	41.0	63.0	37.0	61.25	94.0	29.0
K02226	1853.75	885.97	715.5	1491.55	527.01	737.59	2754.23	581.0	560.15	538.85	4365.12	7441.83	2777.58	2377.65	5237.35	1035.51	2254.83	1052.92	581.08	740.4100000000001	1118.39	573.6199999999999	395.33	9697.0	958.41	2609.9	1626.7999999999995	411.75	2745.49	219.05	2129.34	646.55	6829.84	2364.26	5134.17	1522.34
K02227	2559.67	1454.0	1589.67	2020.07	1082.09	1333.42	2818.15	531.0	646.3199999999999	599.0	3907.53	5948.75	2340.05	1851.1	4830.950000000001	779.21	867.2499999999999	905.25	277.0	799.74	1243.39	574.12	449.0	7879.48	652.33	1628.55	1129.4	395.84	2635.74	213.88	2132.67	668.0	6370.17	2950.34	5008.67	1520.17
K02228	1664.0	753.0	530.67	1080.75	419.42	494.92	212.0	397.0	324.75	334.0	354.0	576.0	217.0	388.0	717.0	604.0	575.25	526.0	227.0	587.75	395.25	401.75	229.0	151.0	0.0	25.5	25.0	76.0	16.0	17.0	41.0	39.0	28.0	50.25	86.0	26.0
K02229	2229.0	1310.5	1444.67	1599.75	944.92	1060.42	289.25	450.5	487.75	458.0	479.8	749.5	290.5	458.0	900.5	640.5	705.25	572.0	250.0	713.0	520.25	457.75	321.0	323.5	23.0	34.5	20.0	77.67	32.0	29.0	41.0	63.0	37.0	57.25	72.0	29.0
K02230	2317.0	1364.0	1568.67	1681.75	938.42	1158.92	297.0	487.0	546.75	556.0	987.3	1454.83	699.5	705.4	1557.75	683.0	716.58	614.75	255.0	756.75	569.25	524.75	427.0	1375.5	124.0	131.64	120.57	103.67	32.0	35.0	41.0	63.0	147.0	64.25	107.0	29.0
K02231	2446.08	1411.55	1594.17	1972.22	1081.34	1283.92	2826.65	547.0	649.8199999999999	597.85	4171.78	7024.889999999999	2630.83	2317.32	5176.800000000001	1044.51	2358.17	1062.75	566.5	813.1600000000001	1214.39	567.29	438.0	8692.55	773.5799999999999	2091.07	1329.8	438.09	3088.49	233.38	2133.67	717.55	6873.17	2972.59	5423.67	1522.67
K02232	2442.67	1389.0	1569.67	1971.67	1031.09	1276.42	2826.15	523.0	646.3199999999999	592.0	3772.67	5648.42	2264.05	1808.7	4614.72	770.21	832.58	927.25	272.0	793.08	1240.39	557.79	442.0	7614.150000000001	625.1599999999999	1596.8	1155.4	402.84	2635.74	212.88	2132.67	666.0	6425.17	2954.34	5030.67	1520.17
K02233	2454.08	1419.55	1602.17	1966.22	1090.34	1288.92	2826.65	545.0	669.8199999999999	611.85	4185.28	7153.99	2670.83	2317.32	5243.6	1044.51	2331.17	1062.75	576.5	813.1600000000001	1218.39	567.29	450.0	8942.75	792.5799999999999	2115.07	1317.8	405.09	2669.49	230.38	2133.67	667.55	6488.17	2976.59	5200.67	1570.67
K02234	2263.0	1314.0	1434.67	1626.75	938.42	1056.92	286.0	445.0	481.75	444.0	452.3	755.5	250.5	433.0	858.0	638.0	688.58	577.0	250.0	710.75	510.25	457.75	306.0	447.5	66.0	33.5	47.0	76.0	32.0	29.0	41.0	63.0	37.0	61.25	94.0	29.0
K02236	20356.4	43189.2	26532.0	24331.33	31895.0	30772.0	46628.0	29485.5	3039.8	24519.0	2735.33	6173.47	3718.67	7776.75	4791.21	10144.8	12569.73	32195.67	10534.0	1325.0	14815.2	10347.5	37340.0	5215.89	17986.27	14913.86	20685.98	46798.0	67383.67	65987.0	72949.0	33381.0	59881.0	92833.67	60786.0	62002.0
K02237	24172.74	47188.01	30526.53	33392.350000000006	36663.91	32351.78	50966.36	31601.52	4886.52	25842.71	6821.75	13625.61	7253.05	10984.01	10216.64	12450.829999999998	15223.77	33195.75	11765.5	2008.33	16574.93	11294.919999999998	37739.07	13350.48	19162.43	17214.65	22073.14	64952.32	83439.66	74857.04999999999	75399.35	42001.3	67186.76	95751.84	69376.17	75615.39
K02238	23920.24	46209.67	30006.04	30224.03	35142.74	32567.95	50276.19	30919.36	4558.42	25650.68	9327.34	17309.59	8043.41	11695.15	13157.72	11919.82	15225.53	33528.25	11488.5	2228.08	16494.76	11297.09	37907.82	19778.6	19469.69	18375.070000000003	22892.61	83300.31	102269.41	84649.88	80742.35	52204.3	72723.5	99783.59	79440.17	90610.52
K02239	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	14.0	4.0	0.0	7.5	0.0	12.0	0.0	7.0	12.0	0.0	0.0	0.0	7.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K02240	20363.4	43200.62	26557.73	24357.33	31895.56	30794.34	46633.66	29522.3	3062.13	24519.0	2941.0600000000004	6540.52	3810.32	7896.82	5096.64	10160.8	12591.62	32216.17	10550.25	1338.83	14815.2	10359.63	37355.73	5615.429999999999	18005.870000000003	14963.260000000002	20698.98	46782.33	67175.67	65991.67	72951.67	33379.0	59554.67	92846.09	60642.0	62010.67
K02241	0.0	13.0	0.0	7.0	10.0	23.5	0.0	0.0	16.57	0.0	341.9	519.17	298.1	131.0	256.93	6.0	20.0	0.0	15.0	0.0	0.0	0.0	8.0	692.59	27.0	70.0	74.5	2.67	46.0	0.0	0.0	7.5	68.83	6.0	102.5	18.5
K02242	20382.4	43194.95	26558.4	24396.93	31823.56	30776.17	46638.33	29505.3	3043.37	24422.0	3345.5600000000004	7084.27	4075.000000000001	8057.07	5483.32	10121.8	12579.95	32143.42	10541.25	1344.5	14840.2	10361.3	37355.4	6214.56	18058.370000000003	15059.760000000002	20813.48	64256.4	80231.67	74511.0	67797.0	40360.0	59613.0	93566.67	64578.0	74514.8
K02243	20363.4	43200.62	26557.73	24357.33	31895.56	30794.34	46633.66	29522.3	3062.13	24519.0	2934.0600000000004	6540.52	3810.32	7896.82	5093.97	10160.8	12583.62	32216.17	10550.25	1332.83	14815.2	10359.63	37355.73	5624.759999999999	18005.870000000003	14963.260000000002	20698.98	46782.33	67175.67	65991.67	72951.67	33379.0	59554.67	92846.09	60642.0	62010.67
K02244	17425.4	35251.62	21733.73	20498.33	26574.56	25425.34	38475.66	24157.3	2636.13	20113.0	2594.0600000000004	5660.02	3465.32	7830.82	4249.64	8458.8	10583.62	26513.17	9250.25	1191.83	12467.2	8744.63	30576.730000000003	4875.76	16900.870000000003	12738.260000000002	17748.98	40222.33	56173.67	58135.67	62361.67	30957.0	56146.67	76154.34	57616.0	55304.67
K02245	20363.4	43200.62	26557.73	24357.33	31823.56	30776.34	46633.66	29522.3	3062.13	24422.0	2926.0600000000004	6424.52	3797.32	7881.82	4969.64	10131.8	12583.62	32107.17	10550.25	1338.83	14815.2	10359.63	37355.73	5397.759999999999	17995.870000000003	14963.260000000002	20698.98	46704.33	67152.67	65939.67	66103.67	32537.0	59554.67	91426.09	60147.0	61940.67
K02246	17374.4	35143.950000000004	21678.0	20432.33	26527.0	25326.0	38374.5	24035.5	2587.8	20069.0	2038.33	4799.05	3137.0	7608.75	3706.54	8427.8	10526.73	26461.5	9235.25	1168.5	12428.2	8715.5	30458.0	4175.64	16851.27	12675.86	17748.98	40163.0	55981.67	58028.0	62342.0	30957.0	56119.0	75829.67	57616.0	55235.0
K02247	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K02248	3867.4	975.2	952.0	388.33	1440.0	2384.0	540.0	839.5	403.8	492.0	567.3299999999999	1041.05	1013.0	743.75	324.54	699.8	534.73	785.0	3639.0	413.0	1066.2	733.5	337.0	1299.64	1544.27	1256.86	3424.98	10288.0	6584.67	22455.0	45769.0	23465.0	41402.0	8146.67	47088.0	25709.0
K02249	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K02250	92.0	94.0	58.0	388.0	277.0	68.0	266.0	36.0	22.0	18.0	489.0	851.34	317.34000000000003	152.0	393.0	22.0	24.0	22.0	48.0	114.0	79.0	166.0	0.0	1152.34	791.0	603.0	456.0	0.0	11.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0
K02251	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	116.0	252.0	92.0	51.0	79.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	171.34	15.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K02253	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35.34	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K02254	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	5.0	4.0	0.0	7.5	0.0	12.0	0.0	7.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K02255	5.75	12.75	12.5	175.87	10.25	12.5	2508.4	13.0	3.5	3.25	75.67	848.67	237.25	309.75	84.92	281.21	1501.58	172.5	306.83	12.5	577.14	14.21	8.0	572.04	121.08	400.66	155.0	2.25	12.32	32.21	1.0	0.75	0.0	9.68	0.0	2.5
K02258	2337.67	1337.0	1490.67	1676.75	990.09	1106.92	286.0	454.0	518.75	457.0	704.0799999999999	1157.52	501.83	613.5	1254.5	657.5	698.58	572.0	255.0	712.08	510.25	486.08	308.0	865.3299999999999	82.5	80.0	33.0	77.0	32.0	30.0	41.0	63.0	37.0	57.25	72.0	29.0
K02259	2532.67	1460.5	1625.67	2149.41	1325.59	1212.75	575.5799999999999	483.5	611.0	506.0	1343.05	2337.19	896.0	881.5	2002.67	698.0	792.58	622.0	310.0	847.33	640.25	701.0799999999999	371.0	2488.67	883.5	746.5	549.0	78.67	43.0	30.0	41.0	68.0	37.0	64.25	73.5	29.0
K02274	2511.0	1478.5	1622.34	1814.24	1080.43	1228.25	309.58	515.5	629.0	529.0	1497.72	2464.86	922.17	886.5	2089.67	740.0	873.91	630.0	279.0	771.3299999999999	652.25	621.4100000000001	382.0	2245.84	138.5	209.5	83.0	80.34	32.0	31.0	41.0	72.0	40.0	57.25	79.5	32.0
K02275	3068.0	2021.5	2538.34	2338.57	1600.76	1812.25	385.91	543.5	786.0	625.0	1529.59	2522.36	989.17	940.5	2125.17	767.0	996.91	661.0	309.0	885.33	752.25	673.74	477.0	2370.84	155.5	216.5	118.0	78.67	48.0	44.0	41.0	94.0	49.0	68.25	84.5	32.0
K02276	2499.0	1460.5	1636.01	1798.74	1132.6	1247.42	309.58	487.5	644.0	564.0	1447.42	2377.19	897.5	927.5	2068.5	729.0	788.58	610.0	264.0	760.66	587.25	604.74	355.0	2215.17	143.5	236.5	105.0	78.67	32.0	32.0	41.0	68.0	40.0	57.25	73.5	29.0
K02277	46.0	32.0	10.0	25.99	29.67	21.66	2.33	18.0	40.0	9.0	218.17	348.17	156.67000000000002	58.0	154.5	10.0	28.0	10.0	7.0	12.67	19.0	22.0	0.0	288.17	24.0	12.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5	0.0
K02278	2229.67	1302.0	1494.34	1627.91	970.93	1083.4199999999998	288.33	433.0	481.75	444.0	435.42	788.52	380.16	482.33	963.5	642.0	731.25	572.0	250.0	694.0799999999999	522.25	470.41	317.0	428.17	27.0	37.83	108.0	78.67	94.67	34.67	44.0	84.0	242.34000000000003	75.91	263.67	66.67
K02279	2246.67	1306.75	1533.01	1638.41	962.1	1118.59	289.83	433.0	493.75	450.0	643.15	1092.02	452.16	531.3299999999999	1259.0	669.0	749.25	582.0	256.25	720.91	522.25	485.41	324.0	1011.83	67.0	90.5	44.0	142.5	490.5	103.0	341.5	391.0	913.5	195.25	555.5	222.0
K02280	2246.67	1296.0	1488.67	1622.41	947.76	1080.25	288.33	433.0	493.75	450.0	586.67	1085.77	400.16	515.3299999999999	1214.0	660.0	709.25	572.0	250.0	694.0799999999999	522.25	470.41	317.0	859.3299999999999	57.0	61.5	25.0	76.0	32.0	31.0	41.0	63.0	37.0	61.25	94.0	29.0
K02281	589.0	547.0	968.0	502.0	519.0	578.0	74.0	28.0	166.0	110.0	13.0	33.0	0.0	13.0	16.0	55.0	89.0	31.0	23.0	123.0	82.0	46.0	86.0	64.0	0.0	0.0	0.0	0.0	16.0	12.0	0.0	22.0	9.0	11.0	8.0	3.0
K02282	2245.0	1302.75	1494.34	1633.91	954.93	1081.09	289.83	433.0	493.75	456.0	483.82	845.52	365.66	468.33	1058.0	657.0	715.25	582.0	251.25	716.5799999999999	522.25	470.41	328.0	612.3299999999999	42.0	52.0	8.0	134.5	490.5	103.0	341.5	391.0	861.5	199.25	577.5	222.0
K02283	2316.67	1347.0	1539.34	1662.91	1092.43	1208.58	331.33	474.5	580.5	504.0	1871.5800000000004	3093.32	1051.66	962.83	2631.07	733.5	865.25	680.5	264.5	769.0	620.25	531.4100000000001	373.0	4855.450000000001	377.0	1210.16	847.0	736.51	3607.84	297.84000000000003	879.25	929.25	10005.43	788.5699999999999	4958.34	1564.59
K02284	29.0	3.0	0.0	23.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	27.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K02285	29.0	3.0	0.0	23.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	27.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K02286	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K02287	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K02288	29.0	3.0	0.0	23.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	27.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K02289	29.0	3.0	0.0	23.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	27.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K02290	58.0	6.0	0.0	46.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	0.0	54.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K02291	776.33	643.0	1059.0	672.66	620.0	702.0	76.33	44.0	260.0	137.0	534.4300000000001	922.0	295.75	227.5	689.0799999999999	118.8	235.0	66.0	49.0	167.33000000000004	146.0	109.33	151.0	1499.4700000000005	185.94	264.24	152.73	7.34	17.67	18.0	0.0	26.0	12.0	26.67	53.5	6.0
K02292	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K02293	29.0	3.0	0.0	23.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	27.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K02294	29.0	3.0	0.0	23.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	27.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K02297	2274.75	1306.75	1478.0600000000002	1792.62	949.34	1115.62	2796.69	475.4	510.25	448.25	1062.91	2324.43	745.0799999999999	917.42	1473.62	946.51	2195.16	744.5	556.83	725.91	1079.39	484.62	327.0	1728.04	270.08	461.58	168.0	78.25	44.32	63.21	42.43	64.55	37.0	66.93	72.0	28.5
K02298	2274.75	1310.55	1478.0600000000002	1792.62	949.34	1115.62	2796.69	475.4	510.25	449.05	1062.91	2324.43	745.0799999999999	917.42	1473.62	946.51	2210.16	744.5	556.83	725.91	1087.39	484.62	327.0	1728.04	270.08	461.58	168.0	78.25	44.32	63.21	42.43	64.55	37.0	66.93	72.0	28.5
K02299	2332.75	1340.55	1526.0600000000002	2180.62	1206.34	1155.62	3062.69	487.4	510.25	449.05	1153.91	2568.43	807.0799999999999	967.42	1623.62	968.51	2213.16	766.5	590.83	815.91	1144.39	620.6200000000001	327.0	2415.04	1006.08	1032.58	624.0	78.25	55.32	63.21	42.43	64.55	37.0	73.93	73.5	28.5
K02300	2274.75	1310.55	1478.0600000000002	1792.62	949.34	1115.62	2796.69	475.4	510.25	449.05	1062.91	2324.43	745.0799999999999	917.42	1473.62	946.51	2213.16	744.5	556.83	737.91	1087.39	484.62	327.0	1728.04	270.08	461.58	168.0	78.25	44.32	63.21	42.43	64.55	37.0	66.93	72.0	28.5
K02302	2263.67	1300.55	1482.41	1961.34	951.67	1126.8200000000002	5299.839999999999	489.8	512.5	456.05	1591.6999999999998	2996.02	1020.58	1135.92	2027.64	967.72	2202.83	729.5	576.58	737.25	1687.5300000000002	488.67	314.0	2667.08	282.91	644.6600000000001	475.0	98.92	51.39	94.92	48.93	82.55	88.5	76.86	350.5	47.5
K02303	4143.67	2246.5	2123.34	3269.25	1757.1	1761.59	787.54	919.5	902.0	845.0	1721.17	3307.46	1193.08	1310.99	2673.98	1255.0	1328.58	1140.0	529.0	1397.33	1020.25	1036.08	569.0	2756.42	971.0	757.0	559.0	152.0	59.0	47.0	82.0	104.0	65.0	113.25	158.0	52.0
K02304	121.0	83.0	157.0	524.26	376.67	135.82999999999998	279.33	52.0	89.57	91.0	1818.82	3224.99	1149.43	725.5799999999999	2038.23	83.5	161.0	165.25	57.0	160.67000000000002	115.0	204.0	39.0	5413.32	1205.5	1854.66	1297.0	354.0	2969.67	177.67000000000002	2289.5	852.0	7266.01	2988.16	5395.67	1601.17
K02305	1614.0	703.0	493.67	1107.5	416.17	467.17	212.0	397.0	313.0	334.0	401.0	675.0	322.0	454.0	865.0	579.0	573.0	526.0	227.0	565.0	392.0	396.0	202.0	328.0	55.0	82.0	22.0	76.0	16.0	17.0	41.0	39.0	28.0	45.0	64.0	26.0
K02313	23950.57	46215.34	29999.370000000003	30250.09	35150.740000000005	32617.620000000003	50273.850000000006	30942.36	4545.61	25627.68	9079.68	17026.34	7876.049999999999	11534.4	13130.69	11938.82	15257.2	33505.67	11497.5	2235.08	16470.76	11300.419999999998	37899.15	19735.42	19471.69	18343.570000000003	22833.11	65738.57	88676.40999999999	76057.54999999999	79083.01999999999	44416.3	72148.84	98367.76	74883.17	78131.39
K02314	24934.49	47864.36	31718.7	34091.0	37289.33	33109.95	51113.36	31760.52	5192.09	26125.86	9908.47	19120.84	9105.54	12690.87	14210.04	12853.329999999998	16937.940000000002	33943.5	12107.33	2260.24	16851.93	11489.75	38000.32	22087.59	20008.76	19416.19	23348.01	65789.82	88899.15999999999	76137.04999999999	79215.01999999999	44441.05	72347.84	98680.34	76520.17	78897.89
K02315	136.42000000000002	224.3	230.5	367.52	238.06	298.92	2694.9	179.0	300.57	112.05	4716.07	8075.259999999999	3518.33	2613.6000000000004	5052.91	485.01	1766.71	590.92	327.41	181.75	678.3900000000001	256.96000000000004	232.0	13771.37	2716.1800000000003	4908.299999999999	3521.23	20482.32	20787.83	9214.05	3575.0	9867.25	16101.35	3821.42	13728.84	15178.14
K02316	23938.24	46219.14	29999.370000000003	30246.03	35142.74	32617.620000000003	50279.52	30925.36	4545.61	25628.480000000003	9140.509999999998	17099.84	7924.289999999999	11582.64	13170.44	11938.82	15274.2	33694.67	11481.5	2234.41	16525.76	11300.419999999998	37901.15	20250.92	19546.69	18663.570000000003	23030.11	65738.57	88676.40999999999	76057.54999999999	79083.01999999999	44416.3	72148.84	97774.76	74883.17	78131.39
K02317	5.75	12.75	12.5	175.87	10.25	12.5	2508.4	13.0	3.5	3.25	75.67	848.67	237.25	309.75	84.92	281.21	1501.58	172.5	306.83	12.5	577.14	14.21	8.0	584.04	121.08	400.66	155.0	2.25	12.32	32.21	1.0	0.75	0.0	9.68	0.0	2.5
K02318	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.0	0.0	23.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	73.0	7.0	15.0	19.0	8.0	0.0	0.0	0.0	0.0	55.0	0.0	0.0	0.0
K02319	0.0	16.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	30.0	44.0	40.0	0.0	60.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	180.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K02322	0.0	8.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	15.0	22.0	20.0	0.0	30.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	94.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K02323	0.0	8.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	15.0	22.0	20.0	0.0	30.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	94.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K02334	1477.33	1227.0	2715.0	1346.26	2515.0	1334.66	233.33	183.0	569.0	335.0	2946.66	4962.71	2360.11	1635.58	3317.99	559.8	723.6700000000001	940.5	3500.33	496.3299999999999	1021.0	622.3299999999999	347.0	8069.49	2093.61	2895.18	4306.48	28092.07	22593.01	31212.34	48085.5	32068.5	47766.85	10743.49	55002.34	38922.64
K02335	23966.57	46215.34	29999.370000000003	30254.03	35145.74	32645.95	50297.52	30925.36	4567.86	25647.68	9354.68	17543.09	8080.049999999999	11711.15	13434.36	11941.82	15257.2	33555.67	11481.5	2234.41	16518.76	11300.419999999998	37901.15	20252.34	19483.69	18458.070000000003	22923.61	65740.23999999999	88676.40999999999	76057.54999999999	80686.01999999999	44626.3	72232.84	99222.76	75089.17	78169.39
K02336	1665.42	764.75	511.77	1304.62	432.34	519.62	2722.69	431.4	319.25	343.25	579.37	1586.36	537.5799999999999	783.08	965.62	879.71	2086.16	713.5	539.83	600.25	997.39	425.96	219.0	866.2	135.08	428.41	155.0	78.25	28.32	49.21	42.0	41.75	28.0	55.93	64.0	28.5
K02337	24000.57	46219.14	30033.370000000003	30261.03	35158.74	32617.620000000003	50279.52	30925.36	4552.61	25634.480000000003	9506.509999999998	17635.09	8153.049999999999	11897.4	13689.19	11938.82	15257.2	33542.67	11481.5	2243.41	16488.76	11300.419999999998	37931.15	20821.09	19599.02	18525.24	22990.44	65769.23999999999	88768.40999999999	76057.54999999999	79362.69	44453.3	72329.17	99844.76	79952.17	80321.39
K02338	23943.57	46215.34	29999.370000000003	30276.63	35142.74	32617.620000000003	50287.52	30925.36	4545.61	25627.68	9211.009999999998	17137.84	7960.049999999999	11631.4	13223.44	11938.82	15257.2	33579.67	11481.5	2246.41	16510.76	11300.419999999998	37903.15	19864.59	19495.69	18365.710000000003	22897.68	65740.23999999999	88676.40999999999	76057.54999999999	79083.01999999999	44416.3	72148.84	97774.76	74883.17	78131.39
K02339	3344.59	2933.2200000000003	3183.8900000000003	5638.4400000000005	3099.68	1595.95	3585.53	1263.56	1185.41	917.38	1617.25	3281.36	1656.73	1725.43	2431.95	1608.02	2379.49	787.33	886.5	724.58	1404.56	692.79	383.17	2494.7	504.57	680.74	268.33	101.25	131.32	67.21000000000001	83.43	158.55	190.0	229.26	571.0	150.5
K02340	23933.57	46215.34	29990.370000000003	30246.03	35142.74	32617.620000000003	50279.52	30925.36	4533.61	25621.68	8892.009999999998	16672.34	7825.049999999999	11479.07	12691.02	11932.82	15232.2	33542.67	11481.5	2231.41	16488.76	11300.419999999998	37901.15	19430.92	19503.69	18517.570000000003	22849.11	65738.57	88676.40999999999	76057.54999999999	79083.01999999999	44416.3	72148.84	97774.76	74883.17	78131.39
K02341	23943.57	46215.34	29999.370000000003	30246.03	35142.74	32590.620000000003	50279.52	30925.36	4545.61	25627.68	8889.009999999998	16770.84	7755.049999999999	11502.07	12955.52	11938.82	15257.2	33542.67	11478.5	2234.41	16488.76	11300.419999999998	37901.15	19155.09	19480.69	18264.570000000003	22825.61	65733.57	88621.40999999999	76057.54999999999	79063.01999999999	44396.3	72018.84	97774.76	74749.17	78120.39
