function	073B	075B	081B	083B	085B	088B	097B	105B	106B	107B	215B	226B	227B	228B	235B	140B	146B	151B	156B	158B	161B	162B	167B	258B	259B	260B	261B	111B	115B	119B	120B	124B	129B	134B	135B	137B
EC:2.7.7.19	3503.5	2984.7200000000003	3322.6400000000003	5744.1	3181.1800000000003	1710.11	3637.86	1337.06	1270.66	1024.88	3645.75	6401.52	2786.3500000000004	2640.2	5089.87	1689.02	2548.58	1156.08	895.25	842.58	1556.56	850.79	481.17	7775.62	927.49	1743.88	1018.4	1015.17	5196.57	1269.71	3732.68	2457.3	4587.0	2474.51	5761.0	2605.75
EC:2.7.7.2	23943.57	46215.34	29999.370000000003	30246.03	35162.74	32617.620000000003	50283.52	30919.36	4529.36	25621.68	9447.009999999998	17689.34	8108.049999999999	11708.4	13349.69	11947.82	15257.2	33566.67	11481.5	2234.41	16488.76	11310.419999999998	37901.15	20192.92	19520.69	18379.570000000003	22893.11	48210.57	75877.40999999999	67491.54999999999	79093.01999999999	36808.3	72693.84	97792.76	72520.17	66327.39
EC:2.7.7.23	23879.57	46182.34	29845.370000000003	30193.69	35087.740000000005	32501.620000000003	50256.850000000006	30859.36	4446.36	25514.38	7005.22	13813.13	6782.23	10510.33	10406.61	11832.32	15130.11	33181.92	11481.5	2145.0	16343.76	11186.419999999998	37825.9	14063.51	18931.44	16907.83	22096.81	64722.15	81282.98999999999	74732.88	75144.85	41782.8	62765.92	96385.85	67120.5	75155.72
EC:2.7.7.24	6271.15	2555.25	1999.4	2655.33	1432.18	3747.96	5937.289999999999	1338.4	931.87	1122.35	5908.030000000001	10311.32	4082.58	3712.32	7595.86	1745.22	2791.98	1488.25	747.83	888.58	2060.73	944.5	795.25	14839.32	2822.59	4152.89	3072.69	3751.18	10324.98	1958.59	12267.69	4955.5	12747.49	5376.19	11667.17	4505.92
EC:2.7.7.27	38747.39	79776.66	49905.59	48152.87	60018.55	56567.54	87647.76	54327.060000000005	6519.56	45034.58	9681.93	19797.15	10349.09	18200.26	14751.04	19144.82	24466.49	59244.17	20321.5	2447.75	28018.709999999995	18985.37	67946.83	21783.45	32832.77	29894.430000000004	40391.130000000005	67490.25	121640.0	107464.23	103731.34	45511.75	102255.04	171234.49	101106.18	91615.52
EC:2.7.7.3	23943.57	46223.34	30698.370000000003	30246.03	36385.74	32631.620000000003	50312.52	30957.36	4573.61	25648.68	9178.009999999998	17082.34	7965.049999999999	11574.4	13161.69	11972.82	15304.2	34151.67	14879.5	2380.41	17216.76	11628.419999999998	37945.15	19940.92	19490.69	18726.570000000003	25249.11	65774.57	91038.41	89978.54999999999	103346.02	57266.3	98100.84	103986.76	106277.17	89007.39
EC:2.7.7.33	2207.0	1271.0	1460.67	1618.16	956.1699999999998	1046.0	288.33	433.0	527.5	445.0	624.1700000000001	896.0	387.5	461.0	956.25	668.0	735.33	597.0	252.0	724.0	470.0	477.33	288.0	2536.09	290.5	1180.91	761.0	290.0	1559.34	149.84	348.0	352.0	4373.02	775.8199999999999	1762.84	333.84000000000003
EC:2.7.7.38	3479.84	2974.2200000000003	3364.6400000000003	5812.700000000001	3159.6800000000003	1701.95	3620.86	1369.56	1348.41	1014.68	3990.38	6922.92	2883.8	2870.83	5549.75	1701.52	2565.58	1178.08	912.25	794.33	1597.56	849.79	479.42	8386.470000000001	1110.32	2063.98	1229.13	862.5	5180.07	1255.71	3712.1	2446.55	4520.08	2671.51	5428.0	2544.5
EC:2.7.7.39	138.67000000000002	76.0	765.4	496.0	1562.0	108.0	357.0	93.8	123.25	36.0	964.32	1616.22	515.69	462.02	1238.77	365.0	290.0	856.0	3427.0	246.0	904.0	479.8	93.4	2924.54	1888.6	1640.9	3204.0	2201.67	4587.0	14122.5	25072.0	13774.5	27131.83	6258.25	31977.5	10940.0
EC:2.7.7.4	5020.42	2919.1	3423.8700000000003	4413.89	2460.3500000000004	2540.9	5893.539999999999	1095.8	1195.0	1079.1	5502.379999999999	10314.38	3420.56	3523.54	7196.200000000001	1989.02	4836.0	1847.5	1210.41	1621.66	2446.78	1333.58	738.0	12359.1	2093.16	3367.78	1950.8	210.52	439.64	134.42000000000002	148.20000000000002	241.1	879.3199999999999	741.86	849.0	81.0
EC:2.7.7.41	26242.57	47544.34	31444.33	31909.78	36132.16	33734.53999999999	50576.52	31350.36	5068.36	26066.68	9778.55	17923.36	8268.55	12078.4	14172.44	12554.62	15977.78	34104.67	11755.5	2914.16	16975.01	11772.169999999998	38220.15	20418.92	19569.19	18397.070000000003	22849.11	65836.57	88795.40999999999	76091.54999999999	79165.45	44564.1	72338.84	97988.01	75434.67	78276.39
EC:2.7.7.42	3402.84	2968.7200000000003	3211.6400000000003	5658.1	3117.1800000000003	1613.78	3609.86	1279.06	1235.66	943.38	2033.42	3939.86	1802.73	1878.43	2879.12	1616.52	2441.49	808.33	889.25	730.5	1481.56	724.79	410.17	3252.12	544.5699999999999	806.74	469.33	255.92	135.82	67.21000000000001	104.68	169.3	195.25	607.2600000000001	710.5	163.75
EC:2.7.7.43	1709.67	731.8	559.67	1144.5	447.17	559.17	241.0	421.0	368.25	354.8	1352.33	1653.35	748.0799999999999	740.5	1712.23	656.0	592.0	602.0	244.0	610.0	434.0	511.0	260.0	2892.92	397.33	895.0600000000001	681.9	126.0	248.0	25.0	120.67	129.0	1452.33	674.0	408.5	185.0
EC:2.7.7.46	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:2.7.7.47	17.0	35.8	0.0	18.0	0.0	23.0	0.0	12.0	11.0	0.8	139.17000000000002	210.84	34.75	29.0	111.5	0.0	12.0	0.0	12.0	0.0	11.0	15.0	0.0	208.42	10.33	13.33	30.0	2.67	29.0	0.0	0.0	0.0	38.33	0.0	11.0	0.0
EC:2.7.7.49	66.0	9.0	3.0	12.25	3.25	6.25	0.0	17.0	2.75	0.0	454.75	541.99	310.62	314.82	648.0	9.0	22.25	183.5	0.0	6.75	57.25	15.75	29.0	1713.5	221.5	617.92	213.71	156.0	856.0	65.0	286.0	89.0	824.0	1448.25	4370.5	1612.0
EC:2.7.7.53	85.33	35.5	12.0	56.66	47.5	17.83	26.58	23.5	57.25	28.0	222.74	442.5	106.0	42.0	231.17	34.5	39.0	46.0	4.0	21.92	94.0	49.0	47.0	465.67	6.0	65.5	10.0	1.67	24.0	14.0	0.0	7.0	66.0	611.0	193.5	48.0
EC:2.7.7.56	3514.17	3005.7200000000003	3269.6400000000003	5762.1	3181.1800000000003	1688.78	3620.86	1312.06	1319.66	963.38	2914.15	5308.360000000001	2333.9	2191.9300000000003	4007.62	1640.52	2502.83	900.33	921.25	787.83	1530.56	761.79	438.17	5014.96	599.74	1137.5699999999997	628.3299999999999	292.92	183.82	81.21000000000001	217.68	192.3	498.25	1315.26	2735.0	958.75
EC:2.7.7.58	28.75	27.55	15.1	175.87	20.25	38.7	2526.4	14.4	39.5	10.05	229.04	1254.84	354.25	375.08	213.12	281.21	1501.58	172.5	306.83	24.5	577.14	14.21	42.0	846.8699999999999	139.08	431.91	160.0	3.92	12.32	32.21	1.0	0.75	0.0	9.68	0.0	2.5
EC:2.7.7.59	3413.84	2965.7200000000003	3209.6400000000003	5654.4400000000005	3106.18	1617.78	3603.53	1269.06	1201.41	943.38	1992.75	3943.36	1821.98	1874.43	2916.37	1616.52	2450.49	795.33	889.25	729.83	1451.56	721.79	398.17	3388.37	572.0699999999999	823.74	474.33	255.92	135.82	67.21000000000001	104.68	164.3	198.25	607.2600000000001	710.5	163.75
EC:2.7.7.6	95724.28	184900.61	119851.48	120927.78	140544.96000000002	130382.48	201093.91	123621.44	18092.94	102403.42	34929.41	65683.95999999999	30930.38	45403.53	50571.36	47667.78	60977.05	133851.43	45962.75	8845.06	65810.04	45065.67999999999	151513.6	75680.75	77518.68	72480.51	90997.21	297299.03	375926.89	320197.69999999995	312696.41000000003	190599.2	284297.28	389872.79	300010.68	333759.56
EC:2.7.7.60	7553.17	4056.14	3778.37	6655.700000000001	3711.85	4108.62	4352.69	2187.86	1891.31	1643.48	7004.9800000000005	11949.74	4663.5	4044.03	8911.73	2122.32	2928.58	1665.84	1136.5	1292.41	2048.56	1305.42	749.3999999999999	19383.11	2666.19	5767.0	3661.51	19295.57	23013.25	10262.72	13417.52	12148.3	15942.68	7282.92	18775.17	17648.39
EC:2.7.7.61	4533.92	2424.17	2516.93	4241.29	3363.59	2473.53	3679.74	1361.56	826.23	785.5799999999999	617.21	1838.0	1061.0	1119.26	854.88	1060.72	1771.2399999999998	944.83	4057.75	162.0	1647.31	599.71	70.17	1190.95	395.07	987.82	2694.83	25659.65	18054.32	30837.21	44904.0	30202.75	40893.0	8066.01	49974.0	37509.3
EC:2.7.7.62	2446.08	1419.55	1594.17	1972.22	1083.34	1283.92	2826.65	547.0	649.8199999999999	597.85	4186.78	7046.889999999999	2650.83	2317.32	5206.800000000001	1044.51	2358.17	1062.75	572.5	813.1600000000001	1214.39	567.29	438.0	8786.55	773.5799999999999	2091.07	1329.8	438.09	3088.49	233.38	2133.67	717.55	6873.17	2972.59	5423.67	1522.67
EC:2.7.7.63	20634.81	43335.87	26066.83	25108.52	30821.25	31115.37	49435.30000000001	29596.7	3239.88	24514.75	6267.099999999999	12428.69	6658.360000000001	10009.36	8553.86	10255.51	13977.07	32068.01	7537.08	1394.75	14942.34	10344.84	37417.73	13094.64	18914.370000000003	17477.670000000002	20426.98	45616.5	69059.73999999999	53117.88	46400.42	21368.0	38827.67	88333.27	35369.5	53737.42
EC:2.7.7.65	3889.25	2064.25	1948.44	3081.64	1411.84	1605.29	5509.549999999999	883.8	867.75	788.75	1361.0700000000002	4626.39	1447.67	1919.5	2100.9700000000003	2079.92	5747.15	1620.5	1400.49	1338.08	2055.03	909.5	553.0	2807.11	479.58	1264.6899999999998	519.25	158.75	82.39	114.92	85.0	104.25	65.0	132.36	136.0	62.5
EC:2.7.7.66	1677.0	755.8	496.67	1413.76	429.42	508.92	4868.44	405.0	315.75	335.8	447.54	782.67	315.0	443.5	772.92	615.42	594.58	541.0	227.0	589.08	1487.1	444.5	222.0	260.29	23.33	27.33	0.0	76.0	21.14	75.42	41.0	41.0	28.0	49.11	64.0	26.0
EC:2.7.7.67	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30.0	22.0	20.0	0.0	30.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	114.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:2.7.7.68	5.33	13.67	57.33	46.0	47.0	32.67	3.33	43.0	22.33	14.0	129.5	86.0	74.0	34.0	165.0	19.0	64.67	23.67	22.0	16.33	27.0	26.33	12.33	216.5	17.0	18.5	0.0	6.0	0.0	4.67	2.67	0.0	1.67	4.67	1.5	2.67
EC:2.7.7.7	218879.72	419036.86	274043.6	277941.31	320906.84	295203.19000000006	456231.88	279702.3	42280.39	231715.5	86023.33	160578.63	74251.70000000001	106814.53	123404.97	109501.7	140147.94999999998	303574.85000000003	107662.25	21014.36	150679.4	102921.24	341636.19	187880.76	177481.55	168551.03000000003	209588.7	611597.99	817333.8500000001	707444.1599999999	745612.4299999999	422448.0	681799.81	889191.26	713044.7	727097.96
EC:2.7.7.70	2703.59	2322.42	2244.6000000000004	5125.1	2549.6800000000003	950.95	3513.86	1225.56	1063.41	838.5799999999999	1609.84	3369.18	1668.65	1735.09	2520.37	1547.22	2336.16	751.33	845.5	605.92	1327.56	620.46	259.17	2668.45	496.07	776.71	492.23	84.25	56.32	63.21	42.67	47.75	96.33	80.25999999999999	282.5	79.5
EC:2.7.7.71	0.0	0.0	11.0	0.0	0.0	3.0	0.0	0.0	4.25	0.0	106.67	280.0	68.0	67.0	165.0	0.0	22.0	0.0	0.0	0.67	0.0	0.0	0.0	403.0	12.0	72.0	41.0	11.0	74.0	0.0	11.0	31.0	450.0	0.0	247.0	21.0
EC:2.7.7.72	23206.24	45602.84	28849.370000000003	29661.37	34536.240000000005	31880.120000000003	50156.19	30802.86	4200.36	25345.38	7138.910000000001	13842.28	6919.73	10567.5	10449.47	11818.82	15023.11	33146.25	11455.5	2018.41	16184.76	11077.419999999998	37693.9	14885.98	19039.44	17291.83	22308.31	64810.65	83572.16	74843.04999999999	75433.1	42095.55	67655.51	96700.51	69601.17	75673.14
EC:2.7.7.73	20.42	14.75	32.1	247.47	10.92	41.7	2516.4	45.4	74.5	38.25	842.52	1916.36	598.5799999999999	580.8299999999999	795.62	281.71	1537.58	210.75	327.83	24.5	599.14	14.21	19.0	1732.08	173.57999999999998	622.41	282.5	22.25	313.32	32.21	1618.0	232.75	590.0	2646.1800000000003	600.0	58.5
EC:2.7.7.74	17.0	16.0	32.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:2.7.7.75	1144.59	1648.42	1717.9299999999998	4098.02	2161.92	523.03	3301.86	811.5600000000001	658.6599999999999	472.58	861.96	2170.0	1221.3200000000002	1094.9299999999998	1151.2	976.72	1711.2399999999998	230.33	619.5	14.5	919.31	228.04	66.17	1535.4499999999998	449.57	573.5699999999999	275.33	3.25	12.32	33.21	1.0	10.75	3.0	12.01	0.0	2.5
EC:2.7.7.76	2393.08	1380.75	1578.77	1893.62	1051.67	1173.45	2794.4	475.4	641.25	519.25	1457.25	3044.42	1157.0	1165.5	1999.88	938.21	2252.83	764.75	562.5	779.58	1118.39	510.29	362.0	3197.5	233.25	819.25	571.5	201.92	391.82	87.21000000000001	1817.5	410.75	1631.83	2213.4300000000003	2876.0	920.5
EC:2.7.7.77	3519.17	3017.2200000000003	3314.3500000000004	6172.1	3424.6800000000003	1685.28	3856.86	1324.56	1308.41	957.38	2107.86	4225.780000000001	2072.48	1994.68	3094.7	1648.02	2508.49	831.25	939.25	860.25	1501.56	901.79	430.17	4105.37	1309.0700000000002	1426.74	844.8299999999999	108.25	169.32	67.21000000000001	183.0	161.55	276.0	1519.26	2206.5	886.5
EC:2.7.7.8	7529.57	4039.34	3768.97	6695.030000000001	3711.18	4296.95	4417.52	2233.56	1897.61	1652.6799999999998	7072.610000000001	12302.54	5291.4	4601.0	8925.09	2237.82	2923.98	1634.67	1216.5	1274.41	2071.76	1422.62	871.75	16659.72	2882.09	4873.17	3707.11	19125.57	21669.41	10185.55	13100.02	11927.3	12696.84	6475.76	14895.17	16237.39
EC:2.7.7.81	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	21.0	5.0	0.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:2.7.7.82	0.0	0.0	9.0	31.0	0.67	0.0	0.0	10.0	0.0	0.0	285.0	229.5	126.75	70.5	191.25	0.5	11.0	0.0	0.0	0.0	0.0	5.0	0.0	280.25	35.5	10.33	17.0	0.0	7.33	0.0	0.0	0.0	10.67	4.0	13.67	10.67
EC:2.7.7.83	15.0	0.0	2.0	14.66	8.0	0.0	2.33	17.0	9.0	0.0	91.67	179.0	124.0	49.0	152.0	12.0	0.0	35.0	16.0	20.67	4.0	14.0	12.0	1193.5	134.0	456.0	414.0	39.0	158.0	8.0	79.0	46.5	1277.5	23.0	83.5	140.5
EC:2.7.7.85	20458.4	43207.37	26652.73	24455.93	31973.56	30914.84	46661.41	29571.3	3252.52	24597.0	5606.02	10729.0	5283.68	8914.15	8174.869999999999	10247.8	12769.96	32366.84	10596.0	1439.66	14916.2	10418.63	37427.73	12513.16	18461.04	16667.420000000002	21921.98	64671.9	83035.34	74729.84	76745.17	41844.0	66903.01	97318.25	70641.17	76148.64
EC:2.7.7.87	23896.57	46187.84	29978.370000000003	30218.03	35135.24	32582.120000000003	50257.52	30899.86	4512.36	25613.68	8891.84	16549.84	7815.299999999999	11462.9	12808.27	11936.32	15225.2	33521.67	11487.5	2244.16	16427.76	11263.419999999998	37881.15	19403.17	19437.19	18305.570000000003	22873.11	65594.57	88696.90999999999	76057.54999999999	79061.76999999999	44405.55	72220.92	97396.76	74743.67	78118.14
EC:2.7.7.9	23853.32	46213.34	30573.14	30328.4	36328.83	32462.99	52797.54000000001	30892.76	4440.43	25549.63	7258.990000000001	15065.68	7107.24	11012.5	10937.2	12135.03	16774.690000000002	33931.92	15174.08	2319.99	17677.899999999998	11530.96	37899.9	14228.3	18948.36	17465.95	24201.89	64711.4	83384.98000000001	88675.09	104311.85	55203.05	87309.42	108307.95	101980.5	87444.72
EC:2.7.8.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	4.0	0.0	0.0	4.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	5.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:2.7.8.11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:2.7.8.12	77.0	35.75	57.4	398.0	273.0	89.0	293.5	15.8	0.0	0.0	417.4	867.8	304.9	213.4	603.11	22.0	22.0	24.5	36.25	93.5	119.0	136.8	28.65	1214.04	783.5999999999999	629.4	499.0	12.34	181.0	0.0	93.0	23.0	634.66	713.5	1975.0	769.0
EC:2.7.8.13	23938.24	46223.34	29999.370000000003	30228.37	35134.740000000005	32617.620000000003	50277.19	30925.36	4513.61	25633.68	9117.34	17022.34	7924.049999999999	11562.4	13139.69	11938.82	15257.2	33542.67	11479.5	2233.74	16484.76	11300.419999999998	37901.15	19825.42	19483.69	18370.570000000003	22888.11	65738.57	88839.40999999999	76074.54999999999	79083.01999999999	44443.3	72208.84	97788.76	74985.17	78131.39
EC:2.7.8.14	0.0	22.0	0.0	1.0	0.0	71.0	0.0	0.0	34.25	0.0	59.0	163.75	59.0	76.0	196.34	0.0	0.0	15.0	3.0	0.0	0.0	0.0	26.0	187.5	7.0	31.0	31.0	48.0	476.0	85.0	257.0	193.0	623.0	135.75	389.0	159.0
EC:2.7.8.15	0.0	8.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	15.0	22.0	20.0	0.0	30.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	86.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:2.7.8.20	36523.15	85327.7	52668.3	47987.2	63153.37	58996.84	94910.19	57998.1	5526.55	48341.25	5135.13	12401.19	6807.55	15233.05	9434.07	19973.81	26216.08	64093.0	21018.08	2048.0	29620.34	20087.31	74239.8	9592.68	34840.32	29248.18	40184.96	93385.25	135206.16	131867.71000000002	132148.5	65113.25	120525.0	182777.77	121461.5	123929.5
EC:2.7.8.24	567.0	542.0	914.67	511.08	541.0899999999999	562.92	74.0	28.0	159.75	116.0	52.0	94.0	13.0	22.0	52.0	55.0	91.25	41.0	23.0	145.75	104.25	51.75	86.0	127.0	0.0	15.0	12.0	0.0	16.0	12.0	0.0	22.0	9.0	12.25	8.0	3.0
EC:2.7.8.26	2454.08	1419.55	1602.17	1966.22	1090.34	1288.92	2826.65	545.0	669.8199999999999	611.85	4185.28	7153.99	2670.83	2317.32	5243.6	1044.51	2331.17	1062.75	576.5	813.1600000000001	1218.39	567.29	450.0	8942.75	792.5799999999999	2115.07	1317.8	405.09	2669.49	230.38	2133.67	667.55	6488.17	2976.59	5200.67	1570.67
EC:2.7.8.28	5.33	8.0	33.0	31.0	47.0	12.0	0.0	10.0	0.0	14.0	115.5	76.0	80.0	34.0	137.0	3.0	44.0	0.0	8.0	31.0	27.0	15.0	11.0	224.5	17.0	18.5	0.0	1.67	0.0	0.0	0.0	0.0	3.0	0.0	1.5	0.0
EC:2.7.8.31	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:2.7.8.33	21175.32	44775.12	28186.53	28311.01	33903.76	31187.23	49815.86	30091.960000000003	3606.71	24826.58	4789.81	10118.64	5529.17	9204.01	7118.96	10933.02	14104.64	32272.83	11048.5	1130.42	15607.51	10400.21	37292.17	8990.14	18423.84	15944.51	21275.81	56361.32	78117.98999999999	66274.70999999999	45644.75	30616.0	45667.25	90045.43000000001	47900.5	59087.05
EC:2.7.8.34	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:2.7.8.36	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	11.0	5.0	0.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:2.7.8.37	2331.0	2189.0	3690.4	2813.98	2123.5	2308.3	10329.6	201.6	647.5	453.0	853.48	4497.360000000001	1234.25	1615.5	1170.23	1390.84	6390.82	874.0	1328.32	547.5	2711.0600000000004	292.34000000000003	412.0	3829.98	545.32	1830.64	680.0	9.0	113.28	176.84	4.0	99.0	392.0	85.22	320.0	70.0
EC:2.7.8.38	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	22.0	20.0	0.0	30.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	86.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:2.7.8.39	0.0	8.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	15.0	22.0	20.0	0.0	30.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	94.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:2.7.8.41	647.0	584.8	1011.0	543.0	569.0	662.33	74.75	60.0	252.0	124.8	1003.09	1784.7000000000005	468.5	409.25	1470.08	105.0	201.66	100.5	48.0	136.32999999999998	145.0	136.32999999999998	116.0	2643.94	183.67	548.96	275.08	17829.24	14186.67	8661.0	362.75	8084.75	2025.08	718.6700000000001	4502.5	12158.05
EC:2.7.8.5	25526.9	46950.84	30417.33	31278.38	35581.66	33002.2	50481.52	31267.86	4818.93	25839.18	8144.83	15588.76	7511.809999999999	11334.74	12062.45	12490.42	15825.7	33715.17	11727.5	2729.33	16762.01	11649.84	38048.9	16652.72	19089.61	17595.74	22394.28	65132.16	83131.66	74813.04999999999	76778.53	41973.65	67005.84	98092.76	69464.67	75502.64
EC:2.7.8.6	9.0	13.0	0.0	164.72	0.0	0.0	2516.44	0.0	0.0	0.0	37.42	186.5	63.5	55.33	161.34	8.71	24.0	0.0	0.0	0.0	589.14	28.71	0.0	97.92	15.33	39.66	0.0	19.0	143.57	28.71	41.0	86.0	153.0	163.18	477.0	119.0
EC:2.7.8.7	21180.15	43844.12	27637.43	25448.180000000004	32573.42	31568.37	51755.33	29632.4	3385.45	24717.25	5262.9	10425.99	5124.43	8963.58	7673.18	10578.72	14363.65	32544.92	10919.83	1523.41	16196.48	10530.08	37550.33	10026.35	18367.02	15893.35	21207.48	47115.65	68339.06	66202.59	75085.42	34172.5	62095.25	96299.95	64435.0	63237.22
EC:2.7.8.8	5193.84	3765.89	3917.64	6972.790000000001	3671.1	2316.7	3836.86	1807.56	1741.31	1388.6799999999998	5040.610000000001	8803.490000000002	3617.9	3611.33	7104.55	2334.52	3179.5	1727.75	1168.25	1415.7399999999998	1991.81	1262.87	733.7499999999999	10329.16	1186.82	2325.81	1446.63	1196.67	7354.24	1396.5500000000002	4111.77	2768.05	9436.09	2911.09	9814.17	3876.84
EC:2.7.9.1	785.33	603.42	1111.33	1076.59	962.0	764.5	391.16	162.0	354.15	305.3	3803.33	6288.46	2151.75	1719.82	4752.01	240.3	299.76	666.34	96.25	368.58	343.0	327.33	224.58	11362.34	1598.35	3157.14	2131.7	18776.65	21485.92	10067.34	12877.34	11739.0	12448.59	5179.83	14145.67	16038.64
EC:2.7.9.2	1833.33	840.55	624.81	1465.62	494.34	641.78	2740.69	477.4	448.25	399.05	1911.87	3276.1800000000003	1145.91	1208.08	2340.3900000000003	925.51	2197.16	723.5	567.58	649.91	1046.39	529.95	275.0	2759.29	320.08	703.4100000000001	306.0	110.59	115.32	57.21	83.43	128.55	178.0	2583.93	550.5	147.5
EC:2.7.9.3	2813.25	2405.09	2339.9300000000003	5291.1	2646.01	1055.4499999999998	3522.9	1297.56	1110.24	825.5799999999999	2736.53	5239.9	2386.32	2108.68	3867.0	1565.7200000000005	2390.16	875.92	870.5	662.25	1391.56	705.79	354.5	4933.59	670.07	1352.4	859.3299999999999	17888.32	15078.32	8744.88	2082.17	8346.75	3878.0	2958.93	7171.5	13007.47
EC:2.8.1.1	6735.75	4580.06	4378.49	8377.0	4035.3600000000006	2768.66	9055.44	2234.96	1974.57	1663.88	4279.849999999999	9204.27	3723.98	3963.76	5989.96	3470.9400000000005	6727.99	2332.67	2009.16	2030.83	3550.34	1708.37	892.8299999999999	6633.2	927.73	1873.43	829.08	336.75	1075.46	229.47	3507.27	809.55	1512.34	3328.46	1857.5	371.34
EC:2.8.1.10	2557.67	1457.85	1686.81	2438.88	1347.84	1291.95	3107.2699999999995	603.9	697.0699999999999	597.15	3532.48	5922.59	2100.29	2059.45	4454.85	1027.51	2426.25	970.5	635.58	906.58	1233.39	760.29	421.0	7289.19	1409.83	2080.65	1479.3	977.17	6368.74	1292.88	5355.1	2655.05	6437.59	3389.84	6518.17	2640.17
EC:2.8.1.12	3562.5	3047.7200000000003	3299.3500000000004	6138.43	3432.51	1689.78	3874.19	1330.06	1241.91	972.38	2039.6	4181.110000000001	1974.48	1900.43	2954.87	1637.52	2435.49	827.33	943.25	861.1700000000001	1549.56	928.79	420.17	3813.04	1276.07	1377.74	784.3299999999999	101.25	142.32	62.21	83.0	163.55	193.0	236.26	577.5	150.5
EC:2.8.1.2	4081.16	2248.64	2154.89	3284.56	1505.6799999999998	1762.7099999999998	5532.909999999999	1009.4	1000.16	860.3	3042.8100000000004	6604.75	2207.08	2355.0	4143.01	1909.72	4471.83	1556.34	1167.66	1406.58	2223.78	1032.91	617.66	5203.17	529.66	1261.86	508.75	258.5	1047.14	180.26	3465.27	761.8	1481.34	3267.2	1790.5	342.84
EC:2.8.1.6	3602.84	3056.7200000000003	3438.6400000000003	6263.7	3482.1800000000003	1803.78	3890.11	1413.06	1434.0500000000002	1147.88	6277.54	11196.39	4458.13	3847.88	8373.08	1740.02	2692.58	1309.58	981.25	947.91	1627.56	1017.79	503.17	15000.580000000002	2213.15	4128.04	2727.56	18902.74	22556.07	10022.38	9084.27	11213.05	14587.92	7939.17	15895.34	16425.14
