pathway	073B	075B	081B	083B	085B	088B	097B	105B	106B	107B	215B	226B	227B	228B	235B	140B	146B	151B	156B	158B	161B	162B	167B	258B	259B	260B	261B	111B	115B	119B	120B	124B	129B	134B	135B	137B
PWY-6519	7101.632482655335	6092.25108952036	5787.280010520902	11348.685138233575	6122.777536256435	2941.921485059715	7672.440202707121	3212.88906096698	2254.4988512704454	2320.673758348918	5213.550642728591	9734.937670773214	4341.264465023715	4937.942436649072	7478.897507726011	3830.693751718204	5617.491207955789	2931.7958296428114	2166.019342198676	1547.9469308159555	3328.9230106931905	1847.9063493907884	999.501989866674	9975.934974562626	1901.579156593033	2634.878557197562	1912.2226862514656	960.8921003555396	742.7070026961209	534.3979259196645	656.8991701806059	1023.0391128623398	923.275432353761	769.687382446311	2990.8183542791858	439.1201316055627
PWY-6545	282.54273379595827	235.44047186712413	174.80886140128405	357.1518750623156	29.233447311771805	152.50629173973329	14.622175275895213	69.64413300323166	153.0275507483301	169.3424640911789	3263.5799923136533	6518.959758508575	2346.115894602892	1671.1065290041083	4675.181702889286	69.47239415570388	143.09912965261307	97.6814247909436	22.464478651129347	137.3213757252251	80.72976910012187	261.3155684716299	166.01263252880847	7761.716764304865	810.4087271748106	1710.9105435889048	1087.339768921048	381.3838456694064	4022.038597740443	474.5276617965915	7797.0636041902	2661.1127846662703	7383.877740970283	9305.283202489942	5313.863385343628	2337.03810101681
PWY-6562	1637.3098108933898	1166.8410070809175	1036.5065252164177	1764.074805099796	806.4650241999345	666.4620678332237	475.698977529606	919.0199651827942	734.0664565945518	627.7876450144988	1072.2302482824011	1602.586611018187	1324.0035801395993	1210.046569428666	1408.3129760937372	902.3541427275352	337.23214856421464	98.3035452451028	412.135200126947	0.0	959.1716864019828	334.341546371092	88.27173375018482	1109.7638083049776	452.74568027037833	226.14638135623497	57.71335549430805	0.0	6.075574486648867	62.11484821735872	1.0308311268901078	20.643280872961164	0.0	8.939355562800106	0.0	0.0
PWY-6565	43.62640319330683	0.0	0.0	0.0	2.008510218129555	0.0	0.0	0.0	0.0	17.8173834299784	58.25806960580294	135.98824034230594	23.34249843310489	15.919881956376848	69.44546220521481	1.499087753420643	0.0	0.0	0.0	0.0	0.0	0.0	0.0	54.204408421876096	8.939052767132118	20.438618258991312	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-6572	0.0	20.308510381166464	31.35280731899874	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26.84820489268873	172.71751405772008	120.14798066308155	139.3981417888168	423.44897020042606	0.0	0.0	9.912206567149886	0.0	0.0	0.0	0.0	17.672372573395812	688.3210025942884	39.69487485101312	63.32161192237516	1.1373871710114198	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.798914766921532	0.0
PWY-6581	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-6588	374.137288440119	176.0911525065334	336.58517337447176	666.9852538542707	311.8748662938048	386.0321111897345	2240.47047907029	250.2008434683209	506.9720709601119	571.3409551231416	3071.9795608232744	6858.623244759989	3354.357462183468	2964.0624499014634	3820.149394012682	865.0300893713252	2650.061366597813	766.906312101833	611.3202528652782	248.90767256433625	898.9087899064522	323.79706195670593	204.4559580293588	6659.1107270913	1153.9678970271138	2443.6372293896943	1609.906958008655	167.98996665426156	209.22426169311208	39.94463343010134	185.31120596012	66.87319949272963	1403.0550905572345	1297.2477144452057	3080.0545351686337	1420.259888474673
PWY-6590	207.2768111452993	152.15785323046563	176.80518945817815	126.62689177494346	155.42482633398112	152.5273778068795	65.36894685165238	80.94677441457348	116.53105502105308	30.47201731508622	2976.122097800396	4797.144938478357	1910.8153445573653	1560.6606823899924	3769.417807180863	99.7744617309055	90.633990954406	255.7638416184256	72.97388557077151	215.7696446366481	266.243656834679	160.83691353116546	71.92496840296569	6544.7242526116925	667.9684350951088	1623.9291158499998	1230.2843088124357	175.23159461399482	314.51669998790373	48.021461509471486	362.8049785821	423.3683487387605	534.7425382612557	602.9426773578152	689.3720075235276	258.8356166384305
PWY-6608	11401.318288249367	7315.465746472434	7853.77032247166	9651.128499625578	5969.477826408948	6174.468557174698	4918.569190957244	2826.745670637369	2600.682704360554	2614.3975535245263	3976.3453934981335	10084.419041456942	3752.9963188163615	4874.473028008014	6028.00209896767	4554.269923786383	8208.033416717353	3963.893565884092	3342.9458865098186	1958.9948853488515	3278.471272519775	2531.672520024996	1572.481501001994	8441.670593084276	1161.8632416002908	3060.73419641532	1806.6518725058168	781.7744017704047	3334.102400363304	324.7325722978628	3795.326119400489	992.9180372252124	6563.534879797	4233.982198806268	8585.133302738179	3128.359454126429
PWY-6609	24845.16641769996	46227.96207675306	29328.49040048105	29727.93393004897	34222.684535259155	33457.75014691457	51617.59161674816	31079.47581991126	4469.860800216451	25709.59961689288	8913.52182341722	16878.83485592334	8142.724610882597	11689.217816228384	12279.40958054876	11601.211699660653	14721.982110924357	33024.53408828956	9851.910516538645	1876.172440062141	16500.92469524958	11017.334074396616	37902.97038633269	19615.828935345027	19316.8633701055	18765.8311297975	22313.565371803183	64549.38614487312	86495.41323103753	67307.68068101454	72718.63759695194	36183.78551490239	53719.00867263635	99447.21008673206	54565.879816337314	72465.28277513658
PWY-6612	10281.359352468502	7473.772558026896	6991.117943209848	11500.156449195863	6971.406735560468	6192.998831857834	8383.991661021502	4122.744299721596	2684.2444063841003	2874.8979399063624	6959.298967275178	12930.929306794662	5867.098666684543	6146.24678988724	9382.873264349177	4012.141408810549	6151.443772452129	3135.6273741722925	2492.854091072795	1783.044854358031	3948.129355876724	2675.072584132214	1645.3172652444405	15515.935303038104	4504.000738727237	6270.145342224688	4835.960120840153	1198.0388894787873	1195.7748189500212	900.5887505790747	12715.638779368095	2458.5970449945567	3281.7787251504947	9316.190505525616	14401.97847319039	6730.611587667738
PWY-6628	5520.985328901456	3651.239880876489	3413.095340098155	6638.840658159055	3199.9355763246786	2624.450092909008	5647.313423165362	2016.218441085136	1848.3071530862064	1585.16086199547	6342.06134829982	11279.387720267829	4647.04736737692	4360.128115475506	8412.439446414697	2662.8934281508946	3801.5836793561534	2000.341300639363	1411.0918096332507	1691.9283141601502	2720.301644958912	1681.6148835566185	1006.1313871755228	12931.652947763134	1794.116734438857	3281.9564652382383	2298.4458315159686	1547.8993454855354	1398.676744954777	665.7453192450586	9973.176353515177	3030.7106035129423	2894.6346536854926	5787.346699329039	6509.58529220584	1893.1642806333289
PWY-6629	68.27268993755135	148.31846952324082	145.65202796316697	143.4992872314164	120.11461397571908	143.69599875875252	62.40921822175494	147.29024755600244	41.278936294245455	38.251023295137415	458.4513842531046	5831.782797749714	1835.6090845475376	2221.565482466435	615.7897756878689	1600.6510150072972	3547.506654708094	1088.0897673877955	1169.691405341172	138.66718044332356	0.0	108.02355092538714	89.00906443200006	4898.819700533878	977.1125823748254	2630.641341392285	1282.6004364743733	26.85353261051872	116.20896659936524	41.66041527255822	11.988398224446694	8.990260697025684	0.0	97.60838049263212	0.0	29.92739648957319
PWY-6630	4788.289146324898	3444.894795449856	3303.3793115168623	6371.725819348831	3130.958124528797	2461.783731358213	5307.851262603778	1872.0918315239512	1754.406028838558	1479.9819926564105	6099.189358474312	10901.26839768502	4513.71221661176	4165.19196514032	7951.290793976156	2446.555285607743	3575.2118695799754	1682.6792195616963	1337.7310780656996	1403.519937019876	2484.518104032608	1541.165697273866	926.0543227123268	12651.893595592132	1779.1076026576227	3240.9982403612885	2280.834845920353	1671.1812206263548	1388.6907486491673	687.9734440653945	10508.83454210132	3176.059257046391	2924.3599644487394	5824.147237220401	6673.583974093623	1952.5559483090456
PWY-6641	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.21434035352818	34.26196277001334	34.974830686156615	0.0	69.06625773003178	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.14525932939247	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-6654	0.0	15.93249259161715	0.0	0.0	3.9952006189640494	0.0	0.0	0.0	0.0	0.0	29.909566931463857	43.88604803270072	39.762185232833936	0.0	59.72022323266978	0.0	0.0	0.0	11.91142555985952	0.0	0.0	0.0	0.0	186.42721634003647	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-6690	8.617799194163126	19.046498993963784	18.64113217888928	258.90770251220823	19.01251966127008	18.632568241943243	2630.142754967125	19.345709068776628	5.235849056603774	4.863382218148487	166.72384317037756	1063.8914645659204	305.28398558187433	405.54600988377416	212.00424047975795	381.2429620503613	1726.4998985477623	241.916368093532	376.3062654575433	18.649185743412392	721.0531127505352	21.13384257902449	11.889400921658986	658.599054237031	138.8199639521547	430.4751547646716	169.0909090909091	3.350823012512337	16.22491283676704	39.08635652019214	1.4910179640718562	1.1197996918335904	0.0	13.847623421354765	0.0	3.6659192825112106
PWY-6700	9823.263348394514	5840.871943781192	6245.44147637079	10364.317793738232	6335.275725466754	6501.203505310973	7358.230319180771	3059.7750540967945	2286.3171914517234	2162.1704485137634	5349.756936232738	9588.385340179111	4319.268408257944	4383.80813092872	7517.800867529442	3189.127813093637	4617.263313614604	2489.63602373647	1860.7368227322083	1505.321346933706	3306.7384022823185	2070.103899894224	1269.2154228940276	12069.776312611992	3659.930264202492	5002.600066874169	4018.0442464539306	1935.089715062432	10478.711769720425	2636.3233166209134	17113.808623199875	5734.525222175489	9182.751702029174	5576.256004356567	11691.27150578476	6390.524229391361
PWY-6703	4245.707348802192	3430.8475018171093	3682.1277731928863	6804.014337525367	3698.730206187317	2135.790303924425	4163.805634394986	1604.2907608636235	1526.7938364931745	1210.4111619384323	4348.065223775504	7707.735903824729	3323.274224981628	3098.63976922443	6019.018625060679	1985.5666365230768	2820.163943170692	1406.416632051442	1080.9567537169544	1112.7290130124602	1864.0440754471203	1197.5690044462526	573.9898558298443	9672.702198470544	2089.376805593878	2799.936849853505	1919.22684872108	1232.566270189386	6395.734201603898	1688.061409583309	5120.729482403005	3352.629682159366	6692.886559324542	2872.815183074056	7965.671846979661	3758.265100885439
PWY-6708	3609.253034156454	3005.1611523769925	3274.6782521543296	6069.084949597098	3208.5297386940742	1652.737526718846	4323.566740829457	1388.4085897635246	1295.7372630578425	1017.0966811476036	2411.35519535284	4655.183248079458	2166.037153291817	2218.173606703437	3384.728233751	1849.3462838694663	2809.8861115192785	1003.2039850266856	1020.8201952063142	838.1582561044415	1707.0706974630546	842.1791565326643	422.5075096036833	3957.253614437757	741.0784215594482	950.7930913215986	374.87516191920366	122.40456609394823	90.8765018353064	107.79610262197583	72.07891586618534	95.9054195878124	84.74435021027809	171.08048885448216	209.9048180322815	56.646333627859285
PWY-6713	0.0	0.0	10.956880208123648	25.86660481743175	0.0	20.86905845332497	0.0	13.27342022302734	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.712492820422696	0.0	34.36505367291211	0.0	0.0	41.01037233614287	15.978307014206417	11.804148812321934	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4077791718946049	0.0	0.0	0.0	0.0
PWY-6728	53.86074572777155	28.638888553814127	73.71255995745385	192.43365113228603	0.0	52.94342392427181	0.0	43.81519069074314	0.0	22.37682903840177	475.5536497909295	1291.9237515901684	473.6896592210383	307.237969240391	792.8707951419739	21.68532759906905	214.09297763941711	0.0	14.251207408214608	49.45341459797387	56.53591687993868	57.59354689796698	0.0	1609.2790551646558	218.2550954170533	306.9288047493737	138.84918565824526	5.749813394900433	0.0	0.0	0.0	0.0	0.0	22.231449895625826	0.0	11.587161509275688
PWY-6731	37.37361957167188	0.0	0.0	0.0	0.0	7.487597744197766	0.0	0.0	0.0	14.940942410589107	17.418219859545342	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.963884274097593	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-6737	12950.954748739034	8777.69840568953	6536.82739982179	12289.991981469228	7090.452668778423	8508.16208006744	10440.287669584432	5665.291716341629	2792.068525728059	3501.953242816597	7030.43755468107	13069.106004424526	6761.655203645431	7591.573568163582	9352.307536975022	4647.570600269988	6055.260647278236	3852.983330751501	2803.349085680873	1588.186432925802	4526.291639636027	2682.0051848200724	2070.274351033492	16909.1771899118	5449.19469592809	8944.542163037719	8845.893764287663	4645.318770100781	22020.41532961492	4336.549753818271	11841.920387640264	7500.5514759149155	29501.149955920988	8625.252803448666	25119.34145301431	11471.732394936493
PWY-6749	0.0	0.0	17.99467276318913	61.9370095038848	9.998587070500376	0.0	0.0	19.99352934748826	0.0	0.0	551.0416564484495	501.9072406040772	249.27740925889225	140.11704940865604	376.5231189806681	23.9758927514294	21.984171714810504	19.993998926563567	0.0	0.0	0.0	9.995569727980268	17.99572861309301	798.2274795743738	70.86939994825055	53.57884487080311	43.95706366598948	0.0	14.658751904258288	0.0	0.0	0.0	21.336748219770207	7.999674080771808	32.3330199374311	21.33708155571829
PWY-6876	67.58893331437302	22.481873127185327	0.0	21.64661062421296	0.0	0.0	0.0	15.514420416887354	0.0	0.0	41.88396200641714	89.69240458069406	65.53472443454086	96.87909114797571	135.02349062792905	105.3282307331242	45.64994252547212	29.70293972087499	0.0	2.652125990042917	49.14407924669211	31.39738133240917	52.192538869561226	226.58626098268465	35.70676489677162	23.94304586717028	9.986906010806328	13.99303043812545	0.0	1.999861401324088	185.31120596012	11.59619313465618	33.97925338429746	1297.2477144452057	3080.0545351686337	1420.259888474673
PWY-6891	174.45119648754385	142.81324806082455	112.12709037078224	806.7262211101396	525.0203163994547	124.04690774266028	3159.5708539351144	101.66128238968383	161.63421656317314	86.36346205072219	1622.2011776094191	3454.0778917542634	1118.3742276778455	1084.704082207506	1614.4982283724908	530.901742505627	2148.5652868357324	417.0249509833599	544.5167492044995	216.0708835702539	966.0781949297314	301.0420342109687	43.57974141381487	3354.9862301584644	1152.9792838852325	1150.6661506776195	851.7696677985865	52.42778711363303	720.2578419261298	75.76172653343696	3096.491237785322	520.5070691785776	1313.1658654216053	3760.192410656746	1335.699469588929	137.8727766773315
PWY-6892	167.13676691371415	49.54703980237205	298.39674498679017	830.8220715243946	203.2917079046172	233.5494997645797	3542.4724571295988	236.47891169156344	398.8521222925184	376.9570273985943	4667.059001798795	7949.37171174432	2841.446441711002	2745.2524897240646	5920.46924988798	738.8492631016509	2548.4628184452404	882.4481208458171	640.6695650387126	253.84573012001016	1175.03974217422	214.1522479946319	217.3164488568353	10030.122845499454	1442.7033504579108	2822.9687489314115	2082.528046655428	1896.615064915244	10751.577638861054	2442.4189884215275	8334.223198819143	4759.269517559655	10277.202035384693	5329.087210082071	10775.903932664847	4884.336916670773
PWY-6895	730.2523834152848	592.7048108158059	489.1852978279457	2497.877757639327	1518.128472187709	476.7472442633318	3636.614020902407	394.7543169755735	554.499993056599	328.35254242579	3543.325897882404	6767.782859481104	2429.3962727004578	2317.9079098703205	4152.865280078378	1216.315709342736	2688.297293176445	963.6884865409212	886.732160921609	580.8275832412464	1583.941790301392	711.076564881604	168.28839833909683	7599.110284288745	1361.391660915821	2102.1282326135383	1365.1215111228205	232.80680530304005	2669.697243886861	335.45823679059083	5631.06610146461	1764.9261611648787	4145.199575548458	3555.8419368620234	4392.539415652372	618.5515773424638
PWY-6897	3684.695458647709	3018.873814187325	3351.083990845207	6075.262350075732	3484.397613344544	1671.256916063922	4025.106014002144	1612.5367619684444	1527.2200686424703	1172.3475050418083	5180.128686798829	9125.299297007146	3569.720911993689	3353.7068879594963	7043.530266304338	1942.141808004432	2920.230608278166	1492.4963424862462	1241.3840234762076	1019.4930167922838	2007.138690148378	1173.929871910389	657.8099214294099	11321.081569057966	2039.386658329508	3257.1700320926275	2184.059489188552	10496.992858091851	8765.386677992396	11258.635635739383	29927.539801003204	14380.69308660383	28522.311326504943	7243.166952562045	29677.3046902085	21076.77945683816
PWY-6901	7997.3447499625	5216.804091114188	5616.4039866968005	7511.517117697101	4311.046523628711	4823.772076117746	12624.097994725058	2235.722908687036	1945.016893765356	2081.952107644802	5086.866838803623	9924.615896716128	4068.829448209908	4793.499148353558	7084.417154404291	3300.548580822708	6529.837951410007	3406.4843327296658	2074.5902250824847	1671.315609073634	4766.53046090019	2322.8124328396866	1416.3703393043372	11671.514680426975	2524.044055883084	5563.618528178978	3346.2061386863406	24718.0715288481	13534.620864769126	24429.78790640621	46267.18961983584	24464.193206349777	42528.48792549724	10837.236005766204	44683.58975572352	39425.433239524944
