pathway	071B	077B	091B	093B	100B	101B	218B	219B	220B	224B	242B	245B	246B	248B	073B	075B	081B	083B	085B	088B	097B	105B	106B	107B	215B	226B	227B	228B	235B
PWY-5177	321.1900068001668	0.0	421.32581170539	189.39202611210555	191.29086413002435	217.84608620385472	1019.4429723385388	373.1384936273825	2652.689106200772	562.777440457604	822.6567168655465	180.34612810241293	1996.7651738695208	1801.7255053068293	0.0	0.0	141.8743376694291	88.59537660620425	0.0	0.0	15.981116567756304	31.6708232287754	321.4411189095472	142.89304106341888	1223.046597955648	1150.3401217212254	649.5697591798829	328.6592844766383	1523.658142665489
PWY-5178	583.5494954960633	66.53104512856424	1406.4860073208688	318.7435334587302	67.61798825038623	0.0	452.6375026978844	317.13850913963887	801.6895927190295	811.3784372471029	960.7376202610112	558.2300158581646	900.0276909254976	1128.5858870223462	237.74932528759405	226.8441743937097	212.79563567663303	363.4128322122554	129.1475016679973	259.43851082290274	970.3228422121	204.23641854669776	71.64258474686797	14.139270890806642	671.171331000668	1189.327364723125	463.2547232476952	439.4671727578516	737.8243162248477
PWY-5180	2046.0092111418303	1716.1140569246377	4155.2087199764455	1591.8998604568403	783.4896787240548	1070.7905659441694	1494.6883944373988	4242.738936695815	2367.7500480919634	1908.4421850843216	1950.790919676562	2532.547476127436	1992.388353689464	2586.2470994200494	1558.754495491492	1006.6500070048568	911.9734565603565	1736.058532243882	753.5935564474979	821.8562855756061	3384.3225153750827	500.67939472761833	476.6208564530285	402.3851526020962	1533.1304182475797	3053.1632470615464	1096.1308821711075	1042.6551069759223	1695.3336898287598
PWY-5181	596.0987348726949	538.996372061085	139.0190536555191	513.5710999964931	68.0812859548101	307.9079661727451	558.0418890359277	320.6591285016914	625.6762233492868	985.8938087216796	1028.1433961052562	812.7996657101833	1006.147521979716	1128.066219341434	214.13624147606268	265.85340396164924	25.94060468861413	948.6717767083384	0.0	160.29018531547572	3555.549127916548	59.03113551737897	0.0	18.7081114630982	601.9795573339841	1160.7605525221677	440.8981338793074	411.7960808852682	1048.3840605748132
PWY-5182	2046.0092111418303	1716.1140569246377	4155.2087199764455	1591.8998604568403	783.4896787240548	1070.7905659441694	1494.6883944373988	4242.738936695815	2367.7500480919634	1908.4421850843216	1950.790919676562	2532.547476127436	1992.388353689464	2586.2470994200494	1558.754495491492	1006.6500070048568	911.9734565603565	1736.058532243882	753.5935564474979	821.8562855756061	3384.3225153750827	500.67939472761833	476.6208564530285	402.3851526020962	1533.1304182475797	3053.1632470615464	1096.1308821711075	1042.6551069759223	1695.3336898287598
PWY-5183	0.0	0.0	0.0	99.30206238025428	0.0	0.0	461.9529201576312	295.5018165168104	707.9178198404632	773.7812580037829	952.3773852421676	0.0	938.3419403369256	1014.6132006871763	109.8229797897769	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	640.6739549836323	1182.8915496952586	453.92764950856616	405.7621591856534	793.2781760142635
PWY-5188	11274.67962024548	4658.780077416142	11430.774745104372	20705.77627995777	20606.45391811297	3897.147296853009	10900.102910138889	10306.833894552748	11160.91964195252	10162.829384489609	7241.285231981716	6888.083098110194	7438.302217717365	10433.933511973824	3922.77759766061	3269.841497051873	3658.316720573708	6487.300546560304	3665.5990270522575	1962.825614622716	3941.607755144696	1451.129420287308	1492.0063712377214	1134.4227291503214	4728.619408687956	8404.478392796906	3452.3835137860065	3021.684662989216	6297.926407944659
PWY-5189	11028.992932945646	4512.726214835473	11446.248352110755	19765.54352184125	18986.54251479237	3707.3315727412473	10446.209525434384	9783.044923833331	10410.972232369044	10056.316686347996	6861.010093674504	6702.283441072329	6981.243316959006	9935.733411764266	3916.3895010987935	3229.2064129389105	3554.539758500841	6458.58960448836	3608.341940622985	1904.7570747941168	3944.002823935422	1463.3810766987044	1469.5346712456785	1138.9876032556126	4483.677186259476	7991.280696309845	3318.8476874496105	2921.102776923869	6026.121721887028
PWY-5198	0.0	56.947693992062405	42.30233766233766	0.0	0.0	0.0	0.0	0.0	89.25229920294298	38.92523484886328	82.98901098901099	0.0	95.35910019384676	78.18610279600024	6.28056750076186	9.699204472156524	0.0	34.78048780487805	3.8367346938775513	13.781348867573948	0.0	0.0	0.0	0.0	47.9854028258632	56.53682830930537	52.85714285714285	0.0	84.91469713570197
PWY-5265	18570.859822163537	3876.603416290369	11706.651389835046	11428.2307408789	10707.095062375094	3749.162020115455	8733.503100346126	8901.19361242824	8572.61958254029	9124.465776906683	6295.699202360125	6698.779431498212	4714.36202826293	9826.966626108251	677.0329216601604	354.96499568642	546.406545593244	3729.6887046579727	2489.857384426415	472.203978506528	2800.606199683342	142.91111914346902	0.0	0.0	1555.437254898515	2787.8387092542134	617.8922604625809	566.0124032652684	1773.3629225892328
PWY-5304	789.0	85.0	354.5	273.0	54.89	58.89	575.6	235.9	992.4	619.5	672.35	402.0	915.88	964.82	86.33	76.0	69.0	51.0	34.56	126.0	11.0	44.0	48.0	19.0	470.0	810.2	375.15	277.2	607.9
PWY-5345	12989.961503615166	5185.393711197021	12652.940936837438	18345.75323339784	6999.8053472384845	3676.011380361991	11180.634074923692	9481.031790886194	10631.60787404617	10717.957208963291	7789.041003849408	7164.108245298053	7453.822736045487	10989.239595795432	4095.870830950119	3079.705777787835	3408.931631659604	5093.462591826225	2894.133742158064	2427.620050643512	3827.5233161338856	1406.885085884538	1441.262964394155	1076.5232055173642	4434.097282960772	8008.293355972774	3092.4340254491544	3317.684988332944	6143.926176702819
PWY-5347	13181.944226234977	4156.107034354397	10682.54685556848	8239.159889615368	3992.536040305932	2725.8262959188232	9475.949513783453	8282.304933693773	12891.513403283034	9991.791421934882	8051.2197596019505	6856.881680944692	8772.425940027424	10370.65164724246	8389.052054803438	7030.362612194856	6779.003228264856	11370.012334775774	6845.002121947876	4813.985483584032	10216.913053510414	3644.922569572271	2510.8765006588387	2584.2799078216085	6728.141456210688	12652.083654220523	5737.493109792446	6046.9675441201225	9071.25147160438
PWY-5384	1880.2995234401888	2257.7685716935844	6490.42575870658	2046.794491909448	1029.7104528774803	1231.8621433230587	1412.43794392006	5318.962910691737	2749.221859806622	2577.8450653162818	2220.8213109076164	3505.8268067437866	2204.4485727369497	2519.055287362206	4858.974582052499	4456.063532143619	4108.454453196205	8738.693253794943	4718.695384343478	1862.144241899528	6651.061096887325	2314.8789045397275	1617.457245680397	1563.7672969132752	1618.2538941050416	4021.403333654057	2258.962373469364	2572.753866392046	2702.6213674076816
PWY-5392	0.0	89.67997081883433	0.0	52.346052266697846	0.0	0.0	0.0	0.0	48.8044363708082	0.0	0.0	0.0	0.0	0.0	0.0	0.0	112.38353466043228	45.17512549920848	0.0	24.309001299103404	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-5415	421.2015244937783	166.29793619723992	3248.6838256481283	465.637564425048	45.68954901743788	374.8650228750101	1125.8831450953755	3843.927387780153	1677.7440872679294	1686.6410034638448	1700.6130417416798	2199.978699553743	1704.3546517248938	2020.5628961070613	189.62725598498383	155.43908301867236	137.9436318091553	502.31088443469696	79.07550165937862	219.2890109447076	1530.63951339786	149.70267030351494	48.56073086710688	8.040483929218908	1262.9518353604935	2653.2929150461564	998.7340624872456	825.4730313304399	1493.8118764521962
PWY-5417	1090.1188186915676	1468.9990291298911	966.2498704270172	1161.809050614631	451.4147107869933	649.7892033910259	567.6752393487193	330.8397304568936	799.5472872140765	937.0112217350091	1064.7629871872368	794.4169565552029	890.7520792661213	1189.996432262717	1744.5571422871576	840.6614235622269	595.5957550562943	1354.9895644198514	467.4141855968891	528.5062757441458	2954.5552178434777	414.5007613748156	343.9077365935944	347.8036322628986	621.5982664562088	1021.5899057213926	399.4024084678344	532.4856510474763	961.161031835863
PWY-5419	57.91721956526207	0.0	73.79980694299431	43.9642594032785	0.0	39.847943049898895	184.41205933661084	0.0	230.7431163181913	56.81330762843963	215.55897180826912	7.335981975259352	198.17250729496945	193.91427818543872	62.98604840136915	0.0	0.0	0.0	5.992345681187758	19.90718816672992	1.659131714353037	0.0	0.0	0.0	195.4679562437965	142.53759356805114	162.74233971482784	74.65712725042103	260.99792579815426
PWY-5420	92.760779621281	0.0	126.84118632590324	72.1109663525957	0.0	64.79960884745772	284.33902247400107	0.0	365.36157122660927	96.68171587789878	342.32132575183584	12.803244375950037	318.4147164340986	315.08312362652674	91.47539714645184	0.0	0.0	0.0	10.002136390353346	32.88219352580288	2.9025364181076045	0.0	0.0	0.0	309.3636656780624	240.7465555106129	257.52831761059645	124.72591277491551	409.07353964641896
PWY-5430	18.43027465851181	0.0	0.0	48.33582134776117	0.0	0.0	294.9738846977066	0.0	416.2455445679311	127.7036296701035	413.2353094283627	0.0	382.1442121988829	378.9473879655647	61.039826874636205	0.0	0.0	0.0	13.572937570885989	24.88961668321008	0.0	0.0	0.0	0.0	357.53358574911687	309.6253074424051	282.72778895225656	151.89297255295747	451.8584228597561
PWY-5431	1090.1188186915676	1468.9990291298911	966.2498704270172	1161.809050614631	451.4147107869933	649.7892033910259	567.6752393487193	330.8397304568936	799.5472872140765	937.0112217350091	1064.7629871872368	794.4169565552029	890.7520792661213	1189.996432262717	1744.5571422871576	840.6614235622269	595.5957550562943	1354.9895644198514	467.4141855968891	528.5062757441458	2954.5552178434777	414.5007613748156	343.9077365935944	347.8036322628986	621.5982664562088	1021.5899057213926	399.4024084678344	532.4856510474763	961.161031835863
PWY-5484	26561.16390030657	5863.985336196075	18395.39254248747	24952.1313978908	25323.42912039403	5578.788574176265	15454.022891109838	13729.082164340034	16542.42843132603	15515.559992464918	11255.154235077662	10580.437758708098	10742.650831099292	16657.342224696677	18524.58993990456	25672.46969058868	21938.74673226108	28754.152878298	24829.910835103885	14606.996722094256	34452.21035164374	13800.68432079087	4660.45035038936	10894.65831032539	9938.376264543587	19374.64178077206	8779.486062293892	11765.448344029042	14389.234849703606
PWY-5499	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-5505	668.7524788013321	675.7792524127385	878.2433057042286	801.1973804405858	107.02962892692224	496.75609807134975	1921.766186181892	726.776811955967	5352.259632276938	2769.6562447293013	2158.401757546602	1133.6665467962944	3190.291368767289	3701.791580765537	590.3227169094446	243.2540342944932	247.1600768203297	910.0581557331992	277.3218012082531	292.76585654584574	5242.5072020480375	35.73629958550804	351.7573053538832	225.95526084966212	2353.445483547985	3454.394389281698	1349.5977265428762	1046.7983780425066	2852.822667645289
PWY-5507	382.149637957157	328.5753493871619	688.5760562681057	0.0	187.75781449395728	326.31137082335914	1080.3645817509437	463.8364686935867	2932.684851601611	1712.307266319238	1692.763170077429	829.9853985241135	1870.433873996122	2069.4482467795738	304.7240990769769	104.2955604036247	224.7528651966158	795.1020666948839	18.546751395578344	20.912736414557983	1112.489814479972	35.4886231490439	305.8735508145649	203.79107526295883	1381.3441324604817	2104.507017588766	815.0773228149756	684.457553877534	1825.9065630352984
PWY-5509	1999.3393051485525	2264.6735574986874	4128.001641160117	2103.740223342161	560.8295882748481	922.8245713188232	3348.8548392001835	2802.593904503389	8798.177825546338	4845.890662429929	5112.502188872916	3061.6613859275453	6281.040140765546	6384.756744808535	2225.383735638428	1181.6523731312868	1274.940395395486	1790.5776596730154	792.1119364627598	1026.6918259514646	2861.0187286823	564.6488863562098	647.6865783710434	599.7419985824295	4226.115330228582	7162.697368479072	2675.8514944559715	2303.165902020763	5235.7051122433295
PWY-5529	95.2410535962694	0.0	56.31630686608458	0.0	0.0	0.0	0.0	0.0	51.87109156730132	48.94155533290969	0.0	0.0	0.0	0.0	115.05961453409604	16.851625152185168	0.0	0.0	0.0	22.765204047750537	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.049801665356387
PWY-5531	168.17655174794035	13.943300622562626	77.43976612126227	0.0	0.0	0.0	0.0	0.0	53.391275820828	82.31163211853878	0.0	0.0	0.0	0.0	146.6529007004121	52.28491719030435	85.58963214357703	52.16735447773582	0.0	25.83408364911777	0.0	0.0	25.934828604242096	0.0	0.0	0.0	0.0	0.0	14.925548456810525
PWY-5532	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	37.55998636673484	20.840939420333864	0.0	0.0	66.03453887677212	8.306579928947409	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.179024108977803	0.0	0.0	0.0
PWY-5647	8.639291465378422	0.0	0.0	25.21834061135372	0.0	0.0	58.70475979838088	0.0	107.14933351376952	22.012599535576136	45.21223742837285	0.0	80.35314234996018	50.24587175368168	0.0	0.0	0.0	0.0	3.333333333333334	0.0	0.0	0.0	0.0	0.0	0.0	78.8959963765027	30.30337405262076	0.0	54.27112564560351
PWY-5651	74.02134655179012	46.92346034551357	104.7813891430685	64.55132527167979	0.0	31.24724296012553	202.7560127330616	37.307529388246245	427.9257590332553	239.65032142248845	280.4790269945838	104.86694386050252	300.52185298813674	240.6544437244947	0.0	0.0	0.0	0.0	7.182463750632865	0.0	0.0	0.0	38.21806958293613	0.0	234.4169481445473	399.5283655163881	128.56724013625308	67.89718582648132	295.05900408883605
PWY-5654	7.250000000000002	0.0	0.0	24.251968503937007	0.0	0.0	52.03372911526145	0.0	93.97285067873302	18.333987661245093	38.59774160554174	0.0	71.97416179637035	44.563616483836846	19.256637168141594	0.0	0.0	0.0	3.428571428571429	0.0	0.0	0.0	0.0	0.0	0.0	68.3387367915466	26.540613963596847	0.0	46.29663763762984
PWY-5655	19.1794071821202	0.0	0.0	48.29315347947634	0.0	0.0	114.8750352385958	0.0	213.62985616556395	49.579662178921495	97.02858797278724	0.0	161.31589405120258	105.71632054023917	0.0	0.0	0.0	0.0	6.331989787967546	0.0	0.0	0.0	0.0	0.0	0.0	165.54517716232337	62.43323648950588	0.0	113.90366117519162
PWY-5656	0.0	14.072634653608809	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.538229911393336	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-5659	6126.391079397396	5392.785565934145	11610.016015573165	7340.4165251216355	2017.736933296604	2731.102927452334	7393.063278504489	8392.039972207032	13306.391402405125	9422.845572010408	8423.46255197444	6799.715714810791	9205.77459429051	10547.932026851811	7476.629770242958	5771.034395082658	6263.143455104376	10090.229391795268	6036.821632523952	3385.8144760326136	10954.790564138257	2743.6956244616576	2127.5549380216694	2061.095742585214	6185.311776580991	11867.42238970772	4650.113459324011	5326.78583222278	9046.123334798229
PWY-5667	29503.44127749356	9581.002831486268	20165.09799779508	27822.54146266706	24994.95730047761	6333.394438865601	15906.632378182692	13116.759722358638	19586.8182303546	16770.800859932777	13136.839274852611	11108.998843822166	13616.828955612054	18312.09581753881	30360.55053449297	54557.99438949832	36058.11326986626	36974.135351839424	41486.32821863845	38633.88756669818	58102.329700989765	35988.0619363566	5924.277447563202	29898.896958959333	11249.574180765218	20885.88120976176	9658.471767855808	14007.648423411178	16372.594174477365
PWY-5676	268.0365162427584	223.32791360380668	5421.177089955236	612.5480353875904	384.8535805837153	368.1441567864697	2211.221913399124	1463.7455069299192	4871.206880688933	3298.666950421842	2949.949887009384	2109.5653628150235	3510.2174466958927	4221.64984220987	2472.559261083258	2826.655765419186	3037.557241769912	4031.4912342838456	3003.856489449713	1339.262087965856	694.5799988849104	591.5067360411269	1142.7421100885524	784.9743974335958	2595.778922777156	4758.838022469294	1888.422845131588	1639.695714584253	3407.887762554776
PWY-5677	0.0	21.85811474450393	107.16348415902011	0.0	0.0	22.44709728465281	420.6007274092482	489.9891583762894	911.9552717753518	659.7487811168373	498.6831182259476	524.0492617453936	759.4033824914624	964.3102210149812	30.75091313648444	0.0	0.0	48.62449398693146	5.445262904427478	16.214162807748608	0.0	57.93310388648803	9.887805798374284	119.74097814624018	616.7916104470495	1434.1812901676778	581.8586392716473	349.7924485722009	457.8703712946836
PWY-5679	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-5686	26846.320778198737	6828.323053808229	17639.83910134391	24377.473436993896	23288.18388411164	5321.305744381922	14736.377898351187	11760.109110443358	18367.90127285626	14956.892190464056	11997.284079868916	9674.35076054823	12547.89818513935	16875.33109615388	26075.24384160526	49858.553229059406	32549.61985167937	31114.92420769159	38017.47422083552	35650.124587227525	54950.442691582844	33388.05554257616	4648.585533985733	27821.729297669743	10256.344540716354	18842.757872850405	8514.356438667382	12493.4519321493	14568.975723766049
