function	071A	077A	091A	100A	101A	218A	219A	220A	224A	242A	245A	246A	248A	073A	075A	081A	083A	085A	088A	097A	105A	106A	107A	215A	226A	227A	228A	235A
K05834	193.75	58.25	3968.83	5521.6	5855.530000000001	1769.83	4188.17	2023.42	1975.08	1996.83	846.58	1449.04	1129.42	703.75	41.25	427.0	700.0	626.74	1434.75	1083.36	561.17	56.0	29.75	2.75	3235.0	3369.08	3434.67	1624.75
K05835	19.75	8.25	3904.83	5508.6	5838.530000000001	1741.83	4152.17	2018.92	1975.08	1992.83	841.58	1446.83	1131.92	691.75	19.25	418.0	700.0	591.74	1394.75	1074.36	543.17	19.0	13.5	2.75	3226.75	3402.58	3434.67	1654.75
K05836	189.0	72.0	66.0	232.85	224.86	277.58	35.75	12.0	0.0	4.0	5.0	18.5	0.0	12.0	22.0	427.0	669.0	621.99	40.0	1080.86	18.0	37.0	17.0	0.0	29.25	22.0	0.0	0.0
K05837	48265.95	38227.11	24614.97	23865.74	22965.04	27779.06	12316.84	28423.64	22987.6	28517.59	18505.77	15267.39	28933.17	45467.59	41341.01	31582.43	29166.5	25632.56	33590.19	31001.77	34352.06	33759.53999999999	39434.65	21543.13	23442.06	17228.710000000003	15532.17	23657.42
K05838	205.42	85.42	3972.66	5522.77	5855.530000000001	2392.99	4217.0	2068.75	1992.75	2048.33	875.75	1455.58	1152.92	58.59	193.75	583.0799999999999	809.5	1409.07	1553.84	1119.03	913.5	305.59000000000003	341.16	72.25	3607.66	3566.08	3485.5	2356.42
K05839	19.75	8.25	3904.83	5508.6	5838.530000000001	1623.66	4110.92	2007.42	1975.08	1983.83	841.58	1430.25	1126.42	19.75	19.25	418.0	669.0	591.74	1388.75	1074.36	543.17	19.0	12.75	2.75	3215.75	3374.08	3434.67	1624.75
K05841	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K05844	185.42	70.42	3970.66	5522.77	5855.530000000001	2048.74	4207.0	2097.75	1994.75	2031.33	894.75	1459.58	1160.92	58.59	193.75	579.8299999999999	809.5	1409.07	1551.59	1116.03	913.5	307.34000000000003	340.41	67.75	3618.66	3538.58	3493.5	2361.42
K05845	17668.95	3773.51	12429.57	25013.0	18054.2	16861.85	6930.4400000000005	18595.34	3699.55	4686.84	6401.4400000000005	6307.22	6639.41	5446.75	4088.38	2523.8	2799.0	2354.61	5099.55	2381.73	2620.24	2442.8	3272.37	4415.69	3328.35	3420.88	3561.67	1670.75
K05846	65945.43	35141.78	32200.88	47480.9	40696.07	36214.95	16773.55	36089.05	10661.57	12138.02	17177.81	15462.74	14188.08	48701.5	46229.89	34578.4	32476.0	27549.09	39753.9	32556.5	37928.55	37518.4	45326.61	16464.82	25380.3	19642.36	18790.34	24438.5
K05847	52852.48	31751.27	21265.81	31563.4	28451.870000000003	19272.35	9776.11	19393.71	7015.52	7975.68	10976.37	10374.52	8248.67	42916.75	42123.51	32364.6	30050.0	25759.48	34688.85	29851.77	35308.31	35035.6	42017.24	12064.13	22057.95	16221.48	15228.67	22790.75
K05851	185.42	70.42	3970.66	5522.77	5855.530000000001	1910.49	4180.0	2040.75	1992.75	2041.33	875.75	1455.58	1146.92	58.59	193.75	579.8299999999999	809.5	1409.07	1551.59	1115.36	913.5	304.34000000000003	340.41	67.75	3539.66	3551.58	3485.5	2356.42
K05873	0.0	0.0	249.0	0.0	0.0	200.0	11.0	20.0	0.0	0.0	0.0	0.75	0.0	25.0	24.0	0.0	0.0	10.0	25.0	6.67	0.0	30.0	37.0	0.0	40.75	12.0	2.0	0.0
K05874	35.75	28.25	3904.83	5288.75	5630.67	1800.5	4114.42	2010.17	1975.08	1983.83	841.58	1430.25	1126.42	19.75	19.25	4.0	0.0	4.75	1388.75	5.5	543.17	19.0	12.75	2.75	3230.75	3382.08	3434.67	1624.75
K05875	22.75	12.25	3983.16	5384.75	5731.34	1954.25	4304.09	2148.59	2078.41	2058.16	881.91	1493.25	1184.09	19.75	19.25	0.0	0.0	4.75	1412.75	5.5	549.84	19.0	12.75	2.75	3404.75	3572.41	3585.34	1678.75
K05876	19.75	8.25	3904.83	5288.75	5630.67	1502.0	4099.42	2010.17	1975.08	1981.83	841.58	1430.25	1126.42	19.75	19.25	0.0	0.0	4.75	1388.75	5.5	543.17	19.0	12.75	2.75	3215.75	3369.08	3434.67	1624.75
K05877	19.75	8.25	3983.16	5384.75	5731.34	1644.25	4258.09	2092.34	2078.41	2056.16	881.91	1493.25	1184.09	19.75	19.25	0.0	0.0	4.75	1412.75	5.5	549.84	19.0	12.75	2.75	3364.75	3572.41	3569.34	1668.75
K05878	44326.95	40677.51	20130.07	30628.25	27801.2	9880.76	9125.44	11377.34	17060.55	23857.34	8617.94	10930.22	25144.41	35699.25	37194.38	30062.8	27813.0	24629.61	28264.8	27544.73	31279.24	30715.800000000003	35775.619999999995	8190.69	22204.6	16458.88	15158.67	22821.75
K05879	44326.95	34940.51	19368.07	30628.25	27801.2	8568.76	8764.44	10738.34	16961.55	23591.34	7916.27	10490.22	24596.41	34319.25	36219.38	30055.8	27792.0	24620.61	28264.8	27544.73	31279.24	30510.800000000003	35775.619999999995	8006.69	22065.6	16458.88	15158.67	22821.75
K05880	19.75	8.25	3876.33	5468.85	5793.530000000001	1532.08	4108.17	2004.67	1975.08	1983.83	841.58	1430.25	1126.42	19.75	19.25	418.0	669.0	591.74	1379.0	1074.36	543.17	19.0	12.75	2.75	3219.0	3369.08	3434.67	1624.75
K05881	19.75	8.25	3876.33	5468.85	5793.530000000001	1521.58	4105.17	2009.67	1975.08	1983.83	841.58	1430.25	1126.42	19.75	19.25	418.0	669.0	591.74	1379.0	1074.36	543.17	19.0	12.75	2.75	3215.75	3369.08	3434.67	1624.75
K05882	0.0	0.0	0.0	0.0	0.0	4.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K05884	0.0	0.0	0.0	0.0	0.0	4.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K05886	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K05887	19.75	8.25	3983.16	5384.75	5731.34	1572.5	4258.09	2092.34	2078.41	2058.16	881.91	1493.25	1184.09	19.75	19.25	0.0	0.0	4.75	1412.75	5.5	549.84	19.0	12.75	2.75	3364.75	3567.41	3569.34	1668.75
K05889	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K05895	177.0	6849.67	2495.0	913.52	233.86	6240.85	2659.58	6689.7	2303.0	2312.5	3340.66	1909.17	2569.16	4388.5	1635.0	892.0	1092.0	728.99	1135.0	1938.03	52.0	412.2	86.0	1138.0	487.4	372.4	86.0	37.0
K05896	39948.53	35427.43	18053.24	17097.57	16478.17	24531.72	5768.5	23615.47	5995.97	7077.34	14242.09	9012.51	9589.92	42613.0	41007.63	30979.8	28091.5	24253.37	31314.3	28801.04	33121.57	33280.4	38799.62	13118.44	19402.8	13369.1	11755.0	21212.0
K05898	0.0	0.0	0.0	0.0	0.0	4.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0
K05910	29725.0	22042.660000000003	8305.34	5096.0	8353.67	324.0	1523.67	322.0	2399.67	2265.34	3119.33	3314.0	2014.66	26186.0	28459.33	23236.0	20762.0	18439.67	21091.0	20955.67	24673.67	23865.0	28814.67	4494.34	14090.0	9453.0	11349.0	15756.0
K05913	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K05916	9318.75	832.25	8359.33	23681.1	17467.53	3682.08	4850.17	6185.42	2281.08	3272.83	2243.58	3971.04	2523.42	1260.75	147.25	1075.0	1740.0	2014.74	1958.75	1198.36	648.17	607.0	141.75	1810.75	3265.0	3425.08	3434.67	1700.75
K05917	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0
K05919	11.0	7275.17	4138.0	1438.67	246.5	21738.83	3101.83	20546.5	2675.0	3459.0	8909.16	2710.92	4145.16	5562.5	2812.5	554.0	709.5	366.5	1555.0	1572.67	501.5	1191.0	55.0	7253.5	571.5	528.4	92.0	37.0
K05921	332.0	92.0	234.83	601.45	595.39	151.91	170.17	87.67	103.33	74.33	40.33	63.0	57.67	24.0	44.0	850.0	1338.0	1243.98	113.75	2155.7200000000003	42.67	74.0	34.0	0.0	149.0	208.33	134.67	44.0
K05922	0.0	0.0	0.0	0.0	0.0	126.25	23.0	24.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	3.0	8.0	5.0
K05927	0.0	0.0	0.0	0.0	0.0	126.25	23.0	24.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	3.0	8.0	5.0
K05928	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K05929	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.67	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K05934	20.0	7236.17	3898.0	1592.52	454.36	8284.880000000001	3131.58	8796.1	2288.0	2723.5	6456.16	2276.17	3024.16	4915.5	1814.5	959.0	1132.0	696.99	1552.5	2539.03	441.5	750.6	86.0	1365.5	621.2	507.4	92.0	37.0
K05936	183.0	7282.17	3962.0	1605.52	471.36	8242.880000000001	3124.58	8780.1	2290.0	2731.5	6456.16	2278.67	3028.16	4927.5	1836.5	966.0	1132.0	731.99	1592.5	2548.03	459.5	787.6	103.0	1365.5	610.2	507.4	92.0	37.0
K05937	30860.0	25070.0	7536.5	14395.5	15607.0	1024.0	319.0	2139.0	2202.0	2564.0	3536.0	4313.0	1733.0	31570.0	34910.0	28512.0	25953.0	22946.0	26341.0	25947.0	30394.0	29419.0	35266.0	5442.0	17057.0	11435.0	11222.0	19267.0
K05939	31.42	35.42	3908.66	5509.77	5838.530000000001	1794.7399999999998	4154.0	2035.25	1992.75	2033.33	875.75	1453.08	1152.09	46.59	171.75	572.8299999999999	809.5	1374.07	1511.59	1110.03	895.5	267.34000000000003	323.41	67.75	3524.74	3543.58	3487.5	2358.42
K05946	31034.53	25667.67	11750.0	15019.17	15913.5	18152.27	1552.83	18299.7	2837.5	3724.0	9589.66	6898.42	6027.66	36987.5	39240.5	30452.0	27355.0	23805.0	30181.0	28208.17	32909.5	32268.2	38383.0	10339.5	17364.230000000003	11648.4	11255.0	19304.0
K05947	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K05951	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K05952	2.67	16.17	14.83	221.02	207.86	561.99	83.58	45.33	17.67	57.5	34.17	22.83	26.17	26.840000000000003	152.5	572.8299999999999	809.5	1369.32	122.84	1100.86	352.33	248.34	310.66	65.0	367.16	186.5	50.83	731.67
K05956	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K05962	0.0	0.0	0.0	0.0	0.0	21.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K05964	19.75	102.25	5917.83	5572.6	5855.530000000001	1602.91	4131.17	2022.42	1975.08	1983.83	895.9100000000001	1430.25	1790.42	4427.75	2914.25	2151.0	1915.0	1238.74	4532.75	2109.86	2536.17	2243.0	2925.75	2.75	3220.75	3388.08	3434.67	1624.75
K05966	19.75	102.25	5917.83	5792.45	6063.389999999999	1581.08	4106.17	2007.42	1975.08	1983.83	895.9100000000001	1430.25	1790.42	4427.75	2914.25	2569.0	2584.0000000000005	1825.73	4532.75	3179.3900000000003	2536.17	2243.0	2925.75	2.75	3215.75	3374.08	3434.67	1624.75
K05967	0.0	0.0	0.0	0.0	0.0	256.0	100.0	48.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	18.0	0.0	8.0	3.0	6.0	34.0	70.0	32.0	0.0	81.0	24.4	0.0	0.0
K05970	0.0	7.0	2.0	0.0	0.0	2383.5	376.8	4581.5	24208.83	34558.5	4743.8	7831.5	35126.0	2418.0	147.0	17.75	280.0	4.5	1182.75	3028.67	540.5	146.75	7.0	12386.0	487.33	221.0	24.0	184.0
K05973	23.0	27.0	2.0	0.0	0.0	152.0	24.0	9.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	29.0	8.0	0.0	0.0
K05977	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K05979	7.0	0.0	0.0	0.0	0.0	407.0	96.5	60.0	0.0	10.0	4.0	2.0	14.0	44.0	103.0	4.0	1.0	0.0	0.0	11.67	0.0	3.0	2.0	19.0	133.0	40.4	8.0	18.0
K05982	19.75	8.25	3904.83	5508.6	5838.530000000001	1629.33	4129.17	2007.42	1975.08	1991.83	841.58	1430.25	1129.42	28.75	120.25	422.0	669.0	591.74	1388.75	1086.03	543.17	19.0	12.75	2.75	3218.25	3374.08	3434.67	1624.75
K05984	19.75	8.25	3904.83	5508.6	5838.530000000001	1576.83	4105.17	2007.42	1975.08	1983.83	841.58	1430.25	1126.42	19.75	19.25	418.0	669.0	591.74	1388.75	1074.36	543.17	19.0	12.75	2.75	3215.75	3369.08	3434.67	1624.75
K05985	39761.53	33870.26	14489.240000000002	15748.9	16207.67	5933.42	3783.17	6341.37	3502.4700000000003	4367.84	8747.43	5718.55	4771.26	38756.0	39080.13	30454.8	27663.5	24135.37	29836.3	27539.37	32689.07	32699.800000000003	38764.87	7969.94	18999.1	12800.6	11671.0	21143.0
K05986	0.0	0.0	0.0	0.0	0.0	40.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K05988	0.0	0.0	0.0	0.0	0.0	5.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	241.5	0.0	0.0	0.0	182.5	0.0	0.0	0.0	15.0
K05989	0.0	0.0	249.0	0.0	28.0	1042.23	204.0	238.8	56858.0	83449.0	118.0	3473.0	87710.0	962.0	102.0	0.0	0.0	10.0	39.0	996.0	375.0	57.8	41.0	973.0	230.6	95.0	12.0	90.0
K05991	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K05992	52704.0	49500.0	11174.0	10574.0	19616.0	528.0	26.0	162.0	4107.0	3858.0	5670.0	6104.0	2074.0	63177.0	69885.0	56525.0	51193.0	44850.0	52309.0	51918.0	60903.0	58957.0	70682.0	10750.0	34164.0	22870.0	22444.0	38510.0
K05994	0.0	0.0	0.0	0.0	0.0	71.0	15.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.0	0.0	14.0	6.0
K05995	19.75	12.25	3904.83	5508.6	5838.530000000001	2394.8	4234.25	2190.6	4119.08	3435.33	969.75	1459.08	1254.92	19.75	19.25	419.25	671.0	591.74	1391.0	1327.86	543.17	39.85	15.5	244.42	3633.11	3572.25	3505.5	2316.42
K05996	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K05997	19.75	8.25	3904.83	5508.6	5838.530000000001	1634.83	4105.17	2011.92	1975.08	1983.83	841.58	1430.25	1131.92	19.75	19.25	418.0	669.0	591.74	1388.75	1074.36	543.17	19.0	12.75	2.75	3215.75	3374.08	3434.67	1624.75
K05998	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K05999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K06001	6.0	1531.17	4113.0	1438.67	253.5	21580.17	2697.73	22119.75	16497.58	21657.25	10644.06	6205.92	21249.16	4987.0	2007.0	516.0	566.5	82.25	1947.5	2104.17	677.75	522.0	20.5	12803.0	649.83	604.4	102.0	71.0
K06006	19.75	8.25	3904.83	5508.6	5838.530000000001	1695.33	4108.17	2007.42	1975.08	1981.83	841.58	1430.25	1126.42	19.75	19.25	418.0	669.0	591.74	1388.75	1074.36	543.17	19.0	12.75	2.75	3219.0	3374.08	3434.67	1624.75
K06011	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K06012	6.0	7275.17	4717.0	1438.67	253.5	21690.8	3136.83	19571.1	2711.5	3456.0	9139.16	3758.17	5135.66	5843.5	2941.5	563.0	717.0	358.0	1582.0	1664.67	528.5	1217.6	124.0	7262.5	601.2	526.4	88.0	37.0
K06013	11.0	4.0	0.0	0.0	0.0	569.25	90.0	88.0	609.33	402.0	9.0	0.0	3.0	672.0	0.0	2.0	31.0	0.0	6.0	3.67	0.0	0.0	2.0	0.0	115.0	42.0	14.0	22.0
K06015	163.0	5833.0	884.0	232.85	224.86	2178.66	454.75	1342.0	122.0	315.5	2680.0	454.5	549.0	1471.0	1052.0	432.0	690.0	630.99	51.0	1081.53	18.0	242.0	17.0	369.0	182.25	8.0	8.0	0.0
K06016	214.0	84.0	463.5	534.2	454.72	788.16	117.75	404.5	0.0	238.0	184.5	1011.0	1073.0	707.5	190.0	849.0	1369.0	1208.98	121.0	2222.2200000000003	18.0	37.0	17.0	98.0	106.0	36.0	0.0	0.0
K06019	0.0	0.0	57.5	45.0	24.5	266.5	70.5	134.5	0.0	5.5	36.5	0.0	6.0	28.5	25.5	7.0	25.0	30.0	93.5	28.0	37.5	29.0	0.0	0.0	38.33	21.4	0.0	0.0
K06020	11.0	4.0	0.0	0.0	0.0	146.0	15.0	9.0	0.0	0.0	5.0	0.0	3.0	672.0	0.0	2.0	31.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	26.0	8.0	0.0	0.0
K06021	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K06023	39771.53	35370.43	17987.24	17084.57	16461.17	23885.22	5619.0	23471.47	5995.97	6976.34	14242.09	8989.720000000001	9576.42	43244.5	40961.63	30968.8	28119.5	24218.37	31211.3	28789.04	33096.57	33142.4	38781.87	13118.44	19320.63	13331.6	11755.0	21177.0
K06024	39948.53	35427.43	18053.24	17097.57	16478.17	24525.72	5772.5	23622.47	5995.97	7080.34	14242.09	9012.51	9589.92	42613.0	41007.63	30979.8	28091.5	24253.37	31314.3	28801.04	33121.57	33280.4	38799.62	13118.44	19402.8	13369.1	11755.0	21212.0
K06027	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4	0.0	0.0
K06034	0.0	0.0	0.0	0.0	0.0	4.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K06039	22.42	24.42	3906.66	5509.77	5838.530000000001	1735.9899999999998	4126.0	2013.75	1992.75	2027.33	875.75	1453.08	1146.92	46.59	171.75	572.8299999999999	809.5	1374.07	1511.59	1106.36	895.5	267.34000000000003	323.41	72.25	3501.66	3543.58	3485.5	2356.42
K06041	217.42	85.42	3974.66	5522.77	5855.530000000001	3975.24	4528.4	4449.0	15894.83	20526.08	3294.15	5397.62	19062.92	2659.59	270.25	626.8299999999999	1243.5	1655.82	2275.59	2200.03	1270.75	857.3399999999999	381.91	10042.75	3976.99	3686.58	3517.5	2436.42
K06042	183.0	7282.17	3632.0	1605.52	471.36	8279.880000000001	3121.58	8432.6	2294.0	2686.0	6431.66	1338.67	2094.16	4913.0	1826.5	966.0	1132.0	731.99	1517.5	2483.53	459.5	787.6	103.0	1365.5	610.2	507.4	92.0	37.0
K06044	163.0	50.0	64.0	232.85	224.86	161.75	39.0	11.75	0.0	4.0	0.0	2.5	0.0	12.0	22.0	425.0	669.0	621.99	40.0	1078.53	18.0	37.0	17.75	0.0	21.0	8.0	0.0	0.0
K06045	0.0	4.0	0.0	0.0	0.0	162.0	15.0	0.0	0.0	6.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	2.01	0.0	0.0	0.0	0.0	28.33	8.0	0.0	0.0
K06047	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K06048	193.75	58.25	4034.16	5617.6	5956.200000000001	1859.33	4301.84	2116.09	2078.41	2058.16	881.91	1493.25	1193.09	31.75	41.25	427.0	669.0	626.74	1452.75	1084.03	567.84	59.0	30.5	2.75	3415.75	3581.91	3569.34	1668.75
K06049	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K06072	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K06073	19.75	8.25	3983.16	5604.6	5939.200000000001	1681.83	4266.84	2095.09	2078.41	2058.16	881.91	1493.25	1184.09	19.75	19.25	418.0	669.0	591.74	1412.75	1074.36	549.84	19.0	12.75	2.75	3368.0	3572.41	3569.34	1668.75
K06074	19.75	8.25	3904.83	5508.6	5838.530000000001	1610.83	4108.17	2007.42	1975.08	1983.83	841.58	1430.25	1126.42	19.75	19.25	418.0	669.0	591.74	1388.75	1074.36	543.17	19.0	12.75	2.75	3219.0	3374.08	3434.67	1624.75
K06075	191.75	69.25	4030.83	5741.45	6063.389999999999	2393.66	4415.92	2093.17	2064.08	2213.33	1055.58	1458.25	1126.42	31.75	41.25	847.0	1338.0	1213.73	1436.75	2166.2200000000003	561.17	61.0	29.75	132.75	3256.25	3382.08	3434.67	1624.75
K06076	357.42	127.42	4049.66	5535.77	5872.530000000001	3159.24	4539.4	2156.75	13962.08	19144.33	888.15	2211.95	18944.42	777.5899999999999	217.75	586.8299999999999	840.5	1444.07	1597.59	1368.86	1006.5	341.34000000000003	357.41	382.25	3741.91	3669.58	3511.5	2452.42
K06077	185.42	78.42	3970.66	5742.62	6063.389999999999	1891.99	4168.0	2035.25	1998.75	2031.33	880.75	1455.58	1152.42	58.59	193.75	997.83	1478.5000000000002	1996.06	1551.59	2184.2200000000003	913.5	304.34000000000003	340.41	67.75	3552.99	3551.58	3487.5	2356.42
K06078	39.5	16.5	7859.49	10853.6	11524.87	3361.33	8396.26	4126.76	4053.49	4051.99	1723.49	2923.5	2310.51	39.5	38.5	418.0	669.0	596.49	2791.75	1079.86	1093.01	38.0	25.5	5.5	6621.75	6949.49	7004.01	3293.5
K06079	19.75	8.25	3904.83	5508.6	5838.530000000001	1753.33	4152.17	2014.42	1975.08	1992.83	841.58	1430.25	1126.42	19.75	19.25	418.0	669.0	591.74	1388.75	1074.36	543.17	19.0	12.75	9.75	3220.75	3388.08	3434.67	1624.75
K06080	19.75	8.25	3904.83	5508.6	5838.530000000001	1635.33	4105.17	2007.42	1975.08	1983.83	841.58	1430.25	1126.42	19.75	19.25	418.0	669.0	591.74	1388.75	1074.36	543.17	19.0	12.75	2.75	3215.75	3374.08	3434.67	1624.75
K06113	0.0	0.0	249.0	0.0	0.0	862.0	130.2	106.0	609.33	408.0	9.2	0.0	18.0	25.0	24.0	2.5	0.0	10.0	29.5	247.5	0.0	32.5	39.0	295.5	151.0	69.0	12.0	47.0
K06118	0.0	0.0	0.0	0.0	0.0	56.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.5	0.0	0.0
K06120	0.0	0.0	0.0	0.0	0.0	96.13	5.75	13.6	36.0	26.0	36.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.6	0.0	0.0	9.2	0.0	0.0	0.0
K06121	0.0	0.0	0.0	0.0	0.0	96.13	5.75	13.6	36.0	26.0	36.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.6	0.0	0.0	9.2	0.0	0.0	0.0
K06122	0.0	0.0	0.0	0.0	0.0	23.33	5.75	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K06125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
