function	071B	077B	091B	093B	100B	101B	218B	219B	220B	224B	242B	245B	246B	248B	073B	075B	081B	083B	085B	088B	097B	105B	106B	107B	215B	226B	227B	228B	235B
K00128	34705.68	14314.84	26064.65	59657.67	56598.25	10394.4	24144.07	18061.83	14448.41	20251.14	12013.54	12369.42	10478.93	18095.44	9656.66	5694.55	6183.3	8001.07	5020.76	4732.75	1955.99	1943.0	2264.82	2004.3	5607.06	9710.75	3290.44	3352.67	7850.83
K00129	0.0	0.0	0.0	0.0	0.0	0.0	8.67	7.67	27.25	18.34	19.33	21.0	25.42	32.09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.25	0.0	30.17	23.92	15.75	0.0	25.17
K00130	10460.67	5204.45	10670.51	20088.04	19133.5	3993.500000000001	7989.59	8507.67	3750.61	6245.17	3575.58	5453.17	2845.56	5507.450000000001	3929.42	2128.35	2038.73	3514.84	1664.51	1666.79	5799.089999999999	943.4	852.0	798.85	1490.83	2899.6000000000004	1003.16	1373.25	2294.46
K00131	2174.23	2779.0	2003.73	3047.82	1197.75	1521.2	822.35	605.0	713.0	1335.5	1344.75	1286.75	1152.84	1353.42	7071.4	2368.2000000000003	1275.67	2560.08	953.42	3296.42	905.0	1563.0	994.12	1060.0	915.5	1598.0	1289.43	1466.0	1448.1
K00132	0.0	0.0	4.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.5	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0
K00133	24361.6	7096.129999999999	15712.06	22636.08	21668.050000000003	5340.200000000001	13425.09	11107.7	16831.190000000002	14220.15	11186.45	9231.94	11621.5	15389.740000000002	25572.240000000005	46919.59	30502.370000000003	31481.75	35490.41	33027.62	52993.170000000006	31322.36	4826.610000000001	25967.68	9469.93	17613.530000000002	8219.63	11973.73	13932.36
K00134	36576.93	9842.61	25644.520000000004	40646.25	40363.05	8857.36	22163.65	20200.82	22301.92	21205.14	15821.52	15205.07	15455.14	22726.56	27368.240000000005	47849.060000000005	31182.58	33293.869999999995	36294.42	33841.880000000005	56017.48	31867.86	5329.6900000000005	26336.730000000003	11681.149999999998	21936.78	9688.21	13495.649999999998	16745.0
K00135	17418.17	8390.25	18256.67	24276.35	19542.5	4441.15	10036.43	9421.2	7815.79	9292.35	6530.39	7148.91	6350.1	9560.66	9188.0	4603.65	5056.08	5180.33	4339.18	5162.32	6596.669999999999	1790.3	1536.25	1564.65	3687.8	6702.68	2247.91	2345.33	5014.8
K00137	1818.66	2607.75	3339.41	1983.79	847.25	1257.35	628.4200000000001	2810.0	432.33	1170.19	1048.33	2081.75	1169.12	977.59	3233.75	1472.75	999.84	2342.87	842.59	953.84	2932.4	808.4	629.5	659.25	615.87	1754.34	645.25	1039.75	1378.12
K00138	2035.83	2975.35	4671.13	2251.71	919.5	1377.0000000000002	1904.07	3197.75	2989.76	2854.58	2941.03	2711.92	3129.39	3423.01	3453.0	1615.05	1116.4799999999998	2494.12	942.01	1096.62	2937.94	880.9	705.75	713.05	1981.08	4055.85	1456.3300000000002	1675.42	2802.54
K00140	4836.49	5648.13	4160.39	4884.77	1531.91	1984.5	2106.9100000000003	1372.68	3341.49	3634.77	3360.92	2543.1800000000003	3580.4700000000003	3717.6100000000006	6715.17	4477.77	4196.44	8081.51	4020.440000000001	2605.12	6499.679999999999	2104.06	1811.66	1587.9299999999998	2290.16	3920.26	2128.98	2347.1800000000003	3874.45
K00141	935.0	1485.0	763.0	1118.26	428.25	612.85	333.0	207.0	323.0	711.25	755.75	631.75	703.75	624.1700000000001	1723.0	759.0	509.0	1313.97	463.25	511.75	2715.15	397.0	343.0	328.0	383.62	675.25	251.0	404.0	777.0
K00145	11712.73	5416.4	11649.03	20607.02	19271.05	4190.09	11744.27	9959.09	13729.9	12196.07	8909.02	7404.69	9470.4	12357.490000000002	5212.57	3779.92	3920.64	7313.5	3913.74	2538.28	4151.69	1847.06	1758.0300000000002	1390.6799999999998	6117.280000000001	10348.95	4102.98	3706.75	8031.59
K00146	3001.17	2604.35	3368.88	2055.87	856.5	1264.7500000000002	653.84	2825.67	504.0799999999999	1200.7799999999995	1147.41	2155.75	1250.17	1139.1	3352.08	1528.55	1160.77	2358.62	841.67	968.62	2932.4	816.4	670.5	660.05	654.0400000000001	1787.76	657.25	1059.25	1375.54
K00147	16685.059999999998	4496.23	9244.19	5109.32	2993.16	2130.2	5280.27	5222.43	11781.31	7602.39	7368.1	5175.040000000001	8337.02	9573.27	23879.57	46169.67	29141.31	29796.93	33500.35	32480.45	49955.19	30814.560000000005	4375.03	25430.68	7863.44	14791.04	7341.9	10942.25	11258.92
K00148	1002.33	1352.5	712.66	1084.59	428.25	604.0	340.6	166.0	279.0	603.25	620.75	564.75	570.75	608.1700000000001	1629.33	741.0	502.34	1122.25	426.59	482.09	212.0	417.0	318.0	328.0	306.34	532.25	218.0	405.0	684.34
K00150	0.0	38.0	461.0	0.0	0.0	0.0	0.0	0.0	30.0	11.0	32.0	0.0	41.5	28.0	29.0	27.0	0.0	23.0	2.0	7.0	0.0	0.0	0.0	0.0	15.0	22.0	20.0	0.0	30.0
K00151	880.0	1299.5	686.5	980.2	423.0	605.85	378.22	171.33	309.08	679.77	646.25	531.0	633.12	623.01	1614.0	699.0	490.6	1242.12	412.0	477.2	2720.4	398.4	315.25	328.0	390.87	606.59	268.75	410.0	829.87
K00153	50.17	154.5	935.5	89.0	57.0	74.0	113.0	8.0	302.25	174.0	89.5	49.0	238.0	211.75	39.0	35.5	10.0	0.0	6.5	10.5	21.25	5.5	28.25	14.0	100.17	259.5	43.0	35.0	143.17000000000002
K00154	1000.83	1522.2	843.9300000000001	1101.09	432.75	631.8	1203.38	470.5	1735.9299999999998	1484.89	1815.84	993.59	1612.91	2077.42	1731.67	797.6	512.96	1157.75	471.09	525.92	212.0	422.0	340.75	360.6	1157.62	1550.53	667.99	740.67	1604.0
K00156	703.1700000000001	235.5	3150.25	383.37	53.5	243.35	807.47	2665.0	1690.41	1105.56	1234.75	1604.25	1649.83	1410.18	99.75	84.25	153.1	267.12	35.0	146.28	2524.94	61.9	51.5	17.25	888.4500000000002	2285.17	740.0	722.75	1090.79
K00158	9696.7	1422.53	6694.03	17484.4	18419.78	2933.88	7157.67	6127.87	2516.53	4942.66	2236.33	3619.81	1384.0	4395.97	366.0	213.0	912.4	532.0	1761.12	235.34	529.8299999999999	341.8	243.0	252.0	527.06	968.17	286.3	206.27	603.99
K00161	26034.01	6545.700000000001	12577.99	22279.36	21118.0	4600.56	8645.4	6899.47	5477.53	7418.93	4561.43	4956.61	3787.08	7096.530000000001	23274.12	45090.37	28394.4	26591.49	32065.84	32482.0	46982.490000000005	29978.3	3872.68	25021.8	4093.77	8349.650000000001	4504.82	8635.07	6798.2
K00162	26034.01	6523.700000000001	12617.99	22279.36	21118.0	4613.56	8629.4	6899.47	5411.53	7395.93	4538.43	4956.61	3741.08	7043.53	23268.79	45090.37	28394.4	26591.49	32065.84	32479.67	46982.490000000005	29978.3	3872.68	25021.8	4065.77	8329.650000000001	4487.82	8635.07	6798.2
K00163	2169.5	3215.6	4892.3	2717.62	1008.41	1385.0000000000002	2006.6600000000003	3717.76	2972.3500000000004	3068.49	2911.34	3185.6800000000003	2976.64	3362.3500000000004	4581.84	3201.7200000000003	2841.6400000000003	6342.02	3072.76	1555.2	3747.11	1656.06	1364.91	1155.38	2096.79	4121.360000000001	2000.98	2157.93	3165.37
K00164	10641.16	4081.35	10035.21	19320.370000000003	18795.16	3461.5	8691.13	9179.51	5812.92	7453.99	4527.62	5630.18	3974.77	6793.65	3542.17	3037.7200000000003	3351.6400000000003	6100.1	3455.1800000000003	1716.78	3871.86	1299.06	1320.66	978.38	2370.75	4628.360000000001	2055.9	2024.93	3266.62
K00166	10395.33	3582.0	7522.83	18641.42	18694.75	3171.5	7270.77	5801.33	2916.67	5312.58	2654.2	3614.75	1946.75	4466.92	2290.0	1341.0	1516.67	1981.75	1205.42	1109.5800000000002	552.0	470.0	538.75	447.0	893.8299999999999	1305.0	578.67	587.0	1222.0
K00167	10395.33	3608.0	7522.83	18669.42	18694.75	3171.5	7270.77	5801.33	2930.67	5329.58	2654.2	3614.75	1946.75	4478.92	2295.33	1341.0	1549.67	1994.75	1205.42	1114.25	552.0	470.0	538.75	447.0	893.8299999999999	1305.0	578.67	587.0	1222.0
K00169	0.0	17.0	45.75	20.0	0.0	12.5	287.0	118.25	755.0	474.25	366.0	198.25	547.5	633.5	0.0	8.0	9.0	6.0	7.0	0.0	11.0	0.0	11.0	26.0	354.5	630.5	147.75	186.5	405.25
K00170	0.0	17.0	20.75	20.0	0.0	12.5	287.0	118.25	716.0	489.25	356.0	174.25	391.5	538.5	0.0	8.0	9.0	6.0	7.0	0.0	3.0	0.0	11.0	26.0	309.5	562.5	123.75	147.5	388.25
K00171	0.0	6.0	20.75	8.0	0.0	12.5	211.0	79.25	542.5	317.25	252.0	133.25	260.5	366.5	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	12.0	242.5	416.5	95.75	127.5	248.25
K00172	0.0	17.0	45.75	20.0	0.0	12.5	350.0	155.25	822.0	580.25	400.0	237.25	539.5	743.5	0.0	8.0	9.0	6.0	7.0	0.0	11.0	0.0	11.0	26.0	407.5	707.5	139.75	206.5	437.25
K00174	7043.84	1394.17	6117.25	16861.489999999998	18231.0	2785.16	10620.86	6449.38	12492.36	9670.7	7461.91	4939.75	8085.45	10470.34	221.33	156.67000000000002	370.33	650.66	364.0	282.17	324.66	224.0	246.33	238.8	4621.27	7629.630000000001	2703.86	2137.34	6037.15
K00175	7043.84	1394.17	6117.25	16861.489999999998	18231.0	2785.16	10559.86	6449.38	12310.36	9594.7	7398.91	4857.75	7967.45	10417.34	221.33	156.67000000000002	370.33	650.66	364.0	282.17	324.66	224.0	246.9	238.8	4601.27	7549.630000000001	2695.29	2056.34	5887.15
K00176	70.0	45.0	419.92	253.25	6.0	91.0	2356.93	594.55	6270.129999999999	3197.01	3554.58	1204.75	4225.89	4362.42	60.0	40.0	115.0	98.0	10.0	86.0	25.0	78.0	85.0	81.3	2695.1	4429.13	1642.07	1149.57	3410.9
K00177	70.0	45.0	226.92	253.25	6.0	91.0	2417.93	594.55	6473.879999999999	3287.01	3587.58	1304.75	4395.89	4464.42	60.0	40.0	115.0	99.0	10.0	86.0	25.0	78.0	85.0	81.3	2744.1	4533.13	1681.07	1234.57	3563.63
K00179	139.0	172.0	197.5	123.67	7.0	25.0	1101.1799999999998	203.5	2956.53	1750.31	1879.68	602.1	2099.59	2252.62	152.0	81.0	81.0	92.0	61.0	53.0	14.0	44.0	50.0	14.0	1296.05	2379.33	773.62	692.77	1801.98
K00180	139.0	172.0	197.5	123.67	7.0	25.0	1101.1799999999998	203.5	2987.53	1750.31	1868.68	612.1	2151.59	2286.62	152.0	81.0	81.0	92.0	61.0	53.0	14.0	44.0	50.0	14.0	1301.05	2419.83	775.62	686.77	1787.98
K00183	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K00184	36.0	27.67	56.33	142.66	0.0	115.0	414.17	61.0	958.17	618.0	664.25	188.0	638.38	722.05	74.0	11.0	58.0	64.66	42.0	27.66	5.33	6.0	80.0	26.0	448.5	765.3299999999999	212.0	194.5	617.0
K00185	36.0	27.67	52.33	127.66	0.0	115.0	383.17	43.0	831.6700000000001	558.0	597.0	170.0	604.38	613.05	59.0	11.0	58.0	64.66	37.0	24.66	5.33	6.0	80.0	26.0	431.83	694.3299999999999	212.0	194.5	511.5
K00186	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.0	13.0	32.0	0.0	41.5	25.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	22.0	20.0	0.0	30.0
K00187	0.0	0.0	11.0	0.0	0.0	0.0	3.0	0.0	63.0	19.0	41.0	0.0	62.5	50.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.0	22.0	20.0	0.0	36.0
K00188	0.0	0.0	11.0	0.0	0.0	0.0	3.0	0.0	63.0	19.0	41.0	0.0	62.5	50.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.0	22.0	20.0	0.0	36.0
K00192	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.5	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K00193	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.5	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K00194	0.0	0.0	0.0	0.0	0.0	0.0	174.0	70.0	561.0	268.75	322.25	136.0	315.5	457.75	0.0	8.0	0.0	0.0	16.0	0.0	0.0	0.0	14.0	0.0	217.0	440.75	190.0	126.75	333.0
K00195	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.5	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K00196	0.0	0.0	0.0	0.0	0.0	8.0	252.75	6.0	548.0	388.25	236.0	202.0	598.9200000000001	412.5	38.0	8.0	0.0	0.0	16.0	1.5	0.0	0.0	14.0	0.0	280.0	419.4	216.0	194.0	449.63
K00197	0.0	0.0	0.0	0.0	0.0	0.0	174.0	70.0	555.4	294.85	325.65	137.8	317.1	469.35	0.0	8.0	0.0	0.0	16.0	0.0	0.0	0.0	25.0	0.0	222.4	444.75	190.0	128.75	339.0
K00198	54.0	0.0	58.0	0.0	32.0	37.0	387.75	89.0	1110.3	509.7	592.55	296.6	860.2	966.95	0.0	2.0	24.0	2.0	32.0	3.0	0.0	4.0	68.57	29.0	582.8	989.65	414.43	279.25	652.56
K00200	0.0	3.67	1.33	79.66	3.5	0.0	0.0	0.0	68.0	11.0	36.5	0.0	52.5	37.0	22.0	8.0	0.0	25.66	8.0	3.0	2.33	8.0	0.0	0.0	20.67	35.0	24.0	0.0	30.0
K00201	0.0	3.67	1.33	79.66	3.5	0.0	0.0	0.0	27.0	11.0	36.5	0.0	44.5	37.0	22.0	8.0	0.0	25.66	8.0	3.0	2.33	8.0	0.0	0.0	20.67	35.0	20.0	0.0	30.0
K00202	0.0	3.67	1.33	79.66	3.5	0.0	0.0	0.0	27.0	11.0	36.5	0.0	61.0	37.0	22.0	16.0	0.0	25.66	8.0	3.0	2.33	8.0	0.0	0.0	20.67	35.0	20.0	0.0	30.0
K00203	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.0	11.0	32.0	0.0	41.5	25.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	22.0	20.0	0.0	30.0
K00204	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.0	11.0	32.0	0.0	41.5	25.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	22.0	20.0	0.0	30.0
K00205	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	54.0	22.0	64.0	0.0	83.0	50.0	0.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30.0	44.0	40.0	0.0	60.0
K00208	23912.83	6359.23	14335.46	21663.5	20797.41	4196.5	9920.94	9891.1	8489.51	9019.36	6591.950000000001	6831.820000000001	5968.06	9055.76	20556.5	45731.22	29860.04	30238.85	34109.76	30645.33	49798.57	30035.560000000005	4035.91	25111.68	5261.51	11018.99	5234.64	9448.670000000002	8892.98
K00209	104.0	40.5	58.0	14.25	28.75	26.0	714.4300000000001	203.33	1701.06	1090.35	1070.09	529.4200000000001	1191.9	1374.96	28.67	34.0	14.6	22.25	20.59	17.95	3.12	38.0	47.75	33.0	880.28	1251.69	458.16	390.58	1116.91
K00210	0.0	3.0	45.5	90.0	0.0	0.0	140.1	42.5	328.82	173.44	184.46	76.0	167.64	227.67	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	127.0	139.82999999999998	71.5	47.4	143.75
K00211	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	5.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0
K00213	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K00214	0.0	6.0	26.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	29.0	3.0	0.0	23.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K00215	23502.6	5788.129999999999	15047.56	21670.08	21252.050000000003	4759.85	13172.0	11019.7	17029.440000000002	13723.73	10775.45	8796.939999999999	11231.25	15181.990000000002	23946.24	46225.34	30001.370000000003	30241.03	35078.74	32563.620000000003	50279.52	30925.36	4539.61	25627.68	9240.009999999998	17411.24	8047.549999999999	11657.65	13390.89
K00216	50.67	103.75	2033.75	109.45	29.25	149.60000000000002	178.87	2555.0	353.58	284.94	323.83	1145.75	459.87	343.84000000000003	28.75	27.55	15.1	339.59	20.25	38.7	5029.549999999999	14.4	39.5	4.05	229.04	1239.84	346.25	375.08	204.12
K00217	0.0	43.0	11.0	0.0	0.0	0.0	0.0	0.0	7.5	0.0	0.0	12.0	31.0	1.75	21.0	15.0	0.0	4.0	0.0	0.0	0.0	0.0	2.25	0.0	0.0	43.75	0.0	0.0	23.5
K00218	19.0	6.0	26.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	10.0	52.0	34.67	29.0	3.0	0.0	23.0	0.0	7.0	0.0	0.0	0.0	0.0	15.0	24.0	8.0	9.0	7.0
K00219	991.5	1330.95	2840.68	1019.87	442.0	767.4	1233.4	2899.0	2008.89	1555.47	1879.42	2133.34	1842.89	2171.76	1678.67	757.35	523.1	1289.62	430.34	530.62	2722.69	448.4	344.25	351.85	1290.52	2455.79	879.24	1043.4199999999998	1686.79
K00220	1141.0	1174.0	1541.0	1384.0	93.5	65.0	89.0	24.5	292.9	137.0	85.5	41.0	174.0	153.0	589.0	547.0	944.0	508.0	519.0	578.0	77.0	28.0	166.0	116.0	98.3	203.5	57.5	51.0	171.0
K00221	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K00226	21021.77	2735.53	7265.43	18323.13	20807.0	3679.96	7949.93	6366.87	4380.24	5855.98	3759.93	4149.74	2464.59	5771.17	23259.4	51075.87	31404.73	28198.33	37053.0	36062.67	54759.08	34897.3	3503.13	28786.0	3439.08	7596.5	4199.62	8094.02	6100.08
K00227	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K00228	2234.83	2720.35	4587.88	2757.74	531.5	867.0	1568.47	2922.5	2462.51	2055.83	2298.0	2269.67	2287.27	2429.06	2412.67	1379.55	1546.8100000000002	1908.02	1024.34	1197.62	2796.69	490.4	561.25	487.05	1631.25	2989.53	1085.91	1237.25	2172.12
K00230	42.83	70.33	2124.75	110.95	86.91	123.35	423.53	3152.6800000000003	893.3199999999999	811.77	421.0	1545.26	659.3900000000001	704.34	995.59	1580.42	1721.9299999999998	3974.690000000001	2110.26	462.03	3299.53	799.5600000000001	641.66	465.58	573.21	1830.02	1040.4	1011.76	849.6199999999999
K00231	9080.67	1343.17	6670.33	16546.66	18267.0	2657.5	7223.62	5699.8	3517.59	5161.950000000001	2633.22	3218.4	2109.05	4578.7	175.0	147.5	154.0	448.66	317.5	191.83	300.58	77.5	165.25	72.8	977.39	1833.62	587.1600000000001	404.17	1152.1799999999998
K00232	38.67	43.0	0.0	22.0	0.0	71.0	58.0	8.0	212.25	102.0	28.5	49.0	178.0	101.75	0.0	0.0	0.0	0.0	3.0	5.0	0.0	0.0	2.25	14.0	90.67	169.0	0.0	0.0	67.67
K00239	10848.17	4213.52	11236.46	19599.45	18802.0	3608.0	10275.07	8825.380000000001	9770.51	9136.57	6751.38	6149.120000000001	6856.9400000000005	9443.66	2654.0	1518.05	1801.81	2439.28	1392.84	1415.45	3123.0199999999995	619.9	797.75	650.35	4051.11	6791.41	2321.65	2326.32	5290.12
K00240	10859.17	4194.52	11190.71	19584.45	18802.5	3595.5	10080.17	8760.130000000001	9225.51	8986.32	6516.38	6050.870000000001	6398.9400000000005	9113.08	2654.0	1518.05	1801.81	2450.28	1387.84	1395.45	3115.0199999999995	637.9	770.5	644.35	3790.61	6458.16	2184.9	2229.82	4965.87
K00241	10807.5	4181.52	11185.71	19500.45	18798.5	3575.5	9985.57	8746.130000000001	8948.51	8854.32	6432.38	6050.870000000001	6327.9400000000005	8959.41	2654.0	1518.05	1801.81	2431.28	1356.84	1394.7800000000002	3114.2699999999995	619.9	765.5	616.35	3708.61	6369.76	2178.9	2200.82	4858.4
K00242	2262.5	2798.35	4528.88	2859.54	555.5	822.0	1462.47	2936.83	2293.01	1939.16	2081.92	2228.67	2058.89	2416.76	2393.0	1365.55	1516.8100000000002	1865.62	1005.34	1171.62	2814.69	494.4	569.5	461.05	1478.58	2809.28	978.41	1116.75	2048.29
K00243	21890.6	4055.03	10168.68	19390.8	20986.64	4306.35	10260.39	7125.52	9699.62	9266.47	6839.38	5867.71	6243.339999999999	9815.78	22051.07	43959.87	27188.4	25551.68	32368.65	31311.09	46866.16	30000.3	3504.45	24975.3	5737.11	11100.17	5463.15	9448.8	9164.57
K00244	12517.83	1623.9599999999998	5430.75	1236.75	2127.3	840.0899999999999	2571.7	4500.22	4167.31	3196.7699999999995	2849.13	3361.5000000000005	2599.43	4323.88	21062.59	44664.42	28063.93	28019.01	33646.82	31060.7	52102.68	30100.460000000003	3459.91	24801.58	4224.21	9443.53	4919.4	9008.59	7013.45
K00245	46.83	100.58	2209.42	133.95	91.41	123.35	746.53	3278.6800000000003	1589.57	1223.52	852.0	1771.76	1026.03	1177.59	1025.59	1580.42	1706.9299999999998	3992.690000000001	2115.26	455.03	3297.24	803.5600000000001	641.66	471.58	937.29	2355.52	1192.9	1113.26	1329.45
K00246	46.83	108.33	2209.42	133.95	91.41	123.35	746.53	3278.6800000000003	1575.57	1223.52	852.0	1771.76	1026.03	1190.59	1025.59	1580.42	1706.9299999999998	3992.690000000001	2115.26	455.03	3297.24	803.5600000000001	641.66	465.58	937.29	2355.52	1192.9	1113.26	1329.45
K00247	42.83	77.33	2163.25	97.95	91.41	123.35	563.53	3205.1800000000003	1256.57	967.02	625.0	1668.26	826.03	874.59	1025.59	1580.42	1697.9299999999998	3961.690000000001	2115.26	455.03	3297.24	793.5600000000001	641.66	465.58	775.96	2034.52	1102.4	1079.59	1064.95
K00248	971.83	1545.0	1342.33	1220.7600000000002	424.25	671.0	1737.18	698.0	4074.41	2592.92	2566.17	1144.75	2859.34	3313.5	1840.66	848.0	543.67	1256.95	529.42	599.0799999999999	228.0	437.0	437.39	448.0	2042.5	2691.25	1206.86	1097.75	2611.6
K00249	11066.34	7151.2	6775.92	7114.35	1163.5	1598.2	2079.16	753.3299999999999	4115.950000000001	3116.47	3746.79	1769.34	3607.0	3927.18	5582.65	3457.4	4052.97	4141.0	2850.68	3040.0	646.0	954.0	1206.75	1070.4	2582.69	3955.85	1746.8300000000002	1573.84	3347.16
K00252	9021.17	3876.1	8046.13	18912.42	18663.25	3345.9	7955.269999999999	5880.33	4320.51	6506.08	3754.25	3961.76	2997.13	5825.650000000001	2367.0	1385.3	1549.67	2085.75	1251.92	1180.75	556.91	485.5	573.5	491.8	1496.2799999999995	2599.34	843.8299999999999	994.51	2217.33
K00253	2211.83	2649.6	2458.13	2611.09	526.25	679.65	925.18	363.0	1591.67	1395.75	1584.67	883.92	1316.41	1732.34	2329.25	1352.8	1495.42	1676.75	990.76	1117.25	286.0	470.0	506.75	451.8	917.7	1319.09	610.8299999999999	666.67	1449.5
K00254	2362.83	2982.68	5781.3	2929.04	696.1599999999999	983.0	2758.13	3805.26	5199.92	4002.24	3737.34	3178.9300000000003	4187.27	4634.15	3468.84	2982.7200000000003	3276.6400000000003	5740.4400000000005	3133.18	1653.78	3620.78	1306.06	1281.66	943.38	2860.58	5542.1900000000005	2335.48	2333.4300000000003	4130.87
K00255	0.0	30.2	5.6	0.0	0.0	7.4	460.66	175.0	651.81	383.28	621.34	216.34	464.0	822.84	6.0	3.8	0.58	0.0	0.0	0.0	0.0	0.0	0.0	7.8	426.1	465.68	176.66	139.34	399.0
K00256	11.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	15.0	0.0	22.0	0.0	0.0	0.67	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	4.0
K00257	17103.34	11009.1	13914.45	25763.78	20157.0	5468.0	11848.25	7052.49	11481.19	11874.91	10217.77	7056.35	9484.51	12739.23	9115.5	5016.0	5201.01	6800.5	3923.86	4059.51	1350.0	1846.0	1970.75	1822.5	5904.530000000001	8458.390000000001	3511.77	3489.95	7909.08
K00259	10067.07	3072.8	9411.23	20041.94	18903.16	3559.86	8459.630000000001	6495.21	6422.43	7120.87	3837.29	3928.88	4009.53	6614.780000000001	5954.24	3242.79	3236.16	5271.48	3326.51	3448.83	1669.83	1858.66	1578.54	1255.83	2065.49	3989.48	1746.69	1555.1999999999998	2867.46
K00260	8418.67	1249.0	5482.0	16533.33	18372.0	2581.66	6948.0	5691.0	2996.5	4805.75	2169.53	3034.0	1459.92	4068.25	75.0	78.67	106.33	446.6	269.0	127.67	277.33	61.0	125.33	43.0	644.0	1080.42	411.17	271.75	769.0
K00261	227.67	246.37	299.93	284.33	36.0	181.25	363.75	82.66	817.0	574.75	548.09	251.67	606.98	884.6000000000001	203.66	82.8	84.0	321.38	95.0	100.33	2507.7699999999995	12.0	103.25	78.8	490.04	606.4300000000001	326.08	158.17000000000002	497.0
K00262	13852.73	1944.81	5630.780000000001	2661.9	2440.66	1491.7	6014.859999999999	5061.85	13718.82	8090.990000000001	8366.75	5195.74	9621.79	10673.01	21508.57	44781.92	27692.97	28126.6	32466.01	31439.78	49564.07	30322.560000000005	3835.28	24857.18	8441.57	15857.6	7598.69	11140.36	11686.17
K00263	2563.83	1451.0	1109.33	1073.42	454.75	594.0	652.1	238.33	1019.0	995.58	1220.95	692.75	1088.13	1090.63	1664.0	769.0	569.67	1128.75	432.42	515.25	212.0	409.0	362.75	344.0	687.5	1146.17	450.67	562.0	1048.0
K00264	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K00265	10716.67	3939.57	10101.63	19210.25	18709.5	3463.25	9284.66	8885.58	7532.450000000001	7977.3	5585.61	5738.22	5183.49	7785.24	2516.75	1465.55	1675.0600000000002	2348.95	1338.34	1340.95	3086.7699999999995	559.4	639.5	563.35	3056.79	5454.43	1885.98	1868.32	3964.42
