function	050A	051A	052A	058A	059A	060A	064A	065A	066A	067A	073A	074A	075A	080A	081A	082A	083A	084A	085A	086A	087A	088A	095A	096A	097A	102A	103A	104A	105A	106A	107A	214A	215A	216A	226A	227A	228A	229A	230A	231A	232A	233A	234A	235A	236A	237A	238A	239A	240A	139A	140A	141A	142A	143A	144A	145A	146A	147A	148A	149A	150A	151A	152A	153A	154A	155A	156A	157A	158A	159A	160A	161A	162A	163A	164A	165A	166A	167A	168A	169A	249A	250A	251A	252A	253A	254A	255A	256A	257A	258A	259A	260A	261A	262A	263A	108A	109A	110A	111A	112A	113A	114A	115A	116A	117A	118A	119A	120A	121A	122A	123A	124A	125A	126A	127A	128A	129A	130A	131A	132A	133A	134A	135A	136A	137A	138A	1	2	3	7	8	11	13	14	15	22	23	24	25	30	40	41	42	43	46	47	48	49
EC:3.4.11.9	13500.1	27449.22	30481.0	29129.81	30090.25	22724.47	33898.6	35273.93	28609.87	33540.74	45543.09	38933.47	41311.880000000005	28396.96	31642.88	34486.35999999999	29131.5	23908.78	25728.69	21750.090000000004	35782.509999999995	33929.64	29937.27	28913.03	31893.07	36428.93	36390.9	9615.46	34482.32	33914.99	39275.78	38864.58	27486.19	15041.13	23558.79	17073.58	15286.5	15487.15	21987.21	19152.79	20862.83	22966.68	21704.4	23634.42	33300.79	22361.67	27919.93	22368.32	28498.890000000003	36821.130000000005	36944.72	33843.73	30358.51	31604.36	24802.85	28111.57	29365.439999999995	34355.98	34890.69	37867.71	29764.31	31827.07	29683.09	33568.82	26806.59	27392.26	29543.550000000003	27929.43	26971.050000000003	28984.72	30552.2	44117.41	32648.18	33385.6	33194.72	31910.300000000003	36958.33	39914.06	32350.74	40837.69	33617.56	33162.98	34053.78	41334.77	24109.36	28423.19	30360.71	18962.99	47362.33	36285.3	36270.380000000005	37504.36	32152.32	42826.12	35846.42999999999	42192.3	42276.17	34053.91	36026.9	34128.5	42087.95	35864.61	39828.36	41997.27	41897.46	36142.68	35602.369999999995	33820.72	42892.08	41684.65	42458.34	37220.34	36548.48	46012.16	42925.7	38820.630000000005	35733.37	33487.82	45746.03999999999	37345.4	37276.49	40474.76	35396.08	22843.44	44995.25	45658.67	84441.68000000001	75887.75	82224.83	80124.13	73081.07	57604.6	58051.43	50624.83	55231.72	49853.01	75275.23	76851.50000000001	70899.0	36962.33	53232.8	70415.45999999999	65659.1	55629.81	49625.2	52834.77	73822.97	66810.77
EC:3.4.13.19	214.5	458.5	589.0	395.5	426.5	885.0	790.0	250.0	35.0	796.0	5500.5	2151.17	2954.5	1667.5	579.0	1185.5	719.5	28.0	419.5	245.5	578.0	1632.5	1967.0	2502.5	1679.1799999999998	649.0	170.0	1169.5	621.5	1260.6	141.0	4193.5	7348.0	2696.37	622.7	526.4	90.0	17.0	346.17	949.3	1623.8	1440.0	2330.0	40.0	11556.05	7062.08	4913.17	3088.83	8163.75	9699.6	4735.7300000000005	7007.31	3564.0	4628.23	5351.84	4140.25	5159.97	5714.7300000000005	953.0	6163.25	138.0	3757.0	7188.5	4901.5	5626.57	4458.1	5302.3	5475.33	4790.27	4542.0	4375.5	4684.0	4908.83	5233.67	5763.7	7937.87	9485.0	6939.92	7493.68	6183.84	4209.5	1948.83	2360.0	3401.5	4381.1	2633.17	2512.0	663.0	5195.5	9095.0	7201.7	5007.83	4397.0	4377.87	6486.0	4530.280000000001	6991.87	1968.06	3931.2	3237.4	3869.5	7814.400000000001	6823.5	26642.06	19066.41	6031.33	6076.07	6651.669999999999	7506.67	5327.5	4610.8	4724.74	4960.84	5201.1	26097.59	27484.94	19673.43	17365.07	13825.83	6889.75	15995.0	12981.51	6954.07	4617.43	15032.2	8865.91	453.17	789.8700000000001	729.1499999999999	639.3399999999999	548.8299999999999	549.1800000000001	402.17	512.3299999999999	245.5	378.34	344.17	399.5	320.16	55.0	480.33	1848.74	370.09	375.5	365.83	207.5	435.33	464.24
EC:3.4.13.21	1810.5	3343.25	1996.33	4280.58	4217.92	4041.67	866.4300000000001	2070.6	514.54	204.71	19.75	0.0	19.25	449.75	419.25	273.57	671.0	872.2800000000001	591.74	3421.83	922.75	1391.0	3541.37	1590.85	1327.86	283.0	42.0	203.75	543.17	39.85	15.5	197.83	244.42	4478.39	3633.11	3572.25	3505.5	3280.75	2567.75	1686.71	2220.05	1087.24	1917.33	2316.42	772.41	4963.95	2545.58	855.1600000000001	695.3399999999999	1647.33	3271.0	2955.0	3301.42	3567.62	2337.08	2757.92	2614.25	2770.25	2595.5	1476.08	653.83	2396.92	873.83	1675.75	3485.35	3918.24	2945.25	2609.84	3202.83	3747.46	1933.9	1769.56	1925.84	2431.86	1648.11	3988.25	192.0	166.25	93.35	1023.08	2878.49	2173.25	2632.16	2236.59	2727.77	3526.01	1426.1	2491.08	1101.42	4234.67	1994.79	2917.51	1892.66	1655.7	2764.09	2692.15	2242.55	1704.35	1436.6	1012.2	1869.85	1758.88	1134.67	3676.46	2831.81	5564.25	2637.5	1627.0	2479.92	1959.5	2923.58	1543.0	2454.83	2511.67	3250.92	2435.83	2391.33	2373.0	1426.17	1852.25	1809.58	1209.5	1922.92	658.4200000000001	3411.0	3361.92	92.42	141.05	113.85	433.21	102.82	6825.6	9730.34	8151.08	8038.46	7584.92	7703.3	7402.92	6783.17	3491.0	8566.5	4340.81	6372.0	9071.92	7647.37	8609.11	1630.07	3606.1
EC:3.4.13.22	12792.5	26492.25	28829.33	27311.58	29142.92	21418.67	32007.0	34880.17	27699.25	32306.0	32520.75	32100.8	35098.25	22926.0	28345.0	30080.5	25671.0	21728.0	22483.75	18103.83	30947.75	27844.25	26235.08	23953.0	26858.5	33259.0	32571.0	5875.25	31052.17	29584.0	35430.75	21693.0	11230.75	5643.879999999999	20575.08	14910.88	14662.67	14025.65	18508.32	16202.35	15822.92	14767.08	13958.33	20925.75	11020.51	7239.25	15501.75	15940.53	12574.0	20160.68	22734.620000000003	19766.0	25465.42	17893.149999999998	14931.13	21066.12	18816.65	22279.25	31258.0	27723.08	27509.08	23423.57	20034.83	25601.3	15791.92	19709.17	20832.25	16244.17	14531.18	18521.5	20466.2	27899.07	20802.08	20989.83	19950.5	14059.0	21284.0	25517.25	21816.1	26370.25	16047.0	16989.15	16215.9	19372.75	11031.0	14179.67	15703.75	9113.25	23390.33	8398.4	16052.5	18665.0	13842.5	19011.0	14268.25	16504.8	14736.05	12940.0	21609.4	16013.65	25516.1	15658.8	25824.1	3657.4	12233.7	13474.05	16119.15	6413.2	16028.4	15638.65	12039.8	14768.35	8656.1	14316.4	5949.05	3025.6	6695.1	7988.5	8746.1	11818.2	10176.25	13926.25	7789.0	4743.0	13519.3	6759.0	76114.09	66028.18	72905.68	73612.04	65463.49	55474.6	56027.34	49069.58	53853.63	48128.26	72623.8	73190.58	69065.17	35997.0	50511.05	64025.96	63262.67	52959.42	46862.17	50180.58	64433.4	62025.0
EC:3.4.13.9	24267.6	50055.72	56746.5	51771.31	54605.75	39222.47	65070.6	67816.93	56243.87	64972.74	68886.09	68236.2	73332.88	49986.71	59346.630000000005	63328.10999999999	54062.5	45580.78	47922.94	36159.59	64862.26	57448.39	49883.27	49862.28	54374.23	68728.43	68587.90000000001	12825.25	64100.57	62416.14	74504.28	28093.5	11477.52	7564.41	39154.85	27643.410000000003	26323.67	26136.65	37363.41	32808.58	31630.45	22402.52	22225.15	42110.75	24836.52	6615.47	32059.68	33676.66	27687.8	32621.43	32893.4	41378.07	48532.26	25842.12	28011.91	39208.92	28952.72	44522.65	62507.44	55244.71	56420.81	45073.77	38912.93	51709.47	22045.42	37700.51	37595.05	28364.84	25630.93	31975.46	34260.8	38195.36	36297.11	37220.18	39069.97	24369.88	39711.83	42840.89	44015.86	45790.11	22454.0	15097.65	18202.0	21040.25	18211.0	18005.5	20161.75	24845.41	25368.5	14597.83	23555.5	32143.0	16360.0	19007.0	19561.75	33944.22	29817.45	31732.95	39648.2	27664.9	45674.65	33660.14	48503.6	8175.66	25511.54	25240.25	32686.65	19981.1	38035.65	38286.9	32804.35	35706.25	27039.3	44128.1	14766.35	7907.6	17482.1	16786.15	21656.25	35021.0	20375.75	32785.75	24456.4	18184.6	28460.2	25137.9	159165.34	139894.55	153133.99	151747.54	136896.32	104796.76	103269.83	90168.25	100284.8	89233.42	139106.47	141384.57	132264.5	69268.33	93939.67	125404.87	121583.27	98519.56	87690.96	93562.44	135696.06	124067.93
EC:3.4.14.11	11441.0	23537.0	27879.0	24381.0	25422.0	17587.0	31993.0	32839.0	27706.0	32300.0	36067.0	35919.0	37904.0	25834.0	30069.0	32367.0	26884.0	22384.0	23226.0	17958.0	33597.0	29357.0	23490.0	24621.0	27074.0	35090.0	35487.0	6275.11	32510.0	31790.0	38349.0	14525.0	5765.0	1230.4	18607.0	12774.8	11538.0	11821.4	18737.0	16446.6	15365.0	11371.0	10775.0	21117.0	12356.0	2274.0	15514.0	17192.2	14203.0	15719.0	15471.0	20766.0	22796.0	11990.0	13508.0	18336.0	13286.0	21589.0	30603.0	27288.0	27747.0	22280.0	19206.0	25255.0	8879.0	17157.0	17205.0	12965.0	12952.0	14320.0	16255.0	18539.0	17594.0	18028.0	19155.0	11741.0	19357.0	21242.0	21983.0	23009.0	11021.0	7539.4	9822.0	10847.0	9245.0	9292.0	10302.5	11422.0	13574.0	5781.0	12303.0	16455.5	8465.0	10278.0	9807.0	19302.0	15556.0	20860.0	20436.5	15982.0	24175.0	17605.0	23991.0	2798.0	12634.5	13407.0	17301.0	12889.0	21524.0	22489.0	23280.0	20590.0	18120.0	29202.0	6028.5	3076.0	9152.0	7929.0	10306.0	21485.5	8524.0	14880.5	15385.0	12349.0	15489.0	17831.0	80952.0	70314.0	76850.0	77934.0	71189.0	49249.0	46727.0	41059.0	46303.0	41082.0	66549.0	68200.0	63228.0	33220.0	43469.0	61331.0	58271.0	45541.0	40844.0	43372.0	70422.0	61759.0
EC:3.4.14.12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	7.0	0.0	0.0	7.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:3.4.14.4	0.0	21.0	2.5	0.0	0.0	0.0	3.0	0.0	0.0	5.0	1526.0	250.3	74.5	45.0	14.0	16.75	156.5	0.0	2.25	22.0	289.75	707.5	875.5	29.25	1081.0	2.5	0.0	125.0	270.25	85.0	3.5	10752.75	8296.5	1795.15	241.0	95.0	6.0	24.0	80.9	22.0	1182.25	4942.0	4030.75	32.0	7126.18	7113.0	3480.25	703.0	4516.0	6979.85	8636.369999999999	2746.25	427.25	8384.48	3245.55	2708.2	4542.65	5825.5	14.25	2415.25	11.75	1580.65	1398.0	1292.8	4979.0	1255.25	2690.0	5324.42	4789.1	4837.42	3880.45	9718.9	5108.08	4035.0	5135.5	8856.0	4985.5	6616.75	1890.35	6691.08	10751.91	12646.0	12551.56	14010.84	6269.42	8812.67	9648.93	5.75	13943.08	12622.4	9686.92	10329.01	11398.33	15816.25	11624.17	7591.55	8309.25	6020.35	6419.299999999999	8817.449999999999	7540.35	6383.9400000000005	3924.92	7108.1	5543.37	10822.3	8023.9	8026.849999999999	8630.67	8780.5	8485.58	7455.5	9258.38	7689.32	6540.72	4692.93	4415.68	5326.0	5589.02	4776.2	5693.08	3172.75	5810.92	2260.42	7029.25	8252.67	287.0	434.0	413.17	379.42	362.25	374.5	244.42	318.25	191.25	265.25	280.42	282.92	200.5	62.5	282.75	1000.0	187.08	213.25	319.33	239.5	368.75	294.92
EC:3.4.14.5	0.0	63.0	2.5	0.0	0.0	0.0	6.0	2.0	0.0	10.0	2195.0	369.1	78.5	58.75	29.25	23.75	189.5	0.0	2.25	22.0	289.75	948.75	963.0	36.75	1891.17	2.5	0.0	311.5	451.25	96.25	5.5	19405.75	14205.0	4104.55	573.0	196.0	40.0	52.0	225.3	62.0	1247.25	8904.5	6706.25	77.0	26132.61	11418.0	4446.25	719.0	15815.0	13713.2	18800.66	2783.25	438.25	17311.04	4314.6	3075.4	11805.05	5835.5	17.25	2691.25	15.5	3629.8	2054.5	1379.85	8759.0	1482.25	3954.0	7024.09	7012.45	6752.09	7512.4	22524.55	8486.41	7165.75	6044.75	11609.25	9190.5	11049.75	2221.2	10800.41	22261.57	26667.5	21921.12	28722.18	9353.09	16243.84	16461.11	5.75	35447.990000000005	40710.3	20703.34	17419.52	22316.66	33118.25	24116.34	12188.1	11958.95	8746.8	9620.5	13286.7	12354.7	8634.43	5093.49	8721.150000000001	6463.74	12858.6	10329.05	10955.85	10621.19	11770.35	10436.86	9527.15	12199.21	9576.39	7726.19	5612.86	5184.61	6422.5	8253.29	6406.15	8626.41	4085.0	8145.84	3130.34	9451.75	12053.09	754.0	998.5	1026.67	984.26	857.75	806.17	534.09	745.25	404.25	561.25	668.09	699.09	490.83	109.0	674.75	2602.25	553.41	469.25	692.91	491.5	741.25	664.4200000000001
EC:3.4.15.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.67	0.0	0.0	60.0	0.0	0.0	0.0	0.0	0.0	82.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	33.0	47.0	45.33	53.67	56.0	36.67	17.0	33.0	19.0	15.0	37.0	19.0	41.33	0.0	47.0	141.0	23.0	9.0	19.0	0.0	0.0	26.33
EC:3.4.15.5	1810.5	3406.25	2001.33	4280.58	4217.92	4041.67	869.4300000000001	2070.6	514.54	214.71	3071.75	500.6	168.25	501.0	446.0	300.07	982.0	872.2800000000001	596.24	3465.83	1505.25	2803.75	5204.87	1639.85	3239.36	288.0	42.0	568.75	1158.67	189.0	20.5	21442.0	16527.25	7081.1900000000005	3769.75	3579.58	3474.67	3220.25	2154.55	1135.75	4003.42	10519.58	9750.33	1703.75	21266.44	14645.25	7339.25	1586.33	13347.0	14844.03	19583.41	8015.5	4138.92	18814.21	8477.18	7972.32	11543.55	12485.25	2631.0	6124.58	683.58	6074.47	3594.83	4235.1	13297.35	6338.74	8195.25	12218.01	11197.03	12296.63	9563.8	21028.36	11630.669999999998	10444.11	10406.11	17676.75	9920.0	13234.75	3777.2	13340.91	23977.82	25662.25	25207.12	29366.93	12366.84	18470.51	19162.61	2156.75	27991.99	34201.8	21082.84	21160.02	23737.16	33561.0	25102.09	15162.85	16702.45	11972.05	12893.0	17640.7	15126.95	11578.22	6951.24	13185.86	10433.88	20304.35	14661.55	13781.1	15838.69	16024.1	15740.61	13761.65	16266.46	14127.64	12354.69	8829.36	8363.36	9830.75	10246.29	9058.9	10691.91	6067.75	10568.84	4221.34	12978.0	15624.84	755.25	1142.68	1068.52	1271.71	899.3199999999999	7660.93	10240.84	8845.75	8452.960000000001	8108.75	8286.47	8031.59	7252.5	3606.5	9150.67	6691.21	6826.66	9499.42	8314.95	9095.11	2374.07	4304.77
EC:3.4.15.6	0.0	0.0	0.0	0.0	5.0	0.0	10.0	0.0	0.0	18.0	25.0	26.0	24.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	15.0	25.0	0.0	21.0	9.0	13.0	26.0	116.0	0.0	30.0	37.0	5.0	0.0	222.0	35.0	0.0	0.0	0.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	26.0	20.0	0.0	0.0	0.0	0.0	28.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	18.0	141.0	33.0	38.0	28.0	37.0	46.0	114.0	33.0	41.0	55.0	21.0	15.0	29.0	143.0	56.0	29.0	50.0	43.0	23.0	75.0	86.0	40.0	0.0	0.0	40.0	17.0	22.0	46.0	1983.0	2254.0	972.0	766.0	607.0	792.0	809.0	2700.0	609.0	1348.0	2683.0	1073.0	58.0	142.0	39.0	2914.0	215.0	58.0	36.0	0.0	0.0	25.0	0.0	2367.0	394.0	111.0	2565.0	2630.0	1876.0	1309.8	3526.0	56.0	99.0	72.33	69.0	38.0	65.0	42.0	50.0	24.0	10.67	38.67	54.33	46.0	0.0	12.0	192.33	48.0	10.0	37.0	30.0	70.0	92.0
EC:3.4.16.4	20795.7	40264.44	40980.82	46438.94	45607.18	39122.62	39680.060000000005	42539.4	30552.82	37311.9	75191.18	54742.55	58008.26	38436.67	38395.51	43418.61	36546.99999999999	28090.12	30919.110000000004	34961.00000000001	47836.76999999999	50698.53	49129.44	45239.01	42667.2	44081.36	43081.8	12911.64	42258.57	42235.13	46036.06	48169.91	47198.880000000005	33121.4	37302.3	31211.78	26664.68	26662.8	31110.3	28082.53	34610.78999999999	28364.18	33627.37	31354.34	47159.56	50146.64	49005.62000000001	36942.45	43438.53	72322.23000000001	56472.29	67592.58	55636.95	49932.15	50652.05	51884.97	52789.37	57249.420000000006	50791.630000000005	67373.56999999999	35000.94	54468.12	61251.52	59136.490000000005	54732.86	55355.78999999999	57655.7	52631.100000000006	48828.16	53210.42	49653.35	58514.08	53472.13	59261.34	55393.06	56802.01	70679.16	63136.46000000001	62684.49	61870.65999999999	35162.57	28801.620000000003	32990.96	37931.34	38315.52	32069.03	33858.770000000004	33838.73	56483.67	30340.3	49216.21000000001	49132.83	36108.49	38471.630000000005	44002.01	61696.89	69143.03	47271.72	53198.7	47633.92	58176.88	65007.17	71190.15	139512.71000000002	113694.74	61325.95	58880.93	54399.1	66314.95	58623.6	72021.81	53944.780000000006	54374.11	68082.54999999999	139885.24	140090.36000000002	107800.73	97104.37	77327.09	60348.2	94034.75	80592.04999999999	59728.45	42369.72	105216.92	76802.4	98212.87	90639.31	96039.48	92581.88	86779.18	80668.06999999999	89437.77	76667.23000000001	81220.78	74839.29000000001	102571.47	105024.57	93977.35	49074.16	83161.68	91610.62	88373.41	87449.54999999999	76825.23000000001	82945.93000000001	94941.82	85680.72
EC:3.4.17.11	10969.0	23058.0	26708.0	22942.0	24826.0	17303.0	31895.0	32692.0	27610.0	32227.0	34212.0	32800.0	35902.0	22988.0	28221.0	30131.0	25638.0	21676.0	22450.0	14644.0	30006.0	26196.0	22775.0	23509.0	25918.67	32963.0	32488.0	7660.5	30430.0	29688.0	35300.0	13213.83	5618.17	1925.43	17447.910000000003	11564.17	11276.83	10932.5	17066.83	15453.91	14514.33	10577.16	9751.0	19897.67	11757.33	2166.5	14854.83	16455.83	13091.34	15311.0	14662.0	17079.0	22165.0	11119.0	12225.0	17967.0	12548.0	21149.0	28375.0	26307.0	26802.0	19531.0	18250.0	23564.0	8475.0	15651.0	16588.0	12939.0	10202.0	14053.0	16768.0	17813.0	16881.0	16727.0	20924.0	11354.0	19022.0	20965.0	21330.0	22083.0	11058.83	7916.5	8103.0	10182.5	8852.5	7755.67	9548.17	7571.83	11226.17	5729.17	10530.17	14753.0	7565.33	8210.5	8961.17	12246.0	10855.0	10882.0	18374.0	11043.0	20980.0	14567.0	22955.0	2545.0	10578.0	10334.0	14620.0	6215.0	15674.0	15189.0	8630.0	15188.0	8315.0	14182.0	4961.0	2382.0	6307.0	7480.0	7465.0	10970.0	8179.0	13504.0	6324.0	4108.0	11100.0	3875.0	75549.0	65383.9	72240.33	72696.67	64870.0	48347.17	46042.0	40557.0	45534.0	40154.0	64538.5	65349.0	61979.83	32324.0	41666.0	59009.57	56553.0	43548.0	38912.0	41262.0	62766.0	58070.33
EC:3.4.17.13	1810.5	3343.25	1998.83	4280.58	4217.92	4041.67	897.4300000000001	2098.6	536.54	248.71	2218.75	428.3	115.75	437.0	459.0	347.32	856.5	890.2800000000001	636.99	3445.83	1258.5	2145.25	4338.37	1641.6	2158.36	338.5	155.0	1433.25	790.4200000000001	201.0	65.25	10570.25	8295.75	5022.64	3511.75	3445.08	3456.67	3179.25	2025.25	1121.75	2831.17	5522.58	5750.58	1667.75	121.26	7410.25	2360.0	919.33	515.0	3918.51	5412.03	5031.58	3707.67	4505.07	4459.3	5073.12	3287.57	4799.75	2620.75	3131.0	687.83	2939.82	2122.83	2954.3	8267.02	5076.49	5429.25	6653.92	5983.6	6914.21	6016.349999999999	7709.459999999999	6079.59	6685.11	5230.280000000001	6687.42	3046.83	6471.0	1826.85	5692.5	8068.91	3878.25	7708.16	7187.09	5502.42	6477.84	9210.18	2135.0	5728.25	3665.0	6990.92	7171.51	8230.83	6978.75	7443.92	8448.3	9168.47	6615.83	6597.73	8596.65	7542.27	4652.01	4905.1900000000005	4201.6900000000005	4009.68	7280.05	5191.32	4722.45	5497.49	5754.73	8133.63	5995.02	5278.68	4789.99	3708.8	2394.1	2334.35	2770.08	4720.27	3377.2	4162.83	3145.5	4620.92	2145.92	5145.55	6020.17	442.25	576.88	596.5100000000001	840.9599999999999	451.07	7194.93	9949.42	8430.0	8213.210000000001	7870.84	7928.39	7732.33	7009.5	3506.0	8836.92	5577.37	6657.58	9240.17	7860.12	8772.61	1903.32	3891.85
EC:3.4.17.14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:3.4.17.18	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	0.0	0.0	14.0	0.0	0.0	19.0	1.5	0.0	0.0	0.0	14.0	0.0	0.0	20.0	7.0	8.0	0.0	4.0	0.0	9.0
EC:3.4.17.19	17.67	28.67	99.0	150.0	122.0	194.0	900.77	138.43	506.29	312.71000000000004	1179.0	60.67	171.32999999999998	1436.67	820.0	436.24	1324.5000000000002	892.6100000000001	919.16	34.66	172.67000000000002	170.0	576.2900000000001	1295.85	1368.2	127.0	71.67	189.33	133.67000000000002	717.0	306.67	389.5	1853.34	1170.01	115.25	338.0	213.0	253.0	255.5	324.5	576.3299999999999	133.34	564.66	36.0	1137.5	1630.84	1580.33	841.9999999999999	1105.25	586.3299999999999	225.33	757.08	147.0	496.0	286.67	200.25	540.1700000000001	676.0	696.5	473.42	473.67	744.5	512.0	1518.33	1043.1	1016.07	621.0	586.3299999999999	247.67	716.29	1381.82	1870.47	1411.4299999999998	1440.9499999999998	600.53	1208.0	1015.33	586.75	624.75	779.6700000000001	269.5	94.0	241.0	113.0	218.0	514.0	359.5	1643.0	837.0	2193.0	530.0	711.5	435.0	317.5	698.0	2300.42	2962.67	572.3299999999999	830.3299999999999	752.0	742.1700000000001	1010.62	707.6700000000001	3170.04	1775.81	609.0	573.6700000000001	2559.0	2259.17	1359.83	511.0	1029.67	855.5	1043.67	5346.33	3693.17	1998.17	1911.83	10647.5	1955.75	3278.67	6002.67	3151.5	1964.0	2586.0	4659.5	319.0	445.1	367.42	363.29	311.4	197.27	160.17000000000002	212.83	148.79	189.34	138.38000000000002	249.5	118.5	30.0	243.55	945.38	181.42	195.67	190.12	160.36	695.3999999999999	318.51
EC:3.4.17.21	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.67	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	8.33	2.67	0.0	10.67	0.0	3.0	0.0	18.0	4.0	0.0	2.33	0.0	10.0	0.0	9.0	0.0	3.0	0.0	5.0	6.33
