pathway	073A	075A	081A	083A	085A	088A	097A	105A	106A	107A	215A	226A	227A	228A	235A	073B	075B	081B	083B	085B	088B	097B	105B	106B	107B	215B	226B	227B	228B	235B
GLUCARDEG-PWY	71.17067372322397	33.203278629847695	490.4227568904212	785.4568826995179	717.0914793365516	1632.8050215044534	1257.001190749599	638.141292560062	42.2028768314712	21.417431565266835	63.91751095448382	3611.527407541916	3730.922894012415	3837.754823984019	1827.785032803292	25.38370690678457	25.2755935155301	29.82864351858312	388.247884613714	35.812991439720854	32.89886109359044	3016.7845417900107	57.9601520518802	6.957011246606628	6.461643737350512	257.5821947408846	1311.5570380816798	403.2622272556221	541.3761587150163	234.67075559569275
GLUCARGALACTSUPER-PWY	54.436014839535815	31.031283179712865	488.20324261813647	785.4568826995179	706.4043472259563	1627.7117160982457	1254.079745379709	634.5710552173587	39.61587279166205	20.10183299389002	63.91751095448382	3696.1015566364495	3856.578433195105	3927.2938849459697	1856.857142857143	25.339083427176043	25.18267661040849	29.62399694587153	375.9837879938709	35.50609468392975	32.66727410248481	2957.5070291054503	56.99281407097498	6.938298381779826	6.447073685290386	245.0489431104541	1239.0388841855531	378.140742086095	507.57523253169626	227.88974517321023
GLUCONEO-PWY	37163.56327869626	25400.700832549555	19033.54824260572	19850.54253523868	17641.540185458685	28560.30234155133	23561.54222838658	23559.33898857592	20773.47107600416	24572.15600555645	21955.11044293625	19933.74502289024	15900.772699833964	14654.711163026646	16587.145523690382	21072.90316747636	26687.28602395269	20909.22172895958	25344.48423822513	22674.495454703792	22731.12444470916	31968.799165135184	14602.457695506362	4028.669410951116	10639.666472968776	8615.506517498245	16401.236270393045	7309.784891605957	10077.745604828357	12425.870623218254
GLUCOSE1PMETAB-PWY	117.02920710900808	385.6859986184445	1138.873943178249	1575.449715054746	2667.2530581595543	2965.808297657996	2153.8164286944025	1779.132706790962	603.1910751106923	674.9037750578967	135.07491431259766	6114.90290560997	5875.575448703599	5677.976707677063	4273.372025198089	4873.055547115551	4452.11108489865	4096.864129624976	8588.575689778178	4702.839203732747	1862.136995352492	6559.461448866377	2313.962920202365	1598.9326421993942	1563.684884746261	1637.089765114545	4042.3996584458	2246.1921243902607	2567.932949100446	2736.242343052852
GLUCUROCAT-PWY	10049.042747189997	5802.667249773572	3638.2127168797374	4449.873022904402	3426.610864304605	8377.776763055652	6786.073492560397	5042.652068808837	4536.1338668510825	5419.682911532728	5358.950003230874	6598.38511983682	6195.74750852151	4163.932832367857	5115.553659933935	6147.39071239133	2159.289581116589	540.2149071306299	1407.7261233118386	128.86579648973472	4114.55770820212	9501.174273303166	1300.0170358747057	498.34908410739007	798.1235471993215	1622.3968233248054	3532.857636652058	2069.5748738307043	1868.2459143024869	1499.556460086398
GLUTORN-PWY	7583.31048232086	3299.603542875462	1312.3366919045693	1754.3495152565256	2122.3165368406408	3869.656792651668	3631.750846370981	1520.2994150484187	1223.2456481201507	488.4842835893104	11448.618553819928	4213.388845677611	4070.856949276466	3548.663233089067	1827.2770984063543	5737.737078809424	4037.118707512425	4063.9760513704464	7490.874504014472	3906.6467868151058	2509.5021422161453	4385.945678657264	1948.867572302088	1826.962279021776	1476.1160830516192	5951.250559052266	10073.949334029445	4030.036686360734	3571.532614461128	7786.006280294916
GLYCOCAT-PWY	30711.52715462024	18229.77271764084	8469.975914162276	9048.703899757464	7463.346688982858	18771.86310867008	13619.811403288692	11226.875378978506	11964.315956882676	10659.72489051234	23038.433078777914	15877.56396024895	13544.502931828893	9717.168790649444	14327.714945715508	14700.73813650616	11026.151393491791	8152.20269813101	14611.436040354947	8884.306123529872	10448.869910062034	13066.393568782907	7128.723521631189	3146.0149571844427	4468.209808459367	7319.4298581518915	13890.360865675662	7214.4874285416545	8443.286904959412	9961.7426325439
GLYCOGENSYNTH-PWY	49184.26389582949	45671.34870907492	34524.198818036784	31629.698339148414	27313.00625702301	36742.90742899209	34132.75283452994	37494.59534311613	36887.51541481682	42692.47912822381	23001.300971994537	25117.44498763512	18588.351562004456	16605.016457872116	25438.868091276203	25908.48799527459	49969.32920539184	31912.001058541013	31088.706052526097	37253.85003890476	35437.607152959026	54489.2890874883	33584.92086328526	4609.902877284499	27893.096508310515	8142.834033186605	15918.188873949206	7628.194703262872	12040.321051928007	12252.610810259432
GLYCOL-GLYOXDEG-PWY	89.44596236108278	93.10463369791108	705.7395082470047	1078.3005440515926	1060.1020281103513	2754.058087693369	1472.0839742134267	973.4624717494276	102.84088137378028	44.06043874359645	10.804686694475222	4790.746608310084	4802.098324040569	4904.567243721801	2552.801213504918	2409.888220667054	1161.3646718774594	1012.0985855370424	2531.7033172334845	1212.4019589420525	1008.758071064573	3836.432565210885	638.0686026511751	536.4132109997113	493.4129361026655	1188.065725636072	2958.8263319891885	1030.098856055209	1369.189815946197	1886.568833711036
GLYCOLYSIS	32926.436749326735	19897.04233155769	12871.20820243771	15018.715109477587	16320.008994605456	25710.657103233152	20963.92669444172	17279.030268064995	11384.489680798157	8253.881327027497	24565.763369879503	24104.15766497424	19162.282893140626	17451.490839045928	20142.58050207972	17762.924259966738	24818.9280975004	21016.349166479667	27304.926301591506	23815.165301337314	14214.043028217482	33056.49493869685	13427.647822654944	4456.465777286724	10614.76780882394	10111.49904610816	19378.020606960188	8640.35596152719	11375.666563889488	14369.255376283309
GLYCOLYSIS-E-D	4203.359235275933	279.3616343886538	2564.99782709491	3984.424147836926	3548.935609229221	7507.566704523459	5859.967413450802	3319.583080440838	360.46654999867576	192.48282592190347	17.86270058312194	11975.681382433111	10728.284452268035	9431.073439682128	7587.367854715389	9895.831619763128	7444.911432698942	7503.907014471476	8882.815020563286	5514.939019085766	6189.136634700083	13431.456394615398	2820.172165647803	2109.2763411024016	2676.2120919906106	5532.3037668298375	10151.839429248854	4117.873360852263	4813.781511281077	7436.307765472755
GLYCOLYSIS-TCA-GLYOX-BYPASS	383.96777062663057	236.7763609720721	1645.9772418321752	2435.355789980953	2408.7561185896425	4869.090680648065	3711.44917705293	1905.184682778084	282.07604985742813	134.32457296699397	19.64702029500052	7975.787431187949	7589.307092751646	6939.7416842374605	4637.456023647468	6069.225408188568	4023.445705302502	3799.062215114684	6057.411468810568	3392.7703519219526	3148.655609643483	7561.989547101954	1666.183397505016	1500.492481076285	1437.5705756940954	4497.408455727586	8786.75339541133	3315.6976030542546	3614.26197423118	5969.0443049470005
GLYOXYLATE-BYPASS	102.28508951821746	118.71659047485076	709.5072939422398	1072.6106440580054	1022.651804196413	3500.708037315786	1729.5752681211388	1452.0383643811524	144.5510276737315	80.85556723555946	10.995070434685406	4892.183133578551	4680.661415928281	4121.688958791449	2993.33299538267	3084.2322625116494	1968.7476875275693	2081.0762443428266	2874.761427894676	1566.8572976118985	1665.8040801756138	3573.606106892985	767.2016462621358	767.4182293999885	668.2210864459249	2378.970079745576	5344.059758800087	1887.4852349281373	1987.6666139585584	3024.864554850408
GOLPDLCAT-PWY	0.0	9.993890998275166	781.1419110648338	1199.5665645065108	1030.5816940075442	0.0	1864.33585710079	15.974157696143378	26.340437689337072	39.862847499296855	0.0	36.71602465776882	0.7999558225650504	0.0	0.0	0.0	0.0	0.0	294.3781677152135	0.0	44.77607776109396	4048.612787479698	43.40333724497734	13.028458096039415	23.6743230884706	252.84018726398327	173.72958778257154	92.60627295281458	29.81788946000415	331.13065533426766
HCAMHPDEG-PWY	24.169580419580416	25.061320754716977	423.2006220839814	669.0	613.3676981234531	1485.2315029476056	1080.5194371456887	587.2394078114347	25.85853658536585	16.83	3.0000000000000004	3391.910073794405	3515.4397811154786	3638.912218519446	1737.2857062330013	8.617799194163126	19.046498993963784	18.64113217888928	258.90770251220823	19.01251966127008	18.632568241943243	2630.142754967125	19.345709068776628	5.235849056603774	4.863382218148487	166.72384317037756	1063.8914645659204	305.28398558187433	405.54600988377416	212.00424047975795
HEME-BIOSYNTHESIS-II	172.99352794110814	81.54207224154779	737.0891914083093	1102.8037780966852	1083.974226668621	2431.4040488166024	1806.542495314296	859.9851578344108	110.1916043128599	57.196210941706816	311.2025343092209	4482.460352870297	4428.561350627075	4307.748733335534	2417.7565171895258	3445.65119234796	2223.619629725384	2461.400293085705	3216.013450402156	1764.0012227446143	1762.328051357398	4027.9861675565407	825.0301911148075	887.1216731713239	780.7286935764257	2354.5486916751083	4398.367070422222	1666.297056914501	1879.176604307736	3215.677539658842
HEMESYN2-PWY	14104.351013144693	3288.4165324887344	2359.754083856192	2771.590624288119	3400.756756872368	7444.538760623997	4858.633398121291	1726.3495723866597	806.3242553761455	710.7719994979306	8568.54768326361	6474.642457405592	6195.250145672154	5584.928280204676	4116.736595335013	5839.977978209298	5034.27167559034	5314.326827298532	9404.419732929447	5490.7367582483885	3059.263519305778	6117.307902954415	2305.520380615058	2097.939731161896	1752.2396722548565	4853.300358203016	9323.03779643874	3909.7331652581634	3887.766947060793	6852.045542699014
HEXITOLDEGSUPER-PWY	18030.012331465223	11785.69651395754	6614.319701538872	6140.091142418171	3172.2914524033804	12678.961558592382	5327.569440993511	8914.94820158557	8433.357914668526	7627.410464024389	459.1730443837708	11957.176072568664	10979.22447073842	10589.63245842291	11277.444039214512	11820.19519783262	4157.934540405013	1775.151315931451	3707.868502355605	1061.0246818058451	8664.474243753746	12290.138058586464	2880.693491235369	1449.298300148786	1910.323428216831	3323.658439335921	7141.1106631221	3987.8617573104298	4528.064853021695	3286.741773588606
HISDEG-PWY	5498.41410488246	2960.878310425745	2226.483546004029	2368.578702266377	1757.9777306257631	3687.018065034122	2994.839776021519	2128.886818816954	2382.0756354618725	2970.4274476987443	5962.748460087996	304.79429815878046	104.3522447891468	18.701298701298704	52.71621621621621	6581.821641663488	2530.940735429684	1944.8236146564325	2898.4552875186887	1455.0487407158496	3407.988045703895	3491.360257297088	1136.080997580495	890.8469611911156	978.7225362424952	2461.7156632778065	4178.4174613428295	1436.7686568958015	1462.0249881897507	3527.7673665665275
HISTSYN-PWY	8887.332551288158	3493.504523053952	1527.9477500841235	2289.219247167092	2542.5811081711336	4289.421881981446	4057.811145099852	1832.3074566427715	1912.7526849048927	578.6164179383787	16729.623793523762	4733.512636467323	4394.927434008737	3653.8758362972817	2695.16884126597	3873.866129115351	3310.8635853136498	3657.7808162480455	6691.577582804365	3768.321824186827	2208.987433220307	4102.066443742713	1558.8539963097965	1551.908304485935	1132.0312687595642	6216.728078174854	10596.833301251483	4293.466579325094	3648.335481778016	7782.805260348932
HOMOSER-METSYN-PWY	8240.98105869513	5221.41687684675	2929.121822057606	3613.267763207671	3995.236862715646	6218.928696389808	5089.691169430077	3076.8210008346737	2581.8974775716	1192.858768107889	1400.0298850478976	6907.60637358432	6432.033856408248	5122.864770167002	5850.195341805984	7309.615514146449	5323.031023242909	4953.760001696805	8657.767166547721	5071.511561610427	4538.590421488974	8226.98441384825	2653.4917715741967	2008.598930837452	1819.6555309088271	4687.369244514812	8941.187660955971	4216.762774767516	4223.066298775	6195.700767771948
HSERMETANA-PWY	985.1462936341616	714.955267822957	1402.4966561698575	1717.3666220653813	1715.8258218492522	2886.8523019538898	3949.3614723175137	1218.79845511165	750.4969257469425	362.6850391525383	1359.5978226158395	3598.5739828350133	3094.3545613493943	698.4413210261328	2501.019431704736	3725.970987221541	3182.812496630089	3428.87062630611	6221.593285057622	3519.305821446089	1894.7153036346751	1904.7830755855057	1399.606652640383	1431.5318013167682	1029.224633726413	5074.757597625177	9226.68224666022	4139.856242632612	3525.0172411394256	6421.484426850647
ILEUSYN-PWY	14737.047970721467	6317.759879938976	3434.373472502547	4269.11754766477	5069.603980735311	8213.448414167446	7759.969496552271	3362.727195186455	2683.935713979896	1069.144211821022	21307.584374210244	10167.812651789262	8998.859066139923	6559.969132609753	7599.722707444348	13288.198980265191	10549.733756589463	10986.903066419602	15928.012338071903	10134.624150321017	7916.607794896977	9060.546430135686	4780.350459714395	3686.335740041415	3865.407268210464	9591.979413575473	16974.27822098676	7621.156688788883	7827.878543270666	12899.636568564612
KDO-NAGLIPASYN-PWY	326.2735547663174	256.4405729535644	601.260668493266	984.5995537705552	1425.5982728566478	2168.2692248762723	2023.0791013649944	1157.315100232951	381.6917948207966	344.56610484351995	513.48868786306	3968.522095576057	3727.8913163749817	3561.7257008990205	2457.39778745829	2723.8344880070968	2707.2454107997805	2971.846637193886	5576.330534637215	2992.2337503944264	1262.0814878289102	3637.472242812966	1292.102806651917	1212.5387038921758	916.5669786428506	2550.399358157111	5353.082198660541	2436.8170913240606	2399.351414743979	3606.6010160059855
KETOGLUCONMET-PWY	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.398063676213089	478.2178187917437	282.3487955012992	101.16096980735578	1152.7485916945252	41.50162452323775	29.480099358789207	0.0	29.668293258244752	5.962784543180268	0.0	0.0	15.713902548055431	0.0	11.791334589189974	49.03413516052384	235.5332704903336	101.896165556343	73.8623853616645	88.43509356194873
LACTOSECAT-PWY	39052.654340044886	39674.18687949106	30859.232574534355	27950.33924280768	23903.41183418457	31277.67626783539	27970.147332203484	33919.3063275047	33110.151226187525	40260.12607018811	6130.5436681941865	20572.11387642701	14495.615906850397	14852.460592830985	22752.41597867334	22187.76715803873	44119.99199809499	26317.398560940368	24968.45009006437	31258.494542499324	31975.379887702067	47967.68494552519	30223.06270808184	3310.5483907232133	25070.65867067236	2371.209052974209	5952.051208896196	4003.287740125356	9077.85406132446	4522.215233417709
LEU-DEG2-PWY	17.141547441097202	31.42376730843094	15.131279117773747	0.0	49.98034489983565	62.19916260042295	22.26654407095443	25.71042843063772	59.84925765774259	24.282701155614102	0.0	196.5946104317377	27.894532145053084	0.0	0.0	3292.3078636889986	1950.12025507282	2130.182700115063	2418.7949805242524	1452.913951219111	1620.8997826597924	407.9087652163666	687.8925385310997	725.2754959751564	662.0551467211728	1785.7536181627877	2583.1826913414934	1063.7100050467548	1191.8023049031046	2563.980574968677
LIPASYN-PWY	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	80.41194857253667	0.0	0.0	27.081486741091656
LPSSYN-PWY	89.64638804135845	78.14407322880365	0.0	0.0	24.97941202082756	2043.280692026184	29.00767382277428	986.10846619167	84.11738128589984	58.6618276392968	14.45312365879947	3930.9192167952815	3775.3407273371313	3632.868943099779	2293.5718564457006	30.406459988904903	66.65407279228744	65.47851033769841	66.29146760504084	53.86550614290084	107.18321757012548	27.829554500455767	66.48381397467148	25.929009069787536	17.080686317298234	148.83672870055852	2729.7081120611665	853.0133191472486	1079.541124444292	144.9925840187893
MET-SAM-PWY	13979.21914568716	9915.602140121237	6094.479031474893	7193.281878694	7414.871460687609	11742.24949684011	9562.29147179122	6424.059490767349	5469.86242416278	2674.8679621530987	2127.999556178064	11849.713490120428	10443.61475671802	8558.535941706097	10422.812104760818	12279.533803957584	10356.308265027394	8410.870794112121	14574.260381031572	9272.410835815745	8950.189102263084	13968.441999558256	5563.731053252918	2951.1967682316526	3857.083338009829	6360.943537504528	12258.995802930418	5896.476887171016	6648.277195589564	8667.832741449012
METH-ACETATE-PWY	0.0	0.0	47.9755480992848	3.66651377607523	34.207132300236175	7.999352646052023	15.997263840576094	90.58616863904534	222.45299092725816	85.27040394178803	0.0	130.26889038185578	1.0666429578284344	0.0	0.0	0.0	24.610896003321496	0.0	0.0	63.95953868413158	0.0	0.0	0.0	98.6126923770402	0.0	955.5397527510904	1784.5102261706634	761.3100090544068	524.7116438076283	1269.8820857100336
METHANOGENESIS-PWY	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.65934065934066	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.682187664725745	41.431718061674005	38.68254056874533	0.0	50.27090927002266
METHGLYUT-PWY	40.249809418887125	42.02139262532782	0.0	0.0	11.836107892996957	1865.1728019321856	13.681824443041474	776.7564315080651	41.38716759619236	25.843215445151014	93.34486634087438	3865.801869070728	3845.475786218579	3546.4049858639337	2295.328918307862	21.785367277775737	40.7824910148571	30.856264475471875	30.237870716153022	25.419816860927124	30.817448858210035	5.7208136079353	31.869060976615792	8.691709241013912	10.038572452884049	285.6343023587707	1736.153831690071	590.8180630727023	669.3702515461196	280.4055821131344
METHYLGALLATE-DEGRADATION-PWY	0.0	0.0	2.499967174188724	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	130.44870657789016	78.4401017957844	59.745349476526016	85.51109343501895	69.69890055923578	72.79625596644522	0.0	0.0	11.245540724089516	8.749427255137311	121.77472761356158	193.00843353767124	93.13477250998258	36.231093904441	91.01666618977576
NAD-BIOSYNTHESIS-II	486.39886801197633	352.7409253727677	858.9019676890904	1149.448181936306	1713.3096443297015	2256.9344617528527	1725.8314666552117	1283.9666163723584	453.5050951247465	444.9897897528037	327.75222640336466	4453.158694779576	4521.4985546485	4228.3618818635605	2901.18597057866	1813.9858444162808	2346.474498201199	2486.4470379267177	5285.284194002267	2903.3121007655363	855.4096323682419	4159.976807963214	1139.1406941899295	929.2664760490676	724.8296605688375	1355.2386139764208	3188.488366690111	1771.767561878469	1659.9398221070533	1709.1361433916686
NADSYN-PWY	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	73.18313310424003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.41538105868948	0.0	0.0	0.0	58.546525706906245	0.0	365.8563358868078	623.2594386630017	201.0185672869497	107.19814419626256	460.8227778617596
NAGLIPASYN-PWY	2396.131452009379	282.4577459451266	595.8299999999999	1019.4729877714911	1411.7694268002715	2345.486885097485	2285.3133273112867	1229.452837601343	404.2839136858127	344.20895685433635	9235.465383323244	4008.904578782152	3704.1276164175256	3521.085322347745	2440.605874575323	3492.4333923973745	2963.406613753645	3346.550457344683	5836.05417053673	3162.407094905905	1685.5025751227315	3624.653675759675	1369.56	1352.3452505867438	1066.6629646260674	4050.172763786661	7082.16324152248	2951.3715974759493	2923.36862067144	5704.904749709465
NONMEVIPP-PWY	10785.749122140636	4641.7754189513935	1767.3978578230167	2417.431452759379	2483.6104701551994	5380.425015342227	5225.029761544061	2519.57332675943	2527.813978886468	794.0325336946516	17440.224122225613	5552.624413597614	5087.332851731513	4326.322567945651	3057.971957303805	4820.946845449831	4024.025854136939	4443.606340488984	7240.975768960373	4434.225420917148	2614.638703705816	4734.702278632338	1934.345319821835	1772.084502020037	1611.2298772148088	6674.505034588517	11568.632608472348	4599.591745070423	4383.943075386748	8742.532013478773
NONOXIPENT-PWY	31763.80195552788	17238.633001483235	10477.10117113369	14317.439349881544	11809.192396319084	14873.897106022589	21009.348086228976	7749.457557054643	11001.106450676243	5862.997324980353	28700.70225411253	12797.24611613528	11649.091231955888	8974.255751338616	7504.294938693821	10691.13999084618	6547.508262382524	6528.425857636883	11081.76178300443	6178.9899325075485	6848.415200584277	31230.2566249976	3818.288274967132	3020.6907718533994	3023.7986997602825	10458.922618701494	18740.86265255443	7972.1152227582	7737.560853939195	13798.97268900294
OANTIGEN-PWY	24820.05804917702	15027.022864555776	8001.969361024629	8526.38015517573	5110.748948929867	13891.115412929626	12891.406257356408	8547.399734313616	9531.048025275117	9529.700011090146	16251.033468956388	7836.87020252271	6741.819989624343	2584.618135075915	6382.954584272487	14396.10952474807	9229.514570206273	6774.283200069911	9178.54160364914	5231.231342029435	10609.471295644227	11654.938785159293	4824.805587938448	2341.600705282674	3970.63788172728	6534.037121865993	11742.304895356569	5352.282163989189	6583.0733925771765	9193.232094726984
ORNARGDEG-PWY	50.30643363628717	47.543072678531445	590.7756306541545	940.0379471755148	828.1927824889696	2289.463908458108	1659.777149875853	850.6048180341145	46.94726365682812	29.34644087068272	6.3625654688863085	4247.859033696112	4306.767336683419	4342.68683178431	2091.710033744864	29.59553803479741	62.05990094844813	46.97473756336552	438.57870252041135	37.04020927741969	60.51129696761306	3387.6847850601366	37.53954539026853	15.02363090053052	9.783973305918318	279.62605517238364	1885.857205123843	565.8926758730773	697.5942634110227	353.7101707437704
